L,scheme,cells,pooled_d,pooled_se,pooled_t,naive_se,naive_t,se_inflation,best_cell_t,med_cell_se,resolves,req_mult,req_extra_years
21,EQ,24,0.019050893223734995,0.032090957875257654,0.5936529940236954,0.008500512494748074,2.2411464291718093,3.7751791900881995,1.2816832071483366,0.03044988372060517,False,11.349968766287876,182.68516298590663
21,PREC,24,0.012538157819545417,0.013773843926379975,0.9102874903012409,0.0037308823997596664,3.3606413915252573,3.6918461775335643,1.2816832071483366,0.03044988372060517,False,4.827283914893412,67.5545986247853
63,EQ,24,0.019050893223734995,0.026692554614537876,0.7137156221592625,0.007289659986915488,2.6134131438133235,3.6617009109409007,1.5223625260916818,0.026240724885874325,False,7.852529660791718,120.95258702857763
63,PREC,24,0.012665835392265823,0.011734455087002242,1.0793714150642777,0.003258036229642349,3.8875673870748253,3.60169570253379,1.5223625260916818,0.026240724885874325,False,3.433350696910522,42.95057103118255
126,EQ,24,0.019050893223734995,0.023980348811396865,0.7944377028694802,0.006729363900742631,2.831009513638072,3.5635387185333327,1.7378906695134042,0.023405751624142757,False,6.337825789667162,94.21686155729977
126,PREC,24,0.012810387710699703,0.010554203488993575,1.213771150429209,0.002994879836255557,4.277429616914545,3.524082456072528,1.7378906695134042,0.023405751624142757,False,2.7151033767175696,30.27293579222123
