panel,n_i,n_j,dEDGE_pp,abs_dEDGE_pp,boot_sd_pp,sign_agreement
U56_2010,5,25,3.0350941477637288,3.0350941477637288,3.0355168465127624,0.847
U56_2010,5,30,2.9382174064916726,2.9382174064916726,3.16486793449281,0.835
U56_2010,5,40,6.092666859108021,6.092666859108021,3.4257049819608687,0.969
U56_2010,8,10,1.7119231130282797,1.7119231130282797,0.9765392335227345,0.942
U56_2010,8,12,0.877111935908526,0.877111935908526,1.227256131369197,0.782
U56_2010,8,15,2.8938421991918983,2.8938421991918983,1.5091212555157594,0.953
U56_2010,8,20,2.0383144699920974,2.0383144699920974,1.8554575323599092,0.852
U56_2010,8,25,3.1510495910515357,3.1510495910515357,2.114588252088787,0.909
U56_2010,8,30,3.0541728497794796,3.0541728497794796,2.2900091606917377,0.889
U56_2010,8,40,6.208622302395828,6.208622302395828,2.4875927121108665,0.997
U56_2010,10,12,-0.8348111771197537,0.8348111771197537,0.7947096057022986,0.766
U56_2010,10,15,1.1819190861636186,1.1819190861636186,1.102679104802889,0.867
U56_2010,10,20,0.3263913569638177,0.3263913569638177,1.4558313948948411,0.628
U56_2010,10,25,1.439126478023256,1.439126478023256,1.7097807875290976,0.787
U56_2010,10,30,1.3422497367511999,1.3422497367511999,1.9150380538221714,0.754
U56_2010,10,40,4.496699189367548,4.496699189367548,2.089612421722561,0.995
U56_2010,12,15,2.0167302632833723,2.0167302632833723,0.7624852825821162,0.993
U56_2010,12,20,1.1612025340835714,1.1612025340835714,1.186220708080821,0.808
U56_2010,12,25,2.2739376551430097,2.2739376551430097,1.391407047101099,0.935
U56_2010,12,30,2.1770609138709536,2.1770609138709536,1.548195181606371,0.901
U56_2010,12,40,5.331510366487302,5.331510366487302,1.754344398076632,1.0
U56_2010,15,20,-0.8555277291998009,0.8555277291998009,0.7899659647687749,0.807
U56_2010,15,25,0.25720739185963737,0.25720739185963737,0.9765818513995638,0.592
U56_2010,15,30,0.16033065058758122,0.16033065058758122,1.1915130033498698,0.567
U56_2010,15,40,3.3147801032039292,3.3147801032039292,1.3629042601076997,0.997
U56_2010,20,25,1.1127351210594383,1.1127351210594383,0.6088324783963628,0.939
U56_2010,20,30,1.0158583797873821,1.0158583797873821,0.8253426657433419,0.859
U56_2010,20,40,4.17030783240373,4.17030783240373,1.1471065852276368,1.0
U56_2010,25,30,-0.09687674127205614,0.09687674127205614,0.542359546025495,0.537
U56_2010,25,40,3.057572711344292,3.057572711344292,0.8704707279083884,1.0
U56_2010,30,40,3.154449452616348,3.154449452616348,0.7687915027341915,1.0
SMALL_F10,5,8,-4.47065751374347,4.47065751374347,2.8197881406827836,0.876
SMALL_F10,5,10,-4.661059872764161,4.661059872764161,3.288084279783421,0.88
SMALL_F10,5,12,-4.875120783278719,4.875120783278719,3.527301423587137,0.876
SMALL_F10,5,15,-4.925448934263832,4.925448934263832,3.544684744741123,0.838
SMALL_F10,5,20,-5.391982488258284,5.391982488258284,3.7153016480799335,0.869
SMALL_F10,5,25,-4.406504040510539,4.406504040510539,3.911671078246818,0.824
SMALL_F10,5,30,-3.7767749188331807,3.7767749188331807,3.923839583223612,0.78
SMALL_F10,5,40,-3.432441701359878,3.432441701359878,4.047674488257884,0.755
SMALL_F10,8,10,-0.19040235902069158,0.19040235902069158,1.5489541020561395,0.675
SMALL_F10,8,12,-0.404463269535249,0.404463269535249,1.901519399819971,0.66
SMALL_F10,8,15,-0.4547914205203618,0.4547914205203618,2.038634262802039,0.541
SMALL_F10,8,20,-0.9213249745148144,0.9213249745148144,2.4394504432520736,0.657
SMALL_F10,8,25,0.06415347323293075,0.06415347323293075,2.637398523150152,0.475
SMALL_F10,8,30,0.6938825949102889,0.6938825949102889,2.8343291371705748,0.563
SMALL_F10,8,40,1.0382158123835916,1.0382158123835916,3.10486869644268,0.603
SMALL_F10,10,12,-0.21406091051455745,0.21406091051455745,1.3660195098310193,0.552
SMALL_F10,10,15,-0.26438906149967023,0.26438906149967023,1.713250116624111,0.383
SMALL_F10,10,20,-0.7309226154941229,0.7309226154941229,2.1948838117320655,0.534
SMALL_F10,10,25,0.2545558322536223,0.2545558322536223,2.4088155888965237,0.578
SMALL_F10,10,30,0.8842849539309805,0.8842849539309805,2.688569081657126,0.662
SMALL_F10,10,40,1.2286181714042832,1.2286181714042832,2.9660393425805616,0.695
SMALL_F10,12,15,-0.050328150985112785,0.050328150985112785,1.2368559052212442,0.31
SMALL_F10,12,20,-0.5168617049795654,0.5168617049795654,1.8027770440514967,0.493
SMALL_F10,12,25,0.4686167427681798,0.4686167427681798,2.0064159300282998,0.632
SMALL_F10,12,30,1.098345864445538,1.098345864445538,2.2988734855499855,0.738
SMALL_F10,12,40,1.4426790819188406,1.4426790819188406,2.636567129454497,0.746
SMALL_F10,15,20,-0.4665335539944526,0.4665335539944526,1.1942142055765186,0.714
SMALL_F10,15,25,0.5189448937532926,0.5189448937532926,1.4617604563247537,0.502
SMALL_F10,15,30,1.1486740154306507,1.1486740154306507,1.7429968963765265,0.657
SMALL_F10,15,40,1.4930072329039534,1.4930072329039534,2.096690656672088,0.696
SMALL_F10,20,25,0.9854784477477452,0.9854784477477452,0.9800229292552797,0.757
SMALL_F10,20,30,1.6152075694251034,1.6152075694251034,1.1944611483414806,0.889
SMALL_F10,20,40,1.959540786898406,1.959540786898406,1.4635234530401582,0.892
SMALL_F10,25,30,0.6297291216773582,0.6297291216773582,0.946713112208351,0.758
SMALL_F10,25,40,0.9740623391506609,0.9740623391506609,1.2675064382589272,0.783
SMALL_F10,30,40,0.3443332174733027,0.3443332174733027,0.7611547562877744,0.658
SMALL_RAW,5,8,2.2112361688559794,2.2112361688559794,3.064374079532185,0.716
SMALL_RAW,5,10,-0.8749768886587628,0.8749768886587628,3.275802776152168,0.712
SMALL_RAW,5,12,-2.8173187332941163,2.8173187332941163,3.542137155641531,0.82
SMALL_RAW,5,15,-5.332994931628288,5.332994931628288,3.8617916433333486,0.915
SMALL_RAW,5,20,-3.662671313881727,3.662671313881727,4.032192006753913,0.834
SMALL_RAW,5,25,-5.646898036389192,5.646898036389192,4.3288328494976795,0.931
SMALL_RAW,5,30,-4.607275846878256,4.607275846878256,4.316697923276764,0.853
SMALL_RAW,5,40,-3.1786569532620934,3.1786569532620934,4.279083944905687,0.806
SMALL_RAW,8,10,-3.086213057514742,3.086213057514742,1.6802882972455888,0.982
SMALL_RAW,8,12,-5.028554902150096,5.028554902150096,1.8398364744153324,0.994
SMALL_RAW,8,15,-7.544231100484267,7.544231100484267,2.3509238358282287,0.997
SMALL_RAW,8,20,-5.873907482737707,5.873907482737707,2.6069616907855604,0.981
SMALL_RAW,8,25,-7.858134205245172,7.858134205245172,3.305133638551805,0.992
SMALL_RAW,8,30,-6.818512015734235,6.818512015734235,3.262135261405422,0.98
SMALL_RAW,8,40,-5.389893122118073,5.389893122118073,3.2189122340668836,0.965
SMALL_RAW,10,12,-1.9423418446353535,1.9423418446353535,1.402193515872993,0.856
SMALL_RAW,10,15,-4.458018042969525,4.458018042969525,1.7339334877919743,0.981
SMALL_RAW,10,20,-2.787694425222964,2.787694425222964,2.1801904718213403,0.845
SMALL_RAW,10,25,-4.7719211477304295,4.7719211477304295,2.84121750087669,0.954
SMALL_RAW,10,30,-3.732298958219493,3.732298958219493,2.7765384519128906,0.871
SMALL_RAW,10,40,-2.3036800646033306,2.3036800646033306,2.836309757643075,0.77
SMALL_RAW,12,15,-2.5156761983341713,2.5156761983341713,1.284430063347005,0.96
SMALL_RAW,12,20,-0.8453525805876105,0.8453525805876105,1.8272218876035657,0.631
SMALL_RAW,12,25,-2.8295793030950755,2.8295793030950755,2.4839266099416735,0.921
SMALL_RAW,12,30,-1.7899571135841397,1.7899571135841397,2.504153468755244,0.735
SMALL_RAW,12,40,-0.3613382199679771,0.3613382199679771,2.603148006406685,0.569
SMALL_RAW,15,20,1.6703236177465608,1.6703236177465608,1.478160572258067,0.873
SMALL_RAW,15,25,-0.3139031047609042,0.3139031047609042,2.1649210267068217,0.667
SMALL_RAW,15,30,0.7257190847500317,0.7257190847500317,2.1486518025422634,0.644
SMALL_RAW,15,40,2.1543379783661942,2.1543379783661942,2.2730289047825973,0.8
SMALL_RAW,20,25,-1.984226722507465,1.984226722507465,1.8175461074122685,0.956
SMALL_RAW,20,30,-0.9446045329965291,0.9446045329965291,1.7686268590851815,0.718
SMALL_RAW,20,40,0.48401436061963343,0.48401436061963343,1.7959871035431245,0.536
SMALL_RAW,25,30,1.0396221895109359,1.0396221895109359,0.8702339497217482,0.972
SMALL_RAW,25,40,2.4682410831270984,2.4682410831270984,1.3544863207898665,0.98
SMALL_RAW,30,40,1.4286188936161626,1.4286188936161626,1.0000404869418154,0.86
