isolate,panel,n,gross,conv,dSharpe_0,dSharpe_10,dSharpe_25,dCAGR_10,dCAGR_0,dTO,cost_share,maj_cost,flip
BLEND at no-scaler,B136,5,0.75,LIT,-0.11097385820897276,-0.14013189352497413,-0.1838311817266156,-0.04257597416599701,-0.03750589007880034,4.844810700969596,0.20807565346146453,False,False
BLEND at no-scaler,B136,5,0.75,NORM,-0.11241375404459042,-0.14343381301557667,-0.1899303318285429,-0.04220809298074091,-0.03651494839388825,5.363121495967604,0.21626740807355882,False,False
BLEND at no-scaler,B136,5,1.0,LIT,-0.10999666817616904,-0.13917214624326624,-0.18289999571456605,-0.058392025881040865,-0.051580251709641756,6.458829316813247,0.20963589952906134,False,False
BLEND at no-scaler,B136,5,1.0,NORM,-0.11158994741342942,-0.14262979887047977,-0.1891581131596164,-0.05805644868736648,-0.05037125683503341,7.151321761517995,0.2176252908078292,False,False
BLEND at no-scaler,B136,10,0.75,LIT,-0.17135315879857882,-0.19438364612339842,-0.2290132157813748,-0.0476284563694116,-0.044928603054171345,2.9314737819517234,0.11847955208227452,False,False
BLEND at no-scaler,B136,10,0.75,NORM,-0.16515132176163516,-0.18938644919059056,-0.22583126118960428,-0.04621784040423238,-0.043201094258714434,3.1896141594139333,0.1279665336803806,False,False
BLEND at no-scaler,B136,10,1.0,LIT,-0.17075378489778892,-0.19377580141706208,-0.22839348556769967,-0.06554596223733244,-0.0620954709258279,3.907461590032902,0.11880748963965351,False,False
BLEND at no-scaler,B136,10,1.0,NORM,-0.16450603122466556,-0.18874273491146965,-0.22519092476373248,-0.06361829748206538,-0.059716251276340726,4.253709972646146,0.12841131976906228,False,False
BLEND at no-scaler,SMALL439,5,0.75,LIT,-0.05277437446176797,-0.07221013269928,-0.10147441737625709,-0.020937929488467732,-0.01794880454590997,3.319388138723088,0.2691555535350211,False,False
BLEND at no-scaler,SMALL439,5,0.75,NORM,-0.052560796920456565,-0.07201862651338531,-0.10131625566720726,-0.02095517972458283,-0.017965492099643265,3.319388138723088,0.2701777378288703,False,False
BLEND at no-scaler,SMALL439,5,1.0,LIT,-0.052545002421854115,-0.0720364031803356,-0.10138707615198583,-0.02616719823715674,-0.02231988282925479,4.436118959062135,0.2705770957176583,False,False
BLEND at no-scaler,SMALL439,5,1.0,NORM,-0.05233030685826223,-0.07184383200950667,-0.10122793824027487,-0.02619591363726892,-0.022347518687193535,4.436118959062135,0.2716103053726634,False,False
BLEND at no-scaler,SMALL439,10,0.75,LIT,-0.07298075195121623,-0.0877570709473498,-0.11002799849750589,-0.022817401156717487,-0.021327558030929117,1.8311464742324972,0.1683775317090823,False,False
BLEND at no-scaler,SMALL439,10,0.75,NORM,-0.07280725512629138,-0.08749405519344738,-0.1096292053518923,-0.022821190899285693,-0.021334673395939863,1.8314633465971895,0.1678605481787742,False,False
BLEND at no-scaler,SMALL439,10,1.0,LIT,-0.07181166159022612,-0.08661155833137069,-0.10891978441063627,-0.02971962209810619,-0.027893983636948505,2.4342021003381404,0.17087669389945673,False,False
BLEND at no-scaler,SMALL439,10,1.0,NORM,-0.07163252166130218,-0.08633088960353985,-0.10848600632450894,-0.029723442529140165,-0.027904961586531885,2.4338160398681374,0.1702561853554094,False,False
BLEND at scaler,U56,5,0.75,LIT,-0.2098134236385898,-0.3481042599374662,-0.5563720607357419,-0.1160726535354748,-0.110485542793195,6.937870929708922,0.39726843998898237,False,False
BLEND at scaler,U56,5,0.75,NORM,-0.2080016390795716,-0.34650766353895945,-0.5551160778203174,-0.1159603340123434,-0.11035644451338511,6.954633064308357,0.3997199457143175,False,False
BLEND at scaler,U56,5,1.0,LIT,-0.21260417560414213,-0.3509828354894218,-0.5593828812498696,-0.1551853359954143,-0.14834943919742005,9.264470153711727,0.39426047627747945,False,False
BLEND at scaler,U56,5,1.0,NORM,-0.21079576367231045,-0.3493889626821356,-0.5581288666690074,-0.15503998222637305,-0.14818176617449708,9.28678745435894,0.3966730887715918,False,False
BLEND at scaler,U56,10,0.75,LIT,-0.08399293856437073,-0.15138861122738378,-0.25297847276332397,-0.0584796323916863,-0.05595500269913867,2.9954434568529678,0.4451832414380604,False,False
BLEND at scaler,U56,10,0.75,NORM,-0.08490011577392553,-0.1519122367853435,-0.25291417559206086,-0.058614291091093396,-0.056090023942897194,3.010061839542196,0.44112391752948826,False,False
BLEND at scaler,U56,10,1.0,LIT,-0.08521906804721469,-0.15259154592273816,-0.25414595436949494,-0.07850289596899018,-0.07535666425649934,3.995969697703071,0.44152169419422654,False,False
BLEND at scaler,U56,10,1.0,NORM,-0.08610994422503371,-0.1530913265523769,-0.2540468947716694,-0.07872168404022983,-0.07558303628280028,4.015648845196942,0.43752565109837854,False,False
