panel,stat,n_i,n_j,gap,abs_gap,boot_sd,sign_agreement,resolved90
U56,EDGE_FIXNULL,8,12,-1.4692702690941584,1.4692702690941584,1.4266815928711027,0.847,False
U56,EDGE_FIXNULL,8,15,0.13571101403547825,0.13571101403547825,1.741120922034817,0.511,False
U56,EDGE_FIXNULL,8,20,0.23278950411675936,0.23278950411675936,1.9542115858746147,0.531,False
U56,EDGE_FIXNULL,8,25,2.398311558212807,2.398311558212807,2.2142714365142107,0.871,False
U56,EDGE_FIXNULL,8,30,3.8052608381216495,3.8052608381216495,2.295274360456689,0.95,True
U56,EDGE_FIXNULL,8,40,4.937377403902055,4.937377403902055,2.4405702372745446,0.979,True
U56,EDGE_FIXNULL,10,12,-0.6147480896236512,0.6147480896236512,1.115546872161085,0.722,False
U56,EDGE_FIXNULL,10,15,0.9902331935059854,0.9902331935059854,1.4833382433201792,0.733,False
U56,EDGE_FIXNULL,10,20,1.0873116835872665,1.0873116835872665,1.725186916899834,0.732,False
U56,EDGE_FIXNULL,10,25,3.2528337376833143,3.2528337376833143,1.9391435922011655,0.957,True
U56,EDGE_FIXNULL,10,30,4.659783017592156,4.659783017592156,2.02368721411073,0.985,True
U56,EDGE_FIXNULL,10,40,5.791899583372562,5.791899583372562,2.1466168435682573,0.994,True
U56,EDGE_FIXNULL,12,15,1.6049812831296366,1.6049812831296366,0.8272496898114923,0.972,True
U56,EDGE_FIXNULL,12,20,1.7020597732109177,1.7020597732109177,1.1530160061676902,0.925,True
U56,EDGE_FIXNULL,12,25,3.8675818273069655,3.8675818273069655,1.3781009241676747,0.995,True
U56,EDGE_FIXNULL,12,30,5.274531107215807,5.274531107215807,1.5019649596120739,1.0,True
U56,EDGE_FIXNULL,12,40,6.406647672996213,6.406647672996213,1.6801091303514897,1.0,True
U56,EDGE_FIXNULL,15,20,0.09707849008128111,0.09707849008128111,0.7567555438210972,0.552,False
U56,EDGE_FIXNULL,15,25,2.262600544177329,2.262600544177329,1.0052317153857298,0.994,True
U56,EDGE_FIXNULL,15,30,3.6695498240861713,3.6695498240861713,1.118606884600882,1.0,True
U56,EDGE_FIXNULL,15,40,4.801666389866577,4.801666389866577,1.290279764985005,1.0,True
U56,EDGE_FIXNULL,20,25,2.165522054096048,2.165522054096048,0.562963783477805,1.0,True
U56,EDGE_FIXNULL,20,30,3.57247133400489,3.57247133400489,0.7332021470840733,1.0,True
U56,EDGE_FIXNULL,20,40,4.704587899785295,4.704587899785295,0.9526365097446372,1.0,True
U56,EDGE_FIXNULL,25,30,1.4069492799088423,1.4069492799088423,0.4531323681641849,1.0,True
U56,EDGE_FIXNULL,25,40,2.539065845689248,2.539065845689248,0.7169362675573183,1.0,True
U56,EDGE_FIXNULL,30,40,1.1321165657804055,1.1321165657804055,0.4730030681383212,0.995,True
U56,CAGR,5,8,0.9922966460800708,0.9922966460800708,1.810915044473281,0.716,False
U56,CAGR,5,10,0.7035421173673377,0.7035421173673377,2.1575818454428815,0.63,False
U56,CAGR,5,12,0.12264140835065618,0.12264140835065618,2.5726866560428236,0.512,False
U56,CAGR,5,15,0.8317214434801379,0.8317214434801379,2.864014470268852,0.612,False
U56,CAGR,5,20,2.2489985323977955,2.2489985323977955,3.1104275234356606,0.764,False
U56,CAGR,5,25,2.936644824177126,2.936644824177126,3.3665212865372234,0.818,False
U56,CAGR,5,30,3.8195536351496084,3.8195536351496084,3.415673144992762,0.875,False
U56,CAGR,5,40,4.3700319617852035,4.3700319617852035,3.5460781540020267,0.889,False
U56,CAGR,8,10,-0.2887545287127331,0.2887545287127331,0.9662776499852515,0.616,False
U56,CAGR,8,12,-0.8696552377294147,0.8696552377294147,1.4266815928711027,0.736,False
U56,CAGR,8,15,-0.16057520259993296,0.16057520259993296,1.741120922034817,0.553,False
U56,CAGR,8,20,1.2567018863177246,1.2567018863177246,1.9542115858746147,0.736,False
U56,CAGR,8,25,1.944348178097055,1.944348178097055,2.2142714365142107,0.807,False
U56,CAGR,8,30,2.8272569890695376,2.8272569890695376,2.295274360456689,0.906,True
U56,CAGR,8,40,3.3777353157051326,3.3777353157051326,2.4405702372745446,0.92,True
U56,CAGR,10,12,-0.5809007090166816,0.5809007090166816,1.115546872161085,0.711,False
U56,CAGR,10,15,0.12817932611280014,0.12817932611280014,1.483338243320179,0.518,False
U56,CAGR,10,20,1.5454564150304577,1.5454564150304577,1.725186916899834,0.805,False
U56,CAGR,10,25,2.233102706809788,2.233102706809788,1.9391435922011655,0.865,False
U56,CAGR,10,30,3.1160115177822707,3.1160115177822707,2.02368721411073,0.943,True
U56,CAGR,10,40,3.6664898444178657,3.6664898444178657,2.1466168435682573,0.958,True
U56,CAGR,12,15,0.7090800351294817,0.7090800351294817,0.8272496898114923,0.797,False
U56,CAGR,12,20,2.1263571240471393,2.1263571240471393,1.1530160061676902,0.963,True
U56,CAGR,12,25,2.8140034158264697,2.8140034158264697,1.3781009241676747,0.971,True
U56,CAGR,12,30,3.6969122267989523,3.6969122267989523,1.5019649596120739,0.991,True
U56,CAGR,12,40,4.247390553434547,4.247390553434547,1.6801091303514897,0.994,True
U56,CAGR,15,20,1.4172770889176576,1.4172770889176576,0.7567555438210972,0.972,True
U56,CAGR,15,25,2.104923380696988,2.104923380696988,1.0052317153857298,0.984,True
U56,CAGR,15,30,2.9878321916694706,2.9878321916694706,1.118606884600882,0.999,True
U56,CAGR,15,40,3.5383105183050656,3.5383105183050656,1.290279764985005,0.999,True
U56,CAGR,20,25,0.6876462917793305,0.6876462917793305,0.562963783477805,0.884,False
U56,CAGR,20,30,1.570555102751813,1.570555102751813,0.7332021470840734,0.983,True
U56,CAGR,20,40,2.121033429387408,2.121033429387408,0.9526365097446372,0.987,True
U56,CAGR,25,30,0.8829088109724825,0.8829088109724825,0.45313236816418495,0.976,True
U56,CAGR,25,40,1.4333871376080776,1.4333871376080776,0.7169362675573183,0.981,True
U56,CAGR,30,40,0.550478326635595,0.550478326635595,0.4730030681383212,0.883,False
U56,S_FULL,5,8,-0.06839258341285026,0.06839258341285026,0.07973861930449665,0.811,False
U56,S_FULL,5,10,-0.12657307875316115,0.12657307875316115,0.09858598675927623,0.894,False
U56,S_FULL,5,12,-0.18322104889544333,0.18322104889544333,0.11896511462885315,0.939,True
U56,S_FULL,5,15,-0.1761523806496179,0.1761523806496179,0.1360349203337264,0.917,True
U56,S_FULL,5,20,-0.1537365394298984,0.1537365394298984,0.14771591441365084,0.869,False
U56,S_FULL,5,25,-0.1425488726446289,0.1425488726446289,0.16520046304310662,0.823,False
U56,S_FULL,5,30,-0.11479342167580242,0.11479342167580242,0.16812450727600062,0.772,False
U56,S_FULL,5,40,-0.14079685592405156,0.14079685592405156,0.18447214394848163,0.802,False
U56,S_FULL,8,10,-0.05818049534031089,0.05818049534031089,0.053427951395360704,0.863,False
U56,S_FULL,8,12,-0.11482846548259307,0.11482846548259307,0.07762944712023913,0.934,True
U56,S_FULL,8,15,-0.10775979723676765,0.10775979723676765,0.09740897702304498,0.879,False
U56,S_FULL,8,20,-0.08534395601704814,0.08534395601704814,0.10768731613510335,0.802,False
U56,S_FULL,8,25,-0.07415628923177864,0.07415628923177864,0.12591859098336142,0.738,False
U56,S_FULL,8,30,-0.04640083826295216,0.04640083826295216,0.131943075932015,0.661,False
U56,S_FULL,8,40,-0.0724042725112013,0.0724042725112013,0.15037661108099137,0.703,False
U56,S_FULL,10,12,-0.05664797014228218,0.05664797014228218,0.06053736885268038,0.838,False
U56,S_FULL,10,15,-0.04957930189645676,0.04957930189645676,0.08109508145135827,0.748,False
U56,S_FULL,10,20,-0.02716346067673725,0.02716346067673725,0.09204705454682206,0.642,False
U56,S_FULL,10,25,-0.01597579389146775,0.01597579389146775,0.10572354954728301,0.602,False
U56,S_FULL,10,30,0.01177965707735873,0.01177965707735873,0.11121741550145563,0.498,False
U56,S_FULL,10,40,-0.014223777170890406,0.014223777170890406,0.127781605463117,0.581,False
U56,S_FULL,12,15,0.007068668245825416,0.007068668245825416,0.049118880386770605,0.515,False
U56,S_FULL,12,20,0.029484509465544928,0.029484509465544928,0.0653200567913407,0.636,False
U56,S_FULL,12,25,0.04067217625081443,0.04067217625081443,0.07960206869418075,0.666,False
U56,S_FULL,12,30,0.06842762721964091,0.06842762721964091,0.08807024739008264,0.754,False
U56,S_FULL,12,40,0.04242419297139177,0.04242419297139177,0.10823233146862786,0.636,False
U56,S_FULL,15,20,0.022415841219719512,0.022415841219719512,0.04549432496922934,0.685,False
U56,S_FULL,15,25,0.03360350800498901,0.03360350800498901,0.06039735276010986,0.686,False
U56,S_FULL,15,30,0.06135895897381549,0.06135895897381549,0.06786330852475708,0.801,False
U56,S_FULL,15,40,0.035355524725566356,0.035355524725566356,0.08654779380417985,0.635,False
U56,S_FULL,20,25,0.011187666785269501,0.011187666785269501,0.03878920098822454,0.586,False
U56,S_FULL,20,30,0.03894311775409598,0.03894311775409598,0.04963293497840193,0.766,False
U56,S_FULL,20,40,0.012939683505846844,0.012939683505846844,0.07139629546497295,0.552,False
U56,S_FULL,25,30,0.02775545096882648,0.02775545096882648,0.03034011204619661,0.815,False
U56,S_FULL,25,40,0.001752016720577343,0.001752016720577343,0.052847277065790205,0.483,False
U56,S_FULL,30,40,-0.026003434248249135,0.026003434248249135,0.03755317490521953,0.756,False
U56,S_OOS,5,8,-0.17947251383406015,0.17947251383406015,0.11272720274292129,0.954,True
U56,S_OOS,5,10,-0.19514670531711376,0.19514670531711376,0.13755254493350413,0.923,True
U56,S_OOS,5,12,-0.27556027866714705,0.27556027866714705,0.17070590231445715,0.952,True
U56,S_OOS,5,15,-0.2902903436047862,0.2902903436047862,0.1909826525065427,0.937,True
U56,S_OOS,5,20,-0.26405478158276907,0.26405478158276907,0.21215941970722582,0.91,True
U56,S_OOS,5,25,-0.25765236817958603,0.25765236817958603,0.23259418407163845,0.881,False
U56,S_OOS,5,30,-0.232665797477971,0.232665797477971,0.2314236312612547,0.863,False
U56,S_OOS,5,40,-0.19806938655296114,0.19806938655296114,0.2605917033024892,0.807,False
U56,S_OOS,8,10,-0.0156741914830536,0.0156741914830536,0.06988504622936978,0.624,False
U56,S_OOS,8,12,-0.0960877648330869,0.0960877648330869,0.10729891086208501,0.828,False
U56,S_OOS,8,15,-0.11081782977072607,0.11081782977072607,0.1327823814241078,0.818,False
U56,S_OOS,8,20,-0.08458226774870892,0.08458226774870892,0.15430929038741248,0.735,False
U56,S_OOS,8,25,-0.07817985434552588,0.07817985434552588,0.17552359593194247,0.72,False
U56,S_OOS,8,30,-0.05319328364391085,0.05319328364391085,0.18133631682696794,0.658,False
U56,S_OOS,8,40,-0.01859687271890098,0.01859687271890098,0.21107989600213056,0.585,False
U56,S_OOS,10,12,-0.0804135733500333,0.0804135733500333,0.08886608664605224,0.813,False
U56,S_OOS,10,15,-0.09514363828767247,0.09514363828767247,0.11234995986918854,0.818,False
U56,S_OOS,10,20,-0.06890807626565532,0.06890807626565532,0.13221875225689966,0.712,False
U56,S_OOS,10,25,-0.06250566286247228,0.06250566286247228,0.1458231497173194,0.693,False
U56,S_OOS,10,30,-0.03751909216085725,0.03751909216085725,0.149747292034022,0.636,False
U56,S_OOS,10,40,-0.0029226812358473797,0.0029226812358473797,0.17404183686013106,0.549,False
U56,S_OOS,12,15,-0.014730064937639176,0.014730064937639176,0.07192035779674612,0.579,False
U56,S_OOS,12,20,0.01150549708437798,0.01150549708437798,0.09395760635841506,0.531,False
U56,S_OOS,12,25,0.01790791048756102,0.01790791048756102,0.11086266286166466,0.544,False
U56,S_OOS,12,30,0.04289448118917605,0.04289448118917605,0.11975049631219174,0.606,False
U56,S_OOS,12,40,0.07749089211418592,0.07749089211418592,0.1491062442412231,0.658,False
U56,S_OOS,15,20,0.026235562022017156,0.026235562022017156,0.06630961749071293,0.649,False
U56,S_OOS,15,25,0.032637975425200194,0.032637975425200194,0.08739442252614775,0.618,False
U56,S_OOS,15,30,0.057624546126815224,0.057624546126815224,0.09523104621037023,0.681,False
U56,S_OOS,15,40,0.09222095705182509,0.09222095705182509,0.12021246198289792,0.744,False
U56,S_OOS,20,25,0.006402413403183038,0.006402413403183038,0.05258207856240757,0.529,False
U56,S_OOS,20,30,0.03138898410479807,0.03138898410479807,0.06417300108609313,0.636,False
U56,S_OOS,20,40,0.06598539502980794,0.06598539502980794,0.096525468448286,0.706,False
U56,S_OOS,25,30,0.02498657070161503,0.02498657070161503,0.0449051801236284,0.696,False
U56,S_OOS,25,40,0.0595829816266249,0.0595829816266249,0.07370524386858353,0.772,False
U56,S_OOS,30,40,0.03459641092500987,0.03459641092500987,0.04871413848875444,0.731,False
U56,DD,5,8,-4.42332544465075,4.42332544465075,3.6021978658216733,0.879,False
U56,DD,5,10,-5.0825399429743605,5.0825399429743605,4.218755149351119,0.885,False
U56,DD,5,12,-5.684363419230408,5.684363419230408,4.658713688690882,0.916,True
U56,DD,5,15,-4.879455799589493,4.879455799589493,5.147432474288176,0.893,False
U56,DD,5,20,-6.726027403333877,6.726027403333877,5.5171495411856375,0.911,True
U56,DD,5,25,-4.69489615184936,4.69489615184936,6.042985890065194,0.858,False
U56,DD,5,30,-3.7850826929793016,3.7850826929793016,6.31088562029097,0.861,False
U56,DD,5,40,-2.869407452039905,2.869407452039905,6.979968801061313,0.834,False
U56,DD,8,10,-0.6592144983236103,0.6592144983236103,2.5956554872313027,0.688,False
U56,DD,8,12,-1.2610379745796578,1.2610379745796578,3.069114663633148,0.779,False
U56,DD,8,15,-0.4561303549387432,0.4561303549387432,3.597534292248656,0.749,False
U56,DD,8,20,-2.3027019586831265,2.3027019586831265,3.885126004635217,0.813,False
U56,DD,8,25,-0.27157070719860954,0.27157070719860954,4.659170009517113,0.707,False
U56,DD,8,30,0.6382427516714486,0.6382427516714486,5.176703272523495,0.312,False
U56,DD,8,40,1.5539179926108453,1.5539179926108453,5.97200005805547,0.341,False
U56,DD,10,12,-0.6018234762560475,0.6018234762560475,2.2924661968447055,0.701,False
U56,DD,10,15,0.20308414338486713,0.20308414338486713,3.139357545328198,0.329,False
U56,DD,10,20,-1.6434874603595162,1.6434874603595162,3.383740858217057,0.756,False
U56,DD,10,25,0.3876437911250008,0.3876437911250008,3.8784990808760904,0.32,False
U56,DD,10,30,1.297457249995059,1.297457249995059,4.237087599793308,0.321,False
U56,DD,10,40,2.2131324909344556,2.2131324909344556,5.014971783238594,0.346,False
U56,DD,12,15,0.8049076196409146,0.8049076196409146,1.7864316346469076,0.489,False
U56,DD,12,20,-1.0416639841034687,1.0416639841034687,2.24414967851943,0.671,False
U56,DD,12,25,0.9894672673810483,0.9894672673810483,2.837882476074899,0.437,False
U56,DD,12,30,1.8992807262511064,1.8992807262511064,3.4169065670807064,0.424,False
U56,DD,12,40,2.814955967190503,2.814955967190503,4.303600313801821,0.459,False
U56,DD,15,20,-1.8465716037443833,1.8465716037443833,1.5201058201358824,0.826,False
U56,DD,15,25,0.18455964774013367,0.18455964774013367,2.3499066581575865,0.426,False
U56,DD,15,30,1.0943731066101918,1.0943731066101918,3.0049198136718167,0.446,False
U56,DD,15,40,2.0100483475495885,2.0100483475495885,3.9210176301564856,0.47,False
U56,DD,20,25,2.031131251484517,2.031131251484517,1.5435126421608723,0.635,False
U56,DD,20,30,2.940944710354575,2.940944710354575,2.384657860139082,0.555,False
U56,DD,20,40,3.856619951293972,3.856619951293972,3.3303786053113233,0.548,False
U56,DD,25,30,0.9098134588700582,0.9098134588700582,1.4018621430362939,0.506,False
U56,DD,25,40,1.8254886998094548,1.8254886998094548,2.345232849831145,0.519,False
U56,DD,30,40,0.9156752409393967,0.9156752409393967,1.366039247598384,0.595,False
B136,EDGE,5,8,0.47254204555430235,0.47254204555430235,1.6072072149495198,0.68,False
B136,EDGE,5,10,-2.6067724461193986,2.6067724461193986,1.9128467020165045,0.856,False
B136,EDGE,5,12,-0.8024974208252331,0.8024974208252331,2.084888097919272,0.568,False
B136,EDGE,5,15,-1.1166824958957493,1.1166824958957493,2.3974166644417685,0.579,False
B136,EDGE,5,20,0.7847115697037106,0.7847115697037106,2.6501361688114584,0.682,False
B136,EDGE,5,25,1.4479189572248137,1.4479189572248137,2.9533607108699953,0.755,False
B136,EDGE,5,30,2.9061692609507634,2.9061692609507634,3.219112657023921,0.868,False
B136,EDGE,5,40,3.8638365903854606,3.8638365903854606,3.328162464653167,0.924,True
B136,EDGE,8,10,-3.079314491673701,3.079314491673701,1.0643081772492744,0.994,True
B136,EDGE,8,12,-1.2750394663795355,1.2750394663795355,1.3511068203899168,0.805,False
B136,EDGE,8,15,-1.5892245414500517,1.5892245414500517,1.7406281972693864,0.772,False
B136,EDGE,8,20,0.31216952414940824,0.31216952414940824,2.06800444312476,0.593,False
B136,EDGE,8,25,0.9753769116705113,0.9753769116705113,2.336610815193102,0.698,False
B136,EDGE,8,30,2.433627215396461,2.433627215396461,2.5777270756413753,0.852,False
B136,EDGE,8,40,3.391294544831158,3.391294544831158,2.745114454148174,0.921,True
B136,EDGE,10,12,1.8042750252941655,1.8042750252941655,0.8070893805685225,0.985,True
B136,EDGE,10,15,1.4900899502236493,1.4900899502236493,1.1727029872725407,0.895,False
B136,EDGE,10,20,3.391484015823109,3.391484015823109,1.5554236243671804,0.983,True
B136,EDGE,10,25,4.054691403344212,4.054691403344212,1.847880658150018,0.984,True
B136,EDGE,10,30,5.512941707070162,5.512941707070162,2.144623049096189,0.994,True
B136,EDGE,10,40,6.470609036504859,6.470609036504859,2.3502925958264056,0.998,True
B136,EDGE,12,15,-0.3141850750705162,0.3141850750705162,0.7449525611105096,0.601,False
B136,EDGE,12,20,1.5872089905289437,1.5872089905289437,1.2099952713824287,0.914,True
B136,EDGE,12,25,2.250416378050047,2.250416378050047,1.4963806736149143,0.948,True
B136,EDGE,12,30,3.7086666817759966,3.7086666817759966,1.8131347083439349,0.987,True
B136,EDGE,12,40,4.666334011210694,4.666334011210694,2.0476494333158617,0.995,True
B136,EDGE,15,20,1.90139406559946,1.90139406559946,0.7838322938415199,0.993,True
B136,EDGE,15,25,2.564601453120563,2.564601453120563,1.0699447285795753,0.997,True
B136,EDGE,15,30,4.022851756846513,4.022851756846513,1.4041833565345416,0.999,True
B136,EDGE,15,40,4.98051908628121,4.98051908628121,1.6571179330113297,1.0,True
B136,EDGE,20,25,0.6632073875211031,0.6632073875211031,0.6974474228640989,0.857,False
B136,EDGE,20,30,2.121457691247053,2.121457691247053,1.0764470373047437,0.979,True
B136,EDGE,20,40,3.07912502068175,3.07912502068175,1.3671190150381685,0.989,True
B136,EDGE,25,30,1.4582503037259498,1.4582503037259498,0.6175259163707718,0.991,True
B136,EDGE,25,40,2.415917633160647,2.415917633160647,0.9699826520057265,0.996,True
B136,EDGE,30,40,0.9576673294346971,0.9576673294346971,0.6602805224884739,0.939,True
B136,EDGE_FIXNULL,5,8,0.47254204555430235,0.47254204555430235,1.5477016285472676,0.659,False
B136,EDGE_FIXNULL,5,10,-2.6067724461193986,2.6067724461193986,1.9199312639363229,0.906,True
B136,EDGE_FIXNULL,5,12,-0.8024974208252331,0.8024974208252331,2.1026400483001115,0.617,False
B136,EDGE_FIXNULL,5,15,-1.1166824958957493,1.1166824958957493,2.43497606816797,0.639,False
B136,EDGE_FIXNULL,5,20,0.7847115697037106,0.7847115697037106,2.6871860443446014,0.663,False
B136,EDGE_FIXNULL,5,25,1.4479189572248137,1.4479189572248137,2.938875201416627,0.724,False
B136,EDGE_FIXNULL,5,30,2.9061692609507634,2.9061692609507634,3.196412777342041,0.86,False
B136,EDGE_FIXNULL,5,40,3.8638365903854606,3.8638365903854606,3.286248453106697,0.914,True
B136,EDGE_FIXNULL,8,10,-3.079314491673701,3.079314491673701,0.9526867420485059,0.998,True
B136,EDGE_FIXNULL,8,12,-1.2750394663795355,1.2750394663795355,1.309668829706447,0.828,False
B136,EDGE_FIXNULL,8,15,-1.5892245414500517,1.5892245414500517,1.7152120589545443,0.805,False
B136,EDGE_FIXNULL,8,20,0.31216952414940824,0.31216952414940824,2.0555658719553827,0.597,False
B136,EDGE_FIXNULL,8,25,0.9753769116705113,0.9753769116705113,2.320367472581814,0.698,False
B136,EDGE_FIXNULL,8,30,2.433627215396461,2.433627215396461,2.583510206750024,0.852,False
B136,EDGE_FIXNULL,8,40,3.391294544831158,3.391294544831158,2.728355122751248,0.917,True
B136,EDGE_FIXNULL,10,12,1.8042750252941655,1.8042750252941655,0.7380652092357641,0.993,True
B136,EDGE_FIXNULL,10,15,1.4900899502236493,1.4900899502236493,1.1718073445199535,0.919,True
B136,EDGE_FIXNULL,10,20,3.391484015823109,3.391484015823109,1.5702207737892426,0.989,True
B136,EDGE_FIXNULL,10,25,4.054691403344212,4.054691403344212,1.8394488237521032,0.989,True
B136,EDGE_FIXNULL,10,30,5.512941707070162,5.512941707070162,2.134580767409087,0.998,True
B136,EDGE_FIXNULL,10,40,6.470609036504859,6.470609036504859,2.302215821832648,0.999,True
B136,EDGE_FIXNULL,12,15,-0.3141850750705162,0.3141850750705162,0.6561244361719223,0.662,False
B136,EDGE_FIXNULL,12,20,1.5872089905289437,1.5872089905289437,1.168431915896607,0.935,True
B136,EDGE_FIXNULL,12,25,2.250416378050047,2.250416378050047,1.4321655711747534,0.964,True
B136,EDGE_FIXNULL,12,30,3.7086666817759966,3.7086666817759966,1.7548206149712695,0.993,True
B136,EDGE_FIXNULL,12,40,4.666334011210694,4.666334011210694,1.9450606722372639,0.997,True
B136,EDGE_FIXNULL,15,20,1.90139406559946,1.90139406559946,0.7592253519961573,0.996,True
B136,EDGE_FIXNULL,15,25,2.564601453120563,2.564601453120563,1.022196834144166,0.999,True
B136,EDGE_FIXNULL,15,30,4.022851756846513,4.022851756846513,1.3538416085428089,1.0,True
B136,EDGE_FIXNULL,15,40,4.98051908628121,4.98051908628121,1.5615871952192182,1.0,True
B136,EDGE_FIXNULL,20,25,0.6632073875211031,0.6632073875211031,0.6103443056778144,0.865,False
B136,EDGE_FIXNULL,20,30,2.121457691247053,2.121457691247053,0.9778900257365667,0.99,True
B136,EDGE_FIXNULL,20,40,3.07912502068175,3.07912502068175,1.2573061401313446,0.993,True
B136,EDGE_FIXNULL,25,30,1.4582503037259498,1.4582503037259498,0.5863625624486697,0.994,True
B136,EDGE_FIXNULL,25,40,2.415917633160647,2.415917633160647,0.943468136447907,0.993,True
B136,EDGE_FIXNULL,30,40,0.9576673294346971,0.9576673294346971,0.6318921961333376,0.931,True
B136,CAGR,5,8,1.083789517759449,1.083789517759449,1.5477016285472676,0.781,False
B136,CAGR,5,10,0.8113364217981811,0.8113364217981811,1.9199312639363226,0.708,False
B136,CAGR,5,12,1.3076516566566703,1.3076516566566703,2.1026400483001115,0.763,False
B136,CAGR,5,15,2.1261446085284454,2.1261446085284454,2.4349760681679697,0.842,False
B136,CAGR,5,20,2.8652046445337263,2.8652046445337263,2.687186044344601,0.882,False
B136,CAGR,5,25,2.539785518467518,2.539785518467518,2.938875201416627,0.845,False
B136,CAGR,5,30,2.892457686532545,2.892457686532545,3.196412777342041,0.86,False
B136,CAGR,5,40,3.5944231255558456,3.5944231255558456,3.286248453106697,0.898,False
B136,CAGR,8,10,-0.2724530959612679,0.2724530959612679,0.9526867420485059,0.584,False
B136,CAGR,8,12,0.22386213889722129,0.22386213889722129,1.309668829706447,0.591,False
B136,CAGR,8,15,1.0423550907689965,1.0423550907689965,1.7152120589545443,0.754,False
B136,CAGR,8,20,1.7814151267742773,1.7814151267742773,2.0555658719553827,0.84,False
B136,CAGR,8,25,1.455996000708069,1.455996000708069,2.320367472581814,0.764,False
