panel,selector,corpus,seed,N,gross,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,pass4b,pass4a,beats_SPY,edge,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,live_OOS_Sharpe,live_OOS_CAGR,live_OOS_MaxDD
U56,PICK-4b-IS,REAL,-1,15.0,0.65,1.1954212278172145,0.16419876477416273,-0.17646814559892954,1.0,0.0,True,0.07944931588715831,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-SHARPE,REAL,-1,15.0,0.85,1.1961611729232604,0.21577737007486708,-0.22578155394607236,0.0,0.0,True,0.08018926099320423,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-CALMAR,REAL,-1,15.0,0.85,1.1961611729232604,0.21577737007486708,-0.22578155394607236,0.0,0.0,True,0.08018926099320423,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-J,REAL,-1,20.0,0.65,1.1833330620238236,0.14954770134796957,-0.16729674322524268,1.0,0.0,True,0.06736115009376742,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,ANCHOR,REAL,-1,20.0,0.65,1.1833330620238236,0.14954770134796957,-0.16729674322524268,1.0,0.0,True,0.06736115009376742,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,CORPUS-MEAN,REAL,-1,,,1.1159719119300562,0.1492510009203902,-0.1907007762919932,0.4666666666666667,0.0,True,0.0,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-4b-IS,CTRL,0,5.0,0.75,0.8495757244254454,0.10976072725962349,-0.24918776550978416,0.0,0.0,False,-0.08044385114747155,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-SHARPE,CTRL,0,5.0,0.85,0.8490962493214125,0.12371525018435259,-0.27952230097560715,0.0,0.0,False,-0.08092332625150445,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-CALMAR,CTRL,0,5.0,0.85,0.8490962493214125,0.12371525018435259,-0.27952230097560715,0.0,0.0,False,-0.08092332625150445,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-J,CTRL,0,5.0,0.55,0.8504107647617228,0.08129532067479284,-0.1864271635276733,0.0,0.0,False,-0.07960881081119409,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,ANCHOR,CTRL,0,20.0,0.65,0.9778325384581592,0.10100079811068441,-0.20536350547198834,0.0,0.0,True,0.04781296288524228,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,CORPUS-MEAN,CTRL,0,,,0.9300195755729169,0.09514742308740128,-0.19489181022332355,0.03333333333333333,0.0,True,0.0,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-4b-IS,CTRL,1,5.0,0.65,0.7977933598761884,0.09590191973513451,-0.2801894086881912,0.0,0.0,False,-0.18585073383444373,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-SHARPE,CTRL,1,5.0,0.75,0.7981058779010247,0.10996369573474629,-0.3172011888211106,0.0,0.0,False,-0.1855382158096074,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-CALMAR,CTRL,1,10.0,0.85,0.8465813009378936,0.11184508914233415,-0.20604561915407904,0.0,0.0,False,-0.13706279277273847,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-J,CTRL,1,10.0,0.75,0.8466129607186068,0.0990972605893845,-0.1835087218260193,0.0,0.0,False,-0.1370311329920253,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,ANCHOR,CTRL,1,20.0,0.65,1.1267317098937224,0.11646692872171016,-0.17378949436961522,0.0,0.0,True,0.1430876161830903,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,CORPUS-MEAN,CTRL,1,,,0.9836440937106321,0.10254908064225944,-0.19679904301928375,0.03333333333333333,0.0,True,0.0,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-4b-IS,CTRL,2,30.0,0.65,1.123131129491641,0.11513026536665971,-0.18430160534179074,1.0,0.0,True,0.08493055761748103,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-SHARPE,CTRL,2,30.0,0.85,1.1226976608642467,0.15089103577789453,-0.23591820122074547,0.0,0.0,True,0.08449708899008668,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-CALMAR,CTRL,2,10.0,0.85,0.9784697628253847,0.13231733888409525,-0.2507057548035123,0.0,0.0,True,-0.05973080904877537,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-J,CTRL,2,10.0,0.75,0.9787183528301518,0.11688559220288708,-0.22355493628902035,0.0,0.0,True,-0.05948221904400819,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,ANCHOR,CTRL,2,20.0,0.65,0.990606950376027,0.09967370079276061,-0.173803109067039,0.0,0.0,True,-0.047593621498133065,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,CORPUS-MEAN,CTRL,2,,,1.03820057187416,0.10966338654181282,-0.18906803735915392,0.2,0.0,True,0.0,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
U56,PICK-4b-IS,CTRL,3,10.0,0.75,0.7489165228184648,0.08778548812796805,-0.24004416658709127,0.0,0.0,False,-0.18899877883847283,0.8745240617633456,0.1527838188994346,-0.3371726770846233,1.2778075576954295,0.09466489117832899,-0.12054947716248854
