uni,book,ref_book,cost,arm,dCAGR,dMaxDD,rate,ref_dCAGR,ref_dMaxDD,ref_rate,e_dCAGR,e_dMaxDD,e_rate
universe.json(56),TOP20,TOP20,10.0,ebud-0.10,0.36646285603092466,1.724018820841411,0.2125631411912729,0.3664628560309246,1.724018820841411,0.2125631411912729,5.551115123125783e-17,0.0,0.0
universe.json(56),TOP20,TOP20,10.0,ebud-0.20,0.027348936091797782,-0.04772033283259036,,0.0273489360917977,-0.0477203328325903,,8.326672684688674e-17,6.245004513516506e-17,0.0
universe.json(56),TOP20,TOP20,25.0,g200-dg,1.3234593061948408,2.6886468815692455,0.4922399126739899,1.3234593061948408,2.688646881569245,0.4922399126739899,0.0,4.440892098500626e-16,0.0
universe.json(56),TOP20,TOP20,25.0,g200-rw,1.2296319517478782,2.78899062451764,0.4408878039740793,1.2296319517478782,2.78899062451764,0.4408878039740793,0.0,0.0,0.0
universe.json(56),TOP20,TOP20,25.0,band3-dg,1.0386420167671773,2.429003062539936,0.4276001264819733,1.0386420167671773,2.429003062539936,0.4276001264819733,0.0,0.0,0.0
universe.json(56),TOP20,TOP20,25.0,band3-rw,0.9734790454921427,2.2610911574589942,0.430535072538223,0.9734790454921428,2.2610911574589942,0.430535072538223,1.1102230246251565e-16,0.0,0.0
universe.json(56),TOP20,TOP20,25.0,abs12-dg,1.7875406340405853,0.0250868152807171,,1.7875406340405853,0.0250868152807171,,0.0,0.0,0.0
universe.json(56),TOP20,TOP20,25.0,abs12-rw,1.3089237979719393,-0.5047701576947783,,1.3089237979719393,-0.5047701576947783,,0.0,0.0,0.0
universe.json(56),TOP20,TOP20,25.0,vol60-dg,2.7573943464990203,5.468054885993201,0.5042733483824889,2.7573943464990203,5.468054885993201,0.5042733483824889,0.0,0.0,0.0
universe.json(56),TOP20,TOP20,25.0,vol60-rw,1.8340359763832303,3.698668734686117,0.49586381153403664,1.8340359763832303,3.698668734686117,0.4958638115340366,0.0,0.0,5.551115123125783e-17
universe.json(56),TOP20,TOP20,25.0,v1gate-dg,3.6620332582415704,5.738441475386901,0.6381581608784581,3.6620332582415696,5.738441475386901,0.6381581608784581,8.881784197001252e-16,0.0,0.0
universe.json(56),TOP20,TOP20,25.0,v1gate-rw,2.891578482208357,3.8995579359918597,0.7415144305255407,2.891578482208357,3.89955793599186,0.7415144305255407,0.0,4.440892098500626e-16,0.0
universe.json(56),TOP20,TOP20,25.0,stop15,1.2778331614417215,-1.0324872258716367,,1.2778331614417215,-1.0324872258716369,,0.0,2.220446049250313e-16,0.0
universe.json(56),TOP20,TOP20,25.0,stop25,0.26393974574323575,-1.6577952962108067,,0.2639397457432357,-1.657795296210807,,5.551115123125783e-17,2.220446049250313e-16,0.0
universe.json(56),TOP20,TOP20,25.0,ddctl-8/.5/recover,4.112110322219342,5.661232064608345,0.7263631441513475,4.112110322219342,5.661232064608345,0.7263631441513475,0.0,0.0,0.0
universe.json(56),TOP20,TOP20,25.0,ddctl-8/.5/high,4.8324858376588065,9.583024407031914,0.5042756474785542,4.832485837658807,9.583024407031914,0.5042756474785542,8.881784197001252e-16,0.0,0.0
universe.json(56),TOP20,TOP20,25.0,ebud-0.10,0.23233102925352966,1.7622645808937132,0.13183663325725217,0.2323310292535296,1.7622645808937132,0.1318366332572521,5.551115123125783e-17,0.0,8.326672684688674e-17
universe.json(56),TOP20,TOP20,25.0,ebud-0.20,0.0276405384985301,-0.041594242739950715,,0.0276405384985301,-0.0415942427399507,,0.0,1.3877787807814457e-17,0.0
universe.json(56),TOPall,EWall,10.0,g200-dg,5.067061439113152,10.514215252541204,0.48192483389461543,5.067061439113152,10.514215252541204,0.4819248338946154,0.0,0.0,5.551115123125783e-17
universe.json(56),TOPall,EWall,10.0,g200-rw,1.718812936732128,3.8784729186457367,0.4431674457410659,1.718812936732128,3.8784729186457367,0.4431674457410659,0.0,0.0,0.0
universe.json(56),TOPall,EWall,10.0,band3-dg,4.6094953026202035,10.470948198413977,0.4402175634216583,4.609495302620204,10.470948198413977,0.4402175634216583,8.881784197001252e-16,0.0,0.0
universe.json(56),TOPall,EWall,10.0,band3-rw,1.0197270386737456,4.8111002741969,0.2119529796838344,1.0197270386737456,4.8111002741969,0.2119529796838344,0.0,0.0,0.0
universe.json(56),TOPall,EWall,10.0,abs12-dg,4.588589129978904,7.701449458035725,0.5958085104604758,4.588589129978904,7.701449458035725,0.5958085104604758,0.0,0.0,0.0
universe.json(56),TOPall,EWall,10.0,abs12-rw,1.4513137343147076,2.639958308250523,0.5497487326898282,1.4513137343147076,2.639958308250523,0.5497487326898282,0.0,0.0,0.0
universe.json(56),TOPall,EWall,10.0,vol60-dg,1.6823560073360833,5.641939616469882,0.2981875244508059,1.6823560073360833,5.641939616469882,0.2981875244508059,0.0,0.0,0.0
universe.json(56),TOPall,EWall,10.0,vol60-rw,1.0629162381033286,4.14213293161384,0.2566108465498232,1.0629162381033286,4.14213293161384,0.2566108465498232,0.0,0.0,0.0
universe.json(56),TOPall,EWall,10.0,v1gate-dg,5.941480091841345,11.640004527545312,0.5104362354654777,5.941480091841345,11.640004527545312,0.5104362354654777,0.0,0.0,0.0
universe.json(56),TOPall,EWall,10.0,v1gate-rw,2.864586484252052,6.651185663746273,0.4306880951867124,2.864586484252052,6.651185663746273,0.4306880951867124,0.0,0.0,0.0
universe.json(56),TOPall,EWall,10.0,stop15,1.1085494312867983,-0.044121319428747086,,1.1085494312867985,-0.044121319428747,,2.220446049250313e-16,8.326672684688674e-17,0.0
universe.json(56),TOPall,EWall,10.0,stop25,0.3971140063204759,-1.279454283040904,,0.3971140063204759,-1.279454283040904,,0.0,0.0,0.0
universe.json(56),TOPall,EWall,10.0,ddctl-8/.5/recover,3.817492644075071,6.9344689109094855,0.5505097352256195,3.817492644075071,6.9344689109094855,0.5505097352256195,0.0,0.0,0.0
universe.json(56),TOPall,EWall,10.0,ddctl-8/.5/high,5.035397044532575,6.934468910909464,0.7261402580680365,5.035397044532575,6.934468910909464,0.7261402580680365,0.0,0.0,0.0
universe.json(56),TOPall,EWall,10.0,ebud-0.10,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
universe.json(56),TOPall,EWall,10.0,ebud-0.20,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,g200-dg,5.43401903114813,10.468472688605546,0.5190842248710082,5.43401903114813,10.468472688605546,0.5190842248710082,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,g200-rw,2.8458308205111305,3.648925667450642,0.7799092335304814,2.8458308205111305,3.648925667450642,0.7799092335304814,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,band3-dg,4.757615937020798,10.454986681596502,0.4550571016408314,4.757615937020798,10.454986681596502,0.4550571016408314,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,band3-rw,1.6038691367139757,4.657048392079844,0.3443960641340224,1.6038691367139757,4.657048392079844,0.3443960641340224,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,abs12-dg,4.829506000364714,7.67134680852033,0.629551253633942,4.829506000364714,7.67134680852033,0.629551253633942,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,abs12-rw,2.197281724951994,2.08672465526758,1.0529811489049747,2.197281724951994,2.08672465526758,1.0529811489049747,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,vol60-dg,1.7739026331565988,5.649529048154289,0.3139912403381899,1.7739026331565988,5.649529048154289,0.3139912403381899,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,vol60-rw,1.2346650625171707,4.012803671788845,0.30768140270535,1.234665062517171,4.012803671788845,0.30768140270535,2.220446049250313e-16,0.0,0.0
universe.json(56),TOPall,EWall,25.0,v1gate-dg,6.329640338936926,11.593008685759031,0.5459877164339849,6.329640338936926,11.593008685759033,0.5459877164339849,0.0,1.7763568394002505e-15,0.0
universe.json(56),TOPall,EWall,25.0,v1gate-rw,4.075372096052865,6.434087451224613,0.6334032800995254,4.075372096052865,6.434087451224613,0.6334032800995254,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,stop15,1.5167437604638234,-0.2792839957000748,,1.5167437604638234,-0.2792839957000748,,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,stop25,0.5362578223067072,-1.4178824137071055,,0.5362578223067072,-1.4178824137071055,,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,ddctl-8/.5/recover,4.285896397693989,6.899891237444667,0.6211541965234288,4.285896397693989,6.899891237444667,0.6211541965234288,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,ddctl-8/.5/high,5.114320424766161,6.899891237444644,0.7412175422434971,5.114320424766161,6.899891237444644,0.7412175422434971,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,ebud-0.10,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
universe.json(56),TOPall,EWall,25.0,ebud-0.20,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,10.0,g200-dg,0.188214393415298,2.6603451947181056,0.0707481096020855,0.188214393415298,2.6603451947181056,0.0707481096020855,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,10.0,g200-rw,0.02357398675500999,1.9664457785223743,0.011988119383959796,0.0235739867550099,1.9664457785223743,0.0119881193839597,9.020562075079397e-17,0.0,9.71445146547012e-17
universe_broad.json,TOP20,TOP20,10.0,band3-dg,0.2530032536181892,4.296570358225182,0.05888493205606419,0.2530032536181892,4.296570358225182,0.0588849320560641,0.0,0.0,9.020562075079397e-17
universe_broad.json,TOP20,TOP20,10.0,band3-rw,0.014181040221217245,3.8178749879440477,0.003714380451428514,0.0141810402212172,3.817874987944048,0.0037143804514285,4.5102810375396984e-17,4.440892098500626e-16,1.431146867680866e-17
universe_broad.json,TOP20,TOP20,10.0,abs12-dg,0.3897954171757645,0.2327593910082859,1.674671064773014,0.3897954171757645,0.2327593910082859,1.674671064773014,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,10.0,abs12-rw,0.2735715116563675,0.10345390671840926,2.6443806747772283,0.2735715116563675,0.1034539067184092,2.6443806747772283,0.0,5.551115123125783e-17,0.0
universe_broad.json,TOP20,TOP20,10.0,vol60-dg,2.6522763762946377,7.600847607758254,0.3489448168369321,2.6522763762946377,7.600847607758254,0.3489448168369321,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,10.0,vol60-rw,1.876393064098747,5.274265503814357,0.3557638618574921,1.876393064098747,5.274265503814357,0.3557638618574921,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,10.0,v1gate-dg,2.683586194439447,7.6008476077582765,0.35306407034134957,2.683586194439447,7.600847607758276,0.3530640703413495,0.0,8.881784197001252e-16,5.551115123125783e-17
universe_broad.json,TOP20,TOP20,10.0,v1gate-rw,1.6004303910778228,5.917614586520958,0.2704519477701802,1.6004303910778228,5.917614586520958,0.2704519477701802,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,10.0,stop15,1.4754491114494561,-2.8534185940861656,,1.475449111449456,-2.8534185940861656,,2.220446049250313e-16,0.0,0.0
universe_broad.json,TOP20,TOP20,10.0,stop25,0.3906402310668966,-2.2554930015224905,,0.3906402310668966,-2.2554930015224905,,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,10.0,ddctl-8/.5/recover,4.90617733880514,7.285446136108931,0.6734216748221641,4.90617733880514,7.285446136108931,0.6734216748221641,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,10.0,ddctl-8/.5/high,5.993227229217224,11.861955842822958,0.5052478114596429,5.993227229217224,11.861955842822958,0.5052478114596429,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,10.0,ebud-0.10,1.5770947749683462,3.081381214324308,0.5118142369522347,1.5770947749683462,3.081381214324308,0.5118142369522347,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,10.0,ebud-0.20,0.12356305861012107,0.12731128895980826,0.9705585389927951,0.123563058610121,0.1273112889598082,0.9705585389927952,6.938893903907228e-17,5.551115123125783e-17,1.1102230246251565e-16
universe_broad.json,TOP20,TOP20,25.0,g200-dg,0.15896715373759918,2.7086785694560356,0.05868808338138231,0.1589671537375991,2.708678569456036,0.0586880833813823,8.326672684688674e-17,4.440892098500626e-16,6.938893903907228e-18
universe_broad.json,TOP20,TOP20,25.0,g200-rw,0.01708359121987968,1.9968806750500279,0.008555138738799045,0.0170835912198796,1.996880675050028,0.008555138738799,7.979727989493313e-17,2.220446049250313e-16,4.5102810375396984e-17
universe_broad.json,TOP20,TOP20,25.0,band3-dg,0.2110716127873724,4.338570872400616,0.048650032232983295,0.2110716127873724,4.338570872400616,0.0486500322329832,0.0,0.0,9.71445146547012e-17
universe_broad.json,TOP20,TOP20,25.0,band3-rw,-0.007477657337129351,3.8272303494158444,-0.0019538038357870663,-0.0074776573371293,3.827230349415845,-0.001953803835787,5.117434254131581e-17,4.440892098500626e-16,6.635317295611287e-17
universe_broad.json,TOP20,TOP20,25.0,abs12-dg,0.29759712213064393,0.22903767052738777,1.2993370105685649,0.2975971221306439,0.2290376705273877,1.2993370105685649,5.551115123125783e-17,8.326672684688674e-17,0.0
universe_broad.json,TOP20,TOP20,25.0,abs12-rw,0.21105732068509298,0.08739352324548255,,0.2110573206850929,0.0873935232454825,,8.326672684688674e-17,5.551115123125783e-17,0.0
universe_broad.json,TOP20,TOP20,25.0,vol60-dg,2.63092734603918,7.684944630724888,0.3423482500473157,2.63092734603918,7.684944630724888,0.3423482500473157,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,25.0,vol60-rw,1.9605584918227947,5.19381982952325,0.3774791109769316,1.9605584918227947,5.19381982952325,0.3774791109769316,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,25.0,v1gate-dg,2.6367163490874646,7.667858133982175,0.34386608398532403,2.636716349087465,7.667858133982175,0.343866083985324,4.440892098500626e-16,0.0,5.551115123125783e-17
universe_broad.json,TOP20,TOP20,25.0,v1gate-rw,1.667662969463124,5.994293256900063,0.27820843892538427,1.667662969463124,5.994293256900063,0.2782084389253842,0.0,0.0,5.551115123125783e-17
universe_broad.json,TOP20,TOP20,25.0,stop15,1.6600445585791768,-3.020597235084732,,1.6600445585791768,-3.020597235084732,,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,25.0,stop25,0.41687165105246393,-2.340467256888079,,0.4168716510524639,-2.340467256888079,,5.551115123125783e-17,0.0,0.0
universe_broad.json,TOP20,TOP20,25.0,ddctl-8/.5/recover,4.952576189516389,5.975797261344473,0.8287724587902312,4.952576189516389,5.975797261344473,0.8287724587902312,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,25.0,ddctl-8/.5/high,5.921517914188201,10.427897747447346,0.5678534693761966,5.921517914188201,10.427897747447346,0.5678534693761966,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,25.0,ebud-0.10,1.0212601123278375,3.1327547082015794,0.3259942789820632,1.0212601123278375,3.1327547082015794,0.3259942789820632,0.0,0.0,0.0
universe_broad.json,TOP20,TOP20,25.0,ebud-0.20,0.09309699197297405,0.13280301866297473,0.7010156313482153,0.093096991972974,0.1328030186629747,0.7010156313482153,5.551115123125783e-17,2.7755575615628914e-17,0.0
universe_broad.json,TOPall,EWall,10.0,g200-dg,6.377809402453316,12.754644596067866,0.5000381903561258,6.377809402453316,12.754644596067866,0.5000381903561258,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,10.0,g200-rw,2.5199685256314774,5.248669385400562,0.48011569039591195,2.519968525631477,5.248669385400562,0.4801156903959119,4.440892098500626e-16,0.0,5.551115123125783e-17
universe_broad.json,TOPall,EWall,10.0,band3-dg,6.127093004686457,13.130272246142216,0.4666386872889592,6.127093004686457,13.130272246142216,0.4666386872889592,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,10.0,band3-rw,2.423291084767598,6.842495748449384,0.35415310054328547,2.423291084767598,6.842495748449384,0.3541531005432854,0.0,0.0,5.551115123125783e-17
universe_broad.json,TOPall,EWall,10.0,abs12-dg,5.644004778769518,9.069715589733596,0.6222912640345869,5.644004778769518,9.069715589733596,0.6222912640345869,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,10.0,abs12-rw,2.129375323872784,2.737091329973529,0.7779701395252229,2.129375323872784,2.737091329973529,0.7779701395252229,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,10.0,vol60-dg,1.7979912931790132,6.674829793926063,0.269368860134103,1.7979912931790132,6.674829793926063,0.269368860134103,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,10.0,vol60-rw,1.2592776098915737,4.59191903002324,0.274237764572517,1.2592776098915737,4.59191903002324,0.274237764572517,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,10.0,v1gate-dg,6.9443091003434265,13.297399815057254,0.5222306012398054,6.9443091003434265,13.297399815057254,0.5222306012398054,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,10.0,v1gate-rw,3.441196779075395,7.683135001123775,0.44788966724807877,3.441196779075395,7.683135001123775,0.4478896672480787,0.0,0.0,5.551115123125783e-17
universe_broad.json,TOPall,EWall,10.0,stop15,1.3364099337788593,-0.8539719423230396,,1.3364099337788593,-0.8539719423230396,,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,10.0,stop25,0.5323548312679449,-1.2136794511984905,,0.5323548312679449,-1.2136794511984903,,0.0,2.220446049250313e-16,0.0
universe_broad.json,TOPall,EWall,10.0,ddctl-8/.5/recover,3.832471540660709,8.03918386995578,0.4767239563935723,3.832471540660709,8.03918386995578,0.4767239563935723,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,10.0,ddctl-8/.5/high,5.479268760255129,8.03918386995578,0.6815702749046924,5.479268760255129,8.03918386995578,0.6815702749046924,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,10.0,ebud-0.10,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,10.0,ebud-0.20,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,g200-dg,6.765366134159723,12.698775272243267,0.532757371409456,6.765366134159723,12.698775272243267,0.532757371409456,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,g200-rw,3.6781668429404446,4.967898156139505,0.7403869256850275,3.6781668429404446,4.967898156139505,0.7403869256850275,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,band3-dg,6.304250117286814,13.106468168226693,0.48100297016475185,6.304250117286814,13.106468168226693,0.4810029701647518,0.0,0.0,5.551115123125783e-17
universe_broad.json,TOPall,EWall,25.0,band3-rw,3.07814166342546,6.645998779111961,0.46315712140963733,3.07814166342546,6.645998779111961,0.4631571214096373,0.0,0.0,5.551115123125783e-17
universe_broad.json,TOPall,EWall,25.0,abs12-dg,5.901155488177223,9.011107864005874,0.6548756908957778,5.901155488177223,9.011107864005874,0.6548756908957778,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,abs12-rw,2.8909448936601745,2.554011405051948,1.1319232513769348,2.8909448936601745,2.554011405051948,1.1319232513769348,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,vol60-dg,1.878319391163119,6.682095552490952,0.2810973558231922,1.878319391163119,6.682095552490952,0.2810973558231922,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,vol60-rw,1.4145941872516499,4.4471825968551375,0.3180877232817002,1.41459418725165,4.4471825968551375,0.3180877232817002,2.220446049250313e-16,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,v1gate-dg,7.345627005720923,13.240142011396328,0.5547997143382785,7.345627005720923,13.240142011396328,0.5547997143382785,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,v1gate-rw,4.657841747088098,7.174304384969932,0.6492394937753425,4.657841747088098,7.174304384969932,0.6492394937753425,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,stop15,1.7611748981304132,-1.1113426981470331,,1.7611748981304132,-1.1113426981470331,,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,stop25,0.6691344502889107,-1.3587216436379834,,0.6691344502889107,-1.3587216436379834,,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,ddctl-8/.5/recover,3.639503518282483,8.004202511100967,0.4546990800438749,3.639503518282483,8.004202511100967,0.4546990800438749,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,ddctl-8/.5/high,5.620222372914108,8.00420251110101,0.7021589427703052,5.620222372914108,8.00420251110101,0.7021589427703052,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,ebud-0.10,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
universe_broad.json,TOPall,EWall,25.0,ebud-0.20,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0
