family,committer,panel,N,H,cap,seeds,convention,committed_EDGE_pp,mean_nsel,mean_gross,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,O_S,O_DD,O_CAGR,pass4b,pass4a,pass4b_oos,pass4b_full_and_oos,EDGE_OPEN_pp,EDGE_IS_OPEN_pp,EDGE_se_OPEN_pp,null_med_OPEN,drier_OPEN,lam_med_OPEN,EDGE_ELIG_pp,EDGE_IS_ELIG_pp,EDGE_se_ELIG_pp,null_med_ELIG,drier_ELIG,lam_med_ELIG,GATE_pp,GATE_share,dec_OPEN,dec_ELIG,sign_change,verdict_change,repro_err_pp
A,1086,U56,5,21,INF,40,REBUILT,5.966535582816146,4.731832139201638,0.7100818833162743,8.05261133560521,0.16594738081423888,0.9161981013498406,-0.2544832466951876,1.105328631450365,0.7753316021673687,0.17794401993471598,1.068117656533968,-0.17242689901953856,0.15616330252569188,0.8199971322252426,-0.2544832466951873,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,5.966535582816146,7.629882916324493,0.48875580937047686,0.10628202498607742,21,1.0,6.535741107258919,9.5072937342483,0.3692286072160362,0.10058996974164969,37,1.0,-0.569205524442773,-0.09539966979868635,True,True,False,False,0.0
A,1086,U56,5,63,INF,40,REBUILT,6.636925450497233,4.733879222108495,0.7100818833162743,4.695650270626428,0.19046169527761125,1.0113156184927041,-0.2626463015129019,1.2215893273556029,0.8654260010394765,0.2030648352001574,1.1967236175851375,-0.19385426881155832,0.18018573430424678,0.8997819838538258,-0.2626463015129019,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,6.636925450497233,8.366141568967777,0.433256398228488,0.12409244077263892,21,1.0,8.583759527868306,10.860233968792631,0.36290303198645435,0.10462409999892819,32,1.0,-1.946834077371073,-0.29333372687276726,True,True,False,False,0.0
A,1086,U56,5,126,INF,40,REBUILT,5.95038816304212,4.733879222108495,0.7100818833162743,3.1273037437962694,0.17827666701103606,0.9859644343185225,-0.25853596305636206,1.1972157872354316,0.826898186545906,0.1876467906540611,1.116389710650534,-0.24238280544701685,0.1706185380438232,0.9002767132439443,-0.2585359630563616,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,5.95038816304212,7.708126404822768,0.3828678000842714,0.11877278538061486,23,1.0,7.386262942903343,8.903362439164276,0.4391615310711406,0.10441403758200263,24,1.0,-1.4358747798612237,-0.241307750102665,True,True,False,False,0.0
A,1086,U56,8,21,INF,40,REBUILT,6.193038610378587,7.560900716479018,0.7100818833162743,7.40511242459958,0.1585553093496299,0.987709937763672,-0.2345843171984333,1.103957266097682,0.9067339095467841,0.14766719133418138,1.023942257398499,-0.14888945283471566,0.16759605595697535,0.9704267740374187,-0.2345843171984333,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,6.193038610378587,5.080920543531664,0.36663545093007466,0.09662492324584404,14,0.9211699023505674,5.3173637396891955,5.383654302990603,0.2675826288936374,0.10538167195273795,39,1.0,0.8756748706893918,0.14139664319578024,True,True,False,False,0.0
A,1086,U56,8,63,INF,40,REBUILT,8.070153909061917,7.569089048106449,0.7100818833162743,4.28163700965994,0.2032630301048559,1.1876281876983166,-0.25805999570591565,1.2529660301129695,1.1558936521841072,0.17462222999841148,1.1793779848334314,-0.15843560282134206,0.22736391564417024,1.2058239153477162,-0.2580599957059154,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,8.070153909061917,5.99731550413728,0.35409363078626105,0.12256149101423675,29,1.0,9.352650771813288,6.623459690935252,0.26393475104137715,0.10973652238672305,29,1.0,-1.2824968627513709,-0.1589185134760893,True,True,False,False,0.0
A,1086,U56,8,126,INF,40,REBUILT,5.350912897081484,7.562947799385875,0.7100818833162743,3.0512772736591596,0.16835370055023535,1.0543570177313728,-0.21430270860985456,1.148026355406319,0.9848459742701502,0.1506137872324902,1.0244324713438449,-0.20214933127901147,0.18316254663029707,1.0797492270780045,-0.21430270860985456,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,5.350912897081484,3.6836129339870904,0.47886105245581856,0.11484457157942052,6,0.8991794943653716,5.655846412307408,3.51233302181182,0.35408652298870524,0.11179523642716127,26,1.0,-0.30493351522592427,-0.056987194725640615,True,True,False,False,0.0
A,1086,U56,10,21,INF,40,REBUILT,7.353143982413057,9.424769703172979,0.7100818833162743,7.740449168670677,0.1656550407549613,1.0910560248436947,-0.201179151569575,1.208042984189274,0.9996907456421925,0.16041589997065397,1.1355269280745122,-0.14001990023777344,0.1699857304717769,1.0629893199743676,-0.201179151569575,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,7.353143982413057,7.532943723550645,0.29671454776303297,0.09212360093083072,2,0.8205068040582321,6.371365465336575,6.460453577477255,0.2190495055039554,0.10194138610159553,35,1.0,0.9817785170764814,0.13351819567584403,True,True,False,False,0.0
A,1086,U56,10,63,INF,40,REBUILT,6.798669263909762,9.44933469805527,0.7100818833162743,4.354240828741781,0.19215720899032163,1.1714352815421487,-0.2768707450931397,1.2865640788085178,1.0999964340180766,0.16905466175891104,1.1829309841718707,-0.16076029222673582,0.21151780829043654,1.1759093474318418,-0.2768707450931397,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,6.798669263909762,5.014075810336827,0.3055866158011193,0.124170516351224,38,1.0,7.9249872100997765,6.189616423136258,0.24317216346539075,0.11290733688932386,39,1.0,-1.1263179461900146,-0.16566741261690593,True,True,False,False,0.0
A,1086,U56,10,126,INF,40,REBUILT,6.205435076551991,9.438075742067554,0.7100818833162743,3.029138541150788,0.17124124583736267,1.1125375130716837,-0.20771056362661844,1.2474787205448488,1.003384921412402,0.16412630251975568,1.1406207251011073,-0.18868968177667844,0.17713100107447066,1.095423418561058,-0.20771056362661866,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,6.205435076551991,5.757355777097251,0.4159439465454107,0.10918689507184276,6,0.9056605849816639,6.526026044187406,5.884443319875199,0.279190599049041,0.10598098539548861,19,0.9948715316144953,-0.3205909676354146,-0.05166293155604955,True,True,False,False,0.0
A,1086,U56,12,21,INF,40,REBUILT,7.662377033621581,11.26202661207779,0.7100818833162743,7.18963666565319,0.1679622583830449,1.162499076998433,-0.19477561065817217,1.2475793246388016,1.101893004019132,0.15865003520315746,1.1986748385142443,-0.1393056914695101,0.17568436699087275,1.142623045544897,-0.19477561065817217,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,7.662377033621581,7.026845583085373,0.3007061212520449,0.09133848804682909,1,0.7914206812494845,6.558009210475612,6.348163585279643,0.1673302564192165,0.10238216627828878,36,1.0,1.104367823145969,0.14412861939580068,True,True,False,False,0.0
A,1086,U56,12,63,INF,40,REBUILT,5.357682609888837,11.319344933469806,0.7100818833162743,4.374208395371244,0.17681555322557374,1.1409163530068895,-0.26938491785091423,1.2468015238422245,1.0753496889318532,0.16324970594527866,1.1902009679714545,-0.14225263156275625,0.18810181619026434,1.118259549200614,-0.26938491785091423,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,5.357682609888837,4.183939706005768,0.22856489463214538,0.12323872712668538,36,1.0,5.952113516754998,5.188820124805216,0.24717255963809734,0.11729441805802376,40,1.0,-0.5944309068661608,-0.11094925738396705,True,True,False,False,0.0
A,1086,U56,12,126,INF,40,REBUILT,6.820183166175642,11.30603889457523,0.7100818833162743,3.040640012738739,0.17705025292752952,1.1691854832139659,-0.20169232886405797,1.2752665933754002,1.088420497455344,0.1627932771262759,1.1661166936671203,-0.16104868771188452,0.18891790746327697,1.1758369919110914,-0.2016923288640583,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,6.820183166175642,5.319013256115479,0.33168693897589907,0.1088484212657731,6,0.9127516447929405,6.889349147029355,5.397950058508383,0.2308679741290991,0.10815676145723596,18,0.9849145833077172,-0.06916598085371284,-0.010141367052535783,True,True,False,False,0.0
A,1086,U56,15,21,INF,40,REBUILT,5.25779726586868,14.00102354145343,0.7100818833162743,6.610390077265927,0.15118305257855713,1.1052281593110833,-0.19679031437458816,1.1671701147998126,1.0638793912264157,0.1371773664995073,1.1000266613143959,-0.12090504640468813,0.16284211042026997,1.114314892131776,-0.19679031437458794,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,5.25779726586868,4.574662975844223,0.2638292500644758,0.09860507991987033,0,0.825138164706854,4.618219771472365,3.8467963490387946,0.1925833580269531,0.10500085486383348,37,1.0,0.6395774943963151,0.1216436203328288,True,True,False,False,0.0
A,1086,U56,15,63,INF,40,REBUILT,4.630459934926434,14.102354145342886,0.7100818833162743,4.177638991217315,0.1687981172526205,1.1533593761863776,-0.2597699532101747,1.2648841160257245,1.0761203314688836,0.1575120115984665,1.1886362186431487,-0.1425251303051237,0.17817155169815013,1.1359175692434578,-0.25976995321017415,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,4.630459934926434,3.749808403452326,0.21610887582246607,0.12249351790335616,37,1.0,5.043677958707759,4.143674750041503,0.19074361785893304,0.11836133766554291,37,1.0,-0.413218023781325,-0.08923908846819338,True,True,False,False,0.0
A,1086,U56,15,126,INF,40,REBUILT,5.215201883046006,14.096212896622314,0.7100818833162743,3.019941232779304,0.16995945257623468,1.1621168149681405,-0.20974140506046712,1.251133850158724,1.106266399269583,0.14691876816665372,1.1330672758349964,-0.14478212452215866,0.18927385810504593,1.1905670568487305,-0.20974140506046712,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,5.215201883046006,3.6229744973773403,0.25443043221530454,0.11780743374577463,11,0.9307666425533708,5.838976752770597,3.824429481732572,0.21795999148152517,0.11156968504852871,24,1.0,-0.6237748697245911,-0.11960704181987819,True,True,False,False,0.0
A,1086,U56,20,21,INF,40,REBUILT,3.907775128719704,18.51995905834186,0.7100818833162743,6.143455840069608,0.14353247083583587,1.1152259223790748,-0.20241626421443515,1.2101188265399188,1.0492324872471719,0.13107945727078163,1.1218454285224877,-0.11825948556173882,0.15388681224346845,1.1166795464756156,-0.20241626421443537,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,3.907775128719704,2.8582410199510466,0.25887316150870615,0.10445471954863883,4,0.8669693024919165,3.756363294039522,3.228956304650077,0.12872015120584368,0.10596883789544065,38,1.0,0.15141183468018182,0.03874630184510862,True,True,False,False,0.0
A,1086,U56,20,63,INF,40,REBUILT,2.123264840619743,18.70419651995906,0.7100818833162743,3.8712935732522777,0.1494838140635475,1.1013999201094504,-0.25692120073193647,1.199843377192747,1.0395983536662594,0.13381177540736666,1.109453248961746,-0.12805466109697528,0.16254771801486534,1.1046265416960457,-0.25692120073193647,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,2.123264840619743,0.8806640932445986,0.15073706288452848,0.12825116565735006,35,1.0,3.0287575087183383,2.0444992393283234,0.12958922476213028,0.11919623897636411,39,1.0,-0.9054926680985953,-0.4264624227631906,True,True,False,False,0.0
A,1086,U56,20,126,INF,40,REBUILT,5.1181233929647245,18.714431934493348,0.7100818833162743,2.8973943077144937,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.203742907417884,1.0970651527689368,0.13911411272723173,1.111898434102762,-0.1395225553008913,0.1696947758085483,1.1643314948267134,-0.19127568902302317,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True,5.1181233929647245,3.9356526400478486,0.2843383613302251,0.10460544775741087,0,0.8008220603408234,5.1454366707920585,3.446381874103688,0.1911741475758649,0.10433231497913753,7,0.9271775099098101,-0.02731327782733395,-0.005336580564837156,True,True,False,False,0.0
A,1086,U56,25,21,INF,40,REBUILT,1.8016566768497169,22.788126919140225,0.7100818833162743,5.797499214981679,0.13246656041308214,1.0834182512286161,-0.2047170775299718,1.1342298914447768,1.0503095840920138,0.11672029926285532,1.0417136693157705,-0.11965895924678593,0.14559561468391236,1.1176054066642933,-0.2047170775299718,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,1.8016566768497166,0.801782598185441,0.1847916770093032,0.11444999364458497,9,0.9167868578449708,2.9560988006884448,1.9530092669916344,0.10538912022595598,0.10290557240619769,40,1.0,-1.1544421238387281,-0.6407669888900952,True,True,False,False,2.220446049250313e-16
