key,gross,panel,bps,A0_pick,A0_OOS_Sharpe,A0_OOS_CAGR,A0_OOS_MaxDD,A1_pick,A1_OOS_Sharpe,A1_OOS_CAGR,A1_OOS_MaxDD,S1_pick,S1_OOS_Sharpe,S1_OOS_CAGR,S1_OOS_MaxDD,S2_pick,S2_OOS_Sharpe,S2_OOS_CAGR,S2_OOS_MaxDD,S3_pick,S3_OOS_Sharpe,S3_OOS_CAGR,S3_OOS_MaxDD,ORACLE_pick,ORACLE_OOS_Sharpe,ORACLE_OOS_CAGR,ORACLE_OOS_MaxDD,A1_minus_A0,S1_minus_A0,S2_minus_A0,S3_minus_A0,S1_regret,SPY_OOS_Sharpe,v2_OOS_Sharpe
COMP,1.0,U56,0,GATE_ON/n20,1.2468787532155619,0.2074996618353302,-0.23868804284348233,GATE_OFF/n20,1.2387524882009835,0.22534171543939796,-0.2528345514669872,GATE_OFF/n5,1.1196319331446134,0.3347490858516329,-0.36518212660168703,GATE_ON/n20,1.2468787532155619,0.2074996618353302,-0.23868804284348233,GATE_OFF/n5,1.1196319331446134,0.3347490858516329,-0.36518212660168703,GATE_ON/n40,1.324548541971471,0.1598140002472097,-0.18298988334232424,-0.00812626501457836,-0.12724682007094845,0.0,-0.12724682007094845,0.2049166088268577,0.8820109845896832,1.2850846619485738
COMP,1.0,U56,5,GATE_ON/n20,1.207596063397457,0.19983172431968965,-0.23923853525107497,GATE_OFF/n20,1.2048990421465522,0.21802092881634172,-0.25327227920946505,GATE_OFF/n5,1.0852995083349473,0.32113598782352937,-0.3652493367862921,GATE_ON/n20,1.207596063397457,0.19983172431968965,-0.23923853525107497,GATE_OFF/n10,1.060186630053518,0.23640524703431098,-0.3006554873287154,GATE_ON/n40,1.2951141836527569,0.1558046697967186,-0.18340996709169488,-0.002697021250904763,-0.1222965550625097,0.0,-0.14740943334393886,0.20981467531780962,0.8820109845896832,1.2850846619485738
COMP,1.0,U56,10,GATE_ON/n20,1.1682680518336135,0.19221130279001142,-0.23978879263703112,GATE_OFF/n20,1.1710136817623649,0.2107428140578922,-0.25370984974655764,GATE_OFF/n5,1.0509242481995218,0.30765759072799015,-0.3653165417259022,GATE_ON/n20,1.1682680518336135,0.19221130279001142,-0.23978879263703112,GATE_OFF/n30,1.2340090495092604,0.1894812991743804,-0.23990736069214846,GATE_ON/n40,1.2656489601241323,0.15180884555186358,-0.18382995359696297,0.002745629928751381,-0.11734380363409169,0.0,0.0657409976756469,0.2147247119246105,0.8820109845896832,1.2850846619485738
COMP,1.0,U56,15,GATE_ON/n20,1.128898432224883,0.1846381100230099,-0.24033881504514154,GATE_OFF/n20,1.1370988012145455,0.20350712858970432,-0.2541472631024735,GATE_OFF/n5,1.0165093327896302,0.29431260219877786,-0.36538374142078545,GATE_ON/n20,1.128898432224883,0.1846381100230099,-0.24033881504514154,GATE_OFF/n30,1.2043185685549038,0.18419996412091688,-0.24036018187914943,GATE_ON/n40,1.2361545310661088,0.1478264831847853,-0.18424984286515245,0.008200368989662588,-0.11238909943525277,0.0,0.07542013633002087,0.21964519827647866,0.8820109845896832,1.2850846619485738
COMP,1.0,U56,20,GATE_ON/n20,1.0894909314364558,0.17711186048839234,-0.24088860251919797,GATE_OFF/n20,1.1031568013390398,0.1963136311817324,-0.25458451930142045,GATE_OFF/n5,0.9820579551929166,0.2810997418848986,-0.36545093587120847,GATE_ON/n20,1.0894909314364558,0.17711186048839234,-0.24088860251919797,GATE_ON/n40,1.2066325620240703,0.14385753850933392,-0.1846696349032878,GATE_ON/n40,1.2066325620240703,0.14385753850933392,-0.1846696349032878,0.013665869902584005,-0.1074329762435392,0.0,0.11714163058761451,0.2245746068311537,0.8820109845896832,1.2850846619485738
COMP,1.0,U56,25,GATE_ON/n20,1.0500492877345058,0.16963227033913597,-0.24143815510299138,GATE_OFF/n20,1.0691900887919452,0.18916208194095896,-0.25502161836760673,GATE_OFF/n5,0.9475733200536975,0.26801774134242073,-0.36551812507743997,GATE_ON/n20,1.0500492877345058,0.16963227033913597,-0.24143815510299138,GATE_ON/n20,1.0500492877345058,0.16963227033913597,-0.24143815510299138,GATE_OFF/n40,1.177515810051405,0.151486488326803,-0.2034268597473149,0.019140801057439427,-0.10247596768080824,0.0,0.0,0.2299424899977074,0.8820109845896832,1.2850846619485738
COMP,1.0,U56,30,GATE_ON/n20,1.010577249013333,0.16219905740181684,-0.2419874728403124,GATE_OFF/n20,1.035201075196376,0.18205224230418038,-0.25545856032523995,GATE_OFF/n5,0.9130586420832564,0.25506534392724767,-0.3655853090397475,GATE_ON/n40,1.1475126926734525,0.13595972619457397,-0.1855089273174937,GATE_ON/n30,1.1022953968265166,0.1528137570975321,-0.21920991329239414,GATE_OFF/n40,1.1507503796136545,0.14758928068104749,-0.20384397969637824,0.02462382618304315,-0.09751860693007652,0.13693544366011956,0.09171814781318366,0.23769173753039807,0.8820109845896832,1.2850846619485738
COMP,1.0,B136,0,GATE_ON/n20,0.9923210432536641,0.1873265587872157,-0.2611295325936558,GATE_OFF/n20,1.0027662496820249,0.21074606123822148,-0.3089979221054149,GATE_OFF/n10,0.9242565822444712,0.2341584974096984,-0.33438014245710146,GATE_ON/n10,0.8918420558564231,0.19541822916812013,-0.2785689725628875,GATE_ON/n40,1.0630216797969896,0.17245468697014132,-0.2495722102619914,GATE_OFF/n40,1.1220829643505543,0.19599674479873364,-0.2592153967400328,0.010445206428360776,-0.06806446100919294,-0.10047898739724104,0.07070063654332548,0.19782638210608317,0.8820239235972316,1.1185082795688426
COMP,1.0,B136,5,GATE_ON/n20,0.943022146286489,0.17615936536998666,-0.26155713254116786,GATE_OFF/n20,0.9605773757511167,0.19989406020638567,-0.3096190171019002,GATE_OFF/n10,0.8842629941771897,0.2210581627707986,-0.33478239593463255,GATE_ON/n30,0.9489588370427084,0.1617784109355056,-0.26477600298577075,GATE_ON/n20,0.943022146286489,0.17615936536998666,-0.26155713254116786,GATE_OFF/n40,1.084548169914438,0.18825848285067992,-0.25966768344807023,0.01755522946462773,-0.05875915210929927,0.005936690756219498,0.0,0.20028517573724824,0.8820239235972316,1.1185082795688426
COMP,1.0,B136,10,GATE_ON/n20,0.893678847107437,0.16509486144543795,-0.261984570492628,GATE_OFF/n20,0.9183615579441133,0.18913715221383387,-0.3102397258848344,GATE_OFF/n10,0.8442279428194743,0.20809344819386033,-0.33518447276204477,GATE_ON/n30,0.9035588654738173,0.1526347642398278,-0.2652898369120207,GATE_OFF/n30,0.9524778970979291,0.17521106539678488,-0.2744397720001417,GATE_OFF/n40,1.0469852824875725,0.18056919451210685,-0.2601197952703921,0.02468271083667639,-0.049450904287962616,0.009880018366380305,0.058799049990492125,0.20275733966809817,0.8820239235972316,1.1185082795688426
