panel,theta,x,cad,family,con,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,CAGR0,turn_yr,dCAGR_ctrl,dSharpe_ctrl,p4a,f4b,p4b
U56,0.3,0.04258870572676662,W,MA-THRESH,RESPREAD,0.2777579260469978,0.9835931857769409,-0.6142703608481989,1.1679007790624651,0.8261469888532756,0.3216139493781045,1.1562400597161333,-0.3074882902926275,0.24267829814141706,0.8605842890055592,-0.6142703608481979,0.2994609023968544,16.891223425477634,0.14474042840778156,-0.14477846075839862,False,"H2,OOS,DD",False
U56,0.3,0.04258870572676662,W,MA-THRESH,DEGROSS,0.010771760826056243,0.7412353684502564,-0.021479357742683503,0.9996895244002663,0.5929333087067216,0.012094795325443553,1.0447844847391143,-0.013611511208590499,0.009681681594603697,0.5856695824144719,-0.021479357742683614,0.011428793336616838,0.6500126491584609,-0.12224573681315998,-0.3871362780850831,False,"H2,OOS,CAGR",False
U56,0.3,0.04258870572676662,W,QUANTILE-M,RESPREAD,0.33306963499152187,1.2615377748378975,-0.3220553376001811,1.4343235788815112,1.1334158369914136,0.3782004768204572,1.5238506548556647,-0.21387791150773694,0.29695538425198076,1.0897316298205413,-0.32205533760018146,0.3531436995848807,14.974664527157225,0.20005213735230565,0.13316612830255803,False,DD,False
U56,0.3,0.04258870572676662,W,QUANTILE-M,DEGROSS,0.018011291853142097,1.2569914999551286,-0.020337531019225974,1.4257313079763378,1.1187049483349565,0.02022230488335719,1.5148518481104825,-0.013696371555023013,0.01619101768002551,1.0736473612224007,-0.02033753101922664,0.018897011076769665,0.8697740823322195,-0.11500620578607412,0.1286198534197891,False,CAGR,False
U56,0.3,0.04258870572676662,W,QUANTILE-F,RESPREAD,0.3663009646057769,1.251529828812716,-0.36468352408941085,1.3795058374620914,1.1521242965802747,0.406946722743017,1.4599171060518112,-0.2704517272550827,0.33365730643229097,1.1109111766005035,-0.36468352408941074,0.3869712781404715,15.050116878578454,0.23328346696656066,0.1231581822773764,False,DD,False
U56,0.3,0.04258870572676662,W,QUANTILE-F,DEGROSS,0.014944731821639579,1.240649481325384,-0.01803084196348359,1.380090212194117,1.1315691210450547,0.01610538021288943,1.4643672050144927,-0.012590839961262201,0.01398830218127256,1.089311649291686,-0.0180308419634837,0.01561732365994195,0.6625429199679927,-0.11807276581757664,0.1122778347900446,False,CAGR,False
U56,0.2,0.10223652894330977,W,MA-THRESH,RESPREAD,0.19417620950742576,0.8860804079704144,-0.4853317488789488,1.0814333863520769,0.7129182840519543,0.2376909123499895,1.0736357832483927,-0.35409497439204396,0.15943452341660191,0.7425790251611184,-0.4853317488789485,0.21865319325805044,20.309388603998983,0.06115871186820954,-0.24229123856492507,False,"H2,OOS,DD",False
U56,0.2,0.10223652894330977,W,MA-THRESH,DEGROSS,0.0181464863082772,0.7761227934358069,-0.03443460457670633,0.7525997348077192,0.8062366708110065,0.01588548140953372,0.7739900283005593,-0.026732793879013172,0.020015393453487684,0.784797149320986,-0.03443460457670611,0.019565146871233452,1.3929144355540233,-0.11487101133093902,-0.3522488530995326,False,"H1,H2,OOS,CAGR",False
U56,0.2,0.10223652894330977,W,QUANTILE-M,RESPREAD,0.21846612780594765,1.1445986984222145,-0.2501967150471047,1.250940242009414,1.0747207684313778,0.2103275530051414,1.2316133777941782,-0.14172145430883498,0.22522087496003862,1.095947724093291,-0.2501967150471046,0.2347137294851489,13.26148018732493,0.08544863016673143,0.01622705188687501,False,DD,False
U56,0.2,0.10223652894330977,W,QUANTILE-M,DEGROSS,0.024221834870659542,1.140242693728258,-0.030291460107243373,1.2344557183389966,1.0694952255215822,0.023731317924525097,1.216671074234131,-0.01683217430819106,0.024626642888252448,1.0908646471962709,-0.030291460107243484,0.025789732142197153,1.5298701136593633,-0.10879566276855668,0.011871047192918427,False,CAGR,False
U56,0.2,0.10223652894330977,W,QUANTILE-F,RESPREAD,0.2280977090589309,1.1495568838358188,-0.2614262212782721,1.2685680055662636,1.0657671898210255,0.2262498952634695,1.25474423160989,-0.15295466700614113,0.22962408019099412,1.0857926517240237,-0.2614262212782722,0.24472348167792135,13.463287011495709,0.09508021141971468,0.021185237300479276,False,DD,False
