panel,g0,cls,family,chooser,dial_val,is_Sharpe,cstar_is,cstar_oos,ctrl_cstar_oos,identity_oos,informative_oos,oos_CAGR,oos_Sharpe,oos_MaxDD,par_oos_CAGR,par_oos_Sharpe,par_oos_MaxDD,v2_oos_Sharpe,v2_oos_CAGR,v2_oos_MaxDD,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD,keep4b_10,keep4a_10
U56,0.5,R,VOLCAP,IS c*_4b,0.15,0.9901601986996998,0.0,0.0,0.0,True,False,0.09651625541790265,1.1518687140822454,-0.1126454844387571,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
U56,0.5,R,VOLCAP,IS Sharpe,0.15,0.9901601986996998,0.0,0.0,0.0,True,False,0.09651625541790265,1.1518687140822454,-0.1126454844387571,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
U56,0.5,R,DDCTL,IS c*_4b,0.1,0.9831850298374718,0.0,0.0,0.0,True,False,0.09385112155094921,1.1156487359428482,-0.12422885911805148,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
U56,0.5,R,DDCTL,IS Sharpe,0.1,0.9831850298374718,0.0,0.0,0.0,True,False,0.09385112155094921,1.1156487359428482,-0.12422885911805148,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
U56,0.5,P,BREADTH,IS c*_4b,0.75,0.9806311592948698,0.0,0.0,0.0,True,False,0.09551771543595788,1.1689894219147978,-0.11916569778060238,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
U56,0.5,P,BREADTH,IS Sharpe,0.75,0.9806311592948698,0.0,0.0,0.0,True,False,0.09551771543595788,1.1689894219147978,-0.11916569778060238,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
U56,0.5,P,NAMEFLOOR,IS c*_4b,10.0,0.9847325659194245,0.0,0.0,0.0,True,False,0.09404816058269727,1.1354317930521212,-0.11392084030579352,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
U56,0.5,P,NAMEFLOOR,IS Sharpe,10.0,0.9847325659194245,0.0,0.0,0.0,True,False,0.09404816058269727,1.1354317930521212,-0.11392084030579352,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
U56,0.5,X,CALCAD,IS c*_4b,0.25,1.1064703031951262,0.0,0.0,0.0,True,False,0.05375660566066531,0.8625496991370329,-0.12422885911805148,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
U56,0.5,X,CALCAD,IS Sharpe,0.25,1.1064703031951262,0.0,0.0,0.0,True,False,0.05375660566066531,0.8625496991370329,-0.12422885911805148,0.09620935274360742,1.1361219627638472,-0.12422885911805148,1.285072363206482,0.09534722887472857,-0.12054942313126815,0.8820107671822842,0.15450717694493266,-0.33717235283398284,False,False
