r,n,collinearity,beta_q,beta_vol,R2,partial_q,partial_vol
0.05,4,0.5715348427580726,-0.46034457385674266,0.3973003754173641,0.1607029025359079,-0.38119660597018296,0.335265456044669
0.1,9,0.5715348427580726,-0.5303843268981924,0.5141651942520036,0.23395237918486012,-0.4452489946132767,0.4342333159512984
0.25,22,0.5715348427580726,-0.7603557822182202,0.502406009231986,0.3938917332253905,-0.625371634500505,0.4679768355973518
0.5,45,0.5715348427580726,-0.8839232039311864,0.44766537942769946,0.5294097714723864,-0.7265309499124364,0.4720681577739911
