panel,who,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,H1,H2,CAGR,Sharpe,MaxDD
ALL,CH_ISCAGR,0.11811717285883344,0.7866383532484397,-0.2620924557938004,,,,,
ALL,CH_ISDD,0.09560938338936424,0.8157454567892016,-0.21845280128621905,,,,,
ALL,CH_ISSHARPE,0.11613083826637349,0.7962888272475567,-0.2558553734254213,,,,,
U56,RULES v2 (live),0.09415798496154681,1.2714387324337506,-0.12054948821512845,1.2329431768271246,1.170223997727388,0.08596674107694668,1.1980493437933688,-0.12054948821512834
U56,SPY,0.15150873781069918,0.8684062229066973,-0.33717235283398317,0.9597999995398193,0.816962418380113,0.15064126359634944,0.8813847249453147,-0.33717235283398306
B136,RULES v2 (live),0.07884939392053303,1.105887869727878,-0.12240985403190019,1.2348466062129893,0.9658157974796912,0.07977883927766838,1.0992531359665725,-0.12240985403190008
B136,SPY,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.9595622658772724,0.8259431438686403,0.15163389387763448,0.8860757549112315,-0.3371595330739303
SMALL,RULES v2 (live),0.03752405311624618,0.5600309396391431,-0.13891550841156985,0.8063399118105171,0.5551951397901236,0.043026478074418506,0.6636622730589082,-0.1389155084115684
SMALL,SPY,0.15331699963496637,0.8767140742030719,-0.33717235283398317,0.9137931483770148,0.8343922814963172,0.14058393631844512,0.858075177562748,-0.33717235283398317
