panel,c,G,CAGR_F,Sharpe_F,MaxDD_F,Sharpe_H1,Sharpe_H2,Sharpe_IS,CAGR_IS,MaxDD_IS,CAGR_OOS,Sharpe_OOS,MaxDD_OOS,turnover_yr,pass4a_F,pass4b_F,pass4b_OOS
U56,0.01,0.5,0.055519561088530844,1.1848365741791234,-0.08104842540378576,1.201463105868506,1.1724451097064221,1.0777352145948882,0.04887054267105273,-0.05304468032217147,0.06101797362487016,1.2690499776653816,-0.0810484254037862,1.752244689678181,False,False,False
U56,0.01,0.75,0.08357103991745274,1.1848197152138409,-0.12025483190695663,1.20207061114444,1.1718972489925252,1.0782683601352063,0.0734180011486536,-0.07903141113966017,0.09199080883671185,1.2685801938213694,-0.1202548319069564,2.6117863304375857,False,False,False
U56,0.01,1.0,0.1117697762240688,1.1846670454548744,-0.15858556968184045,1.2025496565207512,1.1712090685203789,1.07867670727762,0.09799801492235316,-0.10465794944335582,0.12322227476625947,1.2679650699201372,-0.15858556968184034,3.4718229119542436,False,True,True
U56,0.03,0.5,0.05723186568691352,1.2010263867144702,-0.08117574860687349,1.2269791517915054,1.1811447156607002,1.103664777794106,0.05062276793225062,-0.05290030372949739,0.06269702550393674,1.2771652514806893,-0.08117574860687304,1.1948263404935324,False,False,False
U56,0.03,0.75,0.08618487105855244,1.2009973252288961,-0.12054956914840909,1.2276487488133896,1.1805451084990706,1.1042698858397504,0.07609481030855947,-0.0788720955261335,0.09455179369762767,1.276620821629499,-0.12054956914840886,1.773555812069992,False,False,False
U56,0.03,1.0,0.11531379250731555,1.200826523632654,-0.1591100739598582,1.2281823490645882,1.17980220286604,1.1047419089429602,0.1016303032821213,-0.10451957756523977,0.12669164118494414,1.2759272265148862,-0.1591100739598581,2.3519481633058517,False,True,True
U56,0.05,0.5,0.05514553393939092,1.1445780484154024,-0.08466600953147763,1.187341908950483,1.1105422903685582,1.061764060761166,0.04898819610730065,-0.05204993635769617,0.06023518701722774,1.2091051592580169,-0.0846660095314774,0.9580906109302644,False,False,False
U56,0.05,0.75,0.08295678178586763,1.1445949282950563,-0.12567318985609943,1.1881228280894627,1.109957442874356,1.0624890201891313,0.07358352505107746,-0.07759815885365717,0.09072478388405725,1.2085606410006806,-0.12567318985609965,1.4160931866924853,False,False,False
U56,0.05,1.0,0.11087619460728049,1.1444693332763678,-0.1657922113182324,1.1887664227748511,1.109230703164303,1.0630792367079251,0.09820206454137925,-0.10282653659561825,0.12140641281051878,1.207867423027963,-0.16579221131823285,1.8720441104175396,False,True,True
U56,0.08,0.5,0.05652197070648546,1.1451491529141793,-0.0976378683210033,1.2373926539015998,1.0693326748504333,1.12173447029659,0.05280062522511453,-0.056811382768313434,0.059591527564606395,1.1643286336151542,-0.09763786832100374,0.7650602586334369,False,False,False
