band,panel,u56_full,u56_oos,sub_full_mean,sub_full_sd,share_ge_full,z_full,sub_oos_mean,sub_oos_sd,share_ge_oos,z_oos
0.0,B136,0.04867305394092236,0.12838763014293164,-0.046433126101067757,0.047243351823600004,0.0,2.013112456480716,-0.0024598096341312595,0.058763848354974245,0.0,2.226665602066324
0.0,SMALL,0.04867305394092236,0.12838763014293164,-0.12205553729399983,0.0630036729792436,0.0,2.709819652755297,-0.1036638753241958,0.06631105716918947,0.0,3.4994390886433795
0.03,B136,0.08270705965309699,0.14993896591685418,-0.03712819792534865,0.04124516386916181,0.0,2.9054377855931874,-0.006809969949176671,0.04135474364485552,0.0,3.7903495959774913
0.03,SMALL,0.08270705965309699,0.14993896591685418,-0.08505598907336852,0.06540234563162002,0.0,2.5650922318810117,-0.0904017350025005,0.07348968940806098,0.0,3.270400281389569
0.06,B136,0.01934284132073172,0.07476718783699954,-0.04654140754562802,0.03927960208006715,0.041666666666666664,1.6773145698386134,-0.01819823330854549,0.04438820087982412,0.041666666666666664,2.094372362539272
0.06,SMALL,0.01934284132073172,0.07476718783699954,-0.0502381151824249,0.06251699732224518,0.16666666666666666,1.1129926177436213,-0.05854176621988091,0.06631600446100966,0.0,2.01020786973466
0.1,B136,0.05436336429721145,0.06770984967637328,-0.01222904306013839,0.04075272521868749,0.041666666666666664,1.6340602254205407,-0.020175387812049136,0.049027829596544795,0.041666666666666664,1.792558190147093
0.1,SMALL,0.05436336429721145,0.06770984967637328,-0.03646259609564998,0.06844394348388824,0.08333333333333333,1.3270123807848961,-0.050082312912724615,0.07652228337159596,0.041666666666666664,1.5393184494651495
