n,IS_spread,IS_sd,pick_ix,IS_Sharpe_pick,OOS_Sharpe_pick,OOS_MaxDD_pick,OOS_Sharpe_best,OOS_MaxDD_best,OOS_spread,OOS_DD_spread_pp,regret_S,regret_D_pp,rank_S,rank_D,good_S,good_D,flip,sharpe_ok_dd_bad,rho,rho_D,pick_is_OOS_best,pick_is_DD_best,source,axis,ctx,validated,panel,cost,dial,dial_class,param_pick,param_OOS_best,param_DD_best,OOS_CAGR_pick,OOS_CAGR_best,OOS_SPY_Sharpe,OOS_SPY_CAGR,OOS_SPY_MaxDD,OOS_v2_Sharpe,OOS_v2_CAGR,OOS_v2_MaxDD,vs_SPY,vs_v2,vs_anchor,n4a,n4b,in_idea371
5,0.02276186896888399,0.01050405405051388,2,0.7459159625220178,1.1638488726743033,-0.14877059439717377,1.176999019636379,-0.11392171931881623,0.11637024281646391,7.441610863632819,-0.013150146962075837,3.4848875078357544,0.5,0.5,1,1,0,0,-0.09999999999999999,0.3,0,0,LIVE,dial,panel=U56|cost=0|dial=C1,1,U56,0,C1,composition,0.5,0.75,0.0,0.12142181173890632,0.13372705139983077,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.3095985770043688,0.097307362439361,-0.12029812615148383,0.28183810549201904,-0.1457497043300655,-0.011229378074311791,0,0,1
5,0.06267736785904121,0.025146474626476227,3,0.7363054119165123,1.121960804226086,-0.1694367940985414,1.175078250748615,-0.15049037103085394,0.5329799814509475,6.688898034370061,-0.05311744652252903,1.8946423067687457,0.75,0.5,1,1,0,0,0.7,0.3,0,0,LIVE,dial,panel=U56|cost=0|dial=C2,1,U56,0,C2,composition,0.75,1.0,0.25,0.12641438929247495,0.14597223444367957,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.3095985770043688,0.097307362439361,-0.12029812615148383,0.2399500370438018,-0.18763777277828275,-0.05311744652252903,0,0,1
5,0.46829481688896263,0.1866569931480672,4,0.7237959493845305,1.0606287768199152,-0.11392171931881623,1.0606287768199152,-0.11000278572458488,0.21325669768414646,3.8487813963780315,0.0,0.3918933594231344,1.0,0.5,1,1,0,0,0.9999999999999999,0.7,1,0,LIVE,dial,panel=U56|cost=0|dial=C3,1,U56,0,C3,composition,1.0,1.0,0.75,0.09664879732157328,0.09664879732157328,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.3095985770043688,0.097307362439361,-0.12029812615148383,0.17861800963763097,-0.24896980018445358,0.0,0,0,1
5,0.04006834281664762,0.016929532582992353,0,0.7632224363697814,1.2578275495612412,-0.16057233605656185,1.2578275495612412,-0.16057233605656185,0.08274929881262616,2.7765491898582573,0.0,0.0,1.0,1.0,1,1,0,0,0.9999999999999999,0.9999999999999999,1,1,LIVE,dial,panel=U56|cost=0|dial=C4,1,U56,0,C4,composition,0.0,0.0,0.0,0.1368114097020927,0.1368114097020927,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.3095985770043688,0.097307362439361,-0.12029812615148383,0.375816782378957,-0.05177102744312756,0.08274929881262616,0,0,1
5,0.34522064916906314,0.14008494823694148,0,1.129947080577894,1.3095985770043688,-0.12029812615148383,1.3095985770043688,-0.12029812615148383,0.33155086648064525,1.5645816253477163,0.0,0.0,1.0,1.0,1,1,0,0,0.9999999999999999,0.9999999999999999,1,1,LIVE,dial,panel=U56|cost=0|dial=C5,1,U56,0,C5,composition,0.0,0.0,0.0,0.097307362439361,0.097307362439361,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.3095985770043688,0.097307362439361,-0.12029812615148383,0.42758780982208455,0.0,0.0,1,0,1
5,0.12180009979944417,0.050100374836907324,4,0.9950579569624981,0.9999471045209973,-0.25952763382681576,0.9999471045209973,-0.25952763382681576,0.2646809272621379,2.856358201252729,0.0,0.0,1.0,1.0,1,1,0,0,0.9999999999999999,0.9999999999999999,1,1,LIVE,dial,panel=U56|cost=0|dial=C6,1,U56,0,C6,composition,1.0,1.0,1.0,0.18709612845799684,0.18709612845799684,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.3095985770043688,0.097307362439361,-0.12029812615148383,0.11793633733871312,-0.30965147248337144,0.206684748197141,0,0,1
5,0.3717286289239309,0.1482803048442989,3,1.1564550603327617,1.058023889138913,-0.13794177280178788,1.1342620773834844,-0.12945508276428563,0.22198784014185957,4.347886968247272,-0.07623818824457129,0.8486690037502242,0.75,0.5,1,1,0,0,0.7999999999999999,-0.6,0,0,LIVE,dial,panel=U56|cost=0|dial=W1,1,U56,0,W1,control-width,12,20,3,0.1111227279992717,0.11865143119775401,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.3095985770043688,0.097307362439361,-0.12029812615148383,0.17601312195662888,-0.25157468786545567,0.07997617861518957,0,2,1
5,0.05820974954662139,0.023876925619614225,3,1.1317599942162133,1.189590591736828,-0.12143639803117678,1.3095985770043688,-0.11966682660900174,0.16930144740461128,1.490685793377411,-0.12000798526754086,0.17695714221750425,0.25,0.25,0,0,0,0,-0.09999999999999999,0.09999999999999999,0,0,LIVE,dial,panel=U56|cost=0|dial=W2,1,U56,0,W2,control-width,0.12,0.03,0.0,0.09128006835173341,0.097307362439361,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.3095985770043688,0.097307362439361,-0.12029812615148383,0.3075798245545437,-0.12000798526754086,-0.12000798526754086,1,0,1
5,0.001012009146740489,0.0004000360207870753,4,1.1302602786933702,1.3087566123983263,-0.15878993795520102,1.3113568264554019,-0.03278288035121746,0.002600214057075556,12.600705760398355,-0.002600214057075556,12.600705760398355,0.0,0.0,0,0,0,0,-0.9999999999999999,-0.9999999999999999,0,0,LIVE,dial,panel=U56|cost=0|dial=G1,1,U56,0,G1,control-gross,1.0,0.2,0.2,0.13045740101238668,0.02560709843497877,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.3095985770043688,0.097307362439361,-0.12029812615148383,0.4267458452160421,-0.0008419646060424668,,0,1,1
4,0.08863382433004352,0.04012909420594028,1,1.129947080577894,1.3095985770043688,-0.12029812615148383,1.3312475474011363,-0.11167593866685832,0.33993065004792733,8.734012583030704,-0.021648970396767497,0.862218748462551,0.6666666666666666,0.6666666666666666,1,1,0,0,0.39999999999999997,0.39999999999999997,0,0,LIVE,dial,panel=U56|cost=0|dial=W3,1,U56,0,W3,control-cadence,W,D,D,0.097307362439361,0.09647401382201548,0.8820107671822842,0.15450717694493266,-0.33717235283398284,1.3095985770043688,0.097307362439361,-0.12029812615148383,0.42758780982208455,0.0,0.0,1,0,0
