block,k,q,book,char,n,rho,p,rho_partial,partial_lo,partial_hi,partial_sd,partial_crosses_0,joint_b,joint_t,joint_R2,rho_seed_h1,rho_seed_h2,halves_same_sign
A,20,0.25,EWall,breadth,60,-0.08824673520422341,0.5079246037698115,-0.0037046047996857146,-0.25953384392277107,0.2724772843179282,0.13736845302226008,True,0.004890598437637726,0.22006496740266385,0.1738749723256946,-0.2756395995550612,0.1421579532814238,False
A,20,0.25,EWall,disp,60,0.2597943873298139,0.044897755112244385,-0.04802697737581755,-0.32817010708649547,0.23071377707927376,0.14262136333264314,True,-0.019340495004390248,-0.4896182937099426,0.1738749723256946,0.1870967741935484,0.32458286985539486,True
A,20,0.25,EWall,corr,60,-0.44951375382050573,0.0002999850007499625,-0.38021969439823816,-0.6235038290503591,-0.0838289664598616,0.137337565734275,False,-0.0755992271835323,-2.667204878590465,0.1738749723256946,-0.44471635150166855,-0.507007786429366,True
A,20,0.25,EWall,evol,60,0.19905529313698253,0.12784360781960902,0.04496718829045779,-0.2528599870083059,0.3409032278789494,0.15389403670014606,True,0.019269934110948662,0.566202036149177,0.1738749723256946,0.13147942157953282,0.2636262513904338,True
A,20,0.25,CAND10,breadth,60,-0.12825784940261184,0.3304334783260837,-0.04360787509854743,-0.28986348610813917,0.2254723610544152,0.13289512498223005,True,-0.0019536079330780796,-0.09069194151474788,0.16021791213132186,-0.2961067853170189,0.06162402669632924,False
A,20,0.25,CAND10,disp,60,0.2598499583217561,0.044747762611869406,-0.08015464162504872,-0.33837630605699365,0.19636368282183106,0.13752577520351,True,-0.019885111528120926,-0.5193503922676446,0.16021791213132186,0.17552836484983317,0.349944382647386,True
A,20,0.25,CAND10,corr,60,-0.4593498193942762,0.00034998250087495624,-0.39334636863425326,-0.646633561112819,-0.09707935468536759,0.13887985728432725,False,-0.06534858268583492,-2.378578975694824,0.16021791213132186,-0.44471635150166855,-0.5421579532814237,True
A,20,0.25,CAND10,evol,60,0.22156154487357604,0.08979551022448877,0.07942816262246682,-0.22474925510423888,0.3652045994151983,0.1524564868731064,True,0.025704233095739642,0.7791807779187743,0.16021791213132186,0.1385984427141268,0.30055617352614017,True
A,20,0.25,CAND20,breadth,60,-0.0755209780494582,0.5707214639268037,0.009563824505407293,-0.25776076957289074,0.28576496297633935,0.1383074703346864,True,0.006855020589674373,0.31166003525888175,0.16883180327271874,-0.2395995550611791,0.13592880978865407,False
A,20,0.25,CAND20,disp,60,0.2510697415948875,0.05409729513524324,-0.05456307128567442,-0.3336277601149588,0.2220678621983433,0.14201538526660407,True,-0.01632805129227904,-0.4176455434968027,0.16883180327271874,0.1203559510567297,0.3414905450500556,True
A,20,0.25,CAND20,corr,60,-0.44945818282856353,0.00034998250087495624,-0.38705423887207474,-0.6228289408585121,-0.09814434989207932,0.13343672533689838,False,-0.0745730615891207,-2.6583027414241025,0.16883180327271874,-0.40778642936596216,-0.5216907675194661,True
