panel,cost_bps,window,block_L,device,MaxDD_pp,SPY_MaxDD_pp,leg_margin_pp,leg_SE_pp,leg_t,leg_passes,leg_decidable
u56,0.0,FULL,63,BAND_b0.09,-14.254036846449447,-33.717256724185305,5.976317188061737,2.54187100949775,2.3511488843183277,True,True
u56,0.0,FULL,63,RULESv1_n5,-13.594389116950811,-33.717256724185305,6.635964917560372,4.116778178548257,1.6119316197649693,True,False
u56,0.0,FULL,63,SPY,-33.717256724185305,-33.717256724185305,-13.486902689674121,2.727424264646171,-4.944922894650488,False,True
u56,0.0,FULL,126,ANCHOR_g0.75_b0.03,-12.029812214763801,-33.717256724185305,8.200541819747382,2.5781461429441896,3.1807901356524857,True,True
u56,0.0,FULL,126,GROSS_g0.25,-4.089894593771637,-33.717256724185305,16.140459440739548,3.157859566109051,5.11120241506717,True,True
u56,0.0,FULL,126,GROSS_g0.50,-8.099973069895173,-33.717256724185305,12.13038096461601,2.7782305946594077,4.366225391057978,True,True
u56,0.0,FULL,126,GROSS_g1.00,-15.878994540852155,-33.717256724185305,4.351359493659029,2.5669518139333682,1.6951465430866008,True,False
u56,0.0,FULL,126,GROSS_g1.25,-19.64710821230099,-33.717256724185305,0.5832458222101948,2.7187472099388854,0.2145274191282041,True,False
u56,0.0,FULL,126,GROSS_g1.50,-23.33374697165922,-33.717256724185305,-3.103392937148037,2.985508356876689,-1.0394855971512582,False,False
u56,0.0,FULL,126,BAND_b0.00,-11.966682914684023,-33.717256724185305,8.26367111982716,2.618590495924508,3.155770683766125,True,True
u56,0.0,FULL,126,BAND_b0.06,-13.457366768702927,-33.717256724185305,6.772987265808256,2.395721024835867,2.8271185148831255,True,True
u56,0.0,FULL,126,BAND_b0.09,-14.254036846449447,-33.717256724185305,5.976317188061737,2.3268860498955863,2.568375528457833,True,True
u56,0.0,FULL,126,RULESv1_n5,-13.594389116950811,-33.717256724185305,6.635964917560372,3.5713008169072538,1.8581366448170327,True,False
u56,0.0,FULL,126,SPY,-33.717256724185305,-33.717256724185305,-13.486902689674121,2.4577278012740273,-5.487549387154604,False,True
u56,0.0,IS,21,ANCHOR_g0.75_b0.03,-7.741677613432563,-22.06200126443325,5.495523145227386,3.4325446212536113,1.6010055954408386,True,False
u56,0.0,IS,21,GROSS_g0.25,-2.6104969939401035,-22.06200126443325,10.626703764719846,3.7011774969968325,2.8711683709690887,True,True
u56,0.0,IS,21,GROSS_g0.50,-5.191376316176644,-22.06200126443325,8.045824442483305,3.448844347843834,2.3329044836463653,True,True
u56,0.0,IS,21,GROSS_g1.00,-10.260491667080595,-22.06200126443325,2.9767090915793535,3.614442103473073,0.823559765618896,True,False
u56,0.0,IS,21,GROSS_g1.25,-12.746959952440928,-22.06200126443325,0.49024080621902044,3.9337567882417774,0.12462407632428575,True,False
u56,0.0,IS,21,GROSS_g1.50,-15.200274159682358,-22.06200126443325,-1.9630734010224096,4.333209655912198,-0.45302986859728955,False,False
u56,0.0,IS,21,BAND_b0.00,-8.440478203518465,-22.06200126443325,4.796722555141484,3.382364824597304,1.418156468592228,True,False
u56,0.0,IS,21,BAND_b0.06,-8.205900992462855,-22.06200126443325,5.031299766197094,3.4113691982445,1.4748622836795897,True,False
u56,0.0,IS,21,BAND_b0.09,-8.59071544133715,-22.06200126443325,4.646485317322799,3.4029702971039213,1.3654204743653404,True,False
u56,0.0,IS,21,RULESv1_n5,-11.37781255500534,-22.06200126443325,1.8593882036546088,4.761224296278439,0.3905273282563017,True,False
u56,0.0,IS,21,SPY,-22.06200126443325,-22.06200126443325,-8.8248005057733,2.7910001394927924,-3.161877486461548,False,True
u56,0.0,IS,63,ANCHOR_g0.75_b0.03,-7.741677613432563,-22.06200126443325,5.495523145227386,3.2340896447779004,1.699248860989686,True,False
u56,0.0,IS,63,GROSS_g0.25,-2.6104969939401035,-22.06200126443325,10.626703764719846,3.221969136862425,3.2982016007354438,True,True
u56,0.0,IS,63,GROSS_g0.50,-5.191376316176644,-22.06200126443325,8.045824442483305,3.150637702992677,2.553712994306158,True,True
u56,0.0,IS,63,GROSS_g1.00,-10.260491667080595,-22.06200126443325,2.9767090915793535,3.4421242180318377,0.86478839897341,True,False
u56,0.0,IS,63,GROSS_g1.25,-12.746959952440928,-22.06200126443325,0.49024080621902044,3.737604946975093,0.13116442566135317,True,False
u56,0.0,IS,63,GROSS_g1.50,-15.200274159682358,-22.06200126443325,-1.9630734010224096,4.087386637930004,-0.48027592565027777,False,False
u56,0.0,IS,63,BAND_b0.00,-8.440478203518465,-22.06200126443325,4.796722555141484,3.2247563302961946,1.487468218940097,True,False
u56,0.0,IS,63,BAND_b0.06,-8.205900992462855,-22.06200126443325,5.031299766197094,3.1331104121519378,1.6058482160995433,True,False
u56,0.0,IS,63,BAND_b0.09,-8.59071544133715,-22.06200126443325,4.646485317322799,3.1103889009732115,1.4938599208185697,True,False
u56,0.0,IS,63,RULESv1_n5,-11.37781255500534,-22.06200126443325,1.8593882036546088,4.051773887755365,0.4589071984677526,True,False
u56,0.0,IS,63,SPY,-22.06200126443325,-22.06200126443325,-8.8248005057733,2.3061745627250905,-3.8265969317368054,False,True
u56,0.0,IS,126,ANCHOR_g0.75_b0.03,-7.741677613432563,-22.06200126443325,5.495523145227386,2.710581650313855,2.0274331690362715,True,True
u56,0.0,IS,126,GROSS_g0.25,-2.6104969939401035,-22.06200126443325,10.626703764719846,2.71228094298207,3.917995218089801,True,True
u56,0.0,IS,126,GROSS_g0.50,-5.191376316176644,-22.06200126443325,8.045824442483305,2.6262794428056697,3.0635827670675835,True,True
u56,0.0,IS,126,GROSS_g1.00,-10.260491667080595,-22.06200126443325,2.9767090915793535,2.9310587888856037,1.0155746799985224,True,False
u56,0.0,IS,126,GROSS_g1.25,-12.746959952440928,-22.06200126443325,0.49024080621902044,3.243089124704436,0.1511647652494593,True,False
u56,0.0,IS,126,GROSS_g1.50,-15.200274159682358,-22.06200126443325,-1.9630734010224096,3.6083390420532457,-0.5440379571165147,False,False
u56,0.0,IS,126,BAND_b0.00,-8.440478203518465,-22.06200126443325,4.796722555141484,2.7253541518889746,1.760036416484375,True,False
u56,0.0,IS,126,BAND_b0.06,-8.205900992462855,-22.06200126443325,5.031299766197094,2.611123109577445,1.9268719072427434,True,False
u56,0.0,IS,126,BAND_b0.09,-8.59071544133715,-22.06200126443325,4.646485317322799,2.585941245315171,1.7968255565514568,True,False
u56,0.0,IS,126,RULESv1_n5,-11.37781255500534,-22.06200126443325,1.8593882036546088,3.6120081193157128,0.5147796301207833,True,False
u56,0.0,IS,126,SPY,-22.06200126443325,-22.06200126443325,-8.8248005057733,1.9827678544844551,-4.450748223406043,False,True
u56,0.0,OOS,21,ANCHOR_g0.75_b0.03,-12.02981221476379,-33.7172567241853,8.200541819747386,3.5884461050284266,2.285262640075912,True,True
u56,0.0,OOS,21,GROSS_g0.25,-4.089894593771648,-33.7172567241853,16.140459440739527,4.7401996652459575,3.405016788444087,True,True
u56,0.0,OOS,21,GROSS_g0.50,-8.099973069895194,-33.7172567241853,12.130380964615982,4.029731315502541,3.010220785179873,True,True
u56,0.0,OOS,21,GROSS_g1.00,-15.878994540852165,-33.7172567241853,4.351359493659011,3.441394693022615,1.2644174475195589,True,False
u56,0.0,OOS,21,GROSS_g1.25,-19.647108212300978,-33.7172567241853,0.5832458222101984,3.558599069624723,0.16389759306931573,True,False
u56,0.0,OOS,21,GROSS_g1.50,-23.333746971659195,-33.7172567241853,-3.103392937148019,3.8634810397258534,-0.8032634055241102,False,False
u56,0.0,OOS,21,BAND_b0.00,-11.966682914684023,-33.7172567241853,8.263671119827153,3.587403370478386,2.3035243786162747,True,True
u56,0.0,OOS,21,BAND_b0.06,-13.457366768702917,-33.7172567241853,6.7729872658082595,3.1764520886784466,2.1322491499080476,True,True
u56,0.0,OOS,21,BAND_b0.09,-14.25403684644946,-33.7172567241853,5.976317188061717,2.970013252787546,2.0122190304883536,True,True
u56,0.0,OOS,21,RULESv1_n5,-13.59438911695079,-33.7172567241853,6.635964917560386,5.337267291527633,1.2433263232093141,True,False
u56,0.0,OOS,21,SPY,-33.7172567241853,-33.7172567241853,-13.486902689674121,3.7819426027425975,-3.5661309824992213,False,True
u56,0.0,OOS,63,ANCHOR_g0.75_b0.03,-12.02981221476379,-33.7172567241853,8.200541819747386,3.120128795618983,2.628270291682152,True,True
u56,0.0,OOS,63,GROSS_g0.25,-4.089894593771648,-33.7172567241853,16.140459440739527,4.338572240336778,3.72022373874006,True,True
u56,0.0,OOS,63,GROSS_g0.50,-8.099973069895194,-33.7172567241853,12.130380964615982,3.6347700415705826,3.337317306427025,True,True
u56,0.0,OOS,63,GROSS_g1.00,-15.878994540852165,-33.7172567241853,4.351359493659011,2.846424749493599,1.528710532197681,True,False
u56,0.0,OOS,63,GROSS_g1.25,-19.647108212300978,-33.7172567241853,0.5832458222101984,2.835688009987297,0.20568053331537384,True,False
u56,0.0,OOS,63,GROSS_g1.50,-23.333746971659195,-33.7172567241853,-3.103392937148019,3.0507199797765474,-1.0172657463551702,False,False
u56,0.0,OOS,63,BAND_b0.00,-11.966682914684023,-33.7172567241853,8.263671119827153,3.089445599770261,2.674807130587333,True,True
u56,0.0,OOS,63,BAND_b0.06,-13.457366768702917,-33.7172567241853,6.7729872658082595,2.792787315354519,2.4251711645104237,True,True
u56,0.0,OOS,63,BAND_b0.09,-14.25403684644946,-33.7172567241853,5.976317188061717,2.7342027540908798,2.185762258896136,True,True
u56,0.0,OOS,63,RULESv1_n5,-13.59438911695079,-33.7172567241853,6.635964917560386,4.42821614429872,1.49856391407274,True,False
u56,0.0,OOS,63,SPY,-33.7172567241853,-33.7172567241853,-13.486902689674121,3.4566386755160403,-3.9017392200128254,False,True
u56,0.0,OOS,126,ANCHOR_g0.75_b0.03,-12.02981221476379,-33.7172567241853,8.200541819747386,2.6255873410060477,3.1233170923977642,True,True
u56,0.0,OOS,126,GROSS_g0.25,-4.089894593771648,-33.7172567241853,16.140459440739527,3.7173496347016926,4.341926648509821,True,True
u56,0.0,OOS,126,GROSS_g0.50,-8.099973069895194,-33.7172567241853,12.130380964615982,3.091686578626293,3.9235480881137015,True,True
u56,0.0,OOS,126,GROSS_g1.00,-15.878994540852165,-33.7172567241853,4.351359493659011,2.3760575994844912,1.8313358626504175,True,False
u56,0.0,OOS,126,GROSS_g1.25,-19.647108212300978,-33.7172567241853,0.5832458222101984,2.3754744925884483,0.24552813512834712,True,False
u56,0.0,OOS,126,GROSS_g1.50,-23.333746971659195,-33.7172567241853,-3.103392937148019,2.5934435844121873,-1.1966302084999523,False,False
u56,0.0,OOS,126,BAND_b0.00,-11.966682914684023,-33.7172567241853,8.263671119827153,2.580927389224808,3.2018223969908663,True,True
u56,0.0,OOS,126,BAND_b0.06,-13.457366768702917,-33.7172567241853,6.7729872658082595,2.4602150868570893,2.7530061505560117,True,True
u56,0.0,OOS,126,BAND_b0.09,-14.25403684644946,-33.7172567241853,5.976317188061717,2.4729010620614402,2.416723127240597,True,True
u56,0.0,OOS,126,RULESv1_n5,-13.59438911695079,-33.7172567241853,6.635964917560386,3.741055642245933,1.7738214964310186,True,False
u56,0.0,OOS,126,SPY,-33.7172567241853,-33.7172567241853,-13.486902689674121,2.971480587776234,-4.538782028445729,False,True
u56,10.0,FULL,21,ANCHOR_g0.75_b0.03,-12.054941914043859,-33.717256724185305,8.175412120467325,3.564242007339077,2.2937309261361762,True,True
u56,10.0,FULL,21,GROSS_g0.25,-4.099159799740059,-33.717256724185305,16.131194234771122,4.237388451811445,3.806871713136232,True,True
u56,10.0,FULL,21,GROSS_g0.50,-8.117564596755022,-33.717256724185305,12.112789437756161,3.73679860352268,3.2414884297851736,True,True
u56,10.0,FULL,21,GROSS_g1.00,-15.910987917823583,-33.717256724185305,4.3193661166876005,3.6826452298344563,1.1728976991035778,True,False
u56,10.0,FULL,21,GROSS_g1.25,-19.685755487152402,-33.717256724185305,0.5445985473587811,4.001075219453871,0.13611304899014529,True,False
u56,10.0,FULL,21,GROSS_g1.50,-23.379495354413105,-33.717256724185305,-3.149141319901922,4.428186441801767,-0.7111582498366037,False,False
u56,10.0,FULL,21,BAND_b0.00,-12.011675520212684,-33.717256724185305,8.2186785142985,3.512247516804054,2.340005502168318,True,True
u56,10.0,FULL,21,BAND_b0.06,-13.472537092671766,-33.717256724185305,6.757816941839417,3.3545565200172525,2.0145187304236156,True,True
u56,10.0,FULL,21,BAND_b0.09,-14.264239872454565,-33.717256724185305,5.966114162056618,3.2568267197575413,1.831879518140521,True,False
u56,10.0,FULL,21,RULESv1_n5,-13.827791043318104,-33.717256724185305,6.402562991193079,6.359844114676105,1.0067169691185347,True,False
u56,10.0,FULL,21,SPY,-33.717256724185305,-33.717256724185305,-13.486902689674121,3.360544892111333,-4.013308294536929,False,True
u56,10.0,FULL,63,ANCHOR_g0.75_b0.03,-12.054941914043859,-33.717256724185305,8.175412120467325,2.969468276129048,2.7531569157306044,True,True
u56,10.0,FULL,63,GROSS_g0.25,-4.099159799740059,-33.717256724185305,16.131194234771122,3.724550006601062,4.331045148053221,True,True
u56,10.0,FULL,63,GROSS_g0.50,-8.117564596755022,-33.717256724185305,12.112789437756161,3.2422709284563536,3.735896754168864,True,True
u56,10.0,FULL,63,GROSS_g1.00,-15.910987917823583,-33.717256724185305,4.3193661166876005,2.918653249305042,1.4799175331006111,True,False
u56,10.0,FULL,63,GROSS_g1.25,-19.685755487152402,-33.717256724185305,0.5445985473587811,3.06046023593083,0.17794661762469954,True,False
u56,10.0,FULL,63,GROSS_g1.50,-23.379495354413105,-33.717256724185305,-3.149141319901922,3.3390617818094936,-0.9431216089075625,False,False
u56,10.0,FULL,63,BAND_b0.00,-12.011675520212684,-33.717256724185305,8.2186785142985,2.9553528611753874,2.7809466078544034,True,True
u56,10.0,FULL,63,BAND_b0.06,-13.472537092671766,-33.717256724185305,6.757816941839417,2.743670205774074,2.4630573046343334,True,True
u56,10.0,FULL,63,BAND_b0.09,-14.264239872454565,-33.717256724185305,5.966114162056618,2.6934016914702466,2.2150851768418907,True,True
u56,10.0,FULL,63,RULESv1_n5,-13.827791043318104,-33.717256724185305,6.402562991193079,4.979855385091143,1.2856925545190099,True,False
u56,10.0,FULL,63,SPY,-33.717256724185305,-33.717256724185305,-13.486902689674121,2.92023977035477,-4.618423057787355,False,True
u56,10.0,FULL,126,ANCHOR_g0.75_b0.03,-12.054941914043859,-33.717256724185305,8.175412120467325,2.5592647461772553,3.1944378293331495,True,True
u56,10.0,FULL,126,GROSS_g0.25,-4.099159799740059,-33.717256724185305,16.131194234771122,3.2431848633820204,4.973874421068116,True,True
u56,10.0,FULL,126,GROSS_g0.50,-8.117564596755022,-33.717256724185305,12.112789437756161,2.8149126718782793,4.303078230016201,True,True
u56,10.0,FULL,126,GROSS_g1.00,-15.910987917823583,-33.717256724185305,4.3193661166876005,2.4938129446909842,1.73203292006443,True,False
u56,10.0,FULL,126,GROSS_g1.25,-19.685755487152402,-33.717256724185305,0.5445985473587811,2.6011559601076977,0.20936789477868628,True,False
u56,10.0,FULL,126,GROSS_g1.50,-23.379495354413105,-33.717256724185305,-3.149141319901922,2.837242458320296,-1.1099302813078147,False,False
u56,10.0,FULL,126,BAND_b0.00,-12.011675520212684,-33.717256724185305,8.2186785142985,2.6593305394495124,3.090506573883736,True,True
u56,10.0,FULL,126,BAND_b0.06,-13.472537092671766,-33.717256724185305,6.757816941839417,2.343999625570636,2.8830281660963397,True,True
u56,10.0,FULL,126,BAND_b0.09,-14.264239872454565,-33.717256724185305,5.966114162056618,2.303305161325445,2.5902404345863563,True,True
u56,10.0,FULL,126,RULESv1_n5,-13.827791043318104,-33.717256724185305,6.402562991193079,4.200966278687944,1.5240691227811387,True,False
u56,10.0,FULL,126,SPY,-33.717256724185305,-33.717256724185305,-13.486902689674121,2.5405481590748766,-5.30865854343233,False,True
u56,10.0,IS,21,ANCHOR_g0.75_b0.03,-7.887196637752258,-22.06200126443325,5.35000412090769,3.584114494410101,1.4926989997813203,True,False
u56,10.0,IS,21,GROSS_g0.25,-2.6607581020463456,-22.06200126443325,10.576442656613603,3.775218945149215,2.8015441780411945,True,True
u56,10.0,IS,21,GROSS_g0.50,-5.290021546743528,-22.06200126443325,7.947179211916421,3.5538045298239394,2.236245450536959,True,True
u56,10.0,IS,21,GROSS_g1.00,-10.451940943030525,-22.06200126443325,2.7852598156294235,3.815231896496032,0.7300368342452392,True,False
u56,10.0,IS,21,GROSS_g1.25,-12.983737291780761,-22.06200126443325,0.25346346687918775,4.178123209580326,0.06066443093348773,True,False
u56,10.0,IS,21,GROSS_g1.50,-15.496076534598224,-22.06200126443325,-2.258875775938275,4.613978555498,-0.48957223115972376,False,False
u56,10.0,IS,21,BAND_b0.00,-8.704588218960064,-22.06200126443325,4.532612539699885,3.5676785917493583,1.2704654926545347,True,False
u56,10.0,IS,21,BAND_b0.06,-8.37494035475672,-22.06200126443325,4.862260403903228,3.51704999196116,1.382482596214664,True,False
u56,10.0,IS,21,BAND_b0.09,-8.630653795911359,-22.06200126443325,4.60654696274859,3.495867142298022,1.3177122514216768,True,False
u56,10.0,IS,21,RULESv1_n5,-13.103658408088336,-22.06200126443325,0.1335423505716129,5.77582584194721,0.023120910191189496,True,False
u56,10.0,IS,21,SPY,-22.06200126443325,-22.06200126443325,-8.8248005057733,2.8364786183396755,-3.1111817479304222,False,True
u56,10.0,IS,63,ANCHOR_g0.75_b0.03,-7.887196637752258,-22.06200126443325,5.35000412090769,3.1122167324692946,1.719033274608382,True,False
u56,10.0,IS,63,GROSS_g0.25,-2.6607581020463456,-22.06200126443325,10.576442656613603,3.1209600321055335,3.3888427111571438,True,True
u56,10.0,IS,63,GROSS_g0.50,-5.290021546743528,-22.06200126443325,7.947179211916421,3.026719687861532,2.6256740073380698,True,True
u56,10.0,IS,63,GROSS_g1.00,-10.451940943030525,-22.06200126443325,2.7852598156294235,3.340668890898375,0.8337431534199157,True,False
u56,10.0,IS,63,GROSS_g1.25,-12.983737291780761,-22.06200126443325,0.25346346687918775,3.665965917219526,0.06913961357050168,True,False
u56,10.0,IS,63,GROSS_g1.50,-15.496076534598224,-22.06200126443325,-2.258875775938275,4.048419855605729,-0.5579648002196401,False,False
u56,10.0,IS,63,BAND_b0.00,-8.704588218960064,-22.06200126443325,4.532612539699885,3.1264744269470124,1.4497519956131417,True,False
u56,10.0,IS,63,BAND_b0.06,-8.37494035475672,-22.06200126443325,4.862260403903228,2.986056792094914,1.6283214762610172,True,False
u56,10.0,IS,63,BAND_b0.09,-8.630653795911359,-22.06200126443325,4.60654696274859,2.9270810194134613,1.573768177989028,True,False
u56,10.0,IS,63,RULESv1_n5,-13.103658408088336,-22.06200126443325,0.1335423505716129,4.246415211759987,0.03144825550779439,True,False
u56,10.0,IS,63,SPY,-22.06200126443325,-22.06200126443325,-8.8248005057733,2.2696222318260078,-3.8882243846692375,False,True
u56,10.0,IS,126,ANCHOR_g0.75_b0.03,-7.887196637752258,-22.06200126443325,5.35000412090769,2.670842713708692,2.0031146324894418,True,True
u56,10.0,IS,126,GROSS_g0.25,-2.6607581020463456,-22.06200126443325,10.576442656613603,2.642437639573619,4.002532547303635,True,True
u56,10.0,IS,126,GROSS_g0.50,-5.290021546743528,-22.06200126443325,7.947179211916421,2.5704367852729733,3.0917621695460027,True,True
u56,10.0,IS,126,GROSS_g1.00,-10.451940943030525,-22.06200126443325,2.7852598156294235,2.906294880033108,0.958354169346262,True,False
u56,10.0,IS,126,GROSS_g1.25,-12.983737291780761,-22.06200126443325,0.25346346687918775,3.230857540897621,0.0784508334616229,True,False
u56,10.0,IS,126,GROSS_g1.50,-15.496076534598224,-22.06200126443325,-2.258875775938275,3.6063023047995144,-0.6263689466443255,False,False
u56,10.0,IS,126,BAND_b0.00,-8.704588218960064,-22.06200126443325,4.532612539699885,2.669051023454842,1.6982112742950988,True,False
u56,10.0,IS,126,BAND_b0.06,-8.37494035475672,-22.06200126443325,4.862260403903228,2.5789702929316736,1.885349520011725,True,False
u56,10.0,IS,126,BAND_b0.09,-8.630653795911359,-22.06200126443325,4.60654696274859,2.5732967539042724,1.7901343697571677,True,False
u56,10.0,IS,126,RULESv1_n5,-13.103658408088336,-22.06200126443325,0.1335423505716129,3.981206425969514,0.03354318673367767,True,False
u56,10.0,IS,126,SPY,-22.06200126443325,-22.06200126443325,-8.8248005057733,1.9298610879973404,-4.57276462055152,False,True
u56,10.0,OOS,21,ANCHOR_g0.75_b0.03,-12.054941914043848,-33.7172567241853,8.175412120467328,3.5335772055071817,2.3136361949940456,True,True
u56,10.0,OOS,21,GROSS_g0.25,-4.099159799740071,-33.7172567241853,16.131194234771105,4.646821969023607,3.471446580545585,True,True
u56,10.0,OOS,21,GROSS_g0.50,-8.117564596755022,-33.7172567241853,12.112789437756154,3.9460312661323385,3.069613143138721,True,True
u56,10.0,OOS,21,GROSS_g1.00,-15.910987917823604,-33.7172567241853,4.319366116687572,3.434678717775744,1.2575750082047676,True,False
u56,10.0,OOS,21,GROSS_g1.25,-19.685755487152402,-33.7172567241853,0.544598547358774,3.6085201099306685,0.15092019187035582,True,False
u56,10.0,OOS,21,GROSS_g1.50,-23.379495354413095,-33.7172567241853,-3.1491413199019185,3.9671732787411513,-0.7937997910948806,False,False
u56,10.0,OOS,21,BAND_b0.00,-12.011675520212695,-33.7172567241853,8.218678514298482,3.477190878661818,2.3635971682582477,True,True
u56,10.0,OOS,21,BAND_b0.06,-13.472537092671766,-33.7172567241853,6.75781694183941,3.149743802873001,2.145513211479406,True,True
u56,10.0,OOS,21,BAND_b0.09,-14.264239872454576,-33.7172567241853,5.9661141620566,2.9743911384466366,2.0058270363098174,True,True
u56,10.0,OOS,21,RULESv1_n5,-13.827791043318104,-33.7172567241853,6.402562991193072,5.906886568303186,1.0839150061810439,True,False
u56,10.0,OOS,21,SPY,-33.7172567241853,-33.7172567241853,-13.486902689674121,3.721974166087963,-3.623588474245036,False,True
u56,10.0,OOS,63,ANCHOR_g0.75_b0.03,-12.054941914043848,-33.7172567241853,8.175412120467328,3.016818891030964,2.7099446190730636,True,True
u56,10.0,OOS,63,GROSS_g0.25,-4.099159799740071,-33.7172567241853,16.131194234771105,4.226369133394546,3.816797285242051,True,True
u56,10.0,OOS,63,GROSS_g0.50,-8.117564596755022,-33.7172567241853,12.112789437756154,3.527307200320164,3.43400468115074,True,True
u56,10.0,OOS,63,GROSS_g1.00,-15.910987917823604,-33.7172567241853,4.319366116687572,2.749739975812025,1.5708271162665195,True,False
u56,10.0,OOS,63,GROSS_g1.25,-19.685755487152402,-33.7172567241853,0.544598547358774,2.749603650842057,0.1980643818217191,True,False
u56,10.0,OOS,63,GROSS_g1.50,-23.379495354413095,-33.7172567241853,-3.1491413199019185,2.976556138701676,-1.0579814971255745,False,False
u56,10.0,OOS,63,BAND_b0.00,-12.011675520212695,-33.7172567241853,8.218678514298482,2.9905605616998496,2.748206680565246,True,True
u56,10.0,OOS,63,BAND_b0.06,-13.472537092671766,-33.7172567241853,6.75781694183941,2.678421005874284,2.5230600144705555,True,True
u56,10.0,OOS,63,BAND_b0.09,-14.264239872454576,-33.7172567241853,5.9661141620566,2.6144878340359967,2.281943746070787,True,True
u56,10.0,OOS,63,RULESv1_n5,-13.827791043318104,-33.7172567241853,6.402562991193072,4.759401083196655,1.3452455212899994,True,False
u56,10.0,OOS,63,SPY,-33.7172567241853,-33.7172567241853,-13.486902689674121,3.3773550093258558,-3.993332845505692,False,True
u56,10.0,OOS,126,ANCHOR_g0.75_b0.03,-12.054941914043848,-33.7172567241853,8.175412120467328,2.6607952466839486,3.072544620130408,True,True
u56,10.0,OOS,126,GROSS_g0.25,-4.099159799740071,-33.7172567241853,16.131194234771105,3.8264763325331286,4.215678559833728,True,True
u56,10.0,OOS,126,GROSS_g0.50,-8.117564596755022,-33.7172567241853,12.112789437756154,3.1680347511506977,3.823439573494745,True,True
u56,10.0,OOS,126,GROSS_g1.00,-15.910987917823604,-33.7172567241853,4.319366116687572,2.361583037822334,1.8290130169085865,True,False
u56,10.0,OOS,126,GROSS_g1.25,-19.685755487152402,-33.7172567241853,0.544598547358774,2.313453234707861,0.23540503831604143,True,False
u56,10.0,OOS,126,GROSS_g1.50,-23.379495354413095,-33.7172567241853,-3.1491413199019185,2.4973039288113617,-1.2610164440019966,False,False
u56,10.0,OOS,126,BAND_b0.00,-12.011675520212695,-33.7172567241853,8.218678514298482,2.6307064057835796,3.124133691327092,True,True
u56,10.0,OOS,126,BAND_b0.06,-13.472537092671766,-33.7172567241853,6.75781694183941,2.446201373012983,2.762575892726205,True,True
u56,10.0,OOS,126,BAND_b0.09,-14.264239872454576,-33.7172567241853,5.9661141620566,2.454283448979103,2.4308985844883964,True,True
u56,10.0,OOS,126,RULESv1_n5,-13.827791043318104,-33.7172567241853,6.402562991193072,4.094709093139672,1.5636185246761505,True,False
