universe,year,SPY_ret,SPY_MaxDD,mean_d_all,mean_d_def,mean_d_off,frac_pos_def,in_IS
u56,2010,0.1505615140438612,-0.156996762761348,0.010013197954762194,0.013824485596271242,-5.676417551320201e-05,0.421875,True
u56,2011,0.01894975331774984,-0.1860545633455386,0.23498925647614974,0.32320592223751776,9.551799394856217e-05,0.625,True
u56,2012,0.16128073769340534,-0.09687028487274241,-0.1253680515391885,-0.17259086439978552,-0.0004871576442397792,0.25,True
u56,2013,0.32307729036742105,-0.05550672752006425,-0.3602496335461042,-0.49542526741496734,-0.0002702178788410355,0.125,True
u56,2014,0.13463786276376988,-0.0727344344153269,0.05254895654802844,0.09066963118337715,-0.10095167354447059,0.53125,True
u56,2015,0.012343126670188775,-0.11910254739373238,-0.09213857252429483,-0.15156657083129438,0.1311484394572421,0.21875,True
u56,2016,0.11997896136886044,-0.0918747960334173,0.07175470995472322,0.026042510603199308,0.39020716860848587,0.5,True
u56,2017,0.21800715547227956,-0.026101085043064853,-0.09208519484865961,-0.33242479341674525,1.0962882233834532,0.109375,False
u56,2018,-0.04586846232748021,-0.19348915262727273,-0.058917069722531655,-0.013410726518833257,-0.3607033310491011,0.546875,False
u56,2019,0.3122389838142594,-0.06618373469577787,0.12280484967551257,0.1466090751116478,0.11709350390733138,0.78125,False
u56,2020,0.18252920164599784,-0.33717235283398284,0.019733164100234766,-0.0372259714811399,0.3449927013189608,0.46875,False
u56,2021,0.287287650303949,-0.05114111094558438,-0.002045416333784318,-0.05364056356348083,0.27063730017631143,0.34375,False
u56,2022,-0.18240706869912837,-0.24496403005741796,0.1294006329064554,0.2047820404342535,-0.14397833824175113,0.65625,False
u56,2023,0.26410666141165495,-0.09974305847483034,-0.11246433186942434,-0.20531431451528592,0.2694729920419075,0.203125,False
u56,2024,0.24886468383777527,-0.08405644031112114,0.04628983552485391,0.05653737315710859,0.03746021758671714,0.484375,False
u56,2025,0.1787278299598718,-0.18755228269936952,0.03464179461942589,0.06732231867787544,-0.10657079203898312,0.609375,False
u56,2026,0.2071909370131746,-0.0888496682993325,-0.018738115763953598,0.013933750196476469,-0.2161745326787732,0.328125,False
broad,2010,0.1505350486954411,-0.15698948290972814,-0.018507714866823833,-0.022313438604427003,,0.4375,True
broad,2011,0.018915247152264225,-0.18605543301045313,0.19125181368536848,0.22693517475077407,,0.46875,True
broad,2012,0.16127464826262594,-0.09685580050596332,-0.16976970047426265,-0.2019702421523851,,0.21875,True
broad,2013,0.3231054912016984,-0.05549306336707882,-0.41667356218406265,-0.4950996481817784,,0.125,True
broad,2014,0.13466550825369117,-0.07271845836868251,0.049761841393129363,0.05860263942640628,,0.390625,True
broad,2015,0.01231004829779958,-0.11910403972015315,-0.10119332711176289,-0.1208574852380251,,0.15625,True
broad,2016,0.12003258276604711,-0.09189443920829343,-0.008794454394810811,-0.010229473701515843,,0.453125,True
broad,2017,0.21799173139587702,-0.026102958981065072,-0.25800880822840483,-0.30694148699838775,,0.109375,False
broad,2018,-0.045892414729427844,-0.1934751663909502,-0.03023508541118306,-0.03600335662827485,,0.234375,False
broad,2019,0.31225119649326594,-0.06616450281994002,0.10454251853132213,0.12385480907004556,,0.5625,False
broad,2020,0.18252476827061015,-0.33715953307393,0.09355638646212949,0.11055483892793871,,0.765625,False
broad,2021,0.2873026846410891,-0.05116037490851588,-0.044175872950828345,-0.05283263081328997,,0.203125,False
broad,2022,-0.18241694579087742,-0.2449665176088458,0.04432674000388025,0.05318864024753825,,0.4375,False
broad,2023,0.26411526733698354,-0.09974378160215858,-0.1639267778993849,-0.1947270823510402,,0.109375,False
broad,2024,0.24887838921519845,-0.08405219282348686,0.10213518168378533,0.12117174123786201,,0.59375,False
broad,2025,0.1787265463832708,-0.1875508205970693,0.024208550205425727,0.028753342386003453,,0.421875,False
broad,2026,0.2071782741049395,-0.0888394212283724,0.006557278798548304,0.00654629777456359,,0.328125,False
