rung_set,panel,ladder,stat,rung_i,rung_j,gap,abs_gap,agreement,resolved
CORE,U56,N,S_OOS,20,30,0.03138898410479807,0.03138898410479807,0.668,False
CORE,U56,N,S_OOS,20,40,0.06598539502980794,0.06598539502980794,0.717,False
CORE,U56,N,S_OOS,25,30,0.02498657070161503,0.02498657070161503,0.697,False
CORE,U56,N,S_OOS,25,40,0.0595829816266249,0.0595829816266249,0.753,False
CORE,U56,N,S_OOS,30,40,0.03459641092500987,0.03459641092500987,0.728,False
CORE,U56,N,CAGR,5,8,0.9922966460800708,0.9922966460800708,0.723,False
CORE,U56,N,CAGR,5,10,0.7035421173673377,0.7035421173673377,0.635,False
CORE,U56,N,CAGR,5,12,0.12264140835065618,0.12264140835065618,0.519,False
CORE,U56,N,CAGR,5,15,0.8317214434801379,0.8317214434801379,0.615,False
CORE,U56,N,CAGR,5,20,2.2489985323977955,2.2489985323977955,0.783,False
CORE,U56,N,CAGR,5,25,2.936644824177126,2.936644824177126,0.827,False
CORE,U56,N,CAGR,5,30,3.8195536351496084,3.8195536351496084,0.891,False
CORE,U56,N,CAGR,5,40,4.3700319617852035,4.3700319617852035,0.907,True
CORE,U56,N,CAGR,8,10,-0.2887545287127331,0.2887545287127331,0.628,False
CORE,U56,N,CAGR,8,12,-0.8696552377294147,0.8696552377294147,0.735,False
CORE,U56,N,CAGR,8,15,-0.16057520259993296,0.16057520259993296,0.539,False
CORE,U56,N,CAGR,8,20,1.2567018863177246,1.2567018863177246,0.744,False
CORE,U56,N,CAGR,8,25,1.944348178097055,1.944348178097055,0.825,False
CORE,U56,N,CAGR,8,30,2.8272569890695376,2.8272569890695376,0.909,True
CORE,U56,N,CAGR,8,40,3.3777353157051326,3.3777353157051326,0.935,True
CORE,U56,N,CAGR,10,12,-0.5809007090166816,0.5809007090166816,0.713,False
CORE,U56,N,CAGR,10,15,0.12817932611280014,0.12817932611280014,0.55,False
CORE,U56,N,CAGR,10,20,1.5454564150304577,1.5454564150304577,0.82,False
CORE,U56,N,CAGR,10,25,2.233102706809788,2.233102706809788,0.891,False
CORE,U56,N,CAGR,10,30,3.1160115177822707,3.1160115177822707,0.949,True
CORE,U56,N,CAGR,10,40,3.6664898444178657,3.6664898444178657,0.962,True
CORE,U56,N,CAGR,12,15,0.7090800351294817,0.7090800351294817,0.82,False
CORE,U56,N,CAGR,12,20,2.1263571240471393,2.1263571240471393,0.954,True
CORE,U56,N,CAGR,12,25,2.8140034158264697,2.8140034158264697,0.973,True
CORE,U56,N,CAGR,12,30,3.6969122267989523,3.6969122267989523,0.992,True
CORE,U56,N,CAGR,12,40,4.247390553434547,4.247390553434547,0.993,True
CORE,U56,N,CAGR,15,20,1.4172770889176576,1.4172770889176576,0.966,True
CORE,U56,N,CAGR,15,25,2.104923380696988,2.104923380696988,0.984,True
CORE,U56,N,CAGR,15,30,2.9878321916694706,2.9878321916694706,0.996,True
CORE,U56,N,CAGR,15,40,3.5383105183050656,3.5383105183050656,0.998,True
CORE,U56,N,CAGR,20,25,0.6876462917793305,0.6876462917793305,0.882,False
CORE,U56,N,CAGR,20,30,1.570555102751813,1.570555102751813,0.986,True
CORE,U56,N,CAGR,20,40,2.121033429387408,2.121033429387408,0.995,True
CORE,U56,N,CAGR,25,30,0.8829088109724825,0.8829088109724825,0.975,True
CORE,U56,N,CAGR,25,40,1.4333871376080776,1.4333871376080776,0.984,True
CORE,U56,N,CAGR,30,40,0.550478326635595,0.550478326635595,0.892,False
CORE,U56,N,DD,5,8,-4.42332544465075,4.42332544465075,0.874,False
CORE,U56,N,DD,5,10,-5.0825399429743605,5.0825399429743605,0.882,False
CORE,U56,N,DD,5,12,-5.684363419230408,5.684363419230408,0.925,True
CORE,U56,N,DD,5,15,-4.879455799589493,4.879455799589493,0.883,False
CORE,U56,N,DD,5,20,-6.726027403333877,6.726027403333877,0.918,True
CORE,U56,N,DD,5,25,-4.69489615184936,4.69489615184936,0.874,False
CORE,U56,N,DD,5,30,-3.7850826929793016,3.7850826929793016,0.875,False
CORE,U56,N,DD,5,40,-2.869407452039905,2.869407452039905,0.845,False
CORE,U56,N,DD,8,10,-0.6592144983236103,0.6592144983236103,0.664,False
CORE,U56,N,DD,8,12,-1.2610379745796578,1.2610379745796578,0.766,False
CORE,U56,N,DD,8,15,-0.4561303549387432,0.4561303549387432,0.741,False
CORE,U56,N,DD,8,20,-2.3027019586831265,2.3027019586831265,0.802,False
CORE,U56,N,DD,8,25,-0.27157070719860954,0.27157070719860954,0.718,False
CORE,U56,N,DD,8,30,0.6382427516714486,0.6382427516714486,0.287,False
CORE,U56,N,DD,8,40,1.5539179926108453,1.5539179926108453,0.329,False
CORE,U56,N,DD,10,12,-0.6018234762560475,0.6018234762560475,0.714,False
CORE,U56,N,DD,10,15,0.20308414338486713,0.20308414338486713,0.33,False
CORE,U56,N,DD,10,20,-1.6434874603595162,1.6434874603595162,0.769,False
CORE,U56,N,DD,10,25,0.3876437911250008,0.3876437911250008,0.319,False
CORE,U56,N,DD,10,30,1.297457249995059,1.297457249995059,0.309,False
CORE,U56,N,DD,10,40,2.2131324909344556,2.2131324909344556,0.341,False
CORE,U56,N,DD,12,15,0.8049076196409146,0.8049076196409146,0.476,False
CORE,U56,N,DD,12,20,-1.0416639841034687,1.0416639841034687,0.68,False
CORE,U56,N,DD,12,25,0.9894672673810483,0.9894672673810483,0.423,False
CORE,U56,N,DD,12,30,1.8992807262511064,1.8992807262511064,0.405,False
CORE,U56,N,DD,12,40,2.814955967190503,2.814955967190503,0.429,False
CORE,U56,N,DD,15,20,-1.8465716037443833,1.8465716037443833,0.838,False
CORE,U56,N,DD,15,25,0.18455964774013367,0.18455964774013367,0.436,False
CORE,U56,N,DD,15,30,1.0943731066101918,1.0943731066101918,0.405,False
CORE,U56,N,DD,15,40,2.0100483475495885,2.0100483475495885,0.429,False
CORE,U56,N,DD,20,25,2.031131251484517,2.031131251484517,0.62,False
CORE,U56,N,DD,20,30,2.940944710354575,2.940944710354575,0.541,False
CORE,U56,N,DD,20,40,3.856619951293972,3.856619951293972,0.516,False
CORE,U56,N,DD,25,30,0.9098134588700582,0.9098134588700582,0.468,False
CORE,U56,N,DD,25,40,1.8254886998094548,1.8254886998094548,0.483,False
CORE,U56,N,DD,30,40,0.9156752409393967,0.9156752409393967,0.582,False
CORE,U56,H,S_FULL,21,63,0.013826002269624382,0.013826002269624382,0.561,False
CORE,U56,H,S_FULL,21,126,-0.024475051369346135,0.024475051369346135,0.639,False
CORE,U56,H,S_FULL,21,252,-0.0495539330868342,0.0495539330868342,0.737,False
CORE,U56,H,S_FULL,63,126,-0.03830105363897052,0.03830105363897052,0.697,False
CORE,U56,H,S_FULL,63,252,-0.06337993535645858,0.06337993535645858,0.763,False
CORE,U56,H,S_FULL,126,252,-0.025078881717488066,0.025078881717488066,0.643,False
CORE,U56,H,S_OOS,21,63,0.012053004779569942,0.012053004779569942,0.563,False
CORE,U56,H,S_OOS,21,126,-0.04765194835109776,0.04765194835109776,0.664,False
CORE,U56,H,S_OOS,21,252,-0.0764223270934754,0.0764223270934754,0.762,False
CORE,U56,H,S_OOS,63,126,-0.059704953130667704,0.059704953130667704,0.739,False
CORE,U56,H,S_OOS,63,252,-0.08847533187304535,0.08847533187304535,0.763,False
CORE,U56,H,S_OOS,126,252,-0.028770378742377645,0.028770378742377645,0.631,False
CORE,U56,H,CAGR,21,63,-0.5951343227711625,0.5951343227711625,0.739,False
CORE,U56,H,CAGR,21,126,-1.2254210851222247,1.2254210851222247,0.852,False
CORE,U56,H,CAGR,21,252,-1.5304197924899796,1.5304197924899796,0.91,True
CORE,U56,H,CAGR,63,126,-0.6302867623510622,0.6302867623510622,0.748,False
CORE,U56,H,CAGR,63,252,-0.9352854697188171,0.9352854697188171,0.773,False
CORE,U56,H,CAGR,126,252,-0.3049987073677549,0.3049987073677549,0.581,False
CORE,U56,H,DD,21,63,5.450493651750133,5.450493651750133,0.893,False
CORE,U56,H,DD,21,126,-1.1140575191411841,1.1140575191411841,0.467,False
CORE,U56,H,DD,21,252,1.6019002205493464,1.6019002205493464,0.506,False
CORE,U56,H,DD,63,126,-6.564551170891317,6.564551170891317,0.726,False
CORE,U56,H,DD,63,252,-3.8485934312007863,3.8485934312007863,0.704,False
CORE,U56,H,DD,126,252,2.7159577396905306,2.7159577396905306,0.438,False
CORE,U56,GROSS,S_FULL,0.3,0.35,-0.00023783737332050414,0.00023783737332050414,0.944,True
CORE,U56,GROSS,S_FULL,0.3,0.4,-0.0004665192327111267,0.0004665192327111267,0.941,True
CORE,U56,GROSS,S_FULL,0.3,0.45,-0.0006864672521904591,0.0006864672521904591,0.936,True
CORE,U56,GROSS,S_FULL,0.3,0.5,-0.0008972093148214011,0.0008972093148214011,0.928,True
CORE,U56,GROSS,S_FULL,0.3,0.55,-0.0010973953591795205,0.0010973953591795205,0.926,True
CORE,U56,GROSS,S_FULL,0.3,0.6,-0.0012867601019102004,0.0012867601019102004,0.92,True
CORE,U56,GROSS,S_FULL,0.3,0.65,-0.0014652225249200956,0.0014652225249200956,0.913,True
CORE,U56,GROSS,S_FULL,0.3,0.7,-0.0016326111824835898,0.0016326111824835898,0.909,True
CORE,U56,GROSS,S_FULL,0.3,0.75,-0.0017882751492677151,0.0017882751492677151,0.904,True
CORE,U56,GROSS,S_FULL,0.35,0.4,-0.00022868185939062258,0.00022868185939062258,0.936,True
CORE,U56,GROSS,S_FULL,0.35,0.45,-0.000448629878869955,0.000448629878869955,0.928,True
CORE,U56,GROSS,S_FULL,0.35,0.5,-0.000659371941500897,0.000659371941500897,0.926,True
CORE,U56,GROSS,S_FULL,0.35,0.55,-0.0008595579858590163,0.0008595579858590163,0.921,True
CORE,U56,GROSS,S_FULL,0.35,0.6,-0.0010489227285896963,0.0010489227285896963,0.915,True
CORE,U56,GROSS,S_FULL,0.35,0.65,-0.0012273851515995915,0.0012273851515995915,0.909,True
CORE,U56,GROSS,S_FULL,0.35,0.7,-0.0013947738091630857,0.0013947738091630857,0.904,True
CORE,U56,GROSS,S_FULL,0.35,0.75,-0.001550437775947211,0.001550437775947211,0.898,False
CORE,U56,GROSS,S_FULL,0.4,0.45,-0.0002199480194793324,0.0002199480194793324,0.926,True
CORE,U56,GROSS,S_FULL,0.4,0.5,-0.0004306900821102744,0.0004306900821102744,0.921,True
CORE,U56,GROSS,S_FULL,0.4,0.55,-0.0006308761264683937,0.0006308761264683937,0.917,True
CORE,U56,GROSS,S_FULL,0.4,0.6,-0.0008202408691990737,0.0008202408691990737,0.909,True
CORE,U56,GROSS,S_FULL,0.4,0.65,-0.000998703292208969,0.000998703292208969,0.904,True
CORE,U56,GROSS,S_FULL,0.4,0.7,-0.0011660919497724631,0.0011660919497724631,0.899,False
CORE,U56,GROSS,S_FULL,0.4,0.75,-0.0013217559165565884,0.0013217559165565884,0.894,False
CORE,U56,GROSS,S_FULL,0.45,0.5,-0.00021074206263094197,0.00021074206263094197,0.917,True
CORE,U56,GROSS,S_FULL,0.45,0.55,-0.00041092810698906135,0.00041092810698906135,0.909,True
CORE,U56,GROSS,S_FULL,0.45,0.6,-0.0006002928497197413,0.0006002928497197413,0.904,True
CORE,U56,GROSS,S_FULL,0.45,0.65,-0.0007787552727296365,0.0007787552727296365,0.9,True
CORE,U56,GROSS,S_FULL,0.45,0.7,-0.0009461439302931307,0.0009461439302931307,0.894,False
CORE,U56,GROSS,S_FULL,0.45,0.75,-0.001101807897077256,0.001101807897077256,0.888,False
CORE,U56,GROSS,S_FULL,0.5,0.55,-0.00020018604435811937,0.00020018604435811937,0.904,True
CORE,U56,GROSS,S_FULL,0.5,0.6,-0.0003895507870887993,0.0003895507870887993,0.899,False
CORE,U56,GROSS,S_FULL,0.5,0.65,-0.0005680132100986945,0.0005680132100986945,0.894,False
CORE,U56,GROSS,S_FULL,0.5,0.7,-0.0007354018676621887,0.0007354018676621887,0.888,False
CORE,U56,GROSS,S_FULL,0.5,0.75,-0.000891065834446314,0.000891065834446314,0.885,False
CORE,U56,GROSS,S_FULL,0.55,0.6,-0.00018936474273067994,0.00018936474273067994,0.894,False
CORE,U56,GROSS,S_FULL,0.55,0.65,-0.00036782716574057517,0.00036782716574057517,0.889,False
CORE,U56,GROSS,S_FULL,0.55,0.7,-0.0005352158233040694,0.0005352158233040694,0.885,False
CORE,U56,GROSS,S_FULL,0.55,0.75,-0.0006908797900881947,0.0006908797900881947,0.876,False
CORE,U56,GROSS,S_FULL,0.6,0.65,-0.00017846242300989523,0.00017846242300989523,0.885,False
CORE,U56,GROSS,S_FULL,0.6,0.7,-0.0003458510805733894,0.0003458510805733894,0.876,False
CORE,U56,GROSS,S_FULL,0.6,0.75,-0.0005015150473575147,0.0005015150473575147,0.872,False
CORE,U56,GROSS,S_FULL,0.65,0.7,-0.0001673886575634942,0.0001673886575634942,0.873,False
CORE,U56,GROSS,S_FULL,0.65,0.75,-0.0003230526243476195,0.0003230526243476195,0.864,False
CORE,U56,GROSS,S_FULL,0.7,0.75,-0.0001556639667841253,0.0001556639667841253,0.854,False
CORE,U56,GROSS,S_OOS,0.3,0.35,-0.000272608948005848,0.000272608948005848,0.919,True
CORE,U56,GROSS,S_OOS,0.3,0.4,-0.0005365103049126407,0.0005365103049126407,0.916,True
CORE,U56,GROSS,S_OOS,0.3,0.45,-0.0007919362916262163,0.0007919362916262163,0.914,True
CORE,U56,GROSS,S_OOS,0.3,0.5,-0.0010379764540795478,0.0010379764540795478,0.91,True
CORE,U56,GROSS,S_OOS,0.3,0.55,-0.0012731243373220735,0.0012731243373220735,0.906,True
CORE,U56,GROSS,S_OOS,0.3,0.6,-0.0014991908411272625,0.0014991908411272625,0.903,True
CORE,U56,GROSS,S_OOS,0.3,0.65,-0.0017151341062595638,0.0017151341062595638,0.901,True
CORE,U56,GROSS,S_OOS,0.3,0.7,-0.0019207163003902572,0.0019207163003902572,0.899,False
CORE,U56,GROSS,S_OOS,0.3,0.75,-0.0021154912506546886,0.0021154912506546886,0.894,False
CORE,U56,GROSS,S_OOS,0.35,0.4,-0.00026390135690679273,0.00026390135690679273,0.914,True
CORE,U56,GROSS,S_OOS,0.35,0.45,-0.0005193273436203683,0.0005193273436203683,0.911,True
CORE,U56,GROSS,S_OOS,0.35,0.5,-0.0007653675060736997,0.0007653675060736997,0.907,True
CORE,U56,GROSS,S_OOS,0.35,0.55,-0.0010005153893162255,0.0010005153893162255,0.903,True
CORE,U56,GROSS,S_OOS,0.35,0.6,-0.0012265818931214145,0.0012265818931214145,0.901,True
CORE,U56,GROSS,S_OOS,0.35,0.65,-0.0014425251582537157,0.0014425251582537157,0.9,True
CORE,U56,GROSS,S_OOS,0.35,0.7,-0.0016481073523844092,0.0016481073523844092,0.895,False
CORE,U56,GROSS,S_OOS,0.35,0.75,-0.0018428823026488406,0.0018428823026488406,0.889,False
CORE,U56,GROSS,S_OOS,0.4,0.45,-0.0002554259867135755,0.0002554259867135755,0.908,True
CORE,U56,GROSS,S_OOS,0.4,0.5,-0.000501466149166907,0.000501466149166907,0.903,True
CORE,U56,GROSS,S_OOS,0.4,0.55,-0.0007366140324094328,0.0007366140324094328,0.901,True
CORE,U56,GROSS,S_OOS,0.4,0.6,-0.0009626805362146218,0.0009626805362146218,0.9,True
CORE,U56,GROSS,S_OOS,0.4,0.65,-0.001178623801346923,0.001178623801346923,0.895,False
CORE,U56,GROSS,S_OOS,0.4,0.7,-0.0013842059954776165,0.0013842059954776165,0.889,False
CORE,U56,GROSS,S_OOS,0.4,0.75,-0.0015789809457420478,0.0015789809457420478,0.882,False
CORE,U56,GROSS,S_OOS,0.45,0.5,-0.0002460401624533315,0.0002460401624533315,0.901,True
CORE,U56,GROSS,S_OOS,0.45,0.55,-0.00048118804569585727,0.00048118804569585727,0.9,True
CORE,U56,GROSS,S_OOS,0.45,0.6,-0.0007072545495010463,0.0007072545495010463,0.895,False
CORE,U56,GROSS,S_OOS,0.45,0.65,-0.0009231978146333475,0.0009231978146333475,0.889,False
CORE,U56,GROSS,S_OOS,0.45,0.7,-0.001128780008764041,0.001128780008764041,0.882,False
CORE,U56,GROSS,S_OOS,0.45,0.75,-0.0013235549590284723,0.0013235549590284723,0.875,False
CORE,U56,GROSS,S_OOS,0.5,0.55,-0.00023514788324252578,0.00023514788324252578,0.894,False
CORE,U56,GROSS,S_OOS,0.5,0.6,-0.0004612143870477148,0.0004612143870477148,0.888,False
CORE,U56,GROSS,S_OOS,0.5,0.65,-0.000677157652180016,0.000677157652180016,0.882,False
CORE,U56,GROSS,S_OOS,0.5,0.7,-0.0008827398463107095,0.0008827398463107095,0.875,False
CORE,U56,GROSS,S_OOS,0.5,0.75,-0.0010775147965751408,0.0010775147965751408,0.87,False
CORE,U56,GROSS,S_OOS,0.55,0.6,-0.000226066503805189,0.000226066503805189,0.882,False
CORE,U56,GROSS,S_OOS,0.55,0.65,-0.0004420097689374902,0.0004420097689374902,0.875,False
CORE,U56,GROSS,S_OOS,0.55,0.7,-0.0006475919630681837,0.0006475919630681837,0.87,False
CORE,U56,GROSS,S_OOS,0.55,0.75,-0.000842366913332615,0.000842366913332615,0.865,False
CORE,U56,GROSS,S_OOS,0.6,0.65,-0.00021594326513230122,0.00021594326513230122,0.87,False
CORE,U56,GROSS,S_OOS,0.6,0.7,-0.00042152545926299467,0.00042152545926299467,0.865,False
CORE,U56,GROSS,S_OOS,0.6,0.75,-0.000616300409527426,0.000616300409527426,0.858,False
CORE,U56,GROSS,S_OOS,0.65,0.7,-0.00020558219413069345,0.00020558219413069345,0.858,False
CORE,U56,GROSS,S_OOS,0.65,0.75,-0.0004003571443951248,0.0004003571443951248,0.851,False
CORE,U56,GROSS,S_OOS,0.7,0.75,-0.00019477495026443137,0.00019477495026443137,0.842,False
CORE,U56,GROSS,CAGR,0.3,0.35,-1.0380692471477992,1.0380692471477992,1.0,True
CORE,U56,GROSS,CAGR,0.3,0.4,-2.078176489484851,2.078176489484851,1.0,True
CORE,U56,GROSS,CAGR,0.3,0.45,-3.1201635029737487,3.1201635029737487,1.0,True
CORE,U56,GROSS,CAGR,0.3,0.5,-4.163862410355313,4.163862410355313,1.0,True
CORE,U56,GROSS,CAGR,0.3,0.55,-5.209091303801272,5.209091303801272,1.0,True
CORE,U56,GROSS,CAGR,0.3,0.6,-6.255672331218132,6.255672331218132,1.0,True
CORE,U56,GROSS,CAGR,0.3,0.65,-7.3034243997093915,7.3034243997093915,1.0,True
CORE,U56,GROSS,CAGR,0.3,0.7,-8.352163042529572,8.352163042529572,1.0,True
CORE,U56,GROSS,CAGR,0.3,0.75,-9.401691141620727,9.401691141620727,1.0,True
CORE,U56,GROSS,CAGR,0.35,0.4,-1.0401072423370517,1.0401072423370517,1.0,True
CORE,U56,GROSS,CAGR,0.35,0.45,-2.0820942558259494,2.0820942558259494,1.0,True
CORE,U56,GROSS,CAGR,0.35,0.5,-3.125793163207514,3.125793163207514,1.0,True
CORE,U56,GROSS,CAGR,0.35,0.55,-4.171022056653473,4.171022056653473,1.0,True
CORE,U56,GROSS,CAGR,0.35,0.6,-5.2176030840703325,5.2176030840703325,1.0,True
CORE,U56,GROSS,CAGR,0.35,0.65,-6.265355152561592,6.265355152561592,1.0,True
CORE,U56,GROSS,CAGR,0.35,0.7,-7.314093795381772,7.314093795381772,1.0,True
CORE,U56,GROSS,CAGR,0.35,0.75,-8.363621894472928,8.363621894472928,1.0,True
CORE,U56,GROSS,CAGR,0.4,0.45,-1.0419870134888978,1.0419870134888978,1.0,True
CORE,U56,GROSS,CAGR,0.4,0.5,-2.0856859208704623,2.0856859208704623,1.0,True
CORE,U56,GROSS,CAGR,0.4,0.55,-3.130914814316421,3.130914814316421,1.0,True
CORE,U56,GROSS,CAGR,0.4,0.6,-4.177495841733281,4.177495841733281,1.0,True
CORE,U56,GROSS,CAGR,0.4,0.65,-5.225247910224541,5.225247910224541,1.0,True
CORE,U56,GROSS,CAGR,0.4,0.7,-6.27398655304472,6.27398655304472,1.0,True
CORE,U56,GROSS,CAGR,0.4,0.75,-7.323514652135875,7.323514652135875,1.0,True
CORE,U56,GROSS,CAGR,0.45,0.5,-1.0436989073815646,1.0436989073815646,1.0,True
CORE,U56,GROSS,CAGR,0.45,0.55,-2.0889278008275234,2.0889278008275234,1.0,True
CORE,U56,GROSS,CAGR,0.45,0.6,-3.135508828244383,3.135508828244383,1.0,True
CORE,U56,GROSS,CAGR,0.45,0.65,-4.183260896735643,4.183260896735643,1.0,True
CORE,U56,GROSS,CAGR,0.45,0.7,-5.231999539555822,5.231999539555822,1.0,True
CORE,U56,GROSS,CAGR,0.45,0.75,-6.281527638646978,6.281527638646978,1.0,True
CORE,U56,GROSS,CAGR,0.5,0.55,-1.0452288934459588,1.0452288934459588,1.0,True
CORE,U56,GROSS,CAGR,0.5,0.6,-2.0918099208628185,2.0918099208628185,1.0,True
CORE,U56,GROSS,CAGR,0.5,0.65,-3.1395619893540783,3.1395619893540783,1.0,True
CORE,U56,GROSS,CAGR,0.5,0.7,-4.188300632174258,4.188300632174258,1.0,True
CORE,U56,GROSS,CAGR,0.5,0.75,-5.237828731265413,5.237828731265413,1.0,True
CORE,U56,GROSS,CAGR,0.55,0.6,-1.0465810274168597,1.0465810274168597,1.0,True
CORE,U56,GROSS,CAGR,0.55,0.65,-2.0943330959081194,2.0943330959081194,1.0,True
CORE,U56,GROSS,CAGR,0.55,0.7,-3.143071738728299,3.143071738728299,1.0,True
CORE,U56,GROSS,CAGR,0.55,0.75,-4.192599837819454,4.192599837819454,1.0,True
CORE,U56,GROSS,CAGR,0.6,0.65,-1.0477520684912598,1.0477520684912598,1.0,True
CORE,U56,GROSS,CAGR,0.6,0.7,-2.0964907113114393,2.0964907113114393,1.0,True
CORE,U56,GROSS,CAGR,0.6,0.75,-3.1460188104025946,3.1460188104025946,1.0,True
