placebo,panel,family,n_arms,REAL,PLACEBO,sd_seed,diff,z,survives,reversed_,med_dS_REAL,med_dS_PLACEBO,placebo_share
BLOCK,U56,DDGATE,36,0.0,0.18611111111111112,0.10147235698368508,-0.18611111111111112,-1.8341065157384135,False,True,-0.02214659960520149,-0.0036785049540761783,0.16609795723277634
BLOCK,U56,DISP,36,0.3888888888888889,0.20555555555555555,0.06953697539080958,0.18333333333333335,2.6364870243919722,True,False,-0.004372781696420414,-0.04289227443938293,9.808921967107302
BLOCK,U56,MAGATE,36,0.7222222222222222,0.19444444444444442,0.10557179862029056,0.5277777777777778,4.999230710050067,True,False,0.016557697901063206,-0.041256165842768144,-2.491660742289482
BLOCK,U56,MOMGATE,36,0.2222222222222222,0.3,0.07027283689263066,-0.07777777777777778,-1.1067971810589328,False,True,-0.011989075312906938,-0.037028070504701804,3.0884842690777767
BLOCK,U56,QEXP,36,0.6666666666666666,0.26666666666666666,0.06829292190587324,0.39999999999999997,5.857122361103716,True,False,0.028804677554299163,-0.0076220299267582,-0.2646108401106054
BLOCK,U56,QROLL,36,1.0,0.25,0.11490438561102645,0.75,6.5271660086055805,True,False,0.06356202326176019,-0.020548835627786977,-0.32328794102672065
BLOCK,U56,RVOL,36,0.3888888888888889,0.11111111111111112,0.06928995160692483,0.2777777777777778,4.0089186286863665,True,False,-0.01086394622146647,-0.053388087485689406,4.914244455683877
RAND,B136,ABS,36,0.3888888888888889,0.0,0.0,0.3888888888888889,inf,True,False,-0.006214799104611313,-0.16340863951134194,26.293470916878796
RAND,B136,CORR,36,0.6666666666666666,0.0,0.0,0.6666666666666666,inf,True,False,0.01286115185048553,-0.36064112312209134,-28.04112161295075
RAND,B136,DDGATE,36,0.0,0.04444444444444444,0.0438228132081453,-0.04444444444444444,-1.01418510567422,False,True,-0.0333552822984603,-0.05765358795952452,1.7284694952854844
RAND,B136,DISP,36,0.4166666666666667,0.0,0.0,0.4166666666666667,inf,True,False,-0.007288321023344424,-0.35277385082818746,48.40262245560481
RAND,B136,MAGATE,36,0.7222222222222222,0.0,0.0,0.7222222222222222,inf,True,False,0.021102996384510075,-0.28637696172450383,-13.57044073299036
RAND,B136,MOMGATE,36,0.2777777777777778,0.0,0.0,0.2777777777777778,inf,True,False,-0.016951355647219613,-0.3269140707644479,19.2854233943271
RAND,B136,QEXP,36,0.5555555555555556,0.0,0.0,0.5555555555555556,inf,True,False,0.006171381104256635,-0.032604680997177005,-5.283206537785897
RAND,B136,QROLL,36,1.0,0.0,0.0,1.0,inf,True,False,0.0473203195402252,-0.15386245936193416,-3.25150930629582
RAND,B136,RVOL,36,0.3333333333333333,0.0,0.0,0.3333333333333333,inf,True,False,-0.011827250504835352,-0.3869135988832141,32.7137400805903
RAND,SMALL,ABS,36,0.2222222222222222,0.0,0.0,0.2222222222222222,inf,True,False,-0.028357206086936204,-0.3691579310360581,13.018134787479093
RAND,SMALL,CORR,36,0.0,0.0,0.0,0.0,inf,False,False,-0.048958952951013074,-0.34844980896790045,7.117182618601941
RAND,SMALL,DDGATE,36,0.0,0.0,0.0,0.0,inf,False,False,-0.08948602843457691,-0.2522966396748872,2.819396995133613
RAND,SMALL,DISP,36,0.0,0.0,0.0,0.0,inf,False,False,-0.0753920638564769,-0.41291719323280807,5.476931816309928
RAND,SMALL,MAGATE,36,0.6666666666666666,0.0,0.0,0.6666666666666666,inf,True,False,0.012120205221165026,-0.18804139903960793,-15.514704215671102
RAND,SMALL,MOMGATE,36,0.05555555555555555,0.0,0.0,0.05555555555555555,inf,False,False,-0.02792414782368366,-0.359021384269494,12.85702204903072
RAND,SMALL,QEXP,36,0.5,0.055555555555555546,0.05237828008789241,0.4444444444444445,8.485281374238571,True,False,7.71730324323483e-05,-0.019752057414636287,-255.94507293660394
RAND,SMALL,QROLL,36,0.9444444444444444,0.005555555555555555,0.017568209223157664,0.9388888888888889,53.442492456845606,True,False,0.022476711984179942,-0.1141034011911867,-5.07651658621143
RAND,SMALL,RVOL,36,0.1111111111111111,0.0,0.0,0.1111111111111111,inf,True,False,-0.03186349558595794,-0.4219242659643486,13.241618918618842
RAND,U56,ABS,36,0.8888888888888888,0.0,0.0,0.8888888888888888,inf,True,False,0.025151725625753185,-0.20964763840628448,-8.335318280970093
RAND,U56,CORR,36,0.7222222222222222,0.0,0.0,0.7222222222222222,inf,True,False,0.020817575802978494,-0.3514656772829734,-16.8831222525289
RAND,U56,DDGATE,36,0.0,0.05,0.04099248818736788,-0.05,-1.2197356689220893,False,True,-0.02214659960520149,-0.035223030110628106,1.590448680092424
RAND,U56,DISP,36,0.3888888888888889,0.0,0.0,0.3888888888888889,inf,True,False,-0.004372781696420414,-0.3972929034552537,90.85587414081982
RAND,U56,MAGATE,36,0.7222222222222222,0.0,0.0,0.7222222222222222,inf,True,False,0.016557697901063206,-0.3149983434122123,-19.02428376785311
RAND,U56,MOMGATE,36,0.2222222222222222,0.0,0.0,0.2222222222222222,inf,True,False,-0.011989075312906938,-0.3426507761779251,28.580250539342394
RAND,U56,QEXP,36,0.6666666666666666,0.07777777777777777,0.04684855792842043,0.5888888888888889,12.570053699169309,True,False,0.028804677554299163,-0.046388863856708595,-1.6104628760124744
RAND,U56,QROLL,36,1.0,0.0,0.0,1.0,inf,True,False,0.06356202326176019,-0.17301842038240772,-2.722040795804844
RAND,U56,RVOL,36,0.3888888888888889,0.0,0.0,0.3888888888888889,inf,True,False,-0.01086394622146647,-0.42233321866426354,38.874752328003964
