grain,cad,cap,is_nodial,n_held,turnover,cagr_0,sh_0,dd_0,h1_0,h2_0,sh_is_0,sh_oos_0,cagr_oos_0,dd_oos_0,cagr_10,sh_10,dd_10,h1_10,h2_10,sh_is_10,sh_oos_10,cagr_oos_10,dd_oos_10,p4a,p4b,cagr_25,sh_25,dd_25,h1_25,h2_25,sh_is_25,sh_oos_25,cagr_oos_25,dd_oos_25,cagr_50,sh_50,dd_50,h1_50,h2_50,sh_is_50,sh_oos_50,cagr_oos_50,dd_oos_50
SIC2,W,1,False,20.0,17.875983313621756,0.13348770522087072,0.7500563631905052,-0.3326489787474908,0.740655507752292,0.7781701561828778,0.6904660385283996,0.788002829909262,0.154674360503128,-0.33264897874749055,0.11341063157031717,0.6567583346944421,-0.34986456207270944,0.6305426343550554,0.693691906113672,0.5816940635534271,0.7004133241895647,0.13355366182064854,-0.34986456207271033,False,False,0.083945609851102,0.5166773641148489,-0.37487067362932525,0.4652651225287071,0.5668335600492335,0.4184323765240513,0.5688875426078119,0.1025791766527202,-0.37487067362932525,0.03652349523587595,0.2832162462171475,-0.4144581406208674,0.19009643090847197,0.35530135067947083,0.14661188021815358,0.34960589271936904,0.052784677448364015,-0.4144581406208676
SIC2,W,2,False,20.0,16.97000368525531,0.14497591332433557,0.7731562335381422,-0.3072045072883218,0.8472946244890482,0.7452886530463521,0.7436451569416066,0.7979440966349618,0.16455249630081537,-0.3072045072883217,0.12571933948274672,0.6889708472203355,-0.31470324268942496,0.7482405485151996,0.6687854106804882,0.6480473308446146,0.7177007854233785,0.14400367813599546,-0.31470324268942373,False,False,0.09742724930037938,0.562544158997739,-0.34071204655390197,0.5994267879676125,0.5539165028209935,0.5044434745742353,0.5972049423998738,0.11384419413863878,-0.3407120465539012,0.05181235765472092,0.3516998322040769,-0.3819139638197372,0.35121653220549165,0.3623585879127101,0.2649435161825463,0.396253935300423,0.06529886687833453,-0.3819139638197381
SIC2,W,3,False,20.0,16.5907597364372,0.15441890625572063,0.8060306476260625,-0.3071154594698696,0.9255371435877867,0.7498752957202375,0.8050872369539162,0.8184112230278588,0.17192402858693323,-0.30711545946986984,0.1354373522024621,0.7248379840262001,-0.30801937965940007,0.829586696461399,0.6761736300371863,0.7119607689155916,0.7414237643424711,0.1518016804401321,-0.30801937965940007,False,False,0.10753639800686221,0.6028847637968803,-0.3093737211268882,0.6854204880142543,0.5654888051514094,0.5720646624796409,0.625791667720606,0.12225068795932637,-0.309373721126888,0.06251875823177255,0.3994255682031077,-0.3505236074098348,0.44488978831435255,0.3808344115875281,0.33870769425484815,0.43286745916179686,0.07463986448031967,-0.35052360740983357
SIC2,W,4,False,20.0,16.386618112839113,0.16389767483414341,0.8410931342914232,-0.31375146098773277,0.9616119538802603,0.7866125989147891,0.8398632936451765,0.8546622820358782,0.18312863394281598,-0.31375146098773266,0.14499377699198046,0.7615246813762508,-0.31470011193719616,0.8682084322784906,0.7138101591836161,0.7486569829421893,0.7790920922505434,0.16298949917456462,-0.3147001119371957,False,False,0.11720007202867566,0.6420107505669328,-0.31612131205817173,0.7278910672036621,0.6044676724719807,0.611670693861444,0.6655815400106584,0.133408497339494,-0.31612131205817173,0.07233766579023815,0.4426105226797429,-0.3524580297034924,0.4938218559434868,0.4220251053487288,0.38322317475386264,0.47616913970353514,0.08573550687798104,-0.35245802970349227
SIC2,W,5,False,20.0,16.253930601226212,0.16633031022822675,0.849708451322109,-0.30763800805500296,0.9434673144249455,0.8131833824210805,0.8083377986330075,0.8813759012657487,0.19065148931458675,-0.30763800805500296,0.14754137491459507,0.7710062359332247,-0.3084989458059241,0.850949553675447,0.7412999743444563,0.718258410592623,0.8065928230421701,0.1705499589477033,-0.3084989458059242,False,False,0.11991214105747061,0.6527796814303153,-0.30978893579867794,0.711951090015508,0.6333234951452407,0.5829611477557057,0.6942479213534933,0.14101904803863508,-0.30978893579867817,0.07530344992169113,0.4554863832088619,-0.3467487735759348,0.48004418746925104,0.4531184838836933,0.3573117026338164,0.5067332081749354,0.09341352351761034,-0.34674877357593625
SIC2,W,8,False,20.0,16.26258472283478,0.1654781039108888,0.8465418845040267,-0.3076380080550032,0.9623166083666368,0.794206005634629,0.7903901441973162,0.8846413508186907,0.19125363098719905,-0.30763800805500296,0.14669297517200142,0.7677532664333924,-0.3084989458059243,0.8700829119597019,0.7220711374261544,0.7008257001354382,0.8095445149093666,0.1710881311062058,-0.3084989458059241,False,False,0.11906964712634927,0.6493972207304752,-0.30978893579867806,0.7315088803007179,0.6137184025327685,0.5663140929745561,0.6967251831259601,0.141464933850044,-0.30978893579867794,0.07447128617596954,0.451888753662772,-0.34779569110051023,0.5003001796255176,0.43289050165810905,0.3420033577091642,0.5084114958315736,0.09371499553425067,-0.3477956911005097
SIC2,W,20,True,20.0,16.26258472283478,0.1654781039108888,0.8465418845040267,-0.3076380080550032,0.9623166083666368,0.794206005634629,0.7903901441973162,0.8846413508186907,0.19125363098719905,-0.30763800805500296,0.14669297517200142,0.7677532664333924,-0.3084989458059243,0.8700829119597019,0.7220711374261544,0.7008257001354382,0.8095445149093666,0.1710881311062058,-0.3084989458059241,False,False,0.11906964712634927,0.6493972207304752,-0.30978893579867806,0.7315088803007179,0.6137184025327685,0.5663140929745561,0.6967251831259601,0.141464933850044,-0.30978893579867794,0.07447128617596954,0.451888753662772,-0.34779569110051023,0.5003001796255176,0.43289050165810905,0.3420033577091642,0.5084114958315736,0.09371499553425067,-0.3477956911005097
SIC2,D,1,False,20.0,41.79885035992424,0.12946843914328832,0.7401190142485836,-0.35480752897951295,0.8777796164308831,0.6650323776019285,0.7871172063910743,0.7293633234453243,0.1385629361722771,-0.35480752897951173,0.08324381395683944,0.5185460577033442,-0.3942523988246035,0.6207758537394956,0.46191403388369773,0.5305433831606892,0.5205415018246391,0.0902730491714836,-0.3942523988246027,False,False,0.01741235210279779,0.1861973805315154,-0.4489591476645608,0.23535069632884187,0.1572226179735375,0.1457136871585737,0.20731722570240738,0.02163263302726537,-0.44895914766456213,-0.08357850359606911,-0.3673556986241495,-0.7666042727014406,-0.40625379779522214,-0.3503996526496638,-0.49504374660799993,-0.3144332386560651,-0.08334436444125104,-0.6172578975963421
SIC2,D,2,False,20.0,40.59373175807724,0.13756005180353048,0.7521577886235011,-0.30444862625355473,0.9131049920951958,0.6634189593456443,0.7978001667521862,0.7419886292684483,0.14728557777124007,-0.30444862625355473,0.09232203614143697,0.5464831044307908,-0.33444455060017375,0.6720225100204308,0.47609304303095923,0.5613032333529684,0.5474481287068687,0.09985605694172217,-0.33444455060017486,False,False,0.027799787515163654,0.23795587403348875,-0.3957754817444227,0.3104272336019309,0.19507470334284793,0.20678089638561406,0.255559217161955,0.032345469419861494,-0.39577548174442234,-0.07141788310966346,-0.2760711766840137,-0.7310811641360886,-0.2917899528724944,-0.2732040048812747,-0.3831682661223236,-0.23093955906456454,-0.0711312965758546,-0.5975654723807431
SIC2,D,3,False,20.0,39.74965376651752,0.14626205516583757,0.778875157646128,-0.3068228201913634,0.8859179835889077,0.7281102274126958,0.7739843783720778,0.7919965824022702,0.16266166158819706,-0.3068228201913631,0.10160216781945208,0.5814595600008613,-0.3492700640698282,0.6537195114333683,0.54876751926539,0.5504316905980824,0.6037695966089163,0.1152309836063452,-0.3492700640698294,False,False,0.03783828379227394,0.28542084645893184,-0.4090623712619419,0.30566546300479236,0.2797816642315446,0.21550327023838253,0.32142816350371856,0.047671460311683456,-0.40906237126194245,-0.060375931455956544,-0.20755975291891257,-0.7015397255915079,-0.2734354282876534,-0.16832454203280053,-0.3413464425484065,-0.14898826671997903,-0.055996125479735426,-0.5833485131884808
