panel,N,block,ladder,stat,n_rungs,obs_argmax,modal_rung,modal_share,p_obs_argmax,cset_size,cset_lo,cset_hi,cset_span_days,obs_spread,obs_gap_top2,se_gap,se_gap_unpaired,pairing_gain,gap_over_se,resolved
U56,20,63,L16,CAGR,16,76,76,0.314,0.314,8,26,126,100,0.017900199012016227,0.00345516792486511,0.0062287941427698655,0.0410052879445633,6.583182395289238,0.5547089606221343,False
U56,20,126,L3,Sharpe,3,126,126,0.535,0.535,3,21,126,105,0.03916218533771976,0.025777567781018584,0.07441765683745963,0.2595226978109755,3.487380667975285,0.3463904787720073,False
U56,20,126,L3,CAGR,3,126,126,0.7095,0.7095,2,63,126,63,0.012419175860654885,0.0064287611597872996,0.008405736530267952,0.036820455154276205,4.380396057108213,0.7648064077000483,False
U56,20,126,L5,Sharpe,5,126,126,0.4555,0.4555,4,21,126,105,0.07312152030407026,0.019123540799729666,0.05633768695034711,0.2610994097925031,4.634542593532843,0.3394449050878515,False
U56,20,126,L5,CAGR,5,90,126,0.4535,0.423,3,63,126,63,0.014445031087151117,5.077524010044243e-05,0.00772926678237408,0.03633958657079739,4.701556770386896,0.006569218210481614,False
U56,20,126,L7,Sharpe,7,76,126,0.281,0.2795,5,21,126,105,0.07895957086359973,0.005838050559529462,0.05711537769515501,0.26601164583498443,4.657443521686624,0.10221503901609832,False
U56,20,126,L7,CAGR,7,76,76,0.4485,0.4485,4,52,126,74,0.017900199012016227,0.00345516792486511,0.005888622150291737,0.0376424615689678,6.392405660992003,0.5867532058741335,False
U56,20,126,L10,Sharpe,10,76,126,0.2575,0.24,6,21,126,105,0.07895957086359973,0.005838050559529462,0.05711537769515501,0.26601164583498443,4.657443521686624,0.10221503901609832,False
U56,20,126,L10,CAGR,10,76,76,0.3605,0.3605,5,52,126,74,0.017900199012016227,0.00345516792486511,0.005888622150291737,0.0376424615689678,6.392405660992003,0.5867532058741335,False
U56,20,126,L16,Sharpe,16,26,26,0.273,0.273,7,26,126,100,0.09932027888656059,0.012067414233690066,0.06387967635268813,0.2666508041340445,4.174266673829564,0.18890850615873941,False
U56,20,126,L16,CAGR,16,76,76,0.3065,0.3065,8,26,126,100,0.017900199012016227,0.00345516792486511,0.005888622150291737,0.0376424615689678,6.392405660992003,0.5867532058741335,False
U56,25,1,L3,Sharpe,3,63,63,0.4945,0.4945,2,63,126,63,0.05437069336540645,0.008360624244009074,0.05337535451908793,0.34408325146523994,6.446481799801253,0.1566382897001494,False
U56,25,1,L3,CAGR,3,126,126,0.6345,0.6345,2,63,126,63,0.01653926230897307,0.002638834601127016,0.008026388451568642,0.050027452053286264,6.232872026460309,0.32876985920252755,False
U56,25,1,L5,Sharpe,5,63,63,0.347,0.347,4,42,126,84,0.05437069336540645,0.008360624244009074,0.05337535451908793,0.34408325146523994,6.446481799801253,0.1566382897001494,False
U56,25,1,L5,CAGR,5,126,126,0.458,0.458,3,63,126,63,0.01653926230897307,0.0013932800768077236,0.00723383700392271,0.05079462401219205,7.021809308759311,0.19260595394286412,False
U56,25,1,L7,Sharpe,7,76,76,0.58,0.58,5,52,126,74,0.09014926933197165,0.035778575966565196,0.04593334332726901,0.34341853153247737,7.47645406705246,0.7789238356034213,False
U56,25,1,L7,CAGR,7,76,76,0.591,0.591,3,76,126,50,0.021241568439030134,0.004702306130057066,0.0073123300587799546,0.05057142459989685,6.915911097198829,0.6430653556742807,False
U56,25,1,L10,Sharpe,10,76,76,0.537,0.537,6,52,126,74,0.09014926933197165,0.035778575966565196,0.04593334332726901,0.34341853153247737,7.47645406705246,0.7789238356034213,False
U56,25,1,L10,CAGR,10,76,76,0.55,0.55,5,63,126,63,0.021241568439030134,0.004702306130057066,0.0073123300587799546,0.05057142459989685,6.915911097198829,0.6430653556742807,False
U56,25,1,L16,Sharpe,16,76,76,0.4525,0.4525,8,26,126,100,0.12037133316299786,0.026827403755203205,0.0427550152968712,0.34486526453160904,8.066077444646504,0.6274679957176024,False
U56,25,1,L16,CAGR,16,76,76,0.467,0.467,6,63,126,63,0.021241568439030134,0.003631924588609836,0.006315807491562632,0.05032783014174123,7.9685503728501565,0.575053086000764,False
U56,25,5,L3,Sharpe,3,63,63,0.5105,0.5105,2,63,126,63,0.05437069336540645,0.008360624244009074,0.051730963166798885,0.3310819497796455,6.400073176911871,0.16161740923035728,False
U56,25,5,L3,CAGR,3,126,126,0.6165,0.6165,2,63,126,63,0.01653926230897307,0.002638834601127016,0.007668306065007107,0.046622144429361974,6.079849191480957,0.34412223231005973,False
U56,25,5,L5,Sharpe,5,63,63,0.3775,0.3775,4,42,126,84,0.05437069336540645,0.008360624244009074,0.051730963166798885,0.3310819497796455,6.400073176911871,0.16161740923035728,False
U56,25,5,L5,CAGR,5,126,126,0.457,0.457,3,63,126,63,0.01653926230897307,0.0013932800768077236,0.0069697997027364286,0.04723990791406367,6.77779992666313,0.19990245577081717,False
U56,25,5,L7,Sharpe,7,76,76,0.584,0.584,4,52,126,74,0.09014926933197165,0.035778575966565196,0.04500246501179776,0.33017552185019033,7.336831921621007,0.7950359154145346,False
U56,25,5,L7,CAGR,7,76,76,0.621,0.621,3,76,126,50,0.021241568439030134,0.004702306130057066,0.007319533765712967,0.047164722631365945,6.443678537600382,0.6424324664071049,False
U56,25,5,L10,Sharpe,10,76,76,0.5455,0.5455,6,52,126,74,0.09014926933197165,0.035778575966565196,0.04500246501179776,0.33017552185019033,7.336831921621007,0.7950359154145346,False
U56,25,5,L10,CAGR,10,76,76,0.574,0.574,5,63,126,63,0.021241568439030134,0.004702306130057066,0.007319533765712967,0.047164722631365945,6.443678537600382,0.6424324664071049,False
U56,25,5,L16,Sharpe,16,76,76,0.4635,0.4635,8,26,126,100,0.12037133316299786,0.026827403755203205,0.04237318449711682,0.33049063629303754,7.799523217697385,0.6331221991830378,False
U56,25,5,L16,CAGR,16,76,76,0.478,0.478,6,63,126,63,0.021241568439030134,0.003631924588609836,0.0062041697607160004,0.04672230419000514,7.530790741066552,0.5854005819774166,False
U56,25,21,L3,Sharpe,3,63,63,0.4975,0.4975,2,63,126,63,0.05437069336540645,0.008360624244009074,0.05471208507075566,0.3334956811329502,6.095466489746487,0.15281128900857663,False
U56,25,21,L3,CAGR,3,126,126,0.641,0.641,2,63,126,63,0.01653926230897307,0.002638834601127016,0.0076166987296918155,0.043340594028883406,5.690207210104139,0.34645385025407033,False
U56,25,21,L5,Sharpe,5,63,63,0.347,0.347,4,42,126,84,0.05437069336540645,0.008360624244009074,0.05471208507075566,0.3334956811329502,6.095466489746487,0.15281128900857663,False
U56,25,21,L5,CAGR,5,126,126,0.4795,0.4795,3,63,126,63,0.01653926230897307,0.0013932800768077236,0.006945484079485505,0.044199102542334896,6.363718070117439,0.20060229940242444,False
U56,25,21,L7,Sharpe,7,76,76,0.579,0.579,4,52,126,74,0.09014926933197165,0.035778575966565196,0.04432501181512319,0.3346917122355287,7.550854439283775,0.8071870598883395,False
U56,25,21,L7,CAGR,7,76,76,0.617,0.617,3,76,126,50,0.021241568439030134,0.004702306130057066,0.007180027462225752,0.043935647717285885,6.119147586611901,0.6549147833759661,False
U56,25,21,L10,Sharpe,10,76,76,0.5385,0.5385,6,52,126,74,0.09014926933197165,0.035778575966565196,0.04432501181512319,0.3346917122355287,7.550854439283775,0.8071870598883395,False
U56,25,21,L10,CAGR,10,76,76,0.5755,0.5755,4,63,126,63,0.021241568439030134,0.004702306130057066,0.007180027462225752,0.043935647717285885,6.119147586611901,0.6549147833759661,False
U56,25,21,L16,Sharpe,16,76,76,0.4475,0.4475,7,37,126,89,0.12037133316299786,0.026827403755203205,0.04591736068564605,0.3374882052437283,7.349904267237826,0.5842540458469678,False
U56,25,21,L16,CAGR,16,76,76,0.4815,0.4815,5,63,126,63,0.021241568439030134,0.003631924588609836,0.006349392723995608,0.043987270701615365,6.927791776901559,0.5720113318686488,False
U56,25,63,L3,Sharpe,3,63,63,0.5145,0.5145,2,63,126,63,0.05437069336540645,0.008360624244009074,0.05808772280305535,0.30737070775036596,5.291491780328469,0.14393100367104275,False
U56,25,63,L3,CAGR,3,126,126,0.6265,0.6265,2,63,126,63,0.01653926230897307,0.002638834601127016,0.0076305416175672025,0.03894282228035667,5.103546279166035,0.34582533368952895,False
U56,25,63,L5,Sharpe,5,63,63,0.346,0.346,4,42,126,84,0.05437069336540645,0.008360624244009074,0.05808772280305535,0.30737070775036596,5.291491780328469,0.14393100367104275,False
U56,25,63,L5,CAGR,5,126,126,0.453,0.453,3,63,126,63,0.01653926230897307,0.0013932800768077236,0.007252472576829152,0.03910369523817758,5.391774298204114,0.19211104379203023,False
U56,25,63,L7,Sharpe,7,76,76,0.567,0.567,4,63,126,63,0.09014926933197165,0.035778575966565196,0.044868889788800936,0.3048284744352968,6.793760128011471,0.7974027468692876,False
U56,25,63,L7,CAGR,7,76,76,0.6225,0.6225,3,63,126,63,0.021241568439030134,0.004702306130057066,0.006746654485134829,0.038787596360457297,5.749160038641306,0.6969833923491773,False
U56,25,63,L10,Sharpe,10,76,76,0.5355,0.5355,6,52,126,74,0.09014926933197165,0.035778575966565196,0.044868889788800936,0.3048284744352968,6.793760128011471,0.7974027468692876,False
U56,25,63,L10,CAGR,10,76,76,0.583,0.583,4,63,126,63,0.021241568439030134,0.004702306130057066,0.006746654485134829,0.038787596360457297,5.749160038641306,0.6969833923491773,False
U56,25,63,L16,Sharpe,16,76,76,0.452,0.452,7,37,126,89,0.12037133316299786,0.026827403755203205,0.04170811433719366,0.30716751052222685,7.364694266417768,0.643217852965354,False
U56,25,63,L16,CAGR,16,76,76,0.4915,0.4915,5,63,126,63,0.021241568439030134,0.003631924588609836,0.005756986580090086,0.039252942421141405,6.818314038961538,0.630872512569415,False
U56,25,126,L3,Sharpe,3,63,63,0.4845,0.4845,3,21,126,105,0.05437069336540645,0.008360624244009074,0.049865294641926516,0.2723053414717235,5.460818860634395,0.16766419017565573,False
U56,25,126,L3,CAGR,3,126,126,0.6605,0.6605,2,63,126,63,0.01653926230897307,0.002638834601127016,0.006404015397980896,0.035404445777678234,5.528476054077072,0.41205937792701225,False
U56,25,126,L5,Sharpe,5,63,63,0.3345,0.3345,4,42,126,84,0.05437069336540645,0.008360624244009074,0.049865294641926516,0.2723053414717235,5.460818860634395,0.16766419017565573,False
U56,25,126,L5,CAGR,5,126,126,0.456,0.456,3,63,126,63,0.01653926230897307,0.0013932800768077236,0.007140690881028294,0.03529074705715181,4.942203442934891,0.19511838560459918,False
U56,25,126,L7,Sharpe,7,76,76,0.578,0.578,4,52,126,74,0.09014926933197165,0.035778575966565196,0.04258676305181934,0.2664716742410667,6.2571478822380895,0.8401337270698415,False
U56,25,126,L7,CAGR,7,76,76,0.643,0.643,3,76,126,50,0.021241568439030134,0.004702306130057066,0.0067350714765587695,0.03523111746074533,5.230993848152356,0.6981820677662164,False
U56,25,126,L10,Sharpe,10,76,76,0.5475,0.5475,6,52,126,74,0.09014926933197165,0.035778575966565196,0.04258676305181934,0.2664716742410667,6.2571478822380895,0.8401337270698415,False
U56,25,126,L10,CAGR,10,76,76,0.6175,0.6175,4,63,126,63,0.021241568439030134,0.004702306130057066,0.0067350714765587695,0.03523111746074533,5.230993848152356,0.6981820677662164,False
U56,25,126,L16,Sharpe,16,76,76,0.475,0.475,7,37,126,89,0.12037133316299786,0.026827403755203205,0.03501033046179351,0.2698736994568194,7.708401945857962,0.7662710806023305,False
U56,25,126,L16,CAGR,16,76,76,0.535,0.535,5,63,126,63,0.021241568439030134,0.003631924588609836,0.004972076367243875,0.03596115723672164,7.232623672804861,0.7304643614360025,False
U56,30,1,L3,Sharpe,3,63,63,0.75,0.75,2,63,126,63,0.0727474288035721,0.03929657244898843,0.04667742583587683,0.3440649029433111,7.371119910362724,0.8418753122153668,False
U56,30,1,L3,CAGR,3,63,63,0.5235,0.5235,2,63,126,63,0.016414377803099622,0.0005356058372638639,0.006698022410308389,0.04785992889544532,7.145382019293924,0.07996477235423338,False
U56,30,1,L5,Sharpe,5,90,90,0.54,0.54,3,42,90,48,0.09011529882705127,0.01736787002347917,0.04120452273285777,0.3445168058704959,8.361140550131102,0.42150397266049366,False
U56,30,1,L5,CAGR,5,90,90,0.777,0.777,3,63,126,63,0.022679771423725237,0.0062653936206256144,0.005657696806004838,0.04767855851575543,8.427202826625747,1.107410636422898,False
U56,30,1,L7,Sharpe,7,90,90,0.445,0.445,4,42,90,48,0.09011529882705127,0.014008046342139924,0.03844007657079174,0.34382446889748347,8.94442726367342,0.3644125504365874,False
U56,30,1,L7,CAGR,7,90,90,0.657,0.657,3,63,90,27,0.022679771423725237,0.0038848187030873227,0.005320007546366545,0.04798563949154923,9.019844252725248,0.7302280437065496,False
U56,30,1,L10,Sharpe,10,90,90,0.412,0.412,5,42,105,63,0.10111325985044561,0.014008046342139924,0.03844007657079174,0.34382446889748347,8.94442726367342,0.3644125504365874,False
U56,30,1,L10,CAGR,10,90,90,0.452,0.452,4,76,126,50,0.022679771423725237,0.0011244506620420314,0.0052959722112521776,0.04898831506018165,9.250108026642925,0.21232185842156576,False
U56,30,1,L16,Sharpe,16,90,90,0.371,0.371,7,26,105,79,0.10111325985044561,0.014008046342139924,0.03844007657079174,0.34382446889748347,8.94442726367342,0.3644125504365874,False
U56,30,1,L16,CAGR,16,90,90,0.429,0.429,5,76,126,50,0.022679771423725237,0.0011244506620420314,0.0052959722112521776,0.04898831506018165,9.250108026642925,0.21232185842156576,False
U56,30,5,L3,Sharpe,3,63,63,0.7825,0.7825,2,63,126,63,0.0727474288035721,0.03929657244898843,0.04280695648559464,0.3298959208696095,7.706596029096948,0.917995010044979,False
U56,30,5,L3,CAGR,3,63,63,0.5165,0.5165,2,63,126,63,0.016414377803099622,0.0005356058372638639,0.006116365575081069,0.04437052839664599,7.254394436038576,0.08756929759823337,False
U56,30,5,L5,Sharpe,5,90,90,0.5455,0.5455,3,42,90,48,0.09011529882705127,0.01736787002347917,0.04226153317615674,0.3308280516539266,7.828112867437907,0.4109616646202944,False
U56,30,5,L5,CAGR,5,90,90,0.773,0.773,3,63,126,63,0.022679771423725237,0.0062653936206256144,0.005642505927106866,0.04418287445920637,7.830363854284982,1.1103920317613432,False
U56,30,5,L7,Sharpe,7,90,90,0.4575,0.4575,4,42,90,48,0.09011529882705127,0.014008046342139924,0.03892921592274301,0.3304752658171321,8.489132338883396,0.35983376520964605,False
U56,30,5,L7,CAGR,7,90,90,0.6565,0.6565,3,76,126,50,0.022679771423725237,0.0038848187030873227,0.005257434942003822,0.04443061830375094,8.451006773051313,0.7389190253311362,False
U56,30,5,L10,Sharpe,10,90,90,0.4245,0.4245,4,42,90,48,0.10111325985044561,0.014008046342139924,0.03892921592274301,0.3304752658171321,8.489132338883396,0.35983376520964605,False
U56,30,5,L10,CAGR,10,90,90,0.456,0.456,4,63,105,42,0.022679771423725237,0.0011244506620420314,0.005140667250161236,0.04524699476231649,8.801774664737799,0.21873632494045656,False
U56,30,5,L16,Sharpe,16,90,90,0.3825,0.3825,7,26,105,79,0.10111325985044561,0.014008046342139924,0.03892921592274301,0.3304752658171321,8.489132338883396,0.35983376520964605,False
U56,30,5,L16,CAGR,16,90,90,0.424,0.424,5,63,115,52,0.022679771423725237,0.0011244506620420314,0.005140667250161236,0.04524699476231649,8.801774664737799,0.21873632494045656,False
U56,30,21,L3,Sharpe,3,63,63,0.7875,0.7875,2,63,126,63,0.0727474288035721,0.03929657244898843,0.0416491797339325,0.3352874822149686,8.050278165305679,0.9435137186380804,False
U56,30,21,L3,CAGR,3,63,63,0.537,0.537,2,63,126,63,0.016414377803099622,0.0005356058372638639,0.005871132369414623,0.04158009256358875,7.082124869164628,0.09122700759636698,False
U56,30,21,L5,Sharpe,5,90,90,0.5845,0.5845,3,42,90,48,0.09011529882705127,0.01736787002347917,0.04374011184479036,0.3393569822867132,7.758484557399048,0.3970696299339198,False
U56,30,21,L5,CAGR,5,90,90,0.8025,0.8025,2,63,90,27,0.022679771423725237,0.0062653936206256144,0.005797844739108321,0.041637826308885725,7.181604230969698,1.080641842366617,False
U56,30,21,L7,Sharpe,7,90,90,0.4955,0.4955,4,42,90,48,0.09011529882705127,0.014008046342139924,0.03923093489079145,0.34014803373676444,8.670403463074399,0.3570663401505628,False
U56,30,21,L7,CAGR,7,90,90,0.6865,0.6865,3,63,90,27,0.022679771423725237,0.0038848187030873227,0.005117538727597483,0.04190976141959075,8.189437081068464,0.7591185743524638,False
U56,30,21,L10,Sharpe,10,90,90,0.469,0.469,4,42,90,48,0.10111325985044561,0.014008046342139924,0.03923093489079145,0.34014803373676444,8.670403463074399,0.3570663401505628,False
U56,30,21,L10,CAGR,10,90,90,0.489,0.489,3,76,105,29,0.022679771423725237,0.0011244506620420314,0.0054030590784015795,0.04269819587365512,7.90259652061528,0.20811370849838728,False
U56,30,21,L16,Sharpe,16,90,90,0.4285,0.4285,7,26,105,79,0.10111325985044561,0.014008046342139924,0.03923093489079145,0.34014803373676444,8.670403463074399,0.3570663401505628,False
U56,30,21,L16,CAGR,16,90,90,0.465,0.465,4,76,115,39,0.022679771423725237,0.0011244506620420314,0.0054030590784015795,0.04269819587365512,7.90259652061528,0.20811370849838728,False
U56,30,63,L3,Sharpe,3,63,63,0.8065,0.8065,2,63,126,63,0.0727474288035721,0.03929657244898843,0.039728813599408046,0.3038075884866438,7.647034002826867,0.9891202099620198,False
U56,30,63,L3,CAGR,3,63,63,0.5375,0.5375,2,63,126,63,0.016414377803099622,0.0005356058372638639,0.005513679378212913,0.036585620187816706,6.635427575347117,0.0971412736439281,False
U56,30,63,L5,Sharpe,5,90,90,0.569,0.569,3,42,90,48,0.09011529882705127,0.01736787002347917,0.04081988297514187,0.30823595629248596,7.551122977990719,0.42547574264374305,False
U56,30,63,L5,CAGR,5,90,90,0.807,0.807,2,63,90,27,0.022679771423725237,0.0062653936206256144,0.0052777885795119465,0.03686910780701967,6.9857113924842125,1.187124782706812,False
U56,30,63,L7,Sharpe,7,90,90,0.4845,0.4845,4,42,90,48,0.09011529882705127,0.014008046342139924,0.037379228027288915,0.3074911815722672,8.226258213459666,0.37475483260149917,False
U56,30,63,L7,CAGR,7,90,90,0.691,0.691,3,63,90,27,0.022679771423725237,0.0038848187030873227,0.004680836975559334,0.036862999982766036,7.875300971865425,0.8299410390431529,False
U56,30,63,L10,Sharpe,10,90,90,0.447,0.447,5,42,105,63,0.10111325985044561,0.014008046342139924,0.037379228027288915,0.3074911815722672,8.226258213459666,0.37475483260149917,False
U56,30,63,L10,CAGR,10,90,90,0.472,0.472,3,76,105,29,0.022679771423725237,0.0011244506620420314,0.0058385310650085846,0.03724976747691362,6.379989600493605,0.19259136408146835,False
U56,30,63,L16,Sharpe,16,90,90,0.4185,0.4185,6,37,105,68,0.10111325985044561,0.014008046342139924,0.037379228027288915,0.3074911815722672,8.226258213459666,0.37475483260149917,False
U56,30,63,L16,CAGR,16,90,90,0.437,0.437,4,76,115,39,0.022679771423725237,0.0011244506620420314,0.0058385310650085846,0.03724976747691362,6.379989600493605,0.19259136408146835,False
U56,30,126,L3,Sharpe,3,63,63,0.826,0.826,2,63,126,63,0.0727474288035721,0.03929657244898843,0.03294516386678752,0.27325544169249805,8.294250494470013,1.1927872815531464,False
U56,30,126,L3,CAGR,3,63,63,0.5615,0.5615,2,63,126,63,0.016414377803099622,0.0005356058372638639,0.004510550754431984,0.033640979620932515,7.458286460445547,0.11874510817500224,False
U56,30,126,L5,Sharpe,5,90,90,0.5795,0.5795,3,42,90,48,0.09011529882705127,0.01736787002347917,0.03904708389771941,0.2724248592844948,6.976829819048436,0.44479301114963826,False
U56,30,126,L5,CAGR,5,90,90,0.831,0.831,2,90,126,36,0.022679771423725237,0.0062653936206256144,0.004826057710558201,0.03353307211065878,6.948336327867951,1.2982425815005296,False
U56,30,126,L7,Sharpe,7,90,90,0.4955,0.4955,4,42,90,48,0.09011529882705127,0.014008046342139924,0.03791233243100981,0.2703564843941734,7.1310960592084145,0.36948521612672547,False
U56,30,126,L7,CAGR,7,90,90,0.7215,0.7215,3,76,126,50,0.022679771423725237,0.0038848187030873227,0.004666351756065349,0.033283829494870985,7.13273050014039,0.8325173296329009,False
U56,30,126,L10,Sharpe,10,90,90,0.469,0.469,4,42,90,48,0.10111325985044561,0.014008046342139924,0.03791233243100981,0.2703564843941734,7.1310960592084145,0.36948521612672547,False
U56,30,126,L10,CAGR,10,90,90,0.5035,0.5035,3,76,105,29,0.022679771423725237,0.0011244506620420314,0.005486617877489358,0.033899073085211714,6.178500825489184,0.20494422741839877,False
U56,30,126,L16,Sharpe,16,90,90,0.428,0.428,6,37,105,68,0.10111325985044561,0.014008046342139924,0.03791233243100981,0.2703564843941734,7.1310960592084145,0.36948521612672547,False
U56,30,126,L16,CAGR,16,90,90,0.4625,0.4625,4,76,115,39,0.022679771423725237,0.0011244506620420314,0.005486617877489358,0.033899073085211714,6.178500825489184,0.20494422741839877,False
U56,40,1,L3,Sharpe,3,126,126,0.5615,0.5615,3,21,126,105,0.030491828388429898,0.01642790864007826,0.032986831160100774,0.34368546722465854,10.418868837585205,0.4980141487475959,False
U56,40,1,L3,CAGR,3,126,126,0.912,0.912,1,126,126,0,0.013989180081082964,0.006320281394362581,0.004577673105512399,0.044358015753140925,9.690079376730798,1.3806755634760697,True
U56,40,1,L5,Sharpe,5,90,90,0.7685,0.7685,3,21,126,105,0.06680863025730921,0.03631680186887931,0.029598058860030377,0.34370143487441635,11.612296485380515,1.2269994475185675,False
U56,40,1,L5,CAGR,5,90,90,0.677,0.677,2,90,126,36,0.015951137671477156,0.001961957590394192,0.003969867805769627,0.044743380904622654,11.270748320534663,0.49421232302566126,False
U56,40,1,L7,Sharpe,7,90,90,0.718,0.718,4,21,126,105,0.087924423779427,0.03519887363438645,0.02766519699887162,0.3434146722694588,12.41323791345009,1.2723160307089845,False
U56,40,1,L7,CAGR,7,90,90,0.6165,0.6165,2,90,126,36,0.015951137671477156,0.001961957590394192,0.003969867805769627,0.044743380904622654,11.270748320534663,0.49421232302566126,False
U56,40,1,L10,Sharpe,10,90,90,0.61,0.61,5,21,126,105,0.10316419792046094,0.024738620043656345,0.029293267678040733,0.3441200704874192,11.747411530512991,0.8445155492912554,False
U56,40,1,L10,CAGR,10,90,90,0.41,0.41,3,90,126,36,0.018196836790908,0.0003514998480214082,0.003925178098063721,0.04480099090282113,11.413747295930682,0.08955003804663082,False
U56,40,1,L16,Sharpe,16,90,90,0.591,0.591,5,21,126,105,0.10316419792046094,0.024738620043656345,0.029293267678040733,0.3441200704874192,11.747411530512991,0.8445155492912554,False
U56,40,1,L16,CAGR,16,90,90,0.393,0.393,4,90,126,36,0.018196836790908,0.0003514998480214082,0.003925178098063721,0.04480099090282113,11.413747295930682,0.08955003804663082,False
U56,40,5,L3,Sharpe,3,126,126,0.594,0.594,3,21,126,105,0.030491828388429898,0.01642790864007826,0.032590142559597114,0.3322220386331625,10.193942478945374,0.5040759981346133,False
U56,40,5,L3,CAGR,3,126,126,0.9195,0.9195,1,126,126,0,0.013989180081082964,0.006320281394362581,0.004467730579890454,0.041339066621943095,9.252810992680025,1.414651416719392,True
U56,40,5,L5,Sharpe,5,90,90,0.773,0.773,3,21,126,105,0.06680863025730921,0.03631680186887931,0.030099263585762537,0.3323192453139042,11.040776607939899,1.2065677874610121,False
U56,40,5,L5,CAGR,5,90,90,0.667,0.667,2,90,126,36,0.015951137671477156,0.001961957590394192,0.00399077182389192,0.04161661379434838,10.428211792315057,0.49162359487665036,False
U56,40,5,L7,Sharpe,7,90,90,0.719,0.719,4,21,126,105,0.087924423779427,0.03519887363438645,0.028160384568716744,0.3322645984056823,11.799007843621343,1.2499429313010426,False
U56,40,5,L7,CAGR,7,90,90,0.615,0.615,2,90,126,36,0.015951137671477156,0.001961957590394192,0.00399077182389192,0.04161661379434838,10.428211792315057,0.49162359487665036,False
U56,40,5,L10,Sharpe,10,90,90,0.613,0.613,4,76,126,50,0.10316419792046094,0.024738620043656345,0.027690690334506683,0.33144239447695406,11.969452204805743,0.8933912352783916,False
U56,40,5,L10,CAGR,10,90,90,0.4145,0.4145,3,90,126,36,0.018196836790908,0.0003514998480214082,0.003534232488439045,0.041472711969280096,11.734573802075268,0.0994557797686519,False
U56,40,5,L16,Sharpe,16,90,90,0.593,0.593,5,21,126,105,0.10316419792046094,0.024738620043656345,0.027690690334506683,0.33144239447695406,11.969452204805743,0.8933912352783916,False
U56,40,5,L16,CAGR,16,90,90,0.394,0.394,4,90,126,36,0.018196836790908,0.0003514998480214082,0.003534232488439045,0.041472711969280096,11.734573802075268,0.0994557797686519,False
U56,40,21,L3,Sharpe,3,126,126,0.612,0.612,3,21,126,105,0.030491828388429898,0.01642790864007826,0.033219184156687606,0.3437935125385422,10.34924611384023,0.494530767600776,False
U56,40,21,L3,CAGR,3,126,126,0.9225,0.9225,1,126,126,0,0.013989180081082964,0.006320281394362581,0.0046759849888601815,0.03930118137038704,8.404898960115588,1.3516470667505744,True
U56,40,21,L5,Sharpe,5,90,90,0.7685,0.7685,3,21,126,105,0.06680863025730921,0.03631680186887931,0.030499358384260718,0.3456980400764798,11.334600410967278,1.1907398644694343,False
U56,40,21,L5,CAGR,5,90,90,0.6755,0.6755,2,90,126,36,0.015951137671477156,0.001961957590394192,0.003939640209185759,0.0397416378294911,10.087631285930259,0.4980042557743331,False
U56,40,21,L7,Sharpe,7,90,90,0.7115,0.7115,3,76,126,50,0.087924423779427,0.03519887363438645,0.03014406773652849,0.3430303882978643,11.379698032000542,1.167688247718889,False
U56,40,21,L7,CAGR,7,90,90,0.615,0.615,3,76,126,50,0.015951137671477156,0.001961957590394192,0.003939640209185759,0.0397416378294911,10.087631285930259,0.4980042557743331,False
U56,40,21,L10,Sharpe,10,90,90,0.61,0.61,4,76,126,50,0.10316419792046094,0.024738620043656345,0.028791178220663467,0.34346801284952533,11.92962685365262,0.8592430588999447,False
U56,40,21,L10,CAGR,10,90,90,0.411,0.411,3,90,126,36,0.018196836790908,0.0003514998480214082,0.003457499487893357,0.03933704867089929,11.377311495964161,0.10166302243925303,False
U56,40,21,L16,Sharpe,16,90,90,0.5855,0.5855,5,76,126,50,0.10316419792046094,0.024738620043656345,0.028791178220663467,0.34346801284952533,11.92962685365262,0.8592430588999447,False
U56,40,21,L16,CAGR,16,90,90,0.3825,0.3825,4,90,126,36,0.018196836790908,0.0003514998480214082,0.003457499487893357,0.03933704867089929,11.377311495964161,0.10166302243925303,False
U56,40,63,L3,Sharpe,3,126,126,0.6225,0.6225,3,21,126,105,0.030491828388429898,0.01642790864007826,0.03154360862688021,0.31705576756822024,10.051347368608864,0.5207999133643526,False
U56,40,63,L3,CAGR,3,126,126,0.9155,0.9155,1,126,126,0,0.013989180081082964,0.006320281394362581,0.004514793379106531,0.0350835248389851,7.770793011557056,1.3999049045326084,True
U56,40,63,L5,Sharpe,5,90,90,0.766,0.766,3,42,126,84,0.06680863025730921,0.03631680186887931,0.03256903295607861,0.31297014745558727,9.60943936768547,1.115071544121522,False
U56,40,63,L5,CAGR,5,90,90,0.667,0.667,2,90,126,36,0.015951137671477156,0.001961957590394192,0.0041651496609614765,0.03477920387498035,8.350049027278404,0.4710413190630219,False
U56,40,63,L7,Sharpe,7,90,90,0.704,0.704,3,76,126,50,0.087924423779427,0.03519887363438645,0.030873042657835657,0.31220204106292776,10.11244808369058,1.1401167686804878,False
U56,40,63,L7,CAGR,7,90,90,0.599,0.599,3,76,126,50,0.015951137671477156,0.001961957590394192,0.0041651496609614765,0.03477920387498035,8.350049027278404,0.4710413190630219,False
U56,40,63,L10,Sharpe,10,90,90,0.6095,0.6095,4,76,126,50,0.10316419792046094,0.024738620043656345,0.027670703185503784,0.3108940463195071,11.235494965027824,0.8940365511425272,False
