panel,family,carried_n,level,n,max_vol,gross,cost,in_record,in_ext,turn,pass4a,pass4b,fail4b,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
u56,n,,2.0,2,0.6,0.75,10,False,True,32.2175950205466,False,False,H1|H2|OOS|CAGR,0.053957036866183916,0.514319105637004,-0.18024488979756215,0.5203963140574044,0.5103845528905515,0.052511449225776996,0.5206108163142948,-0.1735519497917909,0.055151498522853615,0.5101688924956821,-0.1802448897975617
u56,n,,2.0,2,0.6,0.75,25,False,True,32.2175950205466,False,False,H1|H2|OOS|DD|CAGR,0.0041767879609957426,0.09386026327024295,-0.27545095588026214,0.06160251624065564,0.12292205945822983,0.002029805744394819,0.07342745221091697,-0.27545095588026214,0.005952042128963164,0.10954520356013454,-0.21804689487499562
u56,n,,3.0,3,0.6,0.75,10,False,True,28.012344996126334,False,False,H1|H2|OOS|CAGR,0.06330719343983793,0.6298727025502019,-0.13621239081195657,0.6525618465398352,0.6153491084403218,0.055002511451629266,0.5950782322715442,-0.13621239081195657,0.07020981672392979,0.657324448455416,-0.13207145700724177
u56,n,,3.0,3,0.6,0.75,25,False,True,28.012344996126334,False,False,H1|H2|OOS|CAGR,0.019517667456293575,0.23437962299262455,-0.17105448647559107,0.23002305939090426,0.23965608601092503,0.013771670316248041,0.1880687397422221,-0.15814144948133868,0.024284052830382485,0.26852233598693664,-0.17105448647559196
u56,n,,5.0,5,0.6,0.75,10,True,True,23.649707378131122,False,False,H1|H2|OOS|CAGR,0.06481536911320362,0.6664244225252938,-0.13827796154480843,0.6434376901590261,0.6898325440923032,0.049256135829321535,0.5534299312214817,-0.13101770077431352,0.07782919392656296,0.7509006437607517,-0.13827796154480854
u56,n,,5.0,5,0.6,0.75,25,True,True,23.649707378131122,True,False,H1|H2|OOS|CAGR,0.02769406553811682,0.31845999031502337,-0.15629933763153736,0.28693489871383154,0.34712089976758037,0.015154355024209254,0.20560330044696418,-0.15629933763153736,0.03815899577081128,0.4017886135152673,-0.1417718768853603
u56,n,,8.0,8,0.6,0.75,10,False,True,18.915685596084398,False,False,H1|H2|OOS|CAGR,0.0815872667535118,0.8227236730290399,-0.15714332306214518,0.8711842016887275,0.7851385642041969,0.07527675333850281,0.8074394210158036,-0.09382609229814287,0.08682287998396943,0.835926684142211,-0.15714332306214662
u56,n,,8.0,8,0.6,0.75,25,False,True,18.915685596084398,False,False,H1|H2|OOS|CAGR,0.051329137135332825,0.5431510573312881,-0.16689682452512233,0.573952256463039,0.5193289855665522,0.04639149510460627,0.5219829636029897,-0.10229079421727516,0.05542145286956912,0.5600715104175954,-0.16689682452512378
u56,n,,10.0,10,0.6,0.75,10,True,True,16.68752026052242,True,False,CAGR,0.09071269015002659,0.905944565616294,-0.1362679539686643,0.9795695451057075,0.8480774528945186,0.08648061752401137,0.9194775998995606,-0.0821967225178396,0.09421760671822454,0.8982846916632804,-0.1362679539686632
u56,n,,10.0,10,0.6,0.75,25,True,True,16.68752026052242,True,False,H1|H2|OOS|CAGR,0.06374878939894746,0.6590098491428142,-0.14492934739679242,0.7184642676200335,0.6118602990668056,0.06052070463011883,0.6647041987997448,-0.08610979423586551,0.06642015466963391,0.6564810611000493,-0.1449293473967901
u56,n,,14.0,14,0.6,0.75,10,False,True,14.186463653137814,False,False,H2|OOS|CAGR,0.09211309264242251,0.9016315567096321,-0.1522144084240462,1.0363580755016788,0.7927465217603623,0.09300354532899258,0.9644062689193584,-0.10360414700170895,0.09137879587362185,0.8577511952248671,-0.1522144084240462
u56,n,,14.0,14,0.6,0.75,25,False,True,14.186463653137814,True,False,H1|H2|OOS|CAGR,0.06911867559329665,0.6960763513220728,-0.15400432522544494,0.8263744015898945,0.5898311030023484,0.07161876174690263,0.7607887492771087,-0.1140527336247954,0.06705988115271855,0.6502923466322059,-0.15400432522544538
u56,n,,20.0,20,0.6,0.75,10,True,True,11.785408534865352,False,False,CAGR,0.10072570569482009,0.9695397311789559,-0.17382001834748317,1.0378958385500259,0.9160210215356245,0.09217068544784457,0.9411476053497589,-0.11080621327661366,0.10783615429796778,0.9926291653120919,-0.1738200183474834
u56,n,,20.0,20,0.6,0.75,25,True,True,11.785408534865352,False,False,H1|H2|OOS|CAGR,0.08143971278291029,0.8003477816150194,-0.17514814909630128,0.8642381029700755,0.7497825261828784,0.07386685248528857,0.7699661564069736,-0.1208298671354372,0.0877293946013804,0.824594834579578,-0.17514814909630128
u56,n,,28.0,28,0.6,0.75,10,False,True,9.75415383086556,False,False,CAGR,0.10522372035943173,1.015433282457066,-0.16603008714871004,1.05187769606882,0.988387466936868,0.09258330096933087,0.9459601102617727,-0.1097444905438868,0.11576525058052844,1.0694650254811575,-0.1660300871487097
u56,n,,28.0,28,0.6,0.75,25,False,True,9.75415383086556,False,False,H1|CAGR,0.08916912247205278,0.8740636872865772,-0.16761091865095368,0.9138112042383307,0.8435416017155186,0.07771232789476512,0.8068859592773366,-0.11669400432322707,0.09871547522105573,0.9261358290457556,-0.16761091865095368
u56,n,,40.0,40,0.6,0.75,10,False,True,8.31407273637595,False,False,CAGR,0.10517522417330483,1.046186914559957,-0.16497384221449107,1.0625448165021776,1.034921157917425,0.0925553277842146,0.9595076674952856,-0.11024065663342641,0.11569946366620387,1.1142725804077696,-0.1649738422144914
u56,n,,40.0,40,0.6,0.75,25,False,True,8.31407273637595,False,False,H1|CAGR,0.0914753776282029,0.9214165566629461,-0.16655238658555194,0.9384464201191176,0.9091526297733451,0.07923617151841245,0.8327158177012246,-0.12001038424014465,0.10168020926313792,0.9910090654007281,-0.16655238658555171
u56,n,,56.0,56,0.6,0.75,10,False,True,8.213701018709864,False,False,CAGR,0.10394944276323281,1.0491473622777687,-0.15874704847794496,1.0672217419115992,1.0359541486650077,0.09258934302848876,0.9680079228325479,-0.11356707890758921,0.11341323151490479,1.1132841948586054,-0.15874704847794496
u56,n,,56.0,56,0.6,0.75,25,False,True,8.213701018709864,False,False,H1|CAGR,0.09042814923243014,0.923958662527169,-0.1611353029886471,0.9437333901569056,0.908879753059248,0.07950001531060136,0.8421468575631587,-0.1235316421774707,0.09952982594970528,0.9885868688153712,-0.16113530298864676
u56,max_vol,5.0,0.2,5,0.2,0.75,10,False,True,23.357102768337295,False,False,H1|H2|OOS|CAGR,0.04102213679495348,0.5054578065847419,-0.16623771806022236,0.6236850107912748,0.3984550447255663,0.04066798034131347,0.5191773280624186,-0.1131807610224147,0.041314494013867664,0.4954368957878722,-0.16623771806022225
