variant,panel,book,family,k_multiplier,gross_IS,gross_full
NATIVE,U56,EWALL,CONTROL,1.0,0.7501170000207995,0.7502094315319622
NATIVE,U56,RULESV2,GATE,1.0,0.5383870893421286,0.5374396822312262
NATIVE,U56,MA200dg,GATE,1.0,0.5341018931207175,0.5355888272800934
NATIVE,U56,BAND6dg,GATE,1.0,0.5097369828174251,0.513351281782835
NATIVE,U56,ABSdg,GATE,1.0,0.5635864474783944,0.5628824505547412
NATIVE,U56,TOP5V1,RANKED,1.0,0.7500808834691154,0.7494058099522928
NATIVE,U56,TOP10,RANKED,1.0,0.7469627648728645,0.7427823600326127
NATIVE,U56,TOP20,RANKED,1.0,0.7329577985767757,0.7265087012981783
NATIVE,U56,TOP40,RANKED,1.0,0.6639696718373913,0.6645170748780759
NATIVE,U56,TOP20V,RANKED,1.0,0.7363832325282563,0.7295959380185557
NATIVE,U56,TOP20B3,RANKED,1.0,0.7271651902412575,0.7198663867650756
NATIVE,U56,LOWVOL20,RANKED,1.0,0.7500802812202002,0.7500958232069254
NATIVE,B136,EWALL,CONTROL,1.0,0.7501442184042451,0.7501936514416239
NATIVE,B136,RULESV2,GATE,1.0,0.5518850193511452,0.5373564983058969
NATIVE,B136,MA200dg,GATE,1.0,0.54947512223141,0.5364871024627814
NATIVE,B136,BAND6dg,GATE,1.0,0.5465357207777856,0.5313281056366054
NATIVE,B136,ABSdg,GATE,1.0,0.5853897673726164,0.5693780583958858
NATIVE,B136,TOP5V1,RANKED,1.0,0.7501510377286887,0.749753928098334
NATIVE,B136,TOP10,RANKED,1.0,0.7490041310801184,0.7474174619690125
NATIVE,B136,TOP20,RANKED,1.0,0.748139620773158,0.7463289071200829
NATIVE,B136,TOP40,RANKED,1.0,0.7446459389774654,0.7395827428340132
NATIVE,B136,TOP20V,RANKED,1.0,0.7501420883265553,0.7490892660132358
NATIVE,B136,TOP20B3,RANKED,1.0,0.748264809081601,0.7461597722938432
NATIVE,B136,LOWVOL20,RANKED,1.0,0.7500960165157582,0.7500829958514958
NATIVE,SMALL439,EWALL,CONTROL,1.0,0.7500101062371625,0.7501008892339183
NATIVE,SMALL439,RULESV2,GATE,1.0,0.4100165671540078,0.3771565135860125
NATIVE,SMALL439,MA200dg,GATE,1.0,0.40972974829965814,0.37789601225880287
NATIVE,SMALL439,BAND6dg,GATE,1.0,0.41334978460840677,0.3793757201800254
NATIVE,SMALL439,ABSdg,GATE,1.0,0.42551141737276166,0.39024575333464107
NATIVE,SMALL439,TOP5V1,RANKED,1.0,0.7501939084833854,0.7469574872942956
NATIVE,SMALL439,TOP10,RANKED,1.0,0.7501350629347833,0.7502892276318518
NATIVE,SMALL439,TOP20,RANKED,1.0,0.7500960456918997,0.7501324679081477
NATIVE,SMALL439,TOP40,RANKED,1.0,0.7500814814864326,0.7489353493465787
NATIVE,SMALL439,TOP20V,RANKED,1.0,0.7501601445242958,0.7500397415499401
NATIVE,SMALL439,TOP20B3,RANKED,1.0,0.7500960456918997,0.7499432816964346
NATIVE,SMALL439,LOWVOL20,RANKED,1.0,0.750118535023928,0.7500966453684995
RESPREAD,U56,EWALL,CONTROL,1.0,0.7501170000207995,0.7502094315319622
RESPREAD,U56,RULESV2,GATE,1.0,0.7501155757309461,0.7502233405272428
RESPREAD,U56,MA200dg,GATE,1.0,0.7501040126256224,0.7502139935432862
RESPREAD,U56,BAND6dg,GATE,1.0,0.7501202133464056,0.7502309716271492
RESPREAD,U56,ABSdg,GATE,1.0,0.7501581121899568,0.7502284633256233
RESPREAD,U56,TOP5V1,RANKED,1.0,0.7500808834691154,0.7494058099522928
RESPREAD,U56,TOP10,RANKED,1.0,0.7469627648728645,0.7427823600326127
RESPREAD,U56,TOP20,RANKED,1.0,0.7329577985767757,0.7265087012981783
RESPREAD,U56,TOP40,RANKED,1.0,0.6639696718373913,0.6645170748780759
RESPREAD,U56,TOP20V,RANKED,1.0,0.7363832325282563,0.7295959380185557
RESPREAD,U56,TOP20B3,RANKED,1.0,0.7271651902412575,0.7198663867650756
RESPREAD,U56,LOWVOL20,RANKED,1.0,0.7500802812202002,0.7500958232069254
RESPREAD,B136,EWALL,CONTROL,1.0,0.7501442184042451,0.7501936514416239
RESPREAD,B136,RULESV2,GATE,1.0,0.7501431913439729,0.7501905181344097
RESPREAD,B136,MA200dg,GATE,1.0,0.7501361868665006,0.7501909805107637
RESPREAD,B136,BAND6dg,GATE,1.0,0.7501377068988422,0.7501918019232493
RESPREAD,B136,ABSdg,GATE,1.0,0.7501565517874794,0.7502029330238142
RESPREAD,B136,TOP5V1,RANKED,1.0,0.7501510377286887,0.749753928098334
RESPREAD,B136,TOP10,RANKED,1.0,0.7490041310801184,0.7474174619690125
RESPREAD,B136,TOP20,RANKED,1.0,0.748139620773158,0.7463289071200829
RESPREAD,B136,TOP40,RANKED,1.0,0.7446459389774654,0.7395827428340132
RESPREAD,B136,TOP20V,RANKED,1.0,0.7501420883265553,0.7490892660132358
RESPREAD,B136,TOP20B3,RANKED,1.0,0.748264809081601,0.7461597722938432
RESPREAD,B136,LOWVOL20,RANKED,1.0,0.7500960165157582,0.7500829958514958
RESPREAD,SMALL439,EWALL,CONTROL,1.0,0.7500101062371625,0.7501008892339183
RESPREAD,SMALL439,RULESV2,GATE,1.0,0.750003367371922,0.7501087536175585
RESPREAD,SMALL439,MA200dg,GATE,1.0,0.7499754915188382,0.7500917304181896
RESPREAD,SMALL439,BAND6dg,GATE,1.0,0.7500206210391439,0.7501189393974611
RESPREAD,SMALL439,ABSdg,GATE,1.0,0.7500515211255849,0.750123100194862
RESPREAD,SMALL439,TOP5V1,RANKED,1.0,0.7501939084833854,0.7469574872942956
RESPREAD,SMALL439,TOP10,RANKED,1.0,0.7501350629347833,0.7502892276318518
RESPREAD,SMALL439,TOP20,RANKED,1.0,0.7500960456918997,0.7501324679081477
RESPREAD,SMALL439,TOP40,RANKED,1.0,0.7500814814864326,0.7489353493465787
RESPREAD,SMALL439,TOP20V,RANKED,1.0,0.7501601445242958,0.7500397415499401
RESPREAD,SMALL439,TOP20B3,RANKED,1.0,0.7500960456918997,0.7499432816964346
RESPREAD,SMALL439,LOWVOL20,RANKED,1.0,0.750118535023928,0.7500966453684995
SCALARLO,U56,EWALL,CONTROL,0.71515923939171,0.5365310533933424,0.5366559080171375
SCALARLO,U56,RULESV2,GATE,1.0,0.5383870893421286,0.5374396822312262
SCALARLO,U56,MA200dg,GATE,1.0,0.5341018931207175,0.5355888272800934
SCALARLO,U56,BAND6dg,GATE,1.0,0.5097369828174251,0.513351281782835
SCALARLO,U56,ABSdg,GATE,1.0,0.5635864474783944,0.5628824505547412
SCALARLO,U56,TOP5V1,RANKED,0.7151936744589156,0.5365080865558812,0.5360770288974721
SCALARLO,U56,TOP10,RANKED,0.7181791762819294,0.5365894257422065,0.5336787683590678
SCALARLO,U56,TOP20,RANKED,0.7319017605533725,0.5365512880873448,0.5319229130388591
SCALARLO,U56,TOP40,RANKED,0.8079482029731107,0.5364907285207996,0.536986360192682
SCALARLO,U56,TOP20V,RANKED,0.7284971730654958,0.5365184711267093,0.5316395560253437
SCALARLO,U56,TOP20B3,RANKED,0.7377321004759357,0.5365487078513259,0.5312540123567617
SCALARLO,U56,LOWVOL20,RANKED,0.7151942486969344,0.5365044036955154,0.5365260490664637
SCALARLO,B136,EWALL,CONTROL,0.7442854237028399,0.5584103592912065,0.5584774265443792
SCALARLO,B136,RULESV2,GATE,1.0,0.5518850193511452,0.5373564983058969
SCALARLO,B136,MA200dg,GATE,1.0,0.54947512223141,0.5364871024627814
SCALARLO,B136,BAND6dg,GATE,1.0,0.5465357207777856,0.5313281056366054
SCALARLO,B136,ABSdg,GATE,1.0,0.5853897673726164,0.5693780583958858
SCALARLO,B136,TOP5V1,RANKED,0.7442786577003582,0.5584129625633301,0.5581105355023245
SCALARLO,B136,TOP10,RANKED,0.7454183285052102,0.5584767965269943,0.5573542737620824
SCALARLO,B136,TOP20,RANKED,0.7462796942317359,0.5584503191687135,0.5571432423886269
SCALARLO,B136,TOP40,RANKED,0.7497810411749727,0.5584184422442774,0.5546679685395314
SCALARLO,B136,TOP20V,RANKED,0.7442875371501462,0.5584073083854346,0.557628186956304
SCALARLO,B136,TOP20B3,RANKED,0.7461548380425735,0.5584505231032091,0.5569252423019729
SCALARLO,B136,LOWVOL20,RANKED,0.744333252197067,0.5583779873638793,0.5583617808444997
SCALARLO,SMALL439,EWALL,CONTROL,0.5528617226760282,0.4146812324689332,0.4148077761045675
SCALARLO,SMALL439,RULESV2,GATE,1.0,0.4100165671540078,0.3771565135860125
SCALARLO,SMALL439,MA200dg,GATE,1.0,0.40972974829965814,0.37789601225880287
SCALARLO,SMALL439,BAND6dg,GATE,1.0,0.41334978460840677,0.3793757201800254
SCALARLO,SMALL439,ABSdg,GATE,1.0,0.42551141737276166,0.39024575333464107
SCALARLO,SMALL439,TOP5V1,RANKED,0.5527262680617886,0.4148167846869764,0.4130342613523734
SCALARLO,SMALL439,TOP10,RANKED,0.5527696275607349,0.41479759145213646,0.4150222390127673
SCALARLO,SMALL439,TOP20,RANKED,0.5527983806076827,0.41475460725290214,0.4149239303051207
SCALARLO,SMALL439,TOP40,RANKED,0.5528091142004934,0.41473636737569736,0.41420081071023834
SCALARLO,SMALL439,TOP20V,RANKED,0.5527511457192312,0.41478682241169385,0.41470423837526393
SCALARLO,SMALL439,TOP20B3,RANKED,0.5527983806076827,0.41475460725290214,0.4148189965903564
SCALARLO,SMALL439,LOWVOL20,RANKED,0.5527818071386299,0.4147481334953054,0.41472220902843965
