panel,family,q,w,depth,cadence,gross,excess_IS_BLOCK,excess_IS_RAND,excess_IS_RUNPERM,excess_IS_SWITCHMATCH,excess_OOS_BLOCK,excess_OOS_RAND,excess_OOS_RUNPERM,excess_OOS_SWITCHMATCH,gap_IS,gap_OOS
B136,BREADTH-HI,0.07,252,0.25,D,0.75,0.01326123238936805,0.0779638526771233,0.014323121541541473,0.03862882572559473,0.018354627267045343,0.10242628833614431,0.00369787557656015,0.007975770713605446,0.06470262028775525,0.08407166106909897
B136,BREADTH-HI,0.07,252,0.25,D,1.0,0.006788623519967896,0.0951822795945142,0.005647497095030873,0.02232763989265818,0.013726944521004703,0.10076561974403614,0.0017945121952249732,0.008279113419546014,0.0883936560745463,0.08703867522303144
B136,BREADTH-HI,0.07,252,0.25,W,0.75,-0.0022349564692614177,0.11656941433240448,0.019465730357922206,0.009904832972756572,0.03162188207896044,0.13939848460192722,0.022310502312499536,0.022726011533134638,0.11880437080166589,0.10777660252296678
B136,BREADTH-HI,0.07,252,0.25,W,1.0,-0.013564823108442536,0.09648029181238671,0.00023456876881611244,0.006897144958807,0.022692433857269267,0.12788867028545037,-0.007786758610604405,0.02560270872435849,0.11004511492082925,0.1051962364281811
B136,BREADTH-HI,0.07,252,0.5,D,0.75,0.03314927826165465,0.20348199929068306,0.004197658628573964,0.05956198538028673,0.07531292724142469,0.17636440171540535,0.041287435042042964,0.027123980575317674,0.1703327210290284,0.10105147447398066
B136,BREADTH-HI,0.07,252,0.5,D,1.0,-0.0076262610515226426,0.20717355637586227,0.01872119006917583,0.009126686355493685,0.05438483329889232,0.18478893553452203,0.05458283315454815,0.00281118094623678,0.2147998174273849,0.1304041022356297
B136,BREADTH-HI,0.07,252,0.5,W,0.75,-0.03391651187514344,0.1992079325384421,-0.006473221744706381,-0.04144827616512148,0.04800228045909338,0.2763132146492251,0.06220338518541546,0.009781153685154975,0.23312444441358554,0.2283109341901317
B136,BREADTH-HI,0.07,252,0.5,W,1.0,0.018969855290240756,0.15985154913105637,-0.012848079925430023,-0.054712104476577705,0.03992460207312776,0.23082137535694797,0.04807023501806329,0.0632085055987841,0.1408816938408156,0.1908967732838202
B136,BREADTH-HI,0.07,252,1.0,D,0.75,0.03481480485308791,0.405120740605881,-0.04385570827336466,0.01824800806007887,0.08865395772595774,0.5138213165257681,0.10283467634133614,0.07443673271985168,0.3703059357527931,0.4251673587998104
B136,BREADTH-HI,0.07,252,1.0,D,1.0,0.03797543089924649,0.5217279626656789,0.075318056679541,-0.08150615786689802,0.13545416505089586,0.412301394316283,0.09955179877613063,0.0720175828666818,0.4837525317664324,0.27684722926538713
B136,BREADTH-HI,0.07,252,1.0,W,0.75,0.01224595063974726,0.4069646939821254,-0.06337942500922267,-0.02612216907613596,0.11030403066599143,0.4805494818514002,0.09535218995310624,0.1702523399789938,0.39471874334237816,0.37024545118540875
B136,BREADTH-HI,0.07,252,1.0,W,1.0,-0.00014374889753882014,0.3355597937146707,-0.04037573598837374,-0.039831311491926036,0.15018184278536068,0.5541448136695319,0.10892971017152986,0.045796009049133446,0.3357035426122095,0.40396297088417127
B136,BREADTH-HI,0.07,504,0.25,D,0.75,0.008898958043082494,0.08500390409961128,-0.0007639733856616981,-0.008781862992385592,-0.008409757508492377,0.06022076128615489,0.0013828423141707402,-0.009879671998997919,0.07610494605652879,0.06863051879464727
B136,BREADTH-HI,0.07,504,0.25,D,1.0,0.00756953192626264,0.0881678418327575,-0.006043701118309541,0.0030378273713398407,-0.006648811556510537,0.06983520350148487,-0.009018241371740288,-0.023494191376460805,0.08059830990649486,0.0764840150579954
B136,BREADTH-HI,0.07,504,0.25,W,0.75,-0.014082334173121991,0.06571224259093883,-0.00730985776103843,-0.002272264616440256,-0.023332830686744188,0.06303591874308351,-0.03206269992092481,-0.020591168081337485,0.07979457676406082,0.0863687494298277
B136,BREADTH-HI,0.07,504,0.25,W,1.0,-0.018585040397960606,0.109160168862943,-0.018762467344485168,0.006885999507224905,-0.03393306169066834,0.07262074678894942,-0.03132363680148298,-0.01771559484900803,0.1277452092609036,0.10655380847961776
B136,BREADTH-HI,0.07,504,0.5,D,0.75,-0.017936856727842843,0.16690357611875917,-0.02328889840066861,0.029180691707882733,-0.02214575425366211,0.16316956750351086,-0.01158148023708977,-0.031610104551507756,0.184840432846602,0.18531532175717297
B136,BREADTH-HI,0.07,504,0.5,D,1.0,0.012439421527241035,0.1949154353817258,0.0034004644669233808,0.012156811810310253,0.018657031155510317,0.11505278512930628,-0.05832336795622439,-0.02276871753887455,0.18247601385448475,0.09639575397379596
B136,BREADTH-HI,0.07,504,0.5,W,0.75,-0.019764242691399647,0.19114185682058515,-0.0032363147156977967,0.01031300767373089,-0.04077827702887982,0.1281682128402204,-0.03484868486160797,-0.023640451706932852,0.2109060995119848,0.1689464898691002
B136,BREADTH-HI,0.07,504,0.5,W,1.0,-0.019440042654593426,0.15620487073913858,-0.049804291192268035,-0.03489626136771118,-0.05688187045064114,0.13168543253518267,-0.038931486198937715,-0.04040994032539785,0.175644913393732,0.1885673029858238
B136,BREADTH-HI,0.07,504,1.0,D,0.75,-0.0578560258215845,0.40564601606885753,-0.0004195365102867554,0.015645126005103482,-0.006971962397385012,0.2871223743176435,-0.08271663338100327,-0.038378955602964115,0.46350204189044203,0.2940943367150285
B136,BREADTH-HI,0.07,504,1.0,D,1.0,0.026596782816631415,0.335103908228438,-0.05499522238555837,0.06563914596693338,-0.019296680282871848,0.28185485862761445,-0.057119078623510955,0.010851829843637473,0.3085071254118066,0.3011515389104863
B136,BREADTH-HI,0.07,504,1.0,W,0.75,-0.1330838731479138,0.20424911954719444,-0.075678655047145,-0.00421481496254883,-0.003858805297001333,0.29045262553283974,-0.03153751618417072,-0.09347420727166106,0.33733299269510825,0.29431143082984107
B136,BREADTH-HI,0.07,504,1.0,W,1.0,-0.13048246354148157,0.3951022477926007,-0.14025816818000314,0.02100404289625335,-0.037468626238016556,0.2987797869933052,-0.10676205246032455,-0.07942877666053144,0.5255847113340824,0.33624841323132176
B136,BREADTH-HI,0.07,1008,0.25,D,0.75,0.026286093445042402,0.0794650101664584,0.010721874923992902,-0.00031079127043087684,-0.0025601990034500033,0.07053845912476686,0.004499199290424638,-0.006597852412781491,0.053178916721416,0.07309865812821686
B136,BREADTH-HI,0.07,1008,0.25,D,1.0,0.012625692968363245,0.07229502846761099,-0.014333397742631315,0.00968039394542386,-0.029133560979558548,0.06283774445567891,0.007444521626472023,0.0037453735834964696,0.059669335499247744,0.09197130543523746
