pass4b_B,pass4a_B,L1_H1_B,L2_H2_B,L3_OOS_B,L4_DDcap_B,L5_CAGRfloor_B,IS_Sharpe_B,panel,arm,gross,credit,freq,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,mean_exposure,cash_share,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,L1_H1,L2_H2,L3_OOS,L4_DDcap,L5_CAGRfloor,pass4a,pass4b,fail_legs
False,False,True,True,True,True,False,1.102797764780255,U56,BAND03,0.2,0.0,W,0.02278419749237459,1.2011662441062527,-0.03285783341277915,1.2305856565958282,1.1781118741705632,0.020187297487470834,1.102797764780255,-0.02131101025322868,0.024927846727931247,1.2782173041257792,-0.03285783341277926,0.14216294346420486,0.8578370565357951,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,False,False,L5_CAGRfloor
False,False,True,True,True,True,False,1.0257545127304646,U56,BAND03,0.2,0.01,W,0.03159482969638394,1.6549485735911214,-0.03233323706509883,1.711174474537709,1.6091449395014308,0.028989518772477796,1.5729446580335582,-0.01720423479864841,0.03374539524861331,1.7196052993945807,-0.032333237065099496,0.14216294346420486,0.8578370565357951,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
False,False,True,True,True,True,False,0.9487082200135991,U56,BAND03,0.2,0.02,W,0.04048105543517555,2.1087407599314454,-0.031808373973175486,2.1917707891049676,2.040189616173555,0.03786738140339674,2.0430954399812586,-0.01658938312052405,0.04263849766901484,2.161006735020944,-0.031808373973175486,0.14216294346420486,0.8578370565357951,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
False,False,True,True,True,True,False,0.8716593193584129,U56,BAND03,0.2,0.03,W,0.04944352067505031,2.562540366560079,-0.03128324401042837,2.672371932266228,2.4712436555379615,0.04682153278204715,2.5132474694749796,-0.015974167041286402,0.05160779877199406,2.602419324711382,-0.031283244010428146,0.14216294346420486,0.8578370565357951,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
False,False,True,True,True,True,False,0.7946082435516225,U56,BAND03,0.2,0.04,W,0.0584828768799428,3.016344956609989,-0.030757847050221776,3.152975235761712,2.902304808597027,0.055852625828856306,2.983398105259818,-0.015358586356973292,0.06065394882079089,3.043840781767685,-0.030757847050221998,0.14216294346420486,0.8578370565357951,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
False,False,True,True,True,True,False,0.7175554254257516,U56,BAND03,0.2,0.05,W,0.06759978105802111,3.470152092979666,-0.030232182965864274,3.633578031177299,3.333370826063126,0.06496131902970803,3.453544706048527,-0.014742640863517842,0.06977760360541829,3.485268819146126,-0.030232182965864385,0.14216294346420486,0.8578370565357951,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
False,False,True,True,True,True,False,0.640501297846973,U56,BAND03,0.2,0.06,W,0.07679489580867682,3.92395933839855,-0.02970625163060825,4.114177650018599,3.7644394584172938,0.07414827648318889,3.923684630595711,-0.014191187174604658,0.07897942448944395,3.926701149516671,-0.02970625163060847,0.14216294346420486,0.8578370565357951,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
False,False,True,True,True,True,False,1.1032497278449975,U56,BAND03,0.35,0.0,W,0.03997985064156406,1.2012502465080417,-0.057162253228293824,1.2310775062204735,1.177862215936034,0.03538423008361824,1.1032497278449975,-0.03716272805691645,0.04377990303918744,1.2780020502882985,-0.057162253228293824,0.24874296588859943,0.7512570341114007,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,False,False,L5_CAGRfloor
False,False,True,True,True,True,False,1.0262234433465383,U56,BAND03,0.35,0.01,W,0.04782088535107332,1.4282894619730093,-0.0567169126687076,1.4712766522933738,1.3937529963782405,0.04321528833264021,1.3388805795223184,-0.032702057141110186,0.05162910502809415,1.4985305776393234,-0.056716912668707375,0.24874296588859943,0.7512570341114007,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
False,False,True,True,True,True,False,0.9491940933312064,U56,BAND03,0.35,0.02,W,0.0557207999207221,1.6553325622879576,-0.05627137495023915,1.711478500917842,1.6096485479059708,0.05110533743887746,1.574512430490785,-0.030086238021082012,0.05953709474995317,1.719064706736534,-0.05627137495023893,0.24874296588859943,0.7512570341114007,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
False,False,True,True,True,True,False,0.8721621100603929,U56,BAND03,0.35,0.03,W,0.06368003470073869,1.8823783297503327,-0.05582563999144197,1.951681719704592,1.825547745785774,0.05905481997788686,1.810143958141254,-0.029573136379617115,0.06750431072099916,1.939603296812247,-0.05582563999144197,0.24874296588859943,0.7512570341114007,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
False,False,True,True,True,True,False,0.7951279258542622,U56,BAND03,0.35,0.04,W,0.07169903332125571,2.1094255465241245,-0.05537970771083767,2.191884976166075,2.0414494651265107,0.06706418183212692,2.0457738398258627,-0.029059777597878922,0.07553119471520331,2.16014520691429,-0.055379707710838,0.24874296588859943,0.7512570341114007,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
False,False,True,True,True,True,False,0.7180919730796246,U56,BAND03,0.35,0.05,W,0.07977824271663514,2.3364729946725142,-0.05493357802691767,2.432086937753428,2.2573525809086465,0.07513387221557233,2.281400752895152,-0.02854616155416867,0.08361819178836605,2.380689295935502,-0.05493357802691734,0.24874296588859943,0.7512570341114007,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
False,False,True,True,True,True,False,0.6410546841378005,U56,BAND03,0.35,0.06,W,0.08791811314998332,2.56351945619054,-0.0544872508581401,2.672286271893432,2.473255968013552,0.08326434369849944,2.517023374735185,-0.028032288126732086,0.09176575030241141,2.6012344226432376,-0.054487250858139546,0.24874296588859943,0.7512570341114007,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
False,False,True,True,True,True,False,1.1036664597413963,U56,BAND03,0.5,0.0,W,0.0572599018279345,1.2012908100792083,-0.08117568893512128,1.2315328104064827,1.1775641186976962,0.0506227938757946,1.1036664597413963,-0.052900131251130356,0.06275738806571152,1.2777367500529102,-0.08117568893512095,0.3552879834668777,0.6447120165331224,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,False,False,L5_CAGRfloor
False,False,True,True,True,True,False,1.0266573513923885,U56,BAND03,0.5,0.01,W,0.06409666379067724,1.3376500434259369,-0.08080654232665685,1.3755855301047084,1.3074206919736284,0.057452229501558705,1.245500035022248,-0.04898225967747116,0.0696000495311071,1.409944521977249,-0.08080654232665674,0.3552879834668777,0.6447120165331224,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
False,False,True,True,True,True,False,0.9496451525040432,U56,BAND03,0.5,0.02,W,0.07097745477226636,1.4740107702734695,-0.08043725676570312,1.5196390170433192,1.4372793087336015,0.06432587751790209,1.387333439205256,-0.045072800623628395,0.07648658777953132,1.5421547663331185,-0.08043725676570301,0.3552879834668777,0.6447120165331224,0.15130245537273979,0.8845060132920908,-0.33717267708462395,True,True,True,True,False,True,False,L5_CAGRfloor
