panel,N,p,n,pn,pn_train,K,lam,key,full_width,R2_oof,R2_insample
U56,55,10,40,0.25,0.5,2,100.0,mu,False,-0.09824010993685373,0.044934034628263064
U56,55,10,40,0.25,0.5,2,100.0,yS,False,-0.029529786726687712,0.049640017768488254
U56,55,10,50,0.2,0.4,2,0.001,sd,False,-0.955796316075441,0.3905559457983624
U56,55,10,50,0.2,0.4,2,0.001,mu,False,-0.5933289160679216,0.3144904590861157
U56,55,10,50,0.2,0.4,2,0.001,yS,False,-0.8279628304629689,0.3301448272769524
U56,55,10,50,0.2,0.4,2,0.01,sd,False,-0.9276988955565004,0.3905550856191985
U56,55,10,50,0.2,0.4,2,0.01,mu,False,-0.5898384161389245,0.31449012075989724
U56,55,10,50,0.2,0.4,2,0.01,yS,False,-0.816701119173997,0.3301444749938529
U56,55,10,50,0.2,0.4,2,0.1,sd,False,-0.7001467957937559,0.3904716963721663
U56,55,10,50,0.2,0.4,2,0.1,mu,False,-0.5578670602629827,0.31445713727612756
U56,55,10,50,0.2,0.4,2,0.1,yS,False,-0.7244789975617194,0.3301100743880898
U56,55,10,50,0.2,0.4,2,1.0,sd,False,-0.029765693314686148,0.38419940546226006
U56,55,10,50,0.2,0.4,2,1.0,mu,False,-0.3977606645287941,0.3118423696427247
U56,55,10,50,0.2,0.4,2,1.0,yS,False,-0.4084282533787327,0.32734812345856135
U56,55,10,50,0.2,0.4,2,10.0,sd,False,0.09898011341792268,0.26480160757819193
U56,55,10,50,0.2,0.4,2,10.0,mu,False,-0.26842435071057014,0.2445728420459431
U56,55,10,50,0.2,0.4,2,10.0,yS,False,-0.14547520562672211,0.2550623693791991
U56,55,10,50,0.2,0.4,2,100.0,sd,False,0.018069026453011228,0.06002613095133913
U56,55,10,50,0.2,0.4,2,100.0,mu,False,-0.2752521633957896,0.06530253559813948
U56,55,10,50,0.2,0.4,2,100.0,yS,False,-0.08517389905928052,0.06756948620900727
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,0.001,sd,False,-0.046191123546714286,0.24511776001573515
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,0.001,mu,False,-0.6406054985727596,0.27589481811753447
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,0.001,yS,False,-2.0318116530956507,0.18871132135467472
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,0.01,sd,False,-0.04565030491090272,0.24511744274546188
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,0.01,mu,False,-0.6368301988880676,0.27589463230529765
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,0.01,yS,False,-2.0215071619471714,0.18871117771595747
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,0.1,sd,False,-0.0406316626815002,0.24508650047335168
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,0.1,mu,False,-0.6013593831156958,0.27587640404249314
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,0.1,yS,False,-1.9256610957309754,0.18869706910473927
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,1.0,sd,False,-0.012288766624088066,0.24263372616210388
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,1.0,mu,False,-0.38245735514483936,0.2743513964493366
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,1.0,yS,False,-1.36465020818411,0.1875059009855914
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,10.0,sd,False,0.014310725004056835,0.18370323030172053
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,10.0,mu,False,-0.06257092568943623,0.22564564344184657
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,10.0,yS,False,-0.4468470097026771,0.14978136027248046
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,100.0,sd,False,-0.012762215086946638,0.0474852391788928
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,100.0,mu,False,-0.020186669457526785,0.06511019032711896
U56,55,10,60,0.16666666666666666,0.3333333333333333,2,100.0,yS,False,-0.06477229060744416,0.039592133279501174
U56,55,10,80,0.125,0.25,2,0.001,sd,False,-0.8643599940463491,0.14093000437325154
U56,55,10,80,0.125,0.25,2,0.001,mu,False,-0.5896264035593544,0.1971618187020595
U56,55,10,80,0.125,0.25,2,0.001,yS,False,-0.19302493459586545,0.2552123117352333
U56,55,10,80,0.125,0.25,2,0.01,sd,False,-0.8614130667053417,0.14092993297481282
U56,55,10,80,0.125,0.25,2,0.01,mu,False,-0.5877918622127216,0.19716174526338015
U56,55,10,80,0.125,0.25,2,0.01,yS,False,-0.19237277391755891,0.2552122119590233
U56,55,10,80,0.125,0.25,2,0.1,sd,False,-0.8330965173253906,0.14092289756998888
U56,55,10,80,0.125,0.25,2,0.1,mu,False,-0.5700747949892768,0.19715449288835163
U56,55,10,80,0.125,0.25,2,0.1,yS,False,-0.18611205221799998,0.25520236284043063
U56,55,10,80,0.125,0.25,2,1.0,sd,False,-0.6313667449839031,0.1403117429682521
U56,55,10,80,0.125,0.25,2,1.0,mu,False,-0.43929184163760393,0.19651160259238198
U56,55,10,80,0.125,0.25,2,1.0,yS,False,-0.14227743026580475,0.2543325629914419
U56,55,10,80,0.125,0.25,2,10.0,sd,False,-0.21601473077823363,0.11802520658859883
U56,55,10,80,0.125,0.25,2,10.0,mu,False,-0.15547829239916466,0.17028775893850456
U56,55,10,80,0.125,0.25,2,10.0,yS,False,-0.07620968723586574,0.21943002651361565
U56,55,10,80,0.125,0.25,2,100.0,sd,False,-0.08353107322587494,0.035899305696603157
U56,55,10,80,0.125,0.25,2,100.0,mu,False,-0.09658959403321643,0.05578776401543373
U56,55,10,80,0.125,0.25,2,100.0,yS,False,-0.10441732171635087,0.07058227093954539
U56,55,10,100,0.1,0.2,2,0.001,sd,False,-0.3109949100745051,0.07807023348339726
U56,55,10,100,0.1,0.2,2,0.001,mu,False,-0.3420221824369125,0.18583836091327888
U56,55,10,100,0.1,0.2,2,0.001,yS,False,-0.18354505907517282,0.2316436710659252
U56,55,10,100,0.1,0.2,2,0.01,sd,False,-0.3100755698255311,0.07807020435865852
U56,55,10,100,0.1,0.2,2,0.01,mu,False,-0.34103846144405625,0.18583832541721035
U56,55,10,100,0.1,0.2,2,0.01,yS,False,-0.18280223247174332,0.2316436121993859
U56,55,10,100,0.1,0.2,2,0.1,sd,False,-0.301169032480191,0.07806732833638663
U56,55,10,100,0.1,0.2,2,0.1,mu,False,-0.33148531899064015,0.18583480736034963
U56,55,10,100,0.1,0.2,2,0.1,yS,False,-0.17564321844142206,0.23163778629017828
U56,55,10,100,0.1,0.2,2,1.0,sd,False,-0.23378615653385326,0.07781254343958932
U56,55,10,100,0.1,0.2,2,1.0,mu,False,-0.25762883272415693,0.1855121983483876
U56,55,10,100,0.1,0.2,2,1.0,yS,False,-0.12361303185730188,0.23111083154040968
U56,55,10,100,0.1,0.2,2,10.0,sd,False,-0.07017745782642648,0.06747745966832197
U56,55,10,100,0.1,0.2,2,10.0,mu,False,-0.06763716944696485,0.1692775509474782
U56,55,10,100,0.1,0.2,2,10.0,yS,False,-0.019603620593869664,0.20687592372122166
U56,55,10,100,0.1,0.2,2,100.0,sd,False,-0.008116419608972247,0.02238117073954804
U56,55,10,100,0.1,0.2,2,100.0,mu,False,-0.027507774502644633,0.06584373844775548
U56,55,10,100,0.1,0.2,2,100.0,yS,False,-0.0238898007513908,0.07559446569484507
U56,55,10,125,0.08,0.16,2,0.001,sd,False,-0.21060569803955298,0.08906281222549739
U56,55,10,125,0.08,0.16,2,0.001,mu,False,-0.1442381525578995,0.15582188338553837
U56,55,10,125,0.08,0.16,2,0.001,yS,False,-0.2214858984659005,0.16654584992814647
U56,55,10,125,0.08,0.16,2,0.01,sd,False,-0.21023657361234727,0.08906279546115214
U56,55,10,125,0.08,0.16,2,0.01,mu,False,-0.14404674168277243,0.15582186596850467
U56,55,10,125,0.08,0.16,2,0.01,yS,False,-0.22122876428506988,0.16654582906361248
U56,55,10,125,0.08,0.16,2,0.1,sd,False,-0.20661088938959526,0.08906113318020226
U56,55,10,125,0.08,0.16,2,0.1,mu,False,-0.14215584276103854,0.155820135743436
U56,55,10,125,0.08,0.16,2,0.1,yS,False,-0.21868881978875465,0.16654375718903303
U56,55,10,125,0.08,0.16,2,1.0,sd,False,-0.17584830692855524,0.0889080965776674
U56,55,10,125,0.08,0.16,2,1.0,mu,False,-0.12529824811809398,0.1556579647621832
U56,55,10,125,0.08,0.16,2,1.0,yS,False,-0.1960477259675404,0.16635030778031723
U56,55,10,125,0.08,0.16,2,10.0,sd,False,-0.0639522687164582,0.08109555014853675
U56,55,10,125,0.08,0.16,2,10.0,mu,False,-0.048574169312815885,0.14625159780423913
U56,55,10,125,0.08,0.16,2,10.0,yS,False,-0.09194072112951979,0.15543166652651763
U56,55,10,125,0.08,0.16,2,100.0,sd,False,-0.011073058783859002,0.031463008915457724
U56,55,10,125,0.08,0.16,2,100.0,mu,False,1.600222932218731e-05,0.06559422316080765
U56,55,10,125,0.08,0.16,2,100.0,yS,False,-0.018153799151903627,0.06760080535137047
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,0.001,sd,False,-0.2497271827555172,0.07845218962623401
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,0.001,mu,False,-0.007216034317764741,0.15817056629934978
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,0.001,yS,False,0.020309670773282495,0.16042747696504034
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,0.01,sd,False,-0.2494070106177766,0.07845217816737027
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,0.01,mu,False,-0.007031006915639848,0.15817055264219237
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,0.01,yS,False,0.020385820474213112,0.160427460860063
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,0.1,sd,False,-0.24624824363815412,0.07845104075242115
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,0.1,mu,False,-0.0052143344482211695,0.15816919453380673
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,0.1,yS,False,0.021132729879290713,0.16042586034967132
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,1.0,sd,False,-0.21844120099372333,0.07834526508195672
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,1.0,mu,False,0.010031105905292548,0.15804064740271973
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,1.0,yS,False,0.027325722131392838,0.16027528256809342
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,10.0,sd,False,-0.10044661563539203,0.07256477371846637
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,10.0,mu,False,0.05081227289499213,0.15006545377692337
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,10.0,yS,False,0.039475984012032894,0.15130400908844133
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,100.0,sd,False,-0.016587950700102105,0.030146437472472032
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,100.0,mu,False,0.01155072089782505,0.07126477886052063
U56,55,10,150,0.06666666666666667,0.13333333333333333,2,100.0,yS,False,-0.0013623624132030887,0.06954367644081627
U56,55,10,200,0.05,0.1,2,0.001,sd,False,-0.2944732689144791,0.06249991888881479
U56,55,10,200,0.05,0.1,2,0.001,mu,False,-0.12398858128483536,0.0896319508125133
U56,55,10,200,0.05,0.1,2,0.001,yS,False,0.007212787814641186,0.14806319495599118
U56,55,10,200,0.05,0.1,2,0.01,sd,False,-0.29421231323105945,0.06249991340689898
U56,55,10,200,0.05,0.1,2,0.01,mu,False,-0.12388068734506907,0.08963194638069694
U56,55,10,200,0.05,0.1,2,0.01,yS,False,0.007295485595833151,0.1480631874657441
U56,55,10,200,0.05,0.1,2,0.1,sd,False,-0.29162642383504744,0.06249936830895808
U56,55,10,200,0.05,0.1,2,0.1,mu,False,-0.12281106712792034,0.08963150505858353
U56,55,10,200,0.05,0.1,2,0.1,yS,False,0.008113717075748372,0.14806244164517457
U56,55,10,200,0.05,0.1,2,1.0,sd,False,-0.2679393376168546,0.06244781145840983
U56,55,10,200,0.05,0.1,2,1.0,mu,False,-0.11297795838333147,0.08958916876253409
U56,55,10,200,0.05,0.1,2,1.0,yS,False,0.01548865278703171,0.14799095099285264
U56,55,10,200,0.05,0.1,2,10.0,sd,False,-0.14498778328894546,0.059268692644111165
U56,55,10,200,0.05,0.1,2,10.0,mu,False,-0.06224538254898504,0.08667280037470126
U56,55,10,200,0.05,0.1,2,10.0,yS,False,0.04621439328045318,0.14309299544010023
U56,55,10,200,0.05,0.1,2,100.0,sd,False,-0.02379280999707367,0.028242719800605887
U56,55,10,200,0.05,0.1,2,100.0,mu,False,-0.029134132557155024,0.047508200858310756
U56,55,10,200,0.05,0.1,2,100.0,yS,False,0.023057123897797682,0.07806513498623702
U56,55,10,250,0.04,0.08,2,0.001,sd,False,-0.048852696509193994,0.051679287806359775
U56,55,10,250,0.04,0.08,2,0.001,mu,False,-0.05867866361772256,0.0715612839309342
U56,55,10,250,0.04,0.08,2,0.001,yS,False,0.030143479173517895,0.13144492145750342
U56,55,10,250,0.04,0.08,2,0.01,sd,False,-0.04880868371152203,0.0516792852450072
U56,55,10,250,0.04,0.08,2,0.01,mu,False,-0.05861267340016085,0.07156128191932498
U56,55,10,250,0.04,0.08,2,0.01,yS,False,0.03019746815377955,0.13144491750206322
U56,55,10,250,0.04,0.08,2,0.1,sd,False,-0.048371796513675624,0.05167903018218134
U56,55,10,250,0.04,0.08,2,0.1,mu,False,-0.057957592402434255,0.07156108138641726
U56,55,10,250,0.04,0.08,2,0.1,yS,False,0.03073257015980224,0.13144452323621714
U56,55,10,250,0.04,0.08,2,1.0,sd,False,-0.04430626050619191,0.05165455991827572
U56,55,10,250,0.04,0.08,2,1.0,mu,False,-0.051859321844924144,0.07154164005392805
U56,55,10,250,0.04,0.08,2,1.0,yS,False,0.0356346331164521,0.13140634098930037
U56,55,10,250,0.04,0.08,2,10.0,sd,False,-0.02150943788877302,0.049968674892952425
U56,55,10,250,0.04,0.08,2,10.0,mu,False,-0.018035187799315233,0.07008054703088651
U56,55,10,250,0.04,0.08,2,10.0,yS,False,0.058236700151830245,0.12856257965907691
U56,55,10,250,0.04,0.08,2,100.0,sd,False,-0.0008480827244934375,0.027386085245951763
U56,55,10,250,0.04,0.08,2,100.0,mu,False,0.002189947230051059,0.04362988693671577
U56,55,10,250,0.04,0.08,2,100.0,yS,False,0.035866519749073844,0.07879532423449709
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,0.001,sd,False,-0.030863120985897607,0.03535608444007943
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,0.001,mu,False,-0.049451345076772624,0.06359956070134176
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,0.001,yS,False,-0.04537069343024425,0.12693445980963547
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,0.01,sd,False,-0.03083198071758142,0.03535608329289219
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,0.01,mu,False,-0.049404826995469,0.06359955961845365
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,0.01,yS,False,-0.04530021412706309,0.12693445732033237
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,0.1,sd,False,-0.030522583715637763,0.03535596896720761
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,0.1,mu,False,-0.04894215607421826,0.06359945159172509
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,0.1,yS,False,-0.04459973288869734,0.1269342090410328
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,1.0,sd,False,-0.02761840432290863,0.03534491849715504
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,1.0,mu,False,-0.044554995913960393,0.06358890570668208
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,1.0,yS,False,-0.038005301097647104,0.12691001822951087
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,10.0,sd,False,-0.010564813003934859,0.03453498033198721
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,10.0,mu,False,-0.016801747994217964,0.06274742725927351
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,10.0,yS,False,0.0009691389864869837,0.1250116370993094
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,100.0,sd,False,0.003081574090694872,0.02103054572193397
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,100.0,mu,False,0.010021962657561945,0.04328018219796648
U56,55,10,300,0.03333333333333333,0.06666666666666667,2,100.0,yS,False,0.01682516499256881,0.0839605007629558
U56,55,10,400,0.025,0.05,2,0.001,sd,False,0.009442003585228953,0.03407789407883666
U56,55,10,400,0.025,0.05,2,0.001,mu,False,-0.0213726484112986,0.05493365833995578
U56,55,10,400,0.025,0.05,2,0.001,yS,False,0.06574578367098749,0.13702882060545407
U56,55,10,400,0.025,0.05,2,0.01,sd,False,0.00944942165199214,0.03407789348020951
U56,55,10,400,0.025,0.05,2,0.01,mu,False,-0.02135268940939139,0.05493365770769931
U56,55,10,400,0.025,0.05,2,0.01,yS,False,0.0657720491603373,0.13702881880165585
U56,55,10,400,0.025,0.05,2,0.1,sd,False,0.009523120014491515,0.034077833767934274
U56,55,10,400,0.025,0.05,2,0.1,mu,False,-0.021154045372566266,0.054933594608343905
U56,55,10,400,0.025,0.05,2,0.1,yS,False,0.0660329390605009,0.13702863880382143
U56,55,10,400,0.025,0.05,2,1.0,sd,False,0.010213938768558473,0.03407200993322412
U56,55,10,400,0.025,0.05,2,1.0,mu,False,-0.01925875092361573,0.054927408780444886
U56,55,10,400,0.025,0.05,2,1.0,yS,False,0.06847272988539466,0.1370110144566361
U56,55,10,400,0.025,0.05,2,10.0,sd,False,0.013981347404717792,0.03361100985965193
U56,55,10,400,0.025,0.05,2,10.0,mu,False,-0.006865047123036039,0.054415042362973454
U56,55,10,400,0.025,0.05,2,10.0,yS,False,0.0812844218827492,0.13556721076921396
U56,55,10,400,0.025,0.05,2,100.0,sd,False,0.009243222773534177,0.023214682433633227
U56,55,10,400,0.025,0.05,2,100.0,mu,False,0.0003936331503826551,0.040294992030129206
U56,55,10,400,0.025,0.05,2,100.0,yS,False,0.054182497679152175,0.09796311539863956
U56,55,10,500,0.02,0.04,2,0.001,sd,False,0.01590326581316015,0.02835292385900212
U56,55,10,500,0.02,0.04,2,0.001,mu,False,0.017978169450139636,0.06519101852368347
U56,55,10,500,0.02,0.04,2,0.001,yS,False,0.06971742533388947,0.12694048869198948
U56,55,10,500,0.02,0.04,2,0.01,sd,False,0.015905609838246737,0.028352923574195943
U56,55,10,500,0.02,0.04,2,0.01,mu,False,0.01798844717437631,0.06519101810695072
U56,55,10,500,0.02,0.04,2,0.01,yS,False,0.0697299125422749,0.12694048772643673
U56,55,10,500,0.02,0.04,2,0.1,sd,False,0.01592889865322633,0.028352895148072377
U56,55,10,500,0.02,0.04,2,0.1,mu,False,0.01809083549449808,0.06519097649589167
U56,55,10,500,0.02,0.04,2,0.1,yS,False,0.06985413511339866,0.12694039132954837
U56,55,10,500,0.02,0.04,2,1.0,sd,False,0.01614717154057521,0.02835010622767442
U56,55,10,500,0.02,0.04,2,1.0,mu,False,0.019076848569583138,0.06518687678408597
U56,55,10,500,0.02,0.04,2,1.0,yS,False,0.07103335340667982,0.12693090786615113
U56,55,10,500,0.02,0.04,2,10.0,sd,False,0.01726981555286422,0.02811738282160625
U56,55,10,500,0.02,0.04,2,10.0,mu,False,0.025972487045347492,0.06483143405416225
U56,55,10,500,0.02,0.04,2,10.0,yS,False,0.07805517531377038,0.12611970563400487
U56,55,10,500,0.02,0.04,2,100.0,sd,False,0.012016573109203676,0.021404059444866008
U56,55,10,500,0.02,0.04,2,100.0,mu,False,0.02709248536647002,0.05238061536519678
U56,55,10,500,0.02,0.04,2,100.0,yS,False,0.05883820885194713,0.09964468956003059
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,0.001,sd,False,-0.03172805364278797,0.020324166825178347
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,0.001,mu,False,0.03674001683527295,0.05434296501478164
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,0.001,yS,False,0.09549228545430521,0.12047948427895827
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,0.01,sd,False,-0.031725366806351296,0.020324166727651805
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,0.01,mu,False,0.03674251779174176,0.05434296482843537
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,0.01,yS,False,0.09549555766409423,0.12047948382271423
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,0.1,sd,False,-0.031698574648483246,0.020324156987700737
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,0.1,mu,False,0.03676740976818027,0.05434294621419333
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,0.1,yS,False,0.09552805634787587,0.1204794382505201
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,1.0,sd,False,-0.031438112269808416,0.020323195593363375
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,1.0,mu,False,0.03700483242185082,0.054341104901341364
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,1.0,yS,False,0.09583122068687333,0.12047493272594889
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,10.0,sd,False,-0.029444610459377074,0.020238407850662665
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,10.0,mu,False,0.03844838721167554,0.05417540363197426
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,10.0,yS,False,0.0971144914994454,0.12007155865426089
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,100.0,sd,False,-0.026851472715481828,0.016959381797228668
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,100.0,mu,False,0.030345951522666836,0.04694867102265521
U56,55,10,700,0.014285714285714285,0.02857142857142857,2,100.0,yS,False,0.07224611560320826,0.10304298991274452
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,0.001,sd,False,-0.02704025971196633,0.015335828568706966
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,0.001,mu,False,0.03140302865218747,0.058934208126919074
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,0.001,yS,False,0.10304892345774119,0.12020902773182507
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,0.01,sd,False,-0.027035383589026907,0.01533582852644011
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,0.01,mu,False,0.03140654223317407,0.05893420800780291
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,0.01,yS,False,0.10305046469739898,0.12020902746192264
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,0.1,sd,False,-0.026986703263023548,0.015335824303531309
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,0.1,mu,False,0.03144158010836218,0.05893419610610018
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,0.1,yS,False,0.10306575472548052,0.1202090004951134
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,1.0,sd,False,-0.026507870734916894,0.015335406100382754
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,1.0,mu,False,0.031782322968853305,0.05893301574268528
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,1.0,yS,False,0.10320664838962978,0.12020632731991943
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,10.0,sd,False,-0.022411978758606788,0.015297366023563352
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,10.0,mu,False,0.03436429708708011,0.058824153923279554
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,10.0,yS,False,0.10361426986003808,0.11996091418950028
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,100.0,sd,False,-0.008239503414381844,0.01352155330369953
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,100.0,mu,False,0.03282489686713985,0.053250368037375595
U56,55,10,900,0.011111111111111112,0.022222222222222223,2,100.0,yS,False,0.08158219007238987,0.1077769720195757
U56,55,10,1200,0.008333333333333333,0.016666666666666666,2,0.001,sd,False,-0.007944618657236058,0.015686799750457947
U56,55,10,1200,0.008333333333333333,0.016666666666666666,2,0.001,mu,False,0.014596189426431372,0.050684958662985724
U56,55,10,1200,0.008333333333333333,0.016666666666666666,2,0.001,yS,False,0.06192374274070911,0.09641966674574332
U56,55,10,1200,0.008333333333333333,0.016666666666666666,2,0.01,sd,False,-0.007942182230414652,0.015686799727860246
