panel,N,cap,bind_share,mean_gross,mean_nsel,turnover,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,MISS_full,MISS_is,MISS_oos,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,O_S,O_DD,O_CAGR,pass4b,pass4a,pass4b_oos,pass4b_full_and_oos
U56,20,1.00,0.09007164790174002,0.7017911975435005,18.714431934493348,2.7774557876492123,0.1527111597288875,1.1340073903543484,-0.19104397368550508,1.208331968734537,1.0814211882009577,0.13840392534789525,1.115771118731853,-0.13952255530089086,0.16462393961874144,1.1513683329933342,-0.1910439736855053,7.049448045113394,6.065048497344727,7.04944804511346,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True
U56,20,1.25,0.07574206755373593,0.7059557318321392,18.714431934493348,2.8443862745866286,0.1547721446427941,1.1370257364499554,-0.19127568902302294,1.2075270050850835,1.0897022390843647,0.13865420946470386,1.115189107097127,-0.1395225553008923,0.16821175823363754,1.1576279013627007,-0.19127568902302317,7.07261957886518,6.065048497344872,7.072619578865247,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True
U56,20,1.50,0.06755373592630501,0.7077981064483111,18.714431934493348,2.8749962534602083,0.1556526888024128,1.14033765254138,-0.19127568902302305,1.2058463118525453,1.0970651527689368,0.1388216536569209,1.1136990755940557,-0.13952255530089197,0.1696947758085483,1.1643314948267134,-0.19127568902302317,7.072619578865192,6.065048497344838,7.072619578865247,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True
U56,20,2.00,0.05834186284544524,0.709467758444217,18.714431934493348,2.889324600952481,0.15567778754659312,1.1392249662459368,-0.19127568902302294,1.2027813506260316,1.0970651527689368,0.13887643220233215,1.1107893590079212,-0.13952255530089153,0.1696947758085483,1.1643314948267134,-0.19127568902302317,7.07261957886518,6.065048497344794,7.072619578865247,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True
U56,20,INF,0.05322415557830092,0.7100818833162743,18.714431934493348,2.8973943077144937,0.15578668168705812,1.139700973748421,-0.19127568902302328,1.203742907417884,1.0970651527689368,0.13911411272723173,1.111898434102762,-0.1395225553008913,0.1696947758085483,1.1643314948267134,-0.19127568902302317,7.072619578865213,6.065048497344772,7.072619578865247,True,True,True,True,True,False,False,False,True,True,True,True,False,True,True
U56,25,1.00,0.09825997952917093,0.7000102354145343,23.333674513817808,2.605795923417584,0.14581049673581603,1.1236545862772538,-0.20235938581927493,1.2073003722254232,1.0677261833241947,0.12948575764957515,1.0991289323380498,-0.14867717484226084,0.15942619421417636,1.1466018015506902,-0.20235938581927482,8.180989258490378,6.9805104514817256,8.180989258490412,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False
U56,25,1.25,0.07881269191402251,0.7041325486182191,23.333674513817808,2.6677736335211057,0.1481114643697914,1.1274375395924163,-0.21158700153786847,1.207607097699741,1.0771313272682246,0.12980900719173127,1.0997216888146377,-0.14867717484226073,0.1634006268080399,1.153511260384329,-0.21158700153786847,9.103750830349732,6.980510451481714,9.103750830349778,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False
U56,25,1.50,0.06857727737973388,0.706028659160696,23.333674513817808,2.6985508005871295,0.1486922645931119,1.1299449309044676,-0.21158700153786836,1.2070420366625523,1.0819406530423474,0.1300367880909703,1.0994006225166824,-0.14867717484226017,0.16428064522662233,1.1579290814235303,-0.21158700153786847,9.103750830349721,6.980510451481658,9.103750830349778,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False
U56,25,2.00,0.06448311156601842,0.7082702149437052,23.333674513817808,2.7155274754008154,0.14879018080412676,1.1288913518446322,-0.21158700153786847,1.2037152040186652,1.0819406530423474,0.13025013696858312,1.0964569433969065,-0.14867717484225995,0.16428064522662233,1.1579290814235303,-0.21158700153786847,9.103750830349732,6.980510451481637,9.103750830349778,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False
U56,25,INF,0.05322415557830092,0.7100818833162743,23.333674513817808,2.7345152794852705,0.1489102187692648,1.1285133069631514,-0.21158700153786847,1.2022287079791567,1.0819406530423474,0.13051171690682306,1.0952962137355164,-0.14867717484226062,0.16428064522662233,1.1579290814235303,-0.21158700153786847,9.103750830349732,6.9805104514817025,9.103750830349778,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False
