panel,kind,q,draw,n,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,spy_S,spy_CAGR,spy_DD,spy_OOS_S,v2_S,v2_H1,v2_H2,v2_DD,v2_OOS_S,pass4a,pass4b
MIX q=0.0 d0,mix,0.0,0.0,10,0.10865057730245908,0.8217865681149459,-0.21012011594014413,1.0368021192030858,0.6519698050287309,0.11329987513786755,0.8058757214941464,-0.21012011594014413,0.8640811868235075,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,0.9988135560113212,1.1332084750866775,0.8713208741092212,-0.12842501451755706,1.0115032990057025,False,False
MIX q=0.0 d0,mix,0.0,0.0,20,0.10333932600035345,0.9349677665090913,-0.19078050684623138,1.0867885800217163,0.8028738976993365,0.10979333567863314,0.9509158781473555,-0.1907805068462315,0.9098868495206804,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,0.9988135560113212,1.1332084750866775,0.8713208741092212,-0.12842501451755706,1.0115032990057025,False,False
MIX q=0.0 d1,mix,0.0,1.0,10,0.13867605815832063,1.0074919773941349,-0.20522522027679668,1.1265922424847084,0.89749211185159,0.1272660048031069,0.9277592471206657,-0.20522522027679602,1.1394981356595573,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.085981471728733,1.1598552824065549,1.0165676837844237,-0.1206795205954585,1.0790133217979345,False,False
MIX q=0.0 d1,mix,0.0,1.0,20,0.11383447322317575,0.9953889135760698,-0.17712448916564005,1.1214967026597458,0.8778935763384481,0.11377055873107156,0.9821877811361891,-0.17712448916563972,1.0177459773850301,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.085981471728733,1.1598552824065549,1.0165676837844237,-0.1206795205954585,1.0790133217979345,False,True
MIX q=0.0 d2,mix,0.0,2.0,10,0.1445117441932935,0.9940024000196147,-0.2136475809370969,1.056331710863786,0.9512414658731031,0.15397251094006115,1.0014657691326776,-0.21364758093709668,0.9879666684392195,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.080201406808218,1.1892236858363632,0.985324262840367,-0.14160834714040327,1.07877808518847,False,False
MIX q=0.0 d2,mix,0.0,2.0,20,0.12097939894006915,1.013026274516561,-0.1954473036790605,1.0824877144613854,0.956506026645091,0.13359337794891601,1.0652822476038206,-0.19544730367906082,0.922078986380959,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.080201406808218,1.1892236858363632,0.985324262840367,-0.14160834714040327,1.07877808518847,False,True
MIX q=0.0 d3,mix,0.0,3.0,10,0.14001082352084238,0.9894780504818561,-0.2649982479769787,1.1844499865182905,0.8207501392062164,0.12496961374808313,0.8644499734535644,-0.2649982479769786,1.2230865843823562,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.2119739830476397,1.3732260699454975,1.0625561599939135,-0.14304474277284873,1.1620062300649334,False,False
MIX q=0.0 d3,mix,0.0,3.0,20,0.12519938887178683,1.0928929438185155,-0.18866428256359846,1.2357399217449991,0.9613096364112726,0.12330948160976041,1.0548457098525026,-0.18866428256359835,1.1599168312807493,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.2119739830476397,1.3732260699454975,1.0625561599939135,-0.14304474277284873,1.1620062300649334,False,True
MIX q=0.0 d4,mix,0.0,4.0,10,0.09418520094970417,0.7387376970950552,-0.20650958220947557,0.7922735256488032,0.6933111844502486,0.10398722402114258,0.7837538465824276,-0.20650958220947402,0.6606640495329082,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,0.9661583230320386,1.0413503213725959,0.8900938688674438,-0.12646794264765227,1.0218016839190807,False,False
MIX q=0.0 d4,mix,0.0,4.0,20,0.09472245582734451,0.8594154786798917,-0.2020983356849504,0.9219226450823403,0.8018350395805407,0.10341893512661526,0.9132031799259809,-0.2020983356849505,0.7679729118569272,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,0.9661583230320386,1.0413503213725959,0.8900938688674438,-0.12646794264765227,1.0218016839190807,False,False
MIX q=0.0 d5,mix,0.0,5.0,10,0.13658472492612095,1.0641507200634377,-0.20017636495621816,1.2414553208300538,0.9058871959182689,0.13327573063016174,1.0082159916018227,-0.20017636495621804,1.1678782843299604,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.1241748027267504,1.3032368082296868,0.9467730133504851,-0.13014978827058277,1.0987879624707169,False,True
MIX q=0.0 d5,mix,0.0,5.0,20,0.11605798350020557,1.0741507678443731,-0.18550418275118963,1.289160876478413,0.8691402969984877,0.11155043007388854,1.0207991494739892,-0.18550418275118974,1.1649557391321284,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.1241748027267504,1.3032368082296868,0.9467730133504851,-0.13014978827058277,1.0987879624707169,False,True
MIX q=0.1 d0,mix,0.1,0.0,10,0.09944121558082841,0.775835752664575,-0.21147080204055313,0.9814746725112127,0.5901332396960306,0.09249308409625523,0.714060544306733,-0.2114708020405529,0.8836152255282658,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.04344298669889,1.2890645096189712,0.7945747516115286,-0.13121945823755365,0.9422123654756325,False,False
MIX q=0.1 d0,mix,0.1,0.0,20,0.09301127823134436,0.8686729015906237,-0.19541751837377053,1.0851357152018997,0.6624123553693941,0.08350784846343973,0.7803984810311407,-0.19541751837377053,1.0164449741186306,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.04344298669889,1.2890645096189712,0.7945747516115286,-0.13121945823755365,0.9422123654756325,False,False
MIX q=0.1 d1,mix,0.1,1.0,10,0.11370936129081555,0.846965932197648,-0.22685922851490292,1.0318831468226635,0.689771225393785,0.11764144757093709,0.8310767219111697,-0.2268592285149036,0.885214984580001,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.141367351665834,1.1970677490175674,1.0897317766425196,-0.11409982951977848,1.2035147174349907,False,False
MIX q=0.1 d1,mix,0.1,1.0,20,0.11026860490700652,1.0006455093803859,-0.19153278313904953,1.0808621983210633,0.929579003516102,0.12276495673532728,1.0594252172011591,-0.1915327831390492,0.89765018242436,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.141367351665834,1.1970677490175674,1.0897317766425196,-0.11409982951977848,1.2035147174349907,False,True
MIX q=0.1 d2,mix,0.1,2.0,10,0.09410836372547582,0.7620254545799985,-0.18941759191903418,0.8682442789924272,0.6770271771463161,0.09834568666248988,0.7576271041333253,-0.1894175919190343,0.7760270258387811,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.0192793039696957,1.1590763214632434,0.8786469279410783,-0.10519325671820079,0.987210009193595,False,False
MIX q=0.1 d2,mix,0.1,2.0,20,0.0937172278736258,0.9044252377027882,-0.1558911890219944,0.9455014059653217,0.867491316405397,0.10350398456063492,0.9676438752170263,-0.15589118902199472,0.7960032149402432,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.0192793039696957,1.1590763214632434,0.8786469279410783,-0.10519325671820079,0.987210009193595,False,False
MIX q=0.1 d3,mix,0.1,3.0,10,0.13760880832405964,0.9803864154185111,-0.2180562386185061,1.0349251178116008,0.9385700096264511,0.1336167627634135,0.92295892095698,-0.21805623861850632,1.0886561002708328,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8820239235972316,1.0021074355724453,0.9970598832102004,1.0079596627965772,-0.12898963230406135,0.9966840962201421,False,False
