panel,book,cadence,OOS_Sharpe_min,OOS_Sharpe_max,OOS_MaxDD_min,OOS_MaxDD_max,OOS_CAGR_min,OOS_CAGR_max,pass4b_n,n,Sharpe_range,DD_range_pp,CAGR_range_pp,verdict_flips
B136,BAND03,M,1.0846284403747068,1.0995125925656803,-0.15687661157282995,-0.15687424307604436,0.08248365266580482,0.08374216162703707,0,4,0.014884152190973499,0.00023684967855874817,0.1258508961232252,False
B136,BAND03,Q,0.8876072207717232,0.8929010768079936,-0.21842850303993344,-0.21842509318444037,0.07639104563374732,0.07695227951919237,0,4,0.005293856036270417,0.00034098554930750424,0.05612338854450449,False
B136,BAND03,W,1.1061149281164175,1.121912025579526,-0.12240985403190019,-0.122407936655064,0.07884939392053303,0.0800886473002329,0,4,0.015797097463108534,0.0001917376836191309,0.12392533796998784,False
B136,EWELIG,M,1.07443541370375,1.0857003055649173,-0.21662223241008782,-0.21662181469052744,0.12023571188334992,0.12171713911007398,0,4,0.011264891861167303,4.1771956038605396e-05,0.14814272267240636,False
B136,EWELIG,Q,0.9694689654665202,0.9803431412867786,-0.24436024823827207,-0.24435658029457807,0.10969651952700232,0.11115164136013789,0,4,0.010874175820258403,0.00036679436939968113,0.14551218331355642,False
B136,EWELIG,W,1.0106635759396654,1.0211156587026158,-0.1768808521297457,-0.17687930876043623,0.1048601354934191,0.10612641002379952,0,4,0.010452082762950399,0.00015433693094646372,0.1266274530380418,False
B136,TOP20,M,1.000411926222563,1.0093556230371143,-0.2610525610883291,-0.2610459352657424,0.15548074428192016,0.15724021708672264,0,4,0.008943696814551316,0.00066258225867033,0.17594728048024866,False
B136,TOP20,Q,0.749045655109008,0.7551216253205996,-0.27066003473973965,-0.27063847287815357,0.11696758306423094,0.11815465211090403,0,4,0.006075970211591564,0.002156186158608353,0.11870690466730949,False
B136,TOP20,W,0.8843389109021593,0.8941759881616917,-0.2005239339604492,-0.20052048331108285,0.12355081955533231,0.1252248468198771,0,4,0.009837077259532423,0.0003450649366354419,0.16740272645447973,False
U56,BAND03,M,1.2228536258246487,1.2362266887162834,-0.14381696831010204,-0.14381677606052823,0.09548923935876252,0.09667422737341602,0,9,0.013373062891634646,1.9224957381602792e-05,0.11849880146534986,False
U56,BAND03,Q,0.9736369915947524,0.9830517726409665,-0.19901606449716513,-0.19901587010494426,0.08414466778294893,0.08513864777387936,0,9,0.009414781046214182,1.9439222087580532e-05,0.0993979990930427,False
U56,BAND03,W,1.2749278918872782,1.288729275140368,-0.12054949323437081,-0.12054935710126125,0.09447597045404743,0.09563217371201516,0,9,0.013801383253089883,1.3613310956284153e-05,0.1156203257967725,False
U56,EWELIG,M,1.2151616590386312,1.2262387119270683,-0.1701240003603841,-0.17012382180628227,0.1297058584778965,0.1311734301365206,9,9,0.011077052888437189,1.785541018373138e-05,0.14675716586241006,False
U56,EWELIG,Q,1.032801696452597,1.0441467013768746,-0.2220597563063641,-0.22205955442815017,0.1151706555831351,0.11672501217328035,0,9,0.01134500492427759,2.018782139234787e-05,0.1554356590145245,False
U56,EWELIG,W,1.1030841385660493,1.1142946485446927,-0.15874706658130866,-0.15874692106842248,0.11222447986020145,0.11355844421518158,9,9,0.01121050997864348,1.4551288618491753e-05,0.13339643549801217,False
U56,TOP20,M,1.28252208770893,1.2861521096075397,-0.19506866657348376,-0.19506841469673808,0.16666929967619315,0.167403412313627,9,9,0.0036300218986096144,2.51876745682722e-05,0.07341126374338369,False
U56,TOP20,Q,1.0566413766811347,1.0649257155037706,-0.27122388205911996,-0.27122348230225424,0.1526467726816676,0.15422525897265515,0,9,0.008284338822635906,3.9975686572102376e-05,0.15784862909875574,False
U56,TOP20,W,1.1604839121615975,1.169897647021462,-0.183083519022036,-0.18308321629461421,0.14242367360152275,0.14386392023085048,9,9,0.009413734859864409,3.0272742179704437e-05,0.1440246629327735,False
