panel,cons,bps,r_target,r_real,sat_share,held_mean,S_ew,S_fwd,C_ew,C_fwd,dS,dC,rev,ew_wins_S,ew_wins_C,turn_fwd,turn_ew,window
ETF36,FIXED,0,1.0,0.9473870413033503,0.5374592833876222,22.65255157437568,0.7284482263279793,0.7409956985153834,0.059996237946978725,0.06275703240053176,-0.01254747218740404,-0.0027607944535530393,False,False,False,8.67260382489971,8.45085454610514,FULL
SMALL439,FIXED,0,0.05,0.06635190752718753,0.004895960832313341,6.971848225214198,0.4361514694631411,0.5445798185812768,0.05061731543970338,0.09976479353358925,-0.1084283491181357,-0.049147478093885866,False,False,False,27.270710829276474,13.36027270641697,FULL
SMALL439,FIXED,0,0.1,0.13429229353832542,0.0073439412484700125,14.914320685434516,0.4361514694631411,0.6100089802296627,0.05061731543970338,0.09786906455911115,-0.17385751076652156,-0.04725174911940777,False,False,False,21.95280146635667,13.36027270641697,FULL
SMALL439,FIXED,0,0.2,0.25827574885770144,0.017135862913096694,29.741738066095472,0.4361514694631411,0.519820794426943,0.05061731543970338,0.07250986507405655,-0.08366932496380186,-0.021892549634353164,False,False,False,18.81300806128724,13.36027270641697,FULL
SMALL439,FIXED,0,0.35,0.4247999700243022,0.05752753977968176,50.96083231334149,0.4361514694631411,0.5348531217508155,0.05061731543970338,0.07008389786734881,-0.09870165228767436,-0.01946658242764543,False,False,False,16.51427362340017,13.36027270641697,FULL
SMALL439,FIXED,0,0.5,0.5707818710870597,0.10648714810281518,71.1187270501836,0.4361514694631411,0.5304185710419396,0.05061731543970338,0.06720481911001852,-0.09426710157879847,-0.01658750367031514,False,False,False,14.992479955002551,13.36027270641697,FULL
SMALL439,FIXED,0,0.75,0.773584526561402,0.25091799265605874,101.60097919216646,0.4361514694631411,0.44948647806593844,0.05061731543970338,0.053746833005166916,-0.013335008602797349,-0.0031295175654635354,False,False,False,13.859674347100292,13.36027270641697,FULL
SMALL439,FIXED,0,1.0,0.9122588145841566,0.5055079559363526,124.7735618115055,0.4361514694631411,0.43126003154349535,0.05061731543970338,0.05041520935339139,0.004891437919645747,0.00020210608631199278,False,False,False,13.341628106786802,13.36027270641697,FULL
U56,FIXED,0,0.05,0.06539152341025391,0.0,1.9577006507592192,1.1306362733422837,0.9523853813938239,0.11297281766071854,0.22588219828333322,0.17825089194845978,-0.11290938062261469,True,True,False,24.84411132494887,8.2113461832268,FULL
U56,FIXED,0,0.1,0.13072634429306837,0.0021691973969631237,3.932754880694143,1.1306362733422837,1.11898472598121,0.11297281766071854,0.21953751826345624,0.011651547361073655,-0.1065647006027377,True,True,False,19.873768053181507,8.2113461832268,FULL
U56,FIXED,0,0.2,0.2563890427893966,0.027114967462039046,7.894793926247289,1.1306362733422837,1.030285279389944,0.11297281766071854,0.15770733535365178,0.1003509939523397,-0.04473451769293324,True,True,False,15.801545773947845,8.2113461832268,FULL
U56,FIXED,0,0.35,0.4214009449622461,0.06616052060737528,13.62581344902386,1.1306362733422837,1.11864151119398,0.11297281766071854,0.14807920047696776,0.01199476214830364,-0.035106382816249226,True,True,False,12.760400738887228,8.2113461832268,FULL
U56,FIXED,0,0.5,0.567086842847554,0.12255965292841649,19.114967462039047,1.1306362733422837,1.1547603172500467,0.11297281766071854,0.14028690059100435,-0.024124043907763015,-0.02731408293028581,False,False,False,11.002964125264631,8.2113461832268,FULL
U56,FIXED,0,0.75,0.7932458308627194,0.22125813449023862,28.305856832971802,1.1306362733422837,1.1520288654418578,0.11297281766071854,0.12628488896154777,-0.021392592099574115,-0.013312071300829231,False,False,False,9.117251037388517,8.2113461832268,FULL
U56,FIXED,0,1.0,0.9495741074970993,0.5260303687635575,35.079175704989154,1.1306362733422837,1.1307410880898572,0.11297281766071854,0.11565460111717107,-0.00010481474757351172,-0.0026817834564525356,False,False,False,8.383053887573272,8.2113461832268,FULL
B136,DYN,0,0.05,0.05153973226809184,0.0,4.592833876221499,1.1054296734148639,0.9930904099289573,0.11635195735512016,0.20791058305506227,0.11233926348590662,-0.09155862569994211,True,True,False,24.81850668986842,8.266497294317862,FULL
B136,DYN,0,0.1,0.09992744364944439,0.0,9.1085776330076,1.1054296734148639,1.0415675892328937,0.11635195735512016,0.18855380157708312,0.06386208418197015,-0.07220184422196296,True,True,False,20.462342086441286,8.266497294317862,FULL
B136,DYN,0,0.2,0.1993615509396949,0.0,18.229098805646036,1.1054296734148639,0.9605018884371176,0.11635195735512016,0.14342877517457842,0.14492778497774628,-0.027076817819458254,True,True,False,17.182645327404636,8.266497294317862,FULL
B136,DYN,0,0.35,0.3489597481313263,0.0,31.91313789359392,1.1054296734148639,0.9604010772096487,0.11635195735512016,0.12740974113581527,0.14502859620521513,-0.011057783780695107,True,True,False,14.889202538881229,8.266497294317862,FULL
B136,DYN,0,0.5,0.49949311606677627,0.0,45.669923995656895,1.1054296734148639,1.059951240312627,0.11635195735512016,0.13103655194595198,0.04547843310223687,-0.014684594590831823,True,True,False,12.775085251110124,8.266497294317862,FULL
B136,DYN,0,0.75,0.7494099525236667,0.0,68.53094462540717,1.1054296734148639,1.0943812476718555,0.11635195735512016,0.1242793536832083,0.01104842574300835,-0.007927396328088143,True,True,False,10.442317649652042,8.266497294317862,FULL
B136,DYN,0,1.0,0.9990538192678879,1.0,91.3485342019544,1.1054296734148639,1.1045946948289194,0.11635195735512016,0.11621497801125158,0.0008349785859445014,0.0001369793438685818,False,False,False,8.26644308750018,8.266497294317862,FULL
BSTK100,DYN,0,0.05,0.05459863664250414,0.0054288816503800215,3.3018458197611293,1.0926815390192868,1.01877508356441,0.13717411937332047,0.23867955266302143,0.07390645545487673,-0.10150543328970096,True,True,False,25.999081614590175,8.6396905042728,FULL
BSTK100,DYN,0,0.1,0.10349263000783912,0.0054288816503800215,6.657980456026059,1.0926815390192868,1.0873533805737963,0.13717411937332047,0.2147566417398561,0.005328158445490505,-0.07758252236653562,True,True,False,22.073739094004107,8.6396905042728,FULL
BSTK100,DYN,0,0.2,0.20204379993227176,0.0054288816503800215,13.36156351791531,1.0926815390192868,1.0939424450250435,0.13717411937332047,0.18464161959164804,-0.001260906005756679,-0.047467500218327574,False,False,False,17.989844083538774,8.6396905042728,FULL
BSTK100,DYN,0,0.35,0.3504441910325588,0.0054288816503800215,23.402823018458196,1.0926815390192868,1.0391785395480029,0.13717411937332047,0.1558054498461301,0.053502999471283896,-0.018631330472809626,True,True,False,15.326783110045268,8.6396905042728,FULL
BSTK100,DYN,0,0.5,0.4996047406132965,0.0054288816503800215,33.48968512486428,1.0926815390192868,1.0901391924272623,0.13717411937332047,0.15263357290452628,0.002542346592024458,-0.015459453531205813,False,False,False,13.174371610778676,8.6396905042728,FULL
BSTK100,DYN,0,0.75,0.7503570994022375,0.009771986970684038,50.28990228013029,1.0926815390192868,1.1188502767867945,0.13717411937332047,0.14680394965062904,-0.02616873776750772,-0.009629830277308571,False,False,False,10.884877565789132,8.6396905042728,FULL
BSTK100,DYN,0,1.0,0.9990091002551942,1.0,67.07166123778502,1.0926815390192868,1.091503519897443,0.13717411937332047,0.136971029105875,0.0011780191218437874,0.00020309026744547154,False,False,False,8.639868129730301,8.6396905042728,FULL
ETF36,DYN,0,0.05,0.06111137067532544,0.0010857763300760044,1.256243213897937,0.7284482263279793,0.38660096103796976,0.059996237946978725,0.059579681349504865,0.3418472652900096,0.00041655659747386053,False,True,False,27.359107101093006,8.45085454610514,FULL
ETF36,DYN,0,0.1,0.10292770697841583,0.0010857763300760044,2.3724212812160697,0.7284482263279793,0.295726757631434,0.059996237946978725,0.03680942825374345,0.4327214686965453,0.023186809693235277,False,True,True,25.445283474603716,8.45085454610514,FULL
ETF36,DYN,0,0.2,0.19834602650556427,0.0010857763300760044,4.782844733984799,0.7284482263279793,0.5192820974197146,0.059996237946978725,0.06726131393200596,0.2091661289082647,-0.007265075985027236,True,True,False,20.435538234057393,8.45085454610514,FULL
ETF36,DYN,0,0.35,0.34358607487813375,0.0010857763300760044,8.325732899022801,0.7284482263279793,0.7030421455818127,0.059996237946978725,0.08110845556246904,0.02540608074616668,-0.021112217615490314,True,True,False,17.199995371175323,8.45085454610514,FULL
ETF36,DYN,0,0.5,0.49588834566380136,0.0010857763300760044,12.060803474484256,0.7284482263279793,0.7000440426594831,0.059996237946978725,0.07317596997891895,0.028404183668496286,-0.013179732031940228,True,True,False,14.67243845270994,8.45085454610514,FULL
ETF36,DYN,0,0.75,0.7443668800291441,0.004343105320304018,18.091205211726383,0.7284482263279793,0.783566127570343,0.059996237946978725,0.07317153485476635,-0.05511790124236371,-0.013175296907787626,False,False,False,11.365026511015618,8.45085454610514,FULL
ETF36,DYN,0,1.0,0.9992285211629374,1.0,24.27687296416938,0.7284482263279793,0.7298336744265916,0.059996237946978725,0.06011601782721776,-0.0013854480986122963,-0.00011977988023903485,False,False,False,8.452748808568627,8.45085454610514,FULL
SMALL439,DYN,0,0.05,0.054148357825937035,0.0036719706242350062,7.069767441860465,0.4361514694631411,0.445488305946875,0.05061731543970338,0.07955113790871193,-0.009336836483733901,-0.028933822469008552,False,False,False,29.997310713976876,13.36027270641697,FULL
SMALL439,DYN,0,0.1,0.10388718846127243,0.0036719706242350062,14.149326805385558,0.4361514694631411,0.48506583862163966,0.05061731543970338,0.07828569069522961,-0.04891436915849856,-0.027668375255526234,False,False,False,25.184071154343854,13.36027270641697,FULL
SMALL439,DYN,0,0.2,0.20341503830586202,0.0036719706242350062,28.277845777233782,0.4361514694631411,0.5499516732848769,0.05061731543970338,0.0818012361902587,-0.11380020382173583,-0.031183920750555316,False,False,False,21.871718008467973,13.36027270641697,FULL
SMALL439,DYN,0,0.35,0.3524414630146953,0.0036719706242350062,49.47613219094247,0.4361514694631411,0.5810017096117208,0.05061731543970338,0.08067346790523033,-0.14485024014857972,-0.030056152465526953,False,False,False,19.111759298164618,13.36027270641697,FULL
SMALL439,DYN,0,0.5,0.5017110678016472,0.0036719706242350062,70.68910648714811,0.4361514694631411,0.5579023433556956,0.05061731543970338,0.07369758404945426,-0.12175087389255446,-0.023080268609750876,False,False,False,17.242027993927717,13.36027270641697,FULL
SMALL439,DYN,0,0.75,0.7511547060741103,0.004895960832313341,106.03794369645043,0.4361514694631411,0.48483011568236,0.05061731543970338,0.059351705533310595,-0.04867864621921891,-0.008734390093607214,False,False,False,15.140885771269936,13.36027270641697,FULL
SMALL439,DYN,0,1.0,0.9921357599886212,1.0,140.3659730722154,0.4361514694631411,0.4344070840717527,0.05061731543970338,0.050440706266914326,0.0017443853913883811,0.00017660917278905508,False,False,False,13.37693898813432,13.36027270641697,FULL
U56,DYN,0,0.05,0.05192848000481348,0.0,1.7939262472885034,1.1306362733422837,0.9949622468402994,0.11297281766071854,0.25454079487425174,0.13567402650198424,-0.1415679772135332,True,True,False,26.137455823688946,8.2113461832268,FULL
U56,DYN,0,0.1,0.09953260744532307,0.0,3.6746203904555315,1.1306362733422837,1.023982271849116,0.11297281766071854,0.21611234314684324,0.10665400149316762,-0.1031395254861247,True,True,False,23.45356446602774,8.2113461832268,FULL
U56,DYN,0,0.2,0.1982386330105117,0.0,7.4164859002169194,1.1306362733422837,1.1261746569187392,0.11297281766071854,0.19025674218483668,0.004461616423544479,-0.07728392452411814,False,False,False,19.62334540131254,8.2113461832268,FULL
U56,DYN,0,0.35,0.3477642638816207,0.0,13.024945770065075,1.1306362733422837,1.1453648304631878,0.11297281766071854,0.1623131797361992,-0.014728557120904151,-0.04934036207548065,False,False,False,15.851654445785478,8.2113461832268,FULL
U56,DYN,0,0.5,0.4970940288542184,0.0,18.63991323210412,1.1306362733422837,1.1399547152334915,0.11297281766071854,0.14613055126797025,-0.009318441891207785,-0.033157733607251716,False,False,False,13.4546500918769,8.2113461832268,FULL
U56,DYN,0,0.75,0.7477389657728059,0.0,28.01301518438178,1.1306362733422837,1.1224705909679988,0.11297281766071854,0.12607386693800304,0.008165682374284833,-0.013101049277284504,True,True,False,10.976478365156261,8.2113461832268,FULL
U56,DYN,0,1.0,0.9983160283313024,1.0,37.38937093275488,1.1306362733422837,1.1308822952385078,0.11297281766071854,0.11287768473514825,-0.0002460218962241356,9.513292557028485e-05,False,False,False,8.21628672997252,8.2113461832268,FULL
B136,FIXED,10,0.05,0.07086642245304815,0.002171552660152009,4.966340933767644,1.0261183690583502,0.8759512186202089,0.10716215168162102,0.16633229591191312,0.15016715043814133,-0.0591701442302921,True,True,False,21.883816969723267,8.266497294317862,FULL
B136,FIXED,10,0.1,0.13713088497758907,0.011943539630836048,9.926167209554832,1.0261183690583502,0.8945662564516421,0.10716215168162102,0.1425213779576584,0.13155211260670807,-0.03535922627603738,True,True,False,17.922295935407835,8.266497294317862,FULL
B136,FIXED,10,0.2,0.257470938268246,0.0249728555917481,19.710097719869708,1.0261183690583502,0.9431848997615343,0.10716215168162102,0.12992958836952506,0.08293346929681589,-0.02276743668790404,True,True,False,14.310741802245708,8.266497294317862,FULL
B136,FIXED,10,0.35,0.4262621983968974,0.06297502714440825,34.1900108577633,1.0261183690583502,0.9700445125302554,0.10716215168162102,0.12060631834158508,0.05607385652809482,-0.013444166659964063,True,True,False,11.771809812807087,8.266497294317862,FULL
B136,FIXED,10,0.5,0.5749645773659519,0.10857763300760044,47.92942453854506,1.0261183690583502,1.0029147648049466,0.10716215168162102,0.11756729647194453,0.02320360425340362,-0.010405144790323506,True,True,False,10.455695288265538,8.266497294317862,FULL
B136,FIXED,10,0.75,0.7852073544164628,0.20629750271444083,68.49185667752442,1.0261183690583502,1.0103310233130127,0.10716215168162102,0.11150961876611465,0.015787345745337467,-0.004347467084493628,True,True,False,9.101088307371008,8.266497294317862,FULL
B136,FIXED,10,1.0,0.948654722132109,0.511400651465798,85.60803474484256,1.0261183690583502,1.026829686387191,0.10716215168162102,0.10891077244437519,-0.000711317328840888,-0.0017486207627541717,False,False,False,8.334675165292676,8.266497294317862,FULL
BSTK100,FIXED,10,0.05,0.07781460980788817,0.011943539630836048,3.9229098805646037,1.0228373951970056,0.9385099547940509,0.12738334929822792,0.1979666999336167,0.0843274404029547,-0.07058335063538879,True,True,False,22.64786183976224,8.6396905042728,FULL
BSTK100,FIXED,10,0.1,0.12845232169357143,0.01737242128121607,6.88599348534202,1.0228373951970056,0.8708353283924066,0.12738334929822792,0.15520873070099173,0.15200206680459893,-0.027825381402763805,True,True,False,19.73428622885414,8.6396905042728,FULL
BSTK100,FIXED,10,0.2,0.24202170031906048,0.023887079261672096,13.71226927252986,1.0228373951970056,0.9564860186124482,0.12738334929822792,0.1500153012086145,0.06635137658455736,-0.022631951910386583,True,True,False,15.388434983437703,8.6396905042728,FULL
BSTK100,FIXED,10,0.35,0.41101224991592883,0.05537459283387622,24.346362649294246,1.0228373951970056,0.938883394613312,0.12738334929822792,0.13282841987424976,0.08395400058369351,-0.005445070576021838,True,True,False,12.5992809952296,8.6396905042728,FULL
BSTK100,FIXED,10,0.5,0.5636909330632709,0.09446254071661238,34.57220412595005,1.0228373951970056,0.9898851360312592,0.12738334929822792,0.13361865618084057,0.0329522591657464,-0.006235306882612646,True,True,False,10.958373229542628,8.6396905042728,FULL
BSTK100,FIXED,10,0.75,0.7827311347196048,0.1976112920738328,50.123778501628664,1.0228373951970056,1.0090188900480257,0.12738334929822792,0.12986251154485773,0.013818505148979865,-0.002479162246629807,True,True,False,9.438021836458374,8.6396905042728,FULL
BSTK100,FIXED,10,1.0,0.9425856356692508,0.504885993485342,62.34636264929424,1.0228373951970056,1.0290288234117173,0.12738334929822792,0.12955640867645735,-0.006191428214711747,-0.002173059378229425,False,False,False,8.723259691920227,8.6396905042728,FULL
ETF36,FIXED,10,0.05,0.05178067321282513,0.0010857763300760044,0.9630836047774158,0.6286991144056556,0.2909361395996684,0.051074398875337934,0.04038243022237609,0.3377629748059872,0.010691968652961847,False,True,True,24.75020164080185,8.45085454610514,FULL
ETF36,FIXED,10,0.1,0.15422620475094045,0.006514657980456026,2.9153094462540716,0.6286991144056556,0.2980984309090269,0.051074398875337934,0.03493868497970576,0.33060068349662874,0.016135713895632176,False,True,True,21.6356776123333,8.45085454610514,FULL
ETF36,FIXED,10,0.2,0.25555005284586885,0.026058631921824105,4.9185667752443,0.6286991144056556,0.5286090271241229,0.051074398875337934,0.06228329954340128,0.10009008728153268,-0.011208900668063349,True,True,False,16.20178706611419,8.45085454610514,FULL
ETF36,FIXED,10,0.35,0.4241099780567574,0.08903365906623235,8.673181324647123,0.6286991144056556,0.6035030701731768,0.051074398875337934,0.0629543949609197,0.025196044232478787,-0.011879996085581768,True,True,False,13.94635926107005,8.45085454610514,FULL
ETF36,FIXED,10,0.5,0.6032578450239561,0.15743756786102062,13.14115092290988,0.6286991144056556,0.6398922243199386,0.051074398875337934,0.06134833247400184,-0.011193109914283017,-0.010273933598663909,False,False,False,11.30634050734569,8.45085454610514,FULL
ETF36,FIXED,10,0.75,0.7861055391861052,0.2280130293159609,18.04125950054289,0.6286991144056556,0.673452683510965,0.051074398875337934,0.06073610609052049,-0.044753569105309365,-0.009661707215182558,False,False,False,9.578909507664012,8.45085454610514,FULL
ETF36,FIXED,10,1.0,0.9473870413033503,0.5374592833876222,22.65255157437568,0.6286991144056556,0.6414132661021887,0.051074398875337934,0.0535787382474191,-0.012714151696533116,-0.0025043393720811657,False,False,False,8.67260382489971,8.45085454610514,FULL
SMALL439,FIXED,10,0.05,0.06635190752718753,0.004895960832313341,6.971848225214198,0.33611343420604756,0.4198277878535696,0.03666279912702519,0.07018133656562142,-0.08371435364752206,-0.03351853743859623,False,False,False,27.270710829276474,13.36027270641697,FULL
SMALL439,FIXED,10,0.1,0.13429229353832542,0.0073439412484700125,14.914320685434516,0.33611343420604756,0.4876935991841575,0.03666279912702519,0.07402868616752434,-0.15158016497810994,-0.037365887040499146,False,False,False,21.95280146635667,13.36027270641697,FULL
SMALL439,FIXED,10,0.2,0.25827574885770144,0.017135862913096694,29.741738066095472,0.33611343420604756,0.4014993830454783,0.03666279912702519,0.05251712696871769,-0.06538594883943072,-0.015854327841692495,False,False,False,18.81300806128724,13.36027270641697,FULL
SMALL439,FIXED,10,0.35,0.4247999700243022,0.05752753977968176,50.96083231334149,0.33611343420604756,0.42228190954024164,0.03666279912702519,0.05255060021487945,-0.08616847533419408,-0.01588780108785426,False,False,False,16.51427362340017,13.36027270641697,FULL
SMALL439,FIXED,10,0.5,0.5707818710870597,0.10648714810281518,71.1187270501836,0.33611343420604756,0.42434672520742656,0.03666279912702519,0.05131557031767087,-0.088233291001379,-0.014652771190645675,False,False,False,14.992479955002551,13.36027270641697,FULL
SMALL439,FIXED,10,0.75,0.773584526561402,0.25091799265605874,101.60097919216646,0.33611343420604756,0.3485964705765853,0.03666279912702519,0.03923277399999736,-0.01248303637053777,-0.0025699748729721694,False,False,False,13.859674347100292,13.36027270641697,FULL
SMALL439,FIXED,10,1.0,0.9122588145841566,0.5055079559363526,124.7735618115055,0.33611343420604756,0.33252248928198336,0.03666279912702519,0.03648301077669669,0.003590944924064199,0.0001797883503285025,False,False,False,13.341628106786802,13.36027270641697,FULL
U56,FIXED,10,0.05,0.06539152341025391,0.0,1.9577006507592192,1.047494867635826,0.8515193863073935,0.10387225180061876,0.19584817900463225,0.19597548132843245,-0.09197592720401349,True,True,False,24.84411132494887,8.2113461832268,FULL
U56,FIXED,10,0.1,0.13072634429306837,0.0021691973969631237,3.932754880694143,1.047494867635826,1.016802316230763,0.10387225180061876,0.19556066981905218,0.030692551405063107,-0.09168841801843342,True,True,False,19.873768053181507,8.2113461832268,FULL
U56,FIXED,10,0.2,0.2563890427893966,0.027114967462039046,7.894793926247289,1.047494867635826,0.9276639039464215,0.10387225180061876,0.1395728777378502,0.11983096368940449,-0.035700625937231445,True,True,False,15.801545773947845,8.2113461832268,FULL
U56,FIXED,10,0.35,0.4214009449622461,0.06616052060737528,13.62581344902386,1.047494867635826,1.0215466919230016,0.10387225180061876,0.1335326775589416,0.025948175712824373,-0.02966042575832284,True,True,False,12.760400738887228,8.2113461832268,FULL
U56,FIXED,10,0.5,0.567086842847554,0.12255965292841649,19.114967462039047,1.047494867635826,1.0631392110137448,0.10387225180061876,0.1278164262176429,-0.015644343377918757,-0.023944174417024122,False,False,False,11.002964125264631,8.2113461832268,FULL
U56,FIXED,10,0.75,0.7932458308627194,0.22125813449023862,28.305856832971802,1.047494867635826,1.0678269664169104,0.10387225180061876,0.11606641258856842,-0.02033209878108444,-0.01219416078794966,False,False,False,9.117251037388517,8.2113461832268,FULL
U56,FIXED,10,1.0,0.9495741074970993,0.5260303687635575,35.079175704989154,1.047494867635826,1.047873941192173,0.10387225180061876,0.1063428779290263,-0.0003790735563469205,-0.002470626128407538,False,False,False,8.383053887573272,8.2113461832268,FULL
B136,DYN,10,0.05,0.05153973226809184,0.0,4.592833876221499,1.0261183690583502,0.8765314245165536,0.10716215168162102,0.17830895465573082,0.14958694454179655,-0.0711468029741098,True,True,False,24.81850668986842,8.266497294317862,FULL
B136,DYN,10,0.1,0.09992744364944439,0.0,9.1085776330076,1.0261183690583502,0.9288770081299833,0.10716215168162102,0.16448681911422036,0.09724136092836688,-0.05732466743259934,True,True,False,20.462342086441286,8.266497294317862,FULL
B136,DYN,10,0.2,0.1993615509396949,0.0,18.229098805646036,1.0261183690583502,0.8468335779356332,0.10716215168162102,0.12394688333125026,0.179284791122717,-0.016784731649629236,True,True,False,17.182645327404636,8.266497294317862,FULL
B136,DYN,10,0.35,0.3489597481313263,0.0,31.91313789359392,1.0261183690583502,0.8491780675791643,0.10716215168162102,0.11074382999980159,0.17694030147918594,-0.00358167831818057,True,True,False,14.889202538881229,8.266497294317862,FULL
B136,DYN,10,0.5,0.49949311606677627,0.0,45.669923995656895,1.0261183690583502,0.9562219354588202,0.10716215168162102,0.11668139353611395,0.06989643359953002,-0.009519241854492932,True,True,False,12.775085251110124,8.266497294317862,FULL
B136,DYN,10,0.75,0.7494099525236667,0.0,68.53094462540717,1.0261183690583502,1.0016289202559503,0.10716215168162102,0.11260112444060066,0.024489448802399894,-0.005438972758979643,True,True,False,10.442317649652042,8.266497294317862,FULL
B136,DYN,10,1.0,0.9990538192678879,1.0,91.3485342019544,1.0261183690583502,1.0252614722702598,0.10716215168162102,0.10702640667075802,0.0008568967880904221,0.00013574501086299762,False,False,False,8.26644308750018,8.266497294317862,FULL
BSTK100,DYN,10,0.05,0.05459863664250414,0.0054288816503800215,3.3018458197611293,1.0228373951970056,0.9094525416040508,0.12738334929822792,0.20690348169463468,0.1133848535929548,-0.07952013239640676,True,True,False,25.999081614590175,8.6396905042728,FULL
