panel,dial,scale,c0,h,bind,margin,step_delta,steps,slope,dial_dist,pass4b,pass4a
B136,vol,x4,0.6,0.0125,H2,-0.35641131762385836,0.0037923338911117765,93.98205112139304,0.3033867112889421,1.1747756390174129,0,0
SMALL439,K,x1,200.0,25.0,H1,-0.3224144775239518,0.011356900346820797,28.38930233408336,0.00035497838937041947,908.2650864909772,0,0
SMALL439,K,x2,200.0,12.0,H1,-0.3224144775239518,0.008634427190183591,37.34057516756898,3.4707874474237954e-05,9289.375463290473,0,0
SMALL439,K,x4,200.0,6.0,H1,-0.3224144775239518,0.017351275795061682,18.581600646086997,0.00043899642415716017,734.4353160574443,0,0
SMALL439,band,x1,0.03,0.01,H1,-0.3224144775239518,0.012203216430950958,26.420450653174807,0.8231214394285036,0.39169733903153514,0,0
SMALL439,band,x2,0.03,0.005,H1,-0.3224144775239518,0.00735725602498305,43.822652960441815,-0.12890631272797215,2.501153517627451,0,0
SMALL439,band,x4,0.03,0.0025,H1,-0.3224144775239518,0.008856103088196787,36.40590836771745,0.7387941281059573,0.43640638881432925,0,0
SMALL439,f,x1,0.5,0.1,H2,-0.33143717666802175,0.0,inf,0.0,inf,0,0
SMALL439,f,x2,0.5,0.05,H2,-0.33143717666802175,0.0,inf,0.0,inf,0,0
SMALL439,f,x4,0.5,0.025,H2,-0.33143717666802175,0.0,inf,0.0,inf,0,0
SMALL439,gross,x1,0.75,0.05,H1,-0.3224144775239518,0.00022958072371143112,1404.3621446598759,0.0045916144742286225,70.21810723299379,0,0
SMALL439,gross,x2,0.75,0.025,H1,-0.3224144775239518,0.00011478695966438135,2808.807537603923,0.004591478386575254,70.22018844009807,0,0
SMALL439,gross,x4,0.75,0.0125,H1,-0.3224144775239518,5.739595312792556e-05,5617.373001984064,0.004591676250234045,70.2171625248008,0,0
SMALL439,n,x1,5.0,4.0,H2,-0.33143717666802175,0.16044002681685712,2.0658010550344676,-0.014316276504054835,23.151073994285312,0,0
SMALL439,n,x2,5.0,2.0,H2,-0.33143717666802175,0.13012689523027404,2.547030543390025,-0.026445816871490474,12.532688185756998,0,0
SMALL439,n,x4,5.0,1.0,H2,-0.33143717666802175,0.1975770605122581,1.677508389935069,-0.012023725251618544,27.565265317702277,0,0
SMALL439,vol,x1,0.6,0.05,H2,-0.33143717666802175,0.015173518637555616,21.84313240619677,0.006544252689065777,50.645534702807446,0,0
SMALL439,vol,x2,0.6,0.025,H2,-0.33143717666802175,0.007423153001551164,44.64911023641351,-0.29692612006204655,1.1162277559103377,0,0
SMALL439,vol,x4,0.6,0.0125,H2,-0.33143717666802175,0.00754612500866203,43.92150624162366,-0.6036900006929624,0.5490188280202958,0,0
U56,K,x1,200.0,25.0,CAGR,-0.019549852649631397,0.0022156213272060965,8.823643467218202,2.472705222080318e-05,790.626091418364,0,0
U56,K,x2,200.0,12.0,CAGR,-0.019549852649631397,0.0014707057743337248,13.29283735116093,-1.7906721249368502e-05,1091.760595219007,0,0
U56,K,x4,200.0,6.0,CAGR,-0.019549852649631397,0.0010221468414585155,19.126266263011136,-5.1012498725744315e-06,3832.3652316535586,0,0
U56,band,x1,0.03,0.01,CAGR,-0.019549852649631397,0.001828283915660256,10.693006967996695,-0.028154374427180606,0.6943806441231992,0,0
U56,band,x2,0.03,0.005,CAGR,-0.019549852649631397,0.0008983109422937563,21.762901607001027,-0.04246429894276815,0.4603832663287337,0,0
U56,band,x4,0.03,0.0025,CAGR,-0.019549852649631397,0.0004829836767521467,40.47725335376876,-0.06111583089412065,0.31988197433657234,0,0
U56,f,x1,0.5,0.1,H1,-0.3318719890017573,0.0,inf,0.0,inf,0,0
U56,f,x2,0.5,0.05,H1,-0.3318719890017573,0.0,inf,0.0,inf,0,0
U56,f,x4,0.5,0.025,H1,-0.3318719890017573,0.0,inf,0.0,inf,0,0
U56,gross,x1,0.75,0.05,CAGR,-0.019549852649631397,0.005835046792949439,3.350419172859716,0.11670093585898877,0.1675209586429858,0,0
U56,gross,x2,0.75,0.025,CAGR,-0.019549852649631397,0.002917543711741022,6.700791686841659,0.11670174846964088,0.16751979217104146,0,0
U56,gross,x4,0.75,0.0125,CAGR,-0.019549852649631397,0.0014587745234491134,13.401558866964512,0.11670196187592907,0.1675194858370564,0,0
U56,n,x1,5.0,4.0,H1,-0.3318719890017573,0.2844593500568061,1.1666763245275042,0.07111483751420153,4.666705298110017,0,0
U56,n,x2,5.0,2.0,H1,-0.3318719890017573,0.10891409568226107,3.0470986048485327,0.05297381090543157,6.264831306817109,0,0
U56,n,x4,5.0,1.0,H1,-0.3318719890017573,0.07284396240969349,4.555929936035364,0.06801185764947748,4.879619532114147,0,0
U56,vol,x1,0.6,0.05,H1,-0.3318719890017573,0.0,inf,0.0,inf,0,0
U56,vol,x2,0.6,0.025,H1,-0.3318719890017573,0.0,inf,0.0,inf,0,0
U56,vol,x4,0.6,0.0125,H1,-0.3318719890017573,0.0,inf,0.0,inf,0,0
