panel,bps,book,CAGR,Sharpe,MaxDD,H1,H2,OOS,v4a,v4b,fail4b
U56,0,TOP3_g0.75,0.09350953249130245,0.8932393284405344,-0.12945508276428574,0.9340302902334765,0.8654749680532853,0.9160388719713976,False,False,H1
U56,0,TOP3_g0.85,0.1056290616896356,0.8929069860997211,-0.1463205830976102,0.9344489971136686,0.8645009114716452,0.9152113341564506,False,False,H1
U56,0,TOP3_g1.00,0.12361549511230563,0.8923947216968497,-0.17143290390977584,0.9350675293613852,0.8630235913011262,0.9139532702467332,False,False,H1
U56,0,TOP5_g0.75,0.09028468212702578,0.8975922901087439,-0.13594394240496066,0.8802259363833469,0.9175513525068743,0.9826951090772135,False,False,H1
U56,0,TOP5_g0.85,0.10200038055361782,0.8971400800693062,-0.15346005248061256,0.8804376934405741,0.9165219064428132,0.9818085666584923,False,False,H1
U56,0,TOP5_g1.00,0.11939511411562553,0.8964482473547027,-0.1794574440491422,0.8807468074490776,0.9149599304810554,0.9804607588044233,False,False,H1
U56,0,TOP10_g0.75,0.10905773349817371,1.0700184615088437,-0.13044738172487913,1.1529856160600767,1.0050795244440556,1.0589398705539417,False,True,
U56,0,TOP10_g0.85,0.12358809854695973,1.0697984142528931,-0.14710141725999926,1.1531591487594313,1.0045241854858578,1.0584908298371438,False,True,
U56,0,TOP10_g1.00,0.14534335144990607,1.0694614139322611,-0.17174691030763978,1.1534121430891826,1.003686099274188,1.0578109367636552,False,True,
U56,0,TOP20_g0.75,0.11376889770344278,1.0820412588925152,-0.17293395244675813,1.1533357711790966,1.0265829330195881,1.1043497824913941,False,True,
U56,0,TOP20_g0.85,0.12895407029402306,1.081811156072154,-0.19471844162920782,1.1533663266898935,1.0261583914793182,1.1039482135871181,False,True,
U56,0,TOP20_g1.00,0.1516997931738846,1.0814565839107533,-0.22683524881759698,1.153405783050963,1.0255125226945117,1.1033342618691715,False,False,DD
U56,0,RULESv1,0.0899230928204462,0.8948880940589614,-0.13594394240496122,0.8773917061188327,0.9148968978097718,0.9780477105237235,False,False,H1
U56,10,TOP3_g0.75,0.06330719343983793,0.6298727025502019,-0.13621239081195657,0.6525618465398352,0.6153491084403218,0.657324448455416,False,False,H1
U56,10,TOP3_g0.85,0.07108540002767438,0.6295529620081851,-0.15353586885819281,0.6530237735915616,0.6143657883045827,0.6564865182327313,False,False,H1
U56,10,TOP3_g1.00,0.08241974344478775,0.6289930621161565,-0.17915498342038705,0.6536379179623726,0.6128094482342508,0.6551483865920862,False,False,H1
U56,10,TOP5_g0.75,0.06481536911320362,0.6664244225252938,-0.13827796154480843,0.6434376901590261,0.6898325440923032,0.7509006437607517,False,False,H1
U56,10,TOP5_g0.85,0.07287431765355934,0.6660093692743294,-0.15606377941406102,0.6437064762443369,0.688827637030501,0.7500371083125195,False,False,H1
U56,10,TOP5_g1.00,0.08466356072948877,0.6652919013752892,-0.1824479008200921,0.6440217711376411,0.6872187840050256,0.7486405338707192,False,False,H1
U56,10,TOP10_g0.75,0.09071269015002659,0.905944565616294,-0.1362679539686643,0.9795695451057075,0.8480774528945186,0.8982846916632804,False,False,CAGR
U56,10,TOP10_g0.85,0.1025570636964881,0.9058248261023973,-0.1535591142900501,0.979843493993319,0.8476223573373071,0.8979365756987583,False,False,CAGR
U56,10,TOP10_g1.00,0.12016685071669575,0.9055556437463851,-0.17910730149949106,0.9801679036677531,0.8468484813593112,0.8973223426548712,False,True,
U56,10,TOP20_g0.75,0.10072570569482009,0.9695397311789559,-0.17382001834748317,1.0378958385500259,0.9160210215356245,0.9926291653120919,False,False,CAGR
U56,10,TOP20_g0.85,0.11399605545747238,0.9694469474237654,-0.19569601593218633,1.0380600272962106,0.9157352230337931,0.9923638490724797,False,True,
U56,10,TOP20_g1.00,0.13378042000856172,0.9692176211842151,-0.22794402893557986,1.0382176010944972,0.9152175505231841,0.9918747410163562,False,False,DD
U56,10,RULESv1,0.06453053483847215,0.6641804017269177,-0.13827796154480831,0.6409087934305884,0.6877921123353656,0.747063834691694,False,False,H1
U56,25,TOP3_g0.75,0.019517667456293575,0.23437962299262455,-0.17105448647559107,0.23002305939090426,0.23965608601092503,0.26852233598693664,False,False,H1
U56,25,TOP3_g0.85,0.021227751003488615,0.23407806554847335,-0.19233139834322988,0.23054754547339473,0.23865905828861514,0.26766885874317115,False,False,H1
U56,25,TOP3_g1.00,0.023364052393596957,0.23344552970493967,-0.22357676692341588,0.23115056534674366,0.23698501170844588,0.26621109681498745,False,False,H1
U56,25,TOP5_g0.75,0.02769406553811682,0.31845999031502337,-0.15629933763153736,0.28693489871383154,0.34712089976758037,0.4017886135152673,False,False,H1
U56,25,TOP5_g0.85,0.030585446827080087,0.3181010105678946,-0.17588792652540053,0.287289825003243,0.34615293336331326,0.40095947540420307,False,False,H1
U56,25,TOP5_g1.00,0.03452510299515099,0.31734375179522645,-0.20473264848184014,0.2876125267234804,0.3444727500642183,0.399488289233577,False,False,H1
U56,25,TOP10_g0.75,0.06374878939894746,0.6590098491428142,-0.14492934739679242,0.7184642676200335,0.6118602990668056,0.6564810611000493,False,False,H1
U56,25,TOP10_g0.85,0.07172854429017406,0.6590414379864308,-0.16315848983599635,0.7188903001878008,0.6115560528933404,0.6562848009517055,False,False,H1
U56,25,TOP10_g1.00,0.08341109226646548,0.6588742951005464,-0.19003128253526724,0.719322662611534,0.6108784819945683,0.6557689758379089,False,False,H1
U56,25,TOP20_g0.75,0.08143971278291029,0.8003477816150194,-0.17514814909630128,0.8642381029700755,0.7497825261828784,0.824594834579578,False,False,H1
U56,25,TOP20_g0.85,0.09192068616903226,0.8004618526794802,-0.1971611643612653,0.86460405407479,0.7497054023463938,0.82453454422134,False,False,H1
U56,25,TOP20_g1.00,0.10740997847645017,0.8004204866640077,-0.22960557241285684,0.8649393278408946,0.7493798007777405,0.8242325869986696,False,False,H1
U56,25,RULESv1,0.02751817304906079,0.3169259386690001,-0.15629933763153747,0.2848945732875525,0.3460135787879513,0.39920030769495,False,False,H1
B136,0,TOP3_g0.75,0.09795679086846998,0.8913334538883388,-0.147936220613049,1.1758578793087988,0.6567833843215941,0.768985287749066,False,False,H2
B136,0,TOP3_g0.85,0.11062687574355268,0.890987447992805,-0.16645975849084393,1.1758798923162372,0.6561789090053581,0.7683835685612649,False,False,H2
B136,0,TOP3_g1.00,0.12941469063714717,0.8904684791683668,-0.19371937503417846,1.1759090723248469,0.655279324263478,0.7674854291844887,False,False,H2
B136,0,TOP5_g0.75,0.09544044591261791,0.9101770448487513,-0.1835308075093599,1.03627176005032,0.8040438308634045,0.8540768588814265,False,False,H2
B136,0,TOP5_g0.85,0.10788444471978065,0.9101333911108795,-0.20604759422220853,1.0366341048446053,0.803629157155083,0.8537263828139116,False,False,H2
B136,0,TOP5_g1.00,0.12638848424422178,0.910065348937322,-0.23897602667728113,1.0371751546853627,0.8030057121686434,0.8531982950984641,False,False,H2
B136,0,TOP10_g0.75,0.0922618250185614,0.9115502018856143,-0.17632849556291486,1.1193980265325487,0.7333359192365773,0.7967699188858518,False,False,H2
B136,0,TOP10_g0.85,0.10429801917956016,0.9113131038451814,-0.1981503169781409,1.119504472930038,0.7328075899353549,0.7963035377294795,False,False,H2
B136,0,TOP10_g1.00,0.12219987007159872,0.9109515809285227,-0.2301612580921688,1.119658252029066,0.7320119861336697,0.7955994556681335,False,False,H2
B136,0,TOP20_g0.75,0.10549641436848489,1.0073651191760378,-0.17772348203081445,1.2253483381254677,0.8188743692746846,0.9082564127629291,False,False,H2
B136,0,TOP20_g0.85,0.11947137534166896,1.0072047706951646,-0.19978772123495125,1.2256232198729873,0.8184560724446512,0.9078482655253264,False,False,H2
B136,0,TOP20_g1.00,0.14035567787411907,1.006954012386786,-0.23218026122257185,1.2260289347203186,0.8178253116617067,0.907227676057319,False,False,H2
B136,0,RULESv1,0.09562048178086613,0.9117838878057644,-0.18353080750936002,1.0362717600503204,0.8070353917672256,0.8568806821147589,False,False,H2
B136,10,TOP3_g0.75,0.061352717241233146,0.5877770754191871,-0.18118817144862964,0.8619693781129355,0.360629330413131,0.4666835410992608,False,False,H1
B136,10,TOP3_g0.85,0.06875875482331772,0.5874807269834716,-0.20361267306174125,0.8620301055841356,0.36007767113533384,0.4661319299722841,False,False,H1
B136,10,TOP3_g1.00,0.07948386316313649,0.5869738743388301,-0.23649078771458154,0.8620569213852743,0.3591930462851878,0.46524633331211707,False,False,H1
B136,10,TOP5_g0.75,0.06364186513817849,0.6330985159399426,-0.21191263611532718,0.7562149489638128,0.5285002013100579,0.572945092881958,False,False,H1
B136,10,TOP5_g0.85,0.07151027753314754,0.6330976796346273,-0.23758516616109915,0.7566433959920108,0.5281094029560528,0.5726183209415393,False,False,H1
B136,10,TOP5_g1.00,0.08300091100141782,0.6330248077854743,-0.27498234030029667,0.7572059560468629,0.5274605035980766,0.5720626007388583,False,False,H1
B136,10,TOP10_g0.75,0.06647310059776368,0.6786881662011534,-0.17982976615910462,0.8779332230801266,0.507094857153248,0.5642829373761498,False,False,H1
B136,10,TOP10_g0.85,0.07480065709279327,0.6785381252590961,-0.2020238831224389,0.8781331261283989,0.5066460595916275,0.5638983664443896,False,False,H1
B136,10,TOP10_g1.00,0.08701651890176532,0.678239170852476,-0.23455532872799556,0.8783587976254722,0.5059019033937111,0.5632500295887715,False,False,H1
B136,10,TOP20_g0.75,0.08562483081901573,0.8345876318410279,-0.18086909680048768,1.0453499818920553,0.6518870776277933,0.7353784146937387,False,False,H2
B136,10,TOP20_g0.85,0.0967016964405456,0.8345698587242886,-0.20326667572243506,1.0457302686790966,0.6516357930469628,0.7351403724846629,False,False,H2
B136,10,TOP20_g1.00,0.11312145312055244,0.8344662148659453,-0.23612692131160273,1.0462257125098304,0.6511894618482659,0.7347092285463674,False,False,H2
B136,10,RULESv1,0.06385177680442844,0.6349911081998837,-0.21191263611532518,0.7562149489638127,0.5320307500704073,0.5762505378038233,False,False,H1
B136,25,TOP3_g0.75,0.0086643687889838,0.13306375849618882,-0.32738285636902353,0.3890978845929727,-0.08119942800581516,0.015145303341023843,False,False,H1
B136,25,TOP3_g0.85,0.008823272620420708,0.13283802024325375,-0.3670634217194132,0.38921478171009566,-0.08167754364299436,0.014663503901486486,False,False,H1
B136,25,TOP3_g1.00,0.008593363099248963,0.13234314461899369,-0.42436596999610665,0.3892329080043862,-0.08254739995292294,0.013789482223190255,False,False,H1
B136,25,TOP5_g0.75,0.017626106851076795,0.21715551950734016,-0.26721084947028473,0.33504726125532297,0.115429528499697,0.15134472023345397,False,False,H1
B136,25,TOP5_g0.85,0.01912418224329815,0.21721609540970985,-0.29799137428429157,0.3355750070207243,0.11506975266461515,0.1510485630355334,False,False,H1
B136,25,TOP5_g1.00,0.020961122999887394,0.21713306983867545,-0.34220778237064586,0.3361680293311982,0.11437921934177943,0.15044759177504186,False,False,H1
B136,25,TOP10_g0.75,0.028901940468869736,0.3286943291851524,-0.21108174530405477,0.514547488274825,0.16739229630875652,0.21511403728629183,False,False,H1
B136,25,TOP10_g0.85,0.031992863246216086,0.3286730104040591,-0.2368104397886145,0.5148884151315247,0.16705908460650784,0.21484851757353796,False,False,H1
B136,25,TOP10_g1.00,0.03625371199867988,0.32846474329591935,-0.2743774744760802,0.5152215040328316,0.1663870897739889,0.2142787763568562,False,False,H1
B136,25,TOP20_g0.75,0.056470724895316904,0.5749143358208957,-0.18559063162929956,0.7745162671167121,0.40114443328294197,0.4756961701035898,False,False,H1
B136,25,TOP20_g0.85,0.0633938965950418,0.5751105055186563,-0.20848430724103129,0.7750555264990403,0.40114290875466113,0.4757126363253133,False,False,H1
B136,25,TOP20_g1.00,0.07345864299359017,0.5752271873918863,-0.24203969849447482,0.7756859397315248,0.4009719399143,0.47556451488147083,False,False,H1
B136,25,RULESv1,0.017877371243752993,0.21947520601685164,-0.2672108494702856,0.3350472612553231,0.11976494051872108,0.15539928865606328,False,False,H1
