pool_def,min_pool,cut,n_IS,n_OOS,mean_lift_IS,t_IS,win_IS,sig_share_IS,mean_lift_OOS,t_OOS,win_OOS,sig_share_OOS,n_admitted_OOS,n_rejected_OOS,mean_lift_admitted_OOS,mean_lift_rejected_OOS,screen_edge_OOS,edge_toplift_control,edge_random_control,edge_random_sd
ALL,3,2026-09-06,1993,2175,0.040665683204606624,14.820388234782104,0.6793778223783241,0.0055193176116407425,0.04210374318345199,13.170446412763864,0.6560919540229885,0.022528735632183907,49,2126,0.23104086976747676,0.03774912455569224,0.19329174521178452,0.5515674308285862,0.0010985591678054657,0.021218918896390725
ALL,5,2026-09-06,1843,2160,0.04294820266638395,14.634444516460283,0.6874660879001627,0.005968529571351058,0.042397686098080305,13.174602673051975,0.6574074074074074,0.022685185185185187,49,2111,0.23104086976747676,0.0380189480593307,0.19302192170814605,0.5513549604623568,-3.7036213127286667e-06,0.022725419950770015
ALL,8,2026-09-06,955,1956,0.04768161372595739,10.27612429593256,0.6596858638743456,0.008376963350785341,0.04313214362782091,12.467212974292725,0.6584867075664622,0.025051124744376277,49,1907,0.23104086976747676,0.03830386487541235,0.1927370048920644,0.5622620369901347,0.0006178999783991967,0.022367237752608647
ALL,12,2026-09-06,828,1844,0.04939146580001239,9.729964121525306,0.6678743961352657,0.00966183574879227,0.04418054610798899,12.17414459218791,0.6626898047722343,0.026572668112798264,49,1795,0.23104086976747676,0.03907962362369099,0.19196124614378576,0.5617974767654148,9.294239253177655e-06,0.02322253773048271
LIVE,3,2026-09-06,1993,1974,0.03949044350390271,14.283144258353087,0.6608128449573507,0.04565980933266432,0.046902515669215716,13.597946071004843,0.6646403242147924,0.020263424518743668,40,1934,0.32947638300874665,0.04105817508308271,0.28841820792566397,0.6331588634062288,-2.7139167023333825e-05,0.027010580634526597
LIVE,5,2026-09-06,1428,1959,0.050068553635641236,13.87935945454508,0.6834733893557423,0.008403361344537815,0.04726336216379644,13.603346611882126,0.666156202143951,0.02041858090862685,40,1919,0.3294763830087466,0.041380860426538484,0.2880955225822081,0.6328907817072562,-0.00015865421025660256,0.025766241970640043
LIVE,8,2026-09-06,955,1755,0.048139035652176344,10.364630228593683,0.6596858638743456,0.009424083769633508,0.04864751991056494,12.903324562360929,0.6683760683760683,0.022792022792022793,40,1715,0.3294763830087466,0.04209757558174437,0.2873788074270022,0.628493846722513,0.0031462944322425755,0.02643058291635265
LIVE,12,2026-09-06,828,1643,0.04991904785259585,9.823704461273998,0.6678743961352657,0.010869565217391304,0.05020015309199967,12.615758399307179,0.6737674984783932,0.024345709068776627,40,1603,0.3294763830087466,0.043231313917533126,0.2862450690912135,0.6277449791800237,-0.002278120645981237,0.02641984793760598
