panel,book,family,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,turnover,fail4a,fail4b,pass4a,pass4b
U56,FWD5,N,0,0.1859006414584794,1.0493481848058681,-0.2050668134779926,1.0077982033052706,1.0910982893172285,1.08736961571556,17.62247232499748,DD,DD,False,False
U56,FWD5,N,1,0.18381522784516946,1.0394597423317624,-0.20614623161797363,0.9969435782286867,1.081962994122734,1.078027733512788,17.62247232499748,DD,DD,False,False
U56,FWD5,N,2,0.18173337795323352,1.029568148010392,-0.20722424069370005,0.9860854822794941,1.0728247945563714,1.0686828583540535,17.62247232499748,DD,DD,False,False
U56,FWD5,N,5,0.17550915150245228,0.9998751588017787,-0.21044983118818505,0.9534913040738705,1.045393324020418,1.040630867322467,17.62247232499748,DD,"H1,DD",False,False
U56,FWD5,N,10,0.16520616497465235,0.9503303963383655,-0.2157977985023969,0.8991069960523866,0.9996213026177087,0.9938232266964575,17.62247232499748,DD,"H1,DD",False,False
U56,FWD5,N,15,0.15499094960404647,0.9007227569685591,-0.22111093462644704,0.8446570259164056,0.9537891955002757,0.9469541391495441,17.62247232499748,DD,"H1,DD",False,False
U56,FWD5,N,25,0.1348209326179406,0.8013544631759973,-0.23163358355894437,0.7356072889566834,0.8619727590871559,0.8530615662039828,17.62247232499748,DD,"H1,OOS,DD",False,False
U56,FWD10,N,0,0.14398931326086628,1.024573080571075,-0.1747359474773974,1.0243295396848315,1.0310039930310824,1.0639823521718028,13.857050968019722,DD,-,False,True
U56,FWD10,N,1,0.14240700627395375,1.0147961898389553,-0.17480055460686283,1.0136687824130222,1.0219178223538399,1.0547258418755958,13.857050968019722,DD,-,False,True
U56,FWD10,N,2,0.1408268329793978,1.0050163473252833,-0.1748651591759861,1.0030043612263544,1.0128291866672774,1.045466688665677,13.857050968019722,DD,-,False,True
U56,FWD10,N,5,0.13609908722820796,0.9756597008709958,-0.17505895752140044,0.9709898985008384,0.9855489542280947,1.017673860330971,13.857050968019722,DD,-,False,True
U56,FWD10,N,10,0.12826192382512347,0.926678454222595,-0.17538190355779537,0.9175665176313622,0.9400369438453602,0.9713041910854874,13.857050968019722,DD,H1,False,False
U56,FWD10,N,15,0.12047747523847208,0.8776367808365322,-0.1757047855877485,0.8640692663459475,0.8944738005570174,0.9248794878102073,13.857050968019722,DD,H1,False,False
U56,FWD10,N,25,0.10506534235383236,0.7794020777277634,-0.17635035763299556,0.7568928737035483,0.8032175858000483,0.8318896822823253,13.857050968019722,DD,"H1,H2,OOS,CAGR",False,False
U56,FWD20,N,0,0.13749175798268798,1.1754601006115302,-0.18220036194153788,1.1778456773192798,1.1800056069179947,1.2467429121940627,9.630697203129406,DD,-,False,True
U56,FWD20,N,1,0.13639771006112889,1.1671366446175866,-0.1822886997115154,1.1688997521182578,1.1721673025660968,1.238876104790843,9.630697203129406,DD,-,False,True
U56,FWD20,N,2,0.13530468863026934,1.1588111018492562,-0.182377031866355,1.1599513235880303,1.1643272006274648,1.231007360293538,9.630697203129406,DD,-,False,True
U56,FWD20,N,5,0.13203177389434506,1.133822308320429,-0.18264199464160413,1.1330914658363411,1.1407964019451133,1.2073898010004953,9.630697203129406,DD,-,False,True
U56,FWD20,N,10,0.1265973583235207,1.092135905431323,-0.18308348697878118,1.0882791557222313,1.1015451872229007,1.1679912338069651,9.630697203129406,DD,-,False,True
U56,FWD20,N,15,0.12118839450014418,1.0504053546526724,-0.18352483897250882,1.0434143729678866,1.0622556357917006,1.1285509365590851,9.630697203129406,DD,-,False,True
U56,FWD20,N,25,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.9535500018905776,0.9835762726543062,1.0495601201126592,9.630697203129406,DD,H1,False,False
U56,FWD40,N,0,0.10244948506565077,1.182176700183864,-0.13906793630579872,1.1308573413113587,1.2312200079505125,1.325231539031946,5.019694957196321,DD,CAGR,False,False
