panel,H,cost,anchor,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is__CAGR,is__Sharpe,is__MaxDD,turnover,keep4a,keep4b,fail4a,fail4b
U56,5,0,False,0.14438593934316213,1.1847661700804049,-0.1838040836245206,0.13210665249862097,1.187886453887161,-0.11272551040926948,0.15679280100830972,1.1897997936095426,-0.1838040836245204,0.16335485193871135,1.261035920504697,-0.1838040836245205,0.12174067687359491,1.085217725284815,-0.11272551040926948,9.775150633117713,False,True,"H1,DD",-
U56,5,10,False,0.13325930709585254,1.1032824164736832,-0.18461776158756316,0.12141173363145108,1.101176701647957,-0.1191485882220612,0.14522663692678428,1.112200854916288,-0.18461776158756327,0.1520457111502833,1.1837077949969443,-0.18461776158756282,0.11083196643828686,0.997642180194771,-0.1191485882220612,9.775150633117713,False,True,"H1,H2,DD",-
U56,5,25,False,0.11676590012971522,0.9807390249600323,-0.18583758453380794,0.1055531588595573,0.9707821349885516,-0.12870011671612325,0.12808724470268018,0.9954924862215883,-0.18583758453380772,0.13528147886175734,1.0673878836492234,-0.1858375845338076,0.09466192849756783,0.8659760035854722,-0.12870011671612325,9.775150633117713,False,True,"H1,H2,DD",-
U56,5,50,False,0.08979303477168066,0.7760051136647292,-0.1878687722123089,0.0796050887136377,0.7529812155810864,-0.14440018514643282,0.10007247588667711,0.800469558472643,-0.18786877221230946,0.10786497267347261,0.8729634152336072,-0.18786877221230902,0.06821876008113326,0.6461362377342377,-0.14440018514643282,9.775150633117713,False,False,"H1,H2,DD","H1,H2,OOS,CAGR"
U56,5,75,False,0.06345262488759662,0.5712255795839072,-0.20090515880567172,0.05424902950182697,0.5352391431203737,-0.16526986007284872,0.07273237507781194,0.6053273137676994,-0.2009051588056726,0.08109043201639943,0.6783561198011039,-0.20090515880567206,0.04239667297357186,0.4264687731369921,-0.16526986007284872,9.775150633117713,False,False,"H1,H2,DD","H1,H2,OOS,CAGR"
U56,5,100,False,0.03773027688655173,0.36705448303854965,-0.23306968673860928,0.029471857251724742,0.3183012538724842,-0.19606658916314246,0.04605118746151482,0.4106568589355753,-0.2330696867386095,0.054943283216078775,0.484154916445372,-0.23306968673861017,0.017181489814410922,0.20773256584547511,-0.19606658916314246,9.775150633117713,False,False,"H1,H2,DD","H1,H2,OOS,DD,CAGR"
U56,5,150,False,-0.011916225442674566,-0.03694187554331571,-0.40215129235254476,-0.018396915362518973,-0.11030448396010324,-0.27124607660045197,-0.005395691916705525,0.02501790475861451,-0.35172773090057663,0.004474463149430008,0.09925143011513729,-0.35172773090057585,-0.03148330898264129,-0.22404253181243675,-0.27124607660045197,9.775150633117713,False,False,"H1,H2,DD","H1,H2,OOS,DD,CAGR"
U56,5,200,False,-0.0592553857100907,-0.43125881076025585,-0.7046390433466339,-0.06410067518554163,-0.5275177250596702,-0.489976042587673,-0.05438720702604283,-0.35213800818109464,-0.5032352068073832,-0.043651785032579604,-0.27744368981218653,-0.5032352068073827,-0.07788288849536507,-0.6437989901988818,-0.489976042587673,9.775150633117713,False,False,"H1,H2,DD","H1,H2,OOS,DD,CAGR"
U56,10,0,False,0.14649670649087065,1.1752852685605932,-0.19298544776817306,0.1381987764186674,1.2125845711522318,-0.11171790652418545,0.15485135988896537,1.1516449727159401,-0.19298544776817295,0.16217145335879435,1.2257524712544927,-0.19298544776817306,0.1277246856866905,1.1112143464847501,-0.11171790652418545,7.785180919504889,False,True,"H1,H2,DD",-
U56,10,10,False,0.1376077500171442,1.111739117873682,-0.19390170464023937,0.12957254536377927,1.1445861343669068,-0.11384453417758578,0.14569646147238102,1.091450958483034,-0.19390170464023915,0.15319028625213105,1.1656218174069388,-0.19390170464023904,0.11894668569898004,1.042652644255919,-0.11384453417758578,7.785180919504889,False,True,"H1,H2,DD",-
U56,10,25,False,0.12439900025046735,1.016219117575748,-0.1952748214871144,0.11675206343810518,1.0423629534271455,-0.11845418981939215,0.13209482557010976,1.0009739984706345,-0.1952748214871144,0.13984354812084154,1.0752198363236147,-0.19527482148711417,0.1059039572111018,0.9396095001869961,-0.11845418981939215,7.785180919504889,False,True,"H1,H2,DD",-
