q,seed,gross,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
0.25,300,0.5,0.04360862842374158,0.8659120959395301,-0.07506083686460585,0.8844044771909851,0.8478592180068107,0.823216120919792,0.0448730368124739,0.892336416200916,-0.07506083686460663
0.25,300,0.75,0.06510877532828174,0.8657160285383785,-0.11110931809329161,0.8850773144096608,0.846828740507318,0.8243228509666037,0.06699873461313599,0.8913141066226016,-0.11110931809329172
0.25,300,1.0,0.08634439120778081,0.8653661502436182,-0.14618480963548652,0.8855840514178968,0.8456575367500823,0.8252624404157646,0.0888527136605548,0.8901466848284337,-0.1461848096354862
0.25,301,0.5,0.03592740503337377,0.7537517318559298,-0.07571950689177276,0.845070845926711,0.656565748328471,0.7955034477225001,0.033324859408719654,0.7266132100855046,-0.07571950689177254
0.25,301,0.75,0.05348081771680979,0.7538629811255656,-0.11256379105714331,0.846387676668701,0.6554061664548975,0.797147120769426,0.04950927625274604,0.7256869773385982,-0.11256379105714309
0.25,301,1.0,0.07071183048286245,0.7538439261123907,-0.148728330947133,0.8475823813773234,0.6541091946317787,0.7986702757439693,0.06532693565010117,0.7246245280959811,-0.148728330947133
0.25,302,0.5,0.04556997789152328,0.9508519801743984,-0.08804288339745658,1.1475143394592542,0.7636705419283241,1.0117188957599272,0.04396929069957034,0.9137055998324976,-0.0880428833974567
0.25,302,0.75,0.06822993752779793,0.9506259264990977,-0.13056819580021928,1.1485967434134483,0.7623273823387349,1.0130433214649588,0.06570713065408595,0.9125625791923059,-0.13056819580021906
0.25,302,1.0,0.09075475721883675,0.9502763070288829,-0.17209792447518568,1.1495576280633324,0.7608691814828198,1.0142463162299817,0.08722461600206066,0.9112976208660631,-0.17209792447518601
0.25,303,0.5,0.05341036326665116,1.0219404779838386,-0.07895529741417384,1.0027320552884436,1.0408913216022393,0.8853599815792467,0.05909959237246887,1.1019823640046007,-0.07895529741417417
0.25,303,0.75,0.08016410424576348,1.0228408859236147,-0.1165640719187051,1.0047866380794883,1.0407207396241571,0.8877523071613408,0.08880742431183042,1.1020077708252887,-0.11656407191870555
0.25,303,1.0,0.10689116869035575,1.0236123019741685,-0.1529643246228296,1.0067137439209943,1.0404199264328775,0.8900186422731184,0.11855328087639716,1.101901742307225,-0.15296432462282872
0.25,304,0.5,0.05051004817958349,1.073824517138341,-0.08142117215501399,1.134454757389506,1.014020742466856,0.9610469890049398,0.054467660469317725,1.1414061792247088,-0.08142117215501443
0.25,304,0.75,0.07586413089593114,1.0738129001264678,-0.12084258650322965,1.1347156596117656,1.0137801124976145,0.9620613166261935,0.0818991645364584,1.1407478222114678,-0.12084258650322988
0.25,304,1.0,0.10123697951862076,1.073673028828107,-0.1594042568029047,1.1348434308440398,1.0134191157254084,0.96295853598531,0.10941158374430171,1.139953354137854,-0.1594042568029047
0.25,305,0.5,0.047008281188938295,0.9345206041984787,-0.08384799172168955,0.8941690889291225,0.9730126109455334,0.8313551305046899,0.051308596815965,0.9950587687818533,-0.08384799172168944
0.25,305,0.75,0.0703510202841644,0.9346038925467397,-0.12403812060682418,0.8956412774007477,0.9718060171733551,0.8332976225750341,0.07682713724135026,0.9940452568789278,-0.12403812060682451
0.25,305,1.0,0.0935293277990712,0.9345691667157764,-0.16310099111734122,0.8970090129504031,0.9704692309788696,0.8351379349011416,0.1021879855009229,0.9929043804630405,-0.163100991117341
0.25,306,0.5,0.04675221020469156,1.0164948642889928,-0.0820490205091381,1.163465082585694,0.8966106404593195,0.9640541977803444,0.051583651819482546,1.0494233534527102,-0.08204902050913798
0.25,306,0.75,0.07012340684878304,1.0164294895755244,-0.12194527438350611,1.163820149833164,0.8963365107590722,0.9648205162300189,0.07740837328018468,1.0489576029421708,-0.12194527438350589
0.25,306,1.0,0.0934463126196532,1.0162389300318948,-0.161080076431656,1.1640515451396989,0.8959449159357034,0.9654699576251676,0.10320006307586116,1.0483640463371962,-0.16108007643165612
0.25,307,0.5,0.05098900426648578,1.0575347552817516,-0.0999261164880414,1.0237748663404556,1.0903009350124362,0.8229695407279386,0.05995707157884733,1.1898785439995012,-0.09992611648804162
0.25,307,0.75,0.07655129209646616,1.057622868309059,-0.14672469155746215,1.0242776510069198,1.0900142771996466,0.8235406361533218,0.09027425824933433,1.1896735701390715,-0.14672469155746082
0.25,307,1.0,0.10210848812697537,1.0575786937864406,-0.1915077764651989,1.0246616409669544,1.0895833952996297,0.8239963099468228,0.12076153054455818,1.1893241618545414,-0.19150777646519868
0.25,308,0.5,0.050429724685774335,1.005992817819203,-0.07585827965316172,1.020066557655174,0.9927021868923099,0.9780399355426176,0.051679960654585244,1.0228052065935989,-0.07032849973825661
0.25,308,0.75,0.07561107602723571,1.0061249515142017,-0.11229607693994648,1.0209803704804774,0.9920903777445876,0.9793654333674925,0.07746606585934823,1.0222112717580705,-0.10455042572413642
0.25,308,1.0,0.1007141314025708,1.006139816620396,-0.1478536006279504,1.0217754969465231,0.9913632968377608,0.9805778839789956,0.10315539169223431,1.0214978036861924,-0.13851550863098205
0.25,309,0.5,0.047419731942407894,0.960670882387091,-0.08179662141986888,0.9815360038645851,0.9464992706657153,0.8405995273084732,0.052915171232657654,1.0292372618753216,-0.08179662141986888
0.25,309,0.75,0.07106907657914574,0.9614418067898916,-0.12095112692871912,0.9831616661555745,0.9465585527157038,0.8422736568665775,0.0794050770899919,1.029494019498515,-0.12095112692871801
0.25,309,1.0,0.09463021305957375,0.9621174403678295,-0.15895914762491203,0.9846927763125116,0.9465242526607968,0.843853580313479,0.10586091494517769,1.0296544407479427,-0.1589591476249106
