panel,n,k,band,gross,freq,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,spyCAGR,spySharpe,spyMaxDD,spyH1,spyH2,spyoCAGR,spyoSharpe,spyoMaxDD,spyisSharpe,L1_H1,L2_H2,L3_OOS,L4_DDfull,L5_CAGRfull,L4_DDoos,L5_CAGRoos,pass4b_FULL,pass4b_OOS,pass4b,L_4a_H1,L_4a_H2,L_4a_DD,pass4a,turnover
NOMEGA,3,3,0.0,0.75,W,0.0,0.050342025267462676,0.5920090669613604,-0.1940631189204084,0.8959503451070484,0.3384105625535226,0.06181025105061444,0.7585891327971793,-0.14270648885655102,0.04100565164249015,0.47252054843494085,-0.19406311892040784,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,True,False,True,False,False,False,False,False,False,False,False,23.210331101854962
NOMEGA,3,3,0.0,0.75,W,10.0,0.026250571070028483,0.3336815384315027,-0.22656554556410302,0.631259844117626,0.08367514656992522,0.03885188111561311,0.49737567716032366,-0.16634836755603155,0.016004310947669076,0.2154414819835576,-0.22656554556410335,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.210331101854962
NOMEGA,3,3,0.0,0.75,W,25.0,-0.008885084177739366,-0.0540400538462161,-0.39978975044725307,0.23327650913837317,-0.29818171356050427,0.005312498233033036,0.10513433365379117,-0.21929459826261744,-0.02040806567989506,-0.17030051152741124,-0.3721115566150295,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.210331101854962
NOMEGA,3,3,0.0,0.75,W,50.0,-0.06486889402193541,-0.6896318821865891,-0.6995925477620533,-0.41969161790445497,-0.9238174958542271,-0.04827149593997082,-0.5373483019292105,-0.3401318749629947,-0.0782982890102012,-0.8030175619689973,-0.6003638194854677,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.210331101854962
NOMEGA,3,3,0.0,0.75,M,0.0,0.06786626309453592,0.7316119053669085,-0.22251951835335249,1.0825681166585628,0.4519943169805663,0.0866726557350661,0.9924489210406793,-0.09643086857672234,0.05264763704072051,0.5519185538977606,-0.2225195183533506,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.044068821374148
NOMEGA,3,3,0.0,0.75,M,10.0,0.057200526313136546,0.6273327210085814,-0.23368039225839743,0.9753807733598541,0.3493737584161072,0.07651467602257433,0.8857829936981074,-0.09688361166813653,0.04158021631130859,0.44889145962668103,-0.23368039225839676,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.044068821374148
NOMEGA,3,3,0.0,0.75,M,25.0,0.04138150336109603,0.46982370312764177,-0.2503126875255858,0.812497824538199,0.19503205293798695,0.06143723025562586,0.7239565836727101,-0.11317622444238662,0.025175800133401705,0.2936996404189146,-0.250312687525585,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.044068821374148
NOMEGA,3,3,0.0,0.75,M,50.0,0.015488969229271676,0.207180364716042,-0.28715227648730224,0.538583818469441,-0.06076698050405729,0.036728283284413354,0.4524996619554192,-0.14746329093780486,-0.001647723147551572,0.035889488152190986,-0.2871522764873019,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.044068821374148
NOMEGA,3,3,0.0,1.0,W,0.0,0.06565132074170599,0.5908861490197638,-0.25132828094384907,0.896942691628153,0.3355617705211012,0.08171564517044483,0.7595119985608929,-0.18645556201324653,0.052622040622494426,0.469921989553866,-0.2513282809438494,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30.94786609810072
NOMEGA,3,3,0.0,1.0,W,10.0,0.03318806984045519,0.3327225189170391,-0.30124760199878875,0.6324481928466765,0.08095440417309084,0.050650725011347486,0.4984987945989328,-0.217116795655807,0.019047844532371627,0.2129769773865574,-0.30124760199879164,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30.94786609810072
NOMEGA,3,3,0.0,1.0,W,25.0,-0.013716197050505419,-0.05475045810097032,-0.5042673107798352,0.23475822347340364,-0.30070528324338064,0.0056660185941805885,0.10655749836878446,-0.28281281801910485,-0.029372177633662067,-0.17255930453564863,-0.4714984147620387,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30.94786609810072
NOMEGA,3,3,0.0,1.0,W,50.0,-0.08734026605178602,-0.6899265825728612,-0.8051579176249801,-0.41773301123929313,-0.9260009039026504,-0.06519867637703625,-0.5354370759297405,-0.43041857632565106,-0.10515174821383866,-0.804923563525333,-0.7121410374795796,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30.94786609810072
NOMEGA,3,3,0.0,1.0,M,0.0,0.08952237942348185,0.7328681523263632,-0.28802198012598434,1.0839686528164458,0.4530171030606564,0.11569399596360874,0.9941431973968462,-0.12750115989178612,0.06846451419858268,0.5527179642000178,-0.28802198012598434,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.379414580422392
NOMEGA,3,3,0.0,1.0,M,10.0,0.07505334265982189,0.6288095495868096,-0.30145247943707454,0.9771013906031234,0.3505402710256533,0.10183253512194779,0.8877930597998822,-0.12807283398306957,0.053523648092763,0.44985072344695903,-0.3014524794370752,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.379414580422392
NOMEGA,3,3,0.0,1.0,M,25.0,0.05367360143305522,0.47163293345615115,-0.3216336736662778,0.8147066356241384,0.19641352949255883,0.08132958498781151,0.7264457951190618,-0.14879898906987132,0.03146541681581727,0.29489939451886416,-0.32163367366627604,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.379414580422392
NOMEGA,3,3,0.0,1.0,M,50.0,0.01888891532271364,0.2095351900458277,-0.3724942300435239,0.5416048575116179,-0.05903492632729102,0.04791662629235516,0.4557794311496312,-0.19246525703988226,-0.004374442968257064,0.037484917184988316,-0.3724942300435219,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.379414580422392
NOMEGA,3,3,0.02,0.75,W,0.0,0.053473999001184325,0.6201138509321352,-0.19199334144021463,0.9056436937929417,0.38603204280217696,0.06289238205117931,0.7694183904923179,-0.13164113314291992,0.04579271827202458,0.5150101717638892,-0.19199334144021418,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,True,False,True,False,False,False,False,False,False,False,False,22.901894871263362
NOMEGA,3,3,0.02,0.75,W,10.0,0.029629062896110225,0.36767273942339634,-0.21426741680116335,0.6428085791456151,0.1402699162728954,0.04003974994240633,0.5102022134547728,-0.15517839418030643,0.021147465492730833,0.26644596141497123,-0.2142674168011648,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,0.8986378759173647,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22.901894871263362
