book,floor_musd,g,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover,mean_gross,mean_names,adv_p25,adv_p50,pct_adv_p25_1M,pct_adv_p25_10M,pct_adv_p25_100M,pass4a,pass4b
EWall,0.0,0.5,0.06994207130721097,0.6790598275986033,-0.2521441364247132,0.7969956676819628,0.6154181993905303,0.7735883197438016,-0.15006304384227054,0.06990874938782521,0.6380414257814953,-0.2521441364247131,1.1851082469559608,0.5001582679699295,347.9115404168785,839294.0,3380364.8000000003,0.007764593484754754,0.07764593484754755,0.7764593484754754,True,False
EWgate,0.0,0.5,0.0262430883780429,0.33543770194131994,-0.2834988468372598,0.43711935301541427,0.259113140311945,0.41856674034162794,-0.14298380593139914,0.023039743220790054,0.2911505944318864,-0.28349884683726057,8.9785752537754,0.5000550609388367,141.26163234172387,961911.4325,3590034.09,0.12641301112455347,1.2641301112455345,12.641301112455345,False,False
EW200d,0.0,0.5,0.04509993082258035,0.5027471716794911,-0.2699489133168226,0.4955551571232714,0.5181443829108624,0.4440362603958848,-0.14096190191849056,0.051433398045268364,0.5357275317094528,-0.26994891331682214,6.97727778972712,0.5001408379296456,172.37061514997458,934380.81,3547344.81,0.08287862325782891,0.828786232578289,8.287862325782891,False,False
EWvol60,0.0,0.5,0.03838475377866013,0.4449523498804596,-0.2449330991205938,0.6591041088264797,0.2883483754439958,0.6653456680153154,-0.14441458311129685,0.02821890158053897,0.3290035433001286,-0.24493309912059502,4.162440528669921,0.500074264091446,268.38205388917135,892582.005,3448840.0,0.0332422260540487,0.332422260540487,3.3242226054048705,False,False
R5,0.0,0.5,0.05681142169332376,0.6090073196148852,-0.22676826568415132,0.6873194532478033,0.5397653150038655,0.6380222913016455,-0.14787979916753125,0.05590219674509367,0.5919716554010799,-0.22676826568415087,22.323747937731778,0.5002804993071205,4.982964658021866,937151.5,4375257.4625,9.145620044787252,91.45620044787252,914.5620044787254,False,False
R5u,0.0,0.5,0.12947329770562566,0.6694649824730525,-0.2821266242502828,0.8124214947905698,0.5933112071899286,0.5261465769700144,-0.253592697041364,0.16348091079662175,0.7443864629465929,-0.28212662425028334,14.39547104825846,0.5004977325499207,5.000254194204373,1181649.3599999999,3660697.0,4.661104390953917,46.61104390953918,466.11043909539177,True,False
R10,0.0,0.5,0.03804373287298857,0.4704564928725964,-0.24583641039637938,0.620554007677787,0.3476549234459445,0.5922353072888024,-0.09051165807686479,0.03306159648655482,0.40352673711978543,-0.24583641039637993,19.03623655300516,0.5002390517013457,9.953216374269006,1192315.68,4663487.8100000005,3.068810336111798,30.68810336111798,306.8810336111798,False,False
R10u,0.0,0.5,0.10783964469729135,0.6985477755549463,-0.2462070248947631,0.8859537155830166,0.5936256625656469,0.7095250456285238,-0.1546840299729375,0.11984771685573081,0.7056617306655458,-0.24620702489476398,12.71369189391308,0.5004398850451471,9.999237417386883,1132257.0,3785557.0,2.148342123711082,21.483421237110814,214.83421237110812,True,False
R20,0.0,0.5,0.03641461858500006,0.4560664285609802,-0.2498085714829359,0.778725184744028,0.19598308440158282,0.7695918253658361,-0.1003912483613657,0.02219548227117385,0.2873934359963015,-0.24980857148293534,16.524662438876145,0.5001737971343844,19.879481311975592,1353336.7175,4587515.605,1.175074330025958,11.75074330025958,117.5074330025958,False,False
R20u,0.0,0.5,0.09806629500134734,0.751532759405202,-0.21401928992857144,0.8594556918458067,0.7014296494430207,0.6871944676064771,-0.11607608277696102,0.11419381356667202,0.7919052438136457,-0.21401928992857144,10.915617664044717,0.5004069590483146,20.0,1151176.125,3951983.19,0.907026972386148,9.07026972386148,90.7026972386148,True,False
R40,0.0,0.5,0.04419997196184888,0.5375645219079481,-0.25808869316943117,0.7144899445382216,0.4022087878518477,0.6370215745210903,-0.1234472835731899,0.04118164282829162,0.485442465101123,-0.25808869316943284,13.026554434048162,0.5001690258571025,39.51487414187643,1311883.74875,4366823.1075,0.4807477490369525,4.807477490369525,48.07477490369525,False,False
R40u,0.0,0.5,0.06740149154479091,0.6088325171885929,-0.21206728045531775,0.7394122213523419,0.5352235098647273,0.6213073651719351,-0.12813325356642447,0.07335612622752152,0.6104408709381043,-0.21206728045531809,9.406149976799522,0.500294838992359,39.99974580579563,1144428.0,4123159.0,0.393106159575412,3.93106159575412,39.3106159575412,True,False
R40-none,0.0,0.5,0.048951028358929394,0.57674590160564,-0.24522771551908518,0.7522838954700758,0.4481045682172208,0.6881041714028765,-0.10613093525951556,0.04584308982626095,0.5201372770555017,-0.2452277155190844,12.780031996218195,0.5002050108299441,40.0,1312200.045,4379997.0,0.46581723967951255,4.658172396795125,46.581723967951255,False,False
R40-200d,0.0,0.5,0.04783783663847041,0.564940752776971,-0.2418269504261532,0.750434132079202,0.4282531432682971,0.685826598886819,-0.1074668061031655,0.0441512205128487,0.5031739089615807,-0.24182695042615276,12.839420759549364,0.5002014991134031,39.93823080833757,1314255.8250000002,4380269.49,0.4679725230860158,4.679725230860158,46.79725230860157,False,False
R40-vol60,0.0,0.5,0.04100479382745337,0.49723813909278247,-0.258703439569688,0.7296999299968291,0.32278491464938946,0.6559404683691658,-0.11227438649574162,0.035135147228872565,0.4154742084690067,-0.25870343956968955,12.920790758369211,0.5001679424501413,39.794865277071686,1299605.3050000002,4349514.57,0.4779629526039384,4.779629526039384,47.79629526039385,False,False
R40-both,0.0,0.5,0.04419997196184888,0.5375645219079481,-0.25808869316943117,0.7144899445382216,0.4022087878518477,0.6370215745210903,-0.1234472835731899,0.04118164282829162,0.485442465101123,-0.25808869316943284,13.026554434048162,0.5001690258571025,39.51487414187643,1311883.74875,4366823.1075,0.4807477490369525,4.807477490369525,48.07477490369525,False,False
EWall,0.0,0.75,0.10181777831745098,0.6781352696586783,-0.361663735820842,0.7970199840580423,0.6139801956312069,0.7737298887497329,-0.21882785690658368,0.10089643214031607,0.6366624355474835,-0.3616637358208401,1.740900347722501,0.7501008892339183,347.9115404168785,839294.0,3380364.8000000003,0.011406032767263097,0.11406032767263097,1.1406032767263097,False,False
EWgate,0.0,0.75,0.03666279912702519,0.3361134342060475,-0.3998069131118527,0.43943114617044426,0.2587618121504911,0.4210587848758905,-0.2086106141339562,0.03139636424374004,0.29095981782086194,-0.39980691311185323,13.36027270641697,0.7500295104604584,141.26163234172387,961911.4325,3590034.09,0.18810471088418906,1.8810471088418907,18.810471088418907,False,False
EW200d,0.0,0.75,0.06478682046825757,0.5033872943946726,-0.3823994376738251,0.4976816464465633,0.5177740654303231,0.44644038405104547,-0.20539528479235136,0.07382991597741184,0.5354740460541031,-0.3823994376738249,10.338000682036554,0.7500917304181896,172.37061514997458,934380.81,3547344.81,0.12279850245136865,1.2279850245136865,12.279850245136865,False,False
EWvol60,0.0,0.75,0.05454251904881291,0.4444147773563995,-0.3502936762057097,0.6592385206808005,0.2875855728334008,0.6653832582875558,-0.21103613969287693,0.0386657855176602,0.32832119713476343,-0.35029367620571017,6.21995060081866,0.7500422434932879,268.38205388917135,892582.005,3448840.0,0.04967398392680464,0.4967398392680464,4.967398392680464,False,False
R5,0.0,0.75,0.08240754506532855,0.6082661518101192,-0.3283573771619789,0.6893969211991025,0.5367919362290144,0.6404312153221082,-0.21655779546448017,0.08065848150171528,0.5894469596453523,-0.32835737716197855,33.49114447019954,0.7501969587113942,4.982964658021866,937151.5,4375257.4625,13.720692557714136,137.20692557714136,1372.0692557714137,False,False
R5u,0.0,0.75,0.18181429989771658,0.6761895365703603,-0.39834502558763063,0.8125129070404521,0.6045747355737471,0.5268852604766646,-0.36193113542516475,0.2315071867391143,0.7537854033359582,-0.3983450255876305,21.54156381227965,0.750307013872679,5.000254194204373,1181649.3599999999,3660697.0,6.974935195717534,69.74935195717535,697.4935195717535,False,False
R10,0.0,0.75,0.054565865437944394,0.47002021874210004,-0.3506710587689824,0.6218050296568605,0.3462104402144704,0.5934627337879863,-0.13424131274473605,0.04665158618174314,0.40235430800971705,-0.3506710587689812,28.547192804706874,0.7501681420430819,9.953216374269006,1192315.68,4663487.8100000005,4.60206092218532,46.0206092218532,460.206092218532,False,False
R10u,0.0,0.75,0.15439048561469937,0.7001916071271209,-0.35241599900169696,0.8855085192024778,0.596577989723358,0.7089234502988421,-0.22700996452505295,0.17074287406791822,0.7082690314118364,-0.3524159990016965,19.02920036231405,0.7502892276318519,9.999237417386883,1132257.0,3785557.0,3.2155280354457947,32.15528035445795,321.5528035445795,False,False
R20,0.0,0.75,0.052123649487418655,0.4554565931906213,-0.35630074296406555,0.779328985292784,0.19506499013640957,0.7698490594350539,-0.14768335462937032,0.030216123170629716,0.2866688102518212,-0.3563007429640662,24.77461737435308,0.750119057384974,19.879481311975592,1353336.7175,4587515.605,1.761731413304279,17.61731413304279,176.17314133042788,False,False
