panel,gross,m,turnover_yr,acting_reb,sched_reb,act_rate,mean_gap_days,max_gap_days,mean_setchange,median_setchange,mean_stale_w,max_stale_w,mean_names_in,mean_risk_gross,mean_gross,mean_sweep_w,max_name_w,max_row_sum,lev_events,cut,dgross_rel
U56,0.75,0,3.506382942083227,978,978,1.0,4.818833162743091,5,1.696319018404908,1.0,0.011473229537298223,0.6350637338890514,37.55662921348315,0.6560925471605975,1.0,0.34390745283940255,0.027381432403730484,1.0000000000000009,0,0.0,0.0
U56,0.75,1,3.3419007593429613,667,978,0.6820040899795501,7.061561561561562,202,1.696319018404908,1.0,0.011422996299418356,0.6350637338890514,37.55662921348315,0.6565940927258097,1.0,0.3434059072741903,0.03138711185440291,1.000000000000001,0,0.04690936085906883,0.0007644433203559675
U56,0.75,2,3.1209165655679234,468,978,0.4785276073619632,10.070663811563168,202,1.9642126789366052,1.0,0.014859309735252438,0.6350637338890514,37.49123595505618,0.6573620228306344,1.0,0.3426379771693656,0.03283957813934746,1.0000000000000013,0,0.10993276629571114,0.0019349033540021487
U56,0.75,3,2.9172693908839427,347,978,0.35480572597137017,13.552023121387283,227,2.3067484662576687,2.0,0.0186169789876462,0.6350637338890514,37.427191011235955,0.6571899583833627,1.0,0.3428100416166372,0.03369266919776974,1.0000000000000013,0,0.16801175482826114,0.0016726469878594052
U56,0.75,5,2.55633075845123,212,978,0.2167689161554192,22.222748815165875,246,3.185071574642127,3.0,0.03137321683940087,0.6278590547028614,37.30921348314607,0.6574735885032854,1.0,0.34252641149671464,0.039772967795986,1.000000000000002,0,0.27094935131858366,0.0021049489872499993
U56,0.75,8,2.255229245664872,133,978,0.1359918200408998,35.52272727272727,268,4.561349693251533,5.0,0.04517334203096256,0.6278590547028614,36.712808988764046,0.6570336754188834,0.9982022471910112,0.34116857177212784,0.04672845242760508,1.0000000000000024,0,0.35682174967318725,0.0014344443666656215
U56,1.0,0,3.9918738682526254,978,978,1.0,4.818833162743091,5,1.696319018404908,1.0,0.011473229537298223,0.6350637338890514,37.55662921348315,0.7500522904110477,1.0,0.24994770958895224,0.02918030310500747,1.0000000000000009,9,0.0,0.0
U56,1.0,1,3.8232314734494746,667,978,0.6820040899795501,7.061561561561562,202,1.696319018404908,1.0,0.011422996299418356,0.6350637338890514,37.55662921348315,0.7503525302640509,1.0,0.24964746973594903,0.03343235438215691,1.000000000000001,6,0.042246423702002156,0.0004002918954340018
U56,1.0,2,3.521581007500427,468,978,0.4785276073619632,10.070663811563168,202,1.9642126789366052,1.0,0.014859309735252438,0.6350637338890514,37.49123595505618,0.7494911106390447,1.0,0.25050888936095506,0.03874469706003388,1.000000000000001,3,0.11781255527446344,-0.0007481875319591547
U56,1.0,3,3.293418520983465,347,978,0.35480572597137017,13.552023121387283,227,2.3067484662576687,2.0,0.0186169789876462,0.6350637338890514,37.427191011235955,0.7483411265698718,1.0,0.2516588734301282,0.038883366769367274,1.0000000000000016,4,0.17496929269834294,-0.0022813927282830937
U56,1.0,5,2.8736714595145387,212,978,0.2167689161554192,22.222748815165875,246,3.185071574642127,3.0,0.03137321683940087,0.6278590547028614,37.30921348314607,0.7468948050704672,1.0,0.25310519492953265,0.04562601579937155,1.0000000000000013,2,0.2801196745295864,-0.00420968695242574
U56,1.0,8,2.5301379031987583,133,978,0.1359918200408998,35.52272727272727,268,4.561349693251533,5.0,0.04517334203096256,0.6278590547028614,36.712808988764046,0.7370354801156392,0.9982022471910112,0.26116676707537195,0.05427062715594694,1.0000000000000022,1,0.3661778937152934,-0.01735453709270718
B136,0.75,0,4.6751254264368125,977,977,1.0,4.818647540983607,5,4.81985670419652,3.0,0.013418969344253491,0.7680724340313583,92.29361510791367,0.7283250174818579,1.0,0.27167498251814204,0.02502299341834478,1.0000000000000007,0,0.0,0.0
B136,0.75,1,4.6424090490398475,878,977,0.8986693961105425,5.362599771949829,202,4.81985670419652,3.0,0.013410589022301727,0.7680724340313583,92.29361510791367,0.7283823026168922,1.0,0.2716176973831078,0.02502299341834478,1.0000000000000007,0,0.006997967843164421,7.865325734979223e-05
B136,0.75,2,4.575195221167436,790,977,0.8085977482088025,5.9607097591888465,202,4.8986693961105425,4.0,0.013963833490413153,0.7680724340313583,92.2931654676259,0.7285076210802276,1.0,0.2714923789197724,0.02502299341834478,1.0000000000000009,0,0.02137487150703865,0.00025071718530433884
B136,0.75,3,4.487678478265718,686,977,0.7021494370522006,6.865693430656934,202,5.12589559877175,4.0,0.015207482028365742,0.7680724340313583,92.23291366906474,0.7287716629145479,1.0,0.271228337085452,0.02502299341834478,1.000000000000001,0,0.04009452818337722,0.0006132501588840267
B136,0.75,5,4.28638419634369,529,977,0.5414534288638689,8.907196969696969,207,5.742067553735926,5.0,0.019389517785601895,0.7680724340313583,92.19222122302158,0.7290589700368856,1.0,0.2709410299631144,0.031236215169512603,1.0000000000000016,0,0.08315097342519973,0.0010077266843933064
B136,0.75,8,3.939663025733802,368,977,0.3766632548618219,12.814713896457766,236,6.96417604912999,6.0,0.025580248334567606,0.7680724340313583,91.87365107913669,0.729492795177152,1.0,0.27050720482284796,0.027502976092399642,1.000000000000002,0,0.15731393997348841,0.0016033744101386915
B136,1.0,0,5.829629100658773,977,977,1.0,4.818647540983607,5,4.81985670419652,3.0,0.013418969344253491,0.7680724340313582,92.29361510791367,0.9563154568940531,1.0,0.04368454310594692,0.02502299341834478,1.0000000000000007,7,0.0,0.0
B136,1.0,1,5.788388451638513,878,977,0.8986693961105425,5.362599771949829,202,4.81985670419652,3.0,0.013410589022301727,0.7680724340313582,92.29361510791367,0.9563236121278518,1.0,0.043676387872148455,0.02502299341834478,1.0000000000000009,5,0.00707431781819523,8.527765331001191e-06
B136,1.0,2,5.706133950693248,790,977,0.8085977482088025,5.9607097591888465,202,4.8986693961105425,4.0,0.013963833490413153,0.7680724340313582,92.2931654676259,0.9563432989156578,1.0,0.04365670108434207,0.02502299341834478,1.000000000000001,4,0.021184049247930603,2.9113846695683065e-05
B136,1.0,3,5.598891022840945,686,977,0.7021494370522006,6.865693430656934,202,5.12589559877175,4.0,0.015207482028365745,0.7680724340313582,92.23291366906474,0.956418499484714,1.0,0.043581500515285934,0.02502299341834478,1.000000000000001,4,0.03958023295028379,0.00010774958191683837
B136,1.0,5,5.363994620876255,529,977,0.5414534288638689,8.907196969696969,207,5.742067553735926,5.0,0.01938951778560189,0.7680724340313582,92.19222122302158,0.9564473834234537,1.0,0.0435526165765463,0.031236215169512603,1.0000000000000013,3,0.07987377442758725,0.00013795294058005503
B136,1.0,8,4.95269790197575,368,977,0.3766632548618219,12.814713896457766,236,6.96417604912999,6.0,0.025580248334567606,0.7680724340313582,91.87365107913669,0.9554336792887097,1.0,0.04456632071129038,0.027502976092399642,1.0000000000000013,3,0.15042658521515995,-0.0009220572552567363
