panel,family,q,constr,gross,cadence,bps,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn_yr,leg_DD,leg_CAGR,leg_SHARPE,pass4b,pass4a
U56,MOM,0.05,RESPREAD,1.0,M,0,0.36164835918758054,0.9356351099900981,-0.6550190562227968,1.253926642346696,0.6925722901409762,0.518106260710842,1.2873762820218961,-0.4620188200401577,0.24498064522207152,0.7056149906240529,-0.6550190562227971,11.34732486264545,False,True,False,False,False
U56,MOM,0.05,RESPREAD,1.0,M,10,0.34633612101094413,0.9092653855492971,-0.6593765010499582,1.2256428267168047,0.6673365053407622,0.5021525360259222,1.2595084323501122,-0.4663958728598141,0.2302258492833067,0.6799548599276687,-0.659376501049958,11.34732486264545,False,True,False,False,False
U56,MOM,0.05,RESPREAD,1.0,M,25,0.3236501752550822,0.8695561903510933,-0.6658234061602615,1.1829927264302305,0.629369362199917,0.47849431711512036,1.2174817608359731,-0.47290903621374913,0.2083824436362629,0.6413463595326604,-0.6658234061602619,11.34732486264545,False,True,False,False,False
U56,MOM,0.05,DEGROSS,0.75,W,0,0.014148971327021975,0.7708164479627826,-0.06959177084922274,1.2529990022312605,0.4181809491026922,0.020621597927858337,1.2751588083274894,-0.012705258588460278,0.008849251363009403,0.4469115391117813,-0.06959177084922408,1.194713713085483,True,False,False,False,False
U56,MOM,0.05,DEGROSS,0.75,W,10,0.012937972759530902,0.705715082277791,-0.07071389551449725,1.1811900402987383,0.3567608661735293,0.01945190959537979,1.2026266897199502,-0.013079666719767125,0.007604662372674431,0.3856556236664451,-0.07071389551449814,1.194713713085483,True,False,False,False,False
U56,MOM,0.05,DEGROSS,0.75,W,25,0.011124062922936773,0.6079840562780758,-0.07269844976283091,1.0733171898556555,0.26460284276301815,0.017699775911342197,1.093709946160354,-0.01364107030232542,0.0057405273906743215,0.29371872376069263,-0.07269844976283213,1.194713713085483,True,False,False,False,False
U56,MOM,0.05,DEGROSS,0.75,M,0,0.01363246007392327,0.7309039880371065,-0.07649607891638843,1.108925298969238,0.44114866698406163,0.019095985469167465,1.1330797433297997,-0.02104751840407071,0.009154955642337148,0.46061560372911314,-0.07649607891638932,0.470116241769841,True,False,False,False,False
U56,MOM,0.05,DEGROSS,0.75,M,10,0.013156071701233119,0.7058537389364746,-0.07685492701983687,1.0822902435026633,0.417033450078497,0.018647326732417868,1.1068564884232819,-0.021331429451481587,0.008655964155355855,0.4361758950266524,-0.0768549270198362,0.470116241769841,True,False,False,False,False
U56,MOM,0.05,DEGROSS,0.75,M,25,0.012441855165884919,0.6681807229782867,-0.07739302071181287,1.0421689166913781,0.3808078351886767,0.017974661092671873,1.067353182977376,-0.02175717409474176,0.007907880973785142,0.399459215550766,-0.07739302071181331,0.470116241769841,True,False,False,False,False
U56,MOM,0.05,DEGROSS,0.95,W,0,0.017903077295909675,0.7710622974136055,-0.08741413411153998,1.253198041261554,0.41848079689856904,0.02615070367252703,1.275345222481604,-0.016075923611429288,0.011160515729112364,0.4472091198728171,-0.08741413411154109,1.5126738428201438,True,False,False,False,False
U56,MOM,0.05,DEGROSS,0.95,W,10,0.016364316425613534,0.7059879634851617,-0.08880891648431521,1.1814187384649644,0.3570855274831411,0.02466190395793122,1.2028435129750692,-0.016548579776138217,0.009581287762938206,0.3859777919312195,-0.08880891648431566,1.5126738428201438,True,False,False,False,False
U56,MOM,0.05,DEGROSS,0.95,W,25,0.014060337880928087,0.6082974332506442,-0.09127224484684093,1.073590454455258,0.26496463042970525,0.02243256935741722,1.0939724483020383,-0.017257230476682484,0.007216860552820892,0.2940776896869684,-0.0912722448468396,1.5126738428201438,True,False,False,False,False
U56,MOM,0.05,DEGROSS,0.95,M,0,0.017240890877534776,0.7309665305600584,-0.09620299132669574,1.1098039782937146,0.44102357690118765,0.024201464029222963,1.1339357943189532,-0.02660688593010696,0.011544021362422496,0.4605373121749045,-0.09620299132669596,0.595216169961197,True,False,False,False,False
U56,MOM,0.05,DEGROSS,0.95,M,10,0.016635632719237625,0.7059293397362327,-0.09664799060705953,1.0831657457541186,0.4169296126322184,0.02363067702251742,1.1077085787110708,-0.02696461237051606,0.010910747292518286,0.43611899847669455,-0.0966479906070592,0.595216169961197,True,False,False,False,False
U56,MOM,0.05,DEGROSS,0.95,M,25,0.015728334141586142,0.668275813981111,-0.0973152090883792,1.043039272236146,0.38073582339017054,0.02277501577099983,1.0681989467140507,-0.02750100736518324,0.009961485322407482,0.39943435530845695,-0.09731520908837854,0.595216169961197,True,False,False,False,False
U56,MOM,0.05,DEGROSS,1.0,W,0,0.018840311224383566,0.771123661945958,-0.09182252838743121,1.2532477296975955,0.4185557794129439,0.02753493332682755,1.2753917544210878,-0.016917445524426644,0.01173509590300914,0.4472835123033331,-0.09182252838743232,1.5921227471154882,True,False,False,False,False
U56,MOM,0.05,DEGROSS,1.0,W,10,0.017219294631739768,0.7060560985827071,-0.09328379896051875,1.1814758439368114,0.35716673082561406,0.0259658804583085,1.2028976495499424,-0.01741455943928283,0.010072032793284835,0.38605834836847663,-0.09328379896051942,1.5921227471154882,True,False,False,False,False
U56,MOM,0.05,DEGROSS,1.0,W,25,0.014792385101882743,0.6083757110442188,-0.09586365096806837,1.073658704508133,0.26505514145087905,0.02361658816420542,1.094038007688397,-0.018159861052755022,0.00758233115260909,0.294167471178837,-0.0958636509680687,1.5921227471154882,True,False,False,False,False
U56,MOM,0.05,DEGROSS,1.0,M,0,0.018141185369219492,0.7309803820040396,-0.10108486535038719,1.1100221335619065,0.44099161443428747,0.025478680052426927,1.1341481802636162,-0.02799323883090199,0.01213780517377705,0.4605169365451302,-0.10108486535038796,0.6264742449137579,True,False,False,False,False
U56,MOM,0.05,DEGROSS,1.0,M,10,0.0175035901831726,0.7059465186266994,-0.10155079641432208,1.0833831232288234,0.41690304672879097,0.02487719699561808,1.1079199914222055,-0.028369295690326535,0.011470882349347677,0.43610405359039167,-0.1015507964143233,0.6264742449137579,True,False,False,False,False
U56,MOM,0.05,DEGROSS,1.0,M,25,0.016547850044080104,0.6682979602781335,-0.10224938389411764,1.0432553877094903,0.3807173393984108,0.02397554828728965,1.0684088031468169,-0.02893316554859282,0.010471217611877304,0.3994275429176836,-0.10224938389411797,0.6264742449137579,True,False,False,False,False
U56,MOM,0.1,RESPREAD,0.75,W,0,0.2680520467205645,1.0865289824422226,-0.48852860807548193,1.4576743267330674,0.8364456604094443,0.3301798473942712,1.462794789451223,-0.1975034353984576,0.21907146892414886,0.8626731426748213,-0.48852860807548226,19.643817021785093,False,True,False,False,False
U56,MOM,0.1,RESPREAD,0.75,W,10,0.24340958160526371,1.0070217813204392,-0.4950507126135286,1.3656766119320058,0.7643791768665702,0.3047756582946055,1.3707226180995036,-0.2047877511547408,0.1950446221635438,0.7899275546197337,-0.49505071261352906,19.643817021785093,False,True,False,False,False
U56,MOM,0.1,RESPREAD,0.75,W,25,0.20731259720828965,0.8874349660116737,-0.504694492023761,1.2271689732037958,0.6560442002787097,0.26754798491513787,1.2321415395226287,-0.23585338463657834,0.15986103373692861,0.6805504813531004,-0.5046944920237607,19.643817021785093,False,True,False,False,False
U56,MOM,0.1,RESPREAD,0.75,M,0,0.24090630064447405,0.9929560355277472,-0.5185328359118733,1.3868302590521695,0.722735580572689,0.32498651235484477,1.432864490154985,-0.2427927350492709,0.17568340425261053,0.7265862506611569,-0.5185328359118739,7.65940805807767,False,True,False,False,False
U56,MOM,0.1,RESPREAD,0.75,M,10,0.23144729241164042,0.9621964030921226,-0.5199686390899734,1.3519384312918246,0.6944134214895206,0.31543817957366094,1.3988082849801446,-0.24886274657578733,0.16631864566367494,0.697525596276,-0.5199686390899735,7.65940805807767,False,True,False,False,False
U56,MOM,0.1,RESPREAD,0.75,M,25,0.21737944631580075,0.9158846386893107,-0.5221181168043991,1.2992891083634848,0.6518252597786363,0.30123064536783506,1.3474092575278225,-0.257887698702874,0.1523965415698123,0.6538256234556052,-0.522118116804399,7.65940805807767,False,True,False,False,False
U56,MOM,0.1,RESPREAD,0.95,W,0,0.3384966216816865,1.0885389252461362,-0.5762498776970717,1.4606958187184556,0.8391181509931803,0.4257305073840747,1.4655225277374613,-0.24528687489726098,0.270677402637459,0.865343949847042,-0.5762498776970714,24.81987297576179,False,True,False,False,False
U56,MOM,0.1,RESPREAD,0.95,W,10,0.3057198948163824,1.0093913901241676,-0.5830851377416095,1.3688998709904467,0.7674717345076797,0.39141839901358555,1.3736734172929776,-0.2554065280634672,0.23912062320475025,0.7930002956236096,-0.5830851377416093,24.81987297576179,False,True,False,False,False
U56,MOM,0.1,RESPREAD,0.95,W,25,0.25800631030567445,0.8903467779389577,-0.6010622503170575,1.2306959495278633,0.6597696073835914,0.3414445249829421,1.2354283138875781,-0.2920792466733435,0.19320206241832016,0.6842289240681285,-0.6010622503170575,24.81987297576179,False,True,False,False,False
U56,MOM,0.1,RESPREAD,0.95,M,0,0.3015809705897483,0.9947906731533962,-0.6156731697810987,1.3908106731935914,0.7241968656744459,0.4180488022725486,1.4357640611965876,-0.29962933029493255,0.21288196453011565,0.7287262545687793,-0.6156731697810988,9.655855547321693,False,True,False,False,False
U56,MOM,0.1,RESPREAD,0.95,M,10,0.28908828980235435,0.9642040246011342,-0.6171235052131239,1.3560515953301595,0.6960613959547405,0.4051800690109133,1.4018365444077148,-0.306758580793312,0.20071834105815434,0.6998563337859455,-0.6171235052131239,9.655855547321693,False,True,False,False,False
U56,MOM,0.1,RESPREAD,0.95,M,25,0.270549759048057,0.9181518247995929,-0.6192938103412673,1.3036010978221684,0.6537531911178891,0.3860719669975565,1.3506303072235992,-0.317333036484573,0.18267716442845883,0.6564423608459714,-0.6192938103412671,9.655855547321693,False,True,False,False,False
U56,MOM,0.1,RESPREAD,1.0,W,0,0.3558848956994143,1.0890095392298067,-0.5960002803881956,1.4614445413544408,0.8397972074530227,0.4500400465453933,1.4661976342953156,-0.2569860693563648,0.2829517659257508,0.8660137875706821,-0.5960002803881956,26.11436950873463,False,True,False,False,False
U56,MOM,0.1,RESPREAD,1.0,W,10,0.32097390905613543,1.0099467449956803,-0.6028575992678133,1.3696837786939602,0.7682550511261872,0.4133467280892653,1.3743887273882516,-0.2677792089548764,0.24945107560665325,0.7937696876046587,-0.6028575992678136,26.11436950873463,False,True,False,False,False
U56,MOM,0.1,RESPREAD,1.0,W,25,0.2702326922830818,0.8910299581682674,-0.623216669378335,1.2315328196142616,0.6607100598965581,0.35998669258320115,1.2362041954958374,-0.30570097634595084,0.2007809595837744,0.685148412229857,-0.6232166693783348,26.11436950873463,False,True,False,False,False
U56,MOM,0.1,RESPREAD,1.0,M,0,0.31636338915608,0.9951714004063639,-0.6376425945685517,1.3917672174391453,0.7245244969338951,0.44166733590492613,1.4364472666223065,-0.313347359523227,0.22138975266725258,0.7292188267822028,-0.6376425945685514,10.154609064594336,False,True,False,False,False
U56,MOM,0.1,RESPREAD,1.0,M,10,0.3030801324575412,0.9646258096733616,-0.639081930334108,1.357033674981552,0.6964364315369407,0.42791107195742795,1.402543544135555,-0.32071028298898885,0.20851295324408592,0.7003975872048626,-0.639081930334108,10.154609064594336,False,True,False,False,False
U56,MOM,0.1,RESPREAD,1.0,M,25,0.28337932306193503,0.9186352056542816,-0.6412355639551206,1.3046212765901408,0.6541993228316326,0.4074958177285102,1.3513727975870553,-0.33162474345623416,0.1894250128671624,0.6570566215733333,-0.6412355639551204,10.154609064594336,False,True,False,False,False
U56,MOM,0.1,DEGROSS,0.75,W,0,0.026742756430517378,1.0804302723432675,-0.07109679187370621,1.4479032153745077,0.8196475700865682,0.03157726341325695,1.4520349013930685,-0.020272285363667653,0.02277829882285376,0.8469514733553066,-0.07109679187370554,1.9934689929011689,True,False,False,False,False
U56,MOM,0.1,DEGROSS,0.75,W,10,0.024698174564457887,0.9996887311745433,-0.07230239385700976,1.356729448969369,0.7453050346068686,0.029560203617768455,1.360655253489837,-0.021571932643486336,0.02071127912588011,0.7721971387185851,-0.07230239385701065,1.9934689929011689,True,False,False,False,False
U56,MOM,0.1,DEGROSS,0.75,W,25,0.021638692087210254,0.8783005778198912,-0.07441121803995565,1.2195808021180374,0.6335778568804633,0.02654177508775435,1.2232333974927816,-0.025394901175911255,0.017618330620111866,0.6598308335310024,-0.07441121803995587,1.9934689929011689,True,False,False,False,False
U56,MOM,0.1,DEGROSS,0.75,M,0,0.02523565870242539,1.0007162092977044,-0.07649607891638843,1.4251789564767583,0.6848707270598893,0.033383446323663524,1.4821448359070766,-0.026250885645516475,0.018573780705943843,0.6858809888852185,-0.07649607891638932,0.7946408532404139,True,False,False,False,False
U56,MOM,0.1,DEGROSS,0.75,M,10,0.024421382199639297,0.9692363905029447,-0.0768549270198361,1.3900172008104827,0.6558560291194168,0.03258662735245177,1.4477038213543332,-0.02709933598844816,0.017745371491074247,0.6561587842421397,-0.07685492701983632,0.7946408532404139,True,False,False,False,False
U56,MOM,0.1,DEGROSS,0.75,M,25,0.02320105303679676,0.9218408674481376,-0.07739302071181398,1.3369472622443337,0.612238368242295,0.03139242771178541,1.395709847328065,-0.028370801766546383,0.016503890833130086,0.6114757120312597,-0.07739302071181342,0.7946408532404139,True,False,False,False,False
U56,MOM,0.1,DEGROSS,0.95,W,0,0.033894909654648586,1.0806876318033058,-0.08928440434807239,1.4481756061453608,0.819890953513102,0.040089595038365955,1.4522707873635703,-0.025629353092202267,0.02882096860129746,0.847216519478831,-0.08928440434807261,2.5234806963860543,True,False,False,False,False
U56,MOM,0.1,DEGROSS,0.95,W,10,0.03128943888803826,0.9999949163218117,-0.09078215391502542,1.3570526118345256,0.7455966465448138,0.03751575635154469,1.3609435842433566,-0.027287797926985546,0.026189800411156705,0.7725093073308629,-0.09078215391502542,2.5234806963860543,True,False,False,False,False
U56,MOM,0.1,DEGROSS,0.95,W,25,0.02739314987757191,0.8786801321447844,-0.09339845219697585,1.2199804385397337,0.6339418694836357,0.03366656214968944,1.2236007253504635,-0.03209909978313419,0.022255258723009597,0.6602137434644914,-0.09339845219697662,2.5234806963860543,True,False,False,False,False
U56,MOM,0.1,DEGROSS,0.95,M,0,0.031967494725952506,1.001014194518897,-0.09620299132669641,1.4258269516637765,0.6851620238707733,0.042380129186487814,1.482714666481743,-0.033167858502253234,0.023470283078690812,0.6862380630400053,-0.09620299132669585,1.0056680701389489,True,False,False,False,False
U56,MOM,0.1,DEGROSS,0.95,M,10,0.030930350550858465,0.9695589465360938,-0.09664799060706042,1.3906823583827297,0.656174379520717,0.04136319397109234,1.448291469265014,-0.03423477440891087,0.022416876137063113,0.6565426110774091,-0.09664799060706064,1.0056680701389489,True,False,False,False,False
U56,MOM,0.1,DEGROSS,0.95,M,25,0.029376383808943363,0.9222003360508583,-0.09731520908837799,1.3376381103023471,0.6125973143611508,0.03983945229631991,1.3963241763304266,-0.035833221669758775,0.020838589065822477,0.6118996794080156,-0.09731520908837765,1.0056680701389489,True,False,False,False,False
U56,MOM,0.1,DEGROSS,1.0,W,0,0.0356841898114455,1.0807519216761907,-0.09378183561186282,1.4482436427090406,0.819951859287967,0.04222367314407016,1.452329701643647,-0.026965416938021347,0.030329397529465618,0.8472828149647363,-0.09378183561186282,2.6558809052702306,True,False,False,False,False
U56,MOM,0.1,DEGROSS,1.0,W,10,0.032937466370070556,1.0000714037504297,-0.09535077383491619,1.3571333397383862,0.7456695910762764,0.03950938572299223,1.3610156075923319,-0.028714324494449994,0.027556349176117267,0.7725873671279043,-0.09535077383491686,2.6558809052702306,True,False,False,False,False
U56,MOM,0.1,DEGROSS,1.0,W,25,0.028830602336850752,0.878774948520042,-0.09809049657534696,1.2200802819902548,0.6340328866792362,0.035450788264244526,1.2236924944421874,-0.03377068119204707,0.023410319428325277,0.6603094641869153,-0.09809049657534619,2.6558809052702306,True,False,False,False,False
U56,MOM,0.1,DEGROSS,1.0,M,0,0.03365049400443865,1.0010871050169798,-0.10108486535038719,1.4259876584589286,0.6852339178001331,0.04463547335385676,1.4828556982236636,-0.03489164995374261,0.024690568019376302,0.6863263823720195,-0.10108486535038774,1.0583682926334823,True,False,False,False,False
U56,MOM,0.1,DEGROSS,1.0,M,10,0.032557257034280696,0.9696380465562077,-0.10155079641432241,1.3908473689728307,0.6562530972028031,0.04356300272308733,1.4484369687511838,-0.03601267672100816,0.023580647011121503,0.6566376791383157,-0.10155079641432163,1.0583682926334823,True,False,False,False,False
U56,MOM,0.1,DEGROSS,1.0,M,25,0.03091934224962989,0.9222887350396056,-0.10224938389411753,1.3378095635679301,0.6126862718874745,0.04195614028885841,1.3964763664802873,-0.03769208609867636,0.021917787265175015,0.6120048738430746,-0.10224938389411797,1.0583682926334823,True,False,False,False,False
U56,MOM,0.15,RESPREAD,0.75,W,0,0.21620541391262527,1.0546534981084055,-0.40721998628689937,1.4601368718456267,0.772400004762348,0.27180125039177594,1.44641683512325,-0.1986247267688681,0.17224894665265333,0.8151852492346875,-0.4072199862868989,18.24681466278698,False,True,False,False,False
U56,MOM,0.15,RESPREAD,0.75,W,10,0.1942252486737246,0.9659336240400074,-0.4160011373332132,1.355940619593732,0.6935643099453535,0.24868506767450382,1.3426755151018142,-0.20207657673744206,0.15116283391166996,0.7350685013229875,-0.4160011373332131,18.24681466278698,False,True,False,False,False
U56,MOM,0.15,RESPREAD,0.75,W,25,0.16197667239238456,0.8325688161191858,-0.42894804590427604,1.1990746487774502,0.5751598262839952,0.21477473076888343,1.1865168503058017,-0.20723025017160834,0.12022224613171129,0.6147210923589921,-0.4289480459042758,18.24681466278698,False,True,False,False,False
U56,MOM,0.15,RESPREAD,0.75,M,0,0.2297344509661905,1.0922736150467862,-0.4031687497500218,1.546422385199376,0.7653170809441378,0.30688234252345836,1.5553477847638468,-0.1850115316445723,0.16963084738977985,0.7989454118512834,-0.4031687497500219,7.404287902103325,False,True,False,False,False
U56,MOM,0.15,RESPREAD,0.75,M,10,0.22067138630499072,1.0569840295804986,-0.4054165925179424,1.507048037895323,0.7326209751490877,0.29763387476302094,1.5165840512734468,-0.18883041401268796,0.16072839692102825,0.7656045414853161,-0.40541659251794215,7.404287902103325,False,True,False,False,False
U56,MOM,0.15,RESPREAD,0.75,M,25,0.20718948658772307,1.003818903743399,-0.40877695820104465,1.4475555814452772,0.683448170348049,0.2838712999100561,1.4580201044935734,-0.1969633454727091,0.1474892967349919,0.7154501235090381,-0.4087769582010442,7.404287902103325,False,True,False,False,False
U56,MOM,0.15,RESPREAD,0.95,W,0,0.2731219752097296,1.056939232885194,-0.48826257919252025,1.4616377811419854,0.7757192985768194,0.3493304873665255,1.447597541116486,-0.2466361702472265,0.21360308597019761,0.8184967277861059,-0.48826257919252025,23.050891046487514,False,True,False,False,False
U56,MOM,0.15,RESPREAD,0.95,W,10,0.24412602629768587,0.9685249396594213,-0.49789255222200335,1.3577587708430432,0.6971663229694615,0.31843576259669915,1.3441874667503946,-0.2507290543890721,0.18608352516736804,0.7386589126907375,-0.4978925522220029,23.050891046487514,False,True,False,False,False
U56,MOM,0.15,RESPREAD,0.95,W,25,0.20183100865750103,0.8356202139106492,-0.5120244700409153,1.20137146873557,0.5791869187111923,0.2733789603072434,1.1885285381686548,-0.2568323567776678,0.145936264160913,0.6187309722214078,-0.5120244700409152,23.050891046487514,False,True,False,False,False
U56,MOM,0.15,RESPREAD,0.95,M,0,0.29145819729318556,1.096085269215242,-0.48682508034398786,1.5495197048439167,0.7708682125292147,0.39637112648106343,1.557739282252551,-0.22996319721320346,0.2110023876150937,0.8045680323639512,-0.48682508034398786,9.335840602944948,False,True,False,False,False
U56,MOM,0.15,RESPREAD,0.95,M,10,0.2794711138952941,1.061004238013464,-0.48927505943267724,1.510325580433013,0.7383904425293982,0.3839307217844403,1.5191672166720838,-0.23509233826084897,0.19939048052639907,0.7714398766683518,-0.4892750594326769,9.335840602944948,False,True,False,False,False
U56,MOM,0.15,RESPREAD,0.95,M,25,0.2616781277390361,1.008153076899617,-0.49293430125813853,1.4511052253980359,0.689545441886773,0.36545655510684827,1.4608927408668635,-0.2447867053991749,0.1821607807897243,0.7216049309535448,-0.4929343012581391,9.335840602944948,False,True,False,False,False
U56,MOM,0.15,RESPREAD,1.0,W,0,0.28721647234907355,1.0575114166707937,-0.5069910180480455,1.4620089108777983,0.7765686014970244,0.368999288558735,1.4478887761153039,-0.2583229681225607,0.2235456739673345,0.8193400954607921,-0.5069910180480452,24.25130882962436,False,True,False,False,False
U56,MOM,0.15,RESPREAD,1.0,W,10,0.25639134521371476,0.969163781289237,-0.5167642079721666,1.3581959845629579,0.6980781427337541,0.33604534412931164,1.3445484893825577,-0.2625629054503208,0.19437068342993657,0.7395636335990445,-0.5167642079721666,24.25130882962436,False,True,False,False,False
U56,MOM,0.15,RESPREAD,1.0,W,25,0.21149352891376694,0.8363594738947907,-0.5310893661577767,1.201908518156532,0.5801927541957239,0.2880555082344669,1.188994971160183,-0.2688835449224679,0.1518700134183213,0.6197279826672081,-0.5310893661577767,24.25130882962436,False,True,False,False,False
U56,MOM,0.15,RESPREAD,1.0,M,0,0.30684865831118935,1.096993156320469,-0.5063516429216607,1.550252413812564,0.772253511291702,0.4192226584766692,1.5582951407412493,-0.24097945513989638,0.22101582551028098,0.8059619365937152,-0.5063516429216606,9.817751039764051,False,True,False,False,False
U56,MOM,0.15,RESPREAD,1.0,M,10,0.2940962030158365,1.0619621831049741,-0.5088329199270285,1.5110986586399269,0.7398293839085174,0.4059309732956242,1.5197659723418482,-0.24639570344153405,0.20870619201818275,0.7728862282158914,-0.5088329199270286,9.817751039764051,False,True,False,False,False
U56,MOM,0.15,RESPREAD,1.0,M,25,0.2751773624845042,1.009186394411369,-0.5125380720168171,1.4519392581582673,0.691064918502727,0.3862028353204927,1.4615562902885986,-0.2564454647141494,0.19045143158790867,0.7231300538307189,-0.5125380720168169,9.817751039764051,False,True,False,False,False
U56,MOM,0.15,DEGROSS,0.75,W,0,0.0323824258122678,1.0568987928463514,-0.06638218616395997,1.466871055233139,0.7663870311574762,0.03919876799286315,1.4632956529752352,-0.028290283042214703,0.02680238855624828,0.8042620196384933,-0.06638218616395941,2.7725441534867583,True,False,False,False,False
U56,MOM,0.15,DEGROSS,0.75,W,10,0.029524362260041848,0.966248713587186,-0.06822351487245604,1.36121890737307,0.6853813170195434,0.03630097678833444,1.3576849927977033,-0.028942826831946822,0.02397674528495397,0.7222514604067513,-0.06822351487245526,2.7725441534867583,True,False,False,False,False
U56,MOM,0.15,DEGROSS,0.75,W,25,0.0252516804096079,0.8299791863494729,-0.07128333101377382,1.2022126590349114,0.5636918228112562,0.03196901401484831,1.1987632612498034,-0.029920926963070582,0.019752441841806467,0.5990353573853556,-0.07128333101377371,2.7725441534867583,True,False,False,False,False
U56,MOM,0.15,DEGROSS,0.75,M,0,0.033181360437721574,1.0387738842966918,-0.08446074261025616,1.540067192182711,0.6794599071031272,0.04349390240211504,1.5515926504310786,-0.028905426469629236,0.024765002784144174,0.7161961122677435,-0.08446074261025582,1.125503661684381,True,False,False,False,False
