panel,cost,anchor,b_pow,rmse_pow,D,D2,se_D2,C,rmse_sat,mean_sharpe,D2_over_se,rmse_ratio,C_theory_indep,rho_e_implied
B136,0.0,HEAD,-0.416303134805282,0.044770950754804445,0.0,-0.0060466988701209975,0.005602138624062803,9.302179992108277,0.04926048855804898,1.1481373540023712,-1.0793554526031683,1.100277919667872,252.65910969182778,0.963182883041683
B136,0.0,MID,-0.46688904482584903,0.027473556068596746,0.018802613359123244,0.00035353826913267993,0.005198160849791996,10.018090188013634,0.02710013580881108,1.1481373540023712,0.06801218341422173,0.9864080114400444,252.65910969182778,0.9603493806329293
B136,0.0,POOLED,-0.4390971429220146,0.011012792956893086,0.057134959745612085,0.0032644036251327133,0.0018932894526155811,8.813936091782855,0.012101247554780151,1.1481373540023712,1.7241968049961598,1.0988354727222747,252.65910969182778,0.9651153045598342
B136,0.0,TAIL,-0.4787167884661964,0.016313699518941363,0.0,-0.0015208929972339168,0.0022492888616016523,9.867290293390568,0.016283996555452176,1.1481373540023712,-0.6761661533107551,0.9981792625606044,252.65910969182778,0.9609462318401032
B136,10.0,HEAD,-0.38780299415530306,0.04850559402925629,0.0,-0.006734585742797007,0.006901258138585678,11.895017957214971,0.05706608868440971,1.0853952206225033,-0.9758489839907903,1.1764846885493276,252.58904139247508,0.9529076246077818
B136,10.0,MID,-0.4815534771825739,0.02836682405887338,0.0,-0.0011483526197444548,0.005967804941489515,11.893857125352495,0.027781727698358512,1.0853952206225033,-0.19242462362682977,0.9793739207709492,252.58904139247508,0.952912220341057
B136,10.0,POOLED,-0.47398828393251474,0.01391629426716148,0.05864528846949156,0.0034392698596698796,0.0022879668303652603,6.99741765319781,0.015079844541928908,1.0853952206225033,1.503199178425511,1.0836106403349832,252.58904139247508,0.972297223923008
B136,10.0,TAIL,-0.6713665355909422,0.007661159290545434,0.0,-0.005513237775551242,0.0015361829668457563,13.508864280473075,0.02091143005174041,1.0853952206225033,-3.5889200014185616,2.729538606193323,252.58904139247508,0.9465184071090286
B136,25.0,HEAD,-0.2996163028512367,0.05334975488070358,0.0,-0.004860026529720409,0.009219432758451154,15.705902382158943,0.055338624006967686,0.990954893020497,-0.5271502767093107,1.037279817512029,252.49099580000063,0.9377961882070454
B136,25.0,MID,-0.40309981361173697,0.03214146150755371,0.02445788233554254,0.0005981880083392437,0.007545384821458476,14.122208348904646,0.030282926230860013,0.990954893020497,0.07927866139286156,0.9421763918153842,252.49099580000063,0.94406846745501
B136,25.0,POOLED,-0.4537873895581633,0.007764899832836885,0.04758287662741094,0.0022641301481394105,0.0011534666558881978,9.3298379903121,0.008351183141443628,0.990954893020497,1.9628917200003275,1.0755042977022597,252.49099580000063,0.9630488288869425
B136,25.0,TAIL,-0.7294374980648544,0.013815993838968355,0.0,-0.008089053751122741,0.0037138221876915917,20.8795065818526,0.024957777119780915,0.990954893020497,-2.178093980355767,1.8064409560886516,252.49099580000063,0.9173059359376469
U56,0.0,HEAD,-0.506271077328083,0.04631317079798304,0.0,-0.0074250385242306954,0.006505127076989192,13.716364225691661,0.05633222379450657,1.2148030680700967,-1.1414132939071302,1.2163326937865344,252.73787324709625,0.9457288927477779
U56,0.0,MID,-0.7790476379890303,0.01593487574666599,0.0,-0.026851704845694657,0.006850559387401847,64.45589108821036,0.032550459525482515,1.2148030680700967,-3.919636824851828,2.0427181261386966,252.73787324709625,0.744969401458905
U56,0.0,POOLED,-0.33975227592170615,0.02346983432778101,0.1021661285130651,0.010437917815348134,0.004468276349184972,6.212423873331663,0.02583697770195313,1.2148030680700967,2.3360054302039854,1.100858972462799,252.73787324709625,0.9754194977052058
U56,0.0,TAIL,-0.3988181480230567,0.03716747908311069,0.0,-0.0013394388638572753,0.0057294295065788365,9.968908114236923,0.03480096305518313,1.2148030680700967,-0.23378223998030873,0.9363283147981127,252.73787324709625,0.960556334568462
U56,10.0,HEAD,-0.4382685371000937,0.04587247647690199,0.0,-0.006535621781233963,0.007487534593465605,16.288100293353814,0.05175608227169064,1.152131290845626,-0.8728669897482171,1.1282600427677192,252.6637032556728,0.9355344670268221
U56,10.0,MID,-0.8465210403753534,0.017132939009514615,0.0,-0.03152279769046808,0.00764435370122607,66.08842355164562,0.032324872145924166,1.152131290845626,-4.123670740851796,1.8867091120777852,252.6637032556728,0.7384332506012148
U56,10.0,POOLED,-0.42819815707047776,0.03015185022328758,0.09453042838742585,0.008936001891110249,0.005665351723949705,7.965375360450018,0.031603096455123894,1.152131290845626,1.5773075223792725,1.048131249694105,252.6637032556728,0.9684743979534338
U56,10.0,TAIL,-0.49159505602960457,0.0323128320537398,0.0,-0.005026141837904629,0.0036644626310577957,11.078833315251575,0.037513414092821114,1.152131290845626,-1.3715904196446305,1.1609447921628218,252.6637032556728,0.9561518604671095
U56,25.0,HEAD,-0.324846981562312,0.046111982835996886,0.0,-0.001575498557732856,0.009220629791676082,19.752592992588855,0.04384364535537325,1.0577776068057836,-0.1708666971051301,0.9508080689418353,252.5594467327299,0.9217903220484485
U56,25.0,MID,-0.8099419799009736,0.015408860412213884,0.0,-0.033929851980711294,0.008953431597653874,68.04349414662529,0.039783307425380186,1.0577776068057836,-3.7895919135186285,2.5818461820736474,252.5594467327299,0.7305842445139973
U56,25.0,POOLED,-0.39036447146816206,0.029539944416699982,0.08596960241974276,0.00739077254020864,0.00611083427816312,9.177585153004571,0.03026502855855823,1.0577776068057836,1.209453931130049,1.0245458871428454,252.5594467327299,0.9636616833314625
U56,25.0,TAIL,-0.4722712663320768,0.032184185774667175,0.0,-0.006751848451050775,0.005795868187273445,13.35390517241099,0.041166844350000585,1.0577776068057836,-1.164941684815481,1.2791016258178525,252.5594467327299,0.9471256951772519
