panel,excision,chooser,book,n_cand,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,V2_CAGR,V2_Sharpe,V2_MaxDD,pass4a,pass4b,leg_H1,leg_H2,leg_DDCAP,leg_CAGRFLOOR
U56,CRASH,IS_SHARPE,TREND/AGG/th=0.2/g=1.00,112,0.18211204484869015,1.3444583862224746,-0.24917347509432053,1.7585668812721904,0.9965616088969276,0.17368010908085063,1.0990342053859725,-0.24496397555877647,0.10567924091861647,1.4851580507265922,-0.07224167060903297,False,False,True,True,False,True
U56,CRASH,IS_DDCAP,TREND/AGG/th=0.2/g=0.75,92,0.13542279566883564,1.3436507305548337,-0.19172599479128283,1.7589634352692256,0.9946161596294292,0.17368010908085063,1.0990342053859725,-0.24496397555877647,0.10567924091861647,1.4851580507265922,-0.07224167060903297,False,False,True,True,False,True
U56,CRASH,IS_ROLLCAP[<=0.60],TREND/AGG/th=0.2/g=0.50,81,0.08945355069866445,1.3426123278568047,-0.1311032206196625,1.7591418751889918,0.9924361972315277,0.17368010908085063,1.0990342053859725,-0.24496397555877647,0.10567924091861647,1.4851580507265922,-0.07224167060903297,False,False,True,True,True,False
U56,CRASH,IS_SPYDDCAP[<=0.60],TREND/AGG/th=0.2/g=1.00,102,0.18211204484869015,1.3444583862224746,-0.24917347509432053,1.7585668812721904,0.9965616088969276,0.17368010908085063,1.0990342053859725,-0.24496397555877647,0.10567924091861647,1.4851580507265922,-0.07224167060903297,False,False,True,True,False,True
U56,CRASH,IS_DDWINCAP[circular],TREND/AGG/th=0.2/g=0.50,74,0.08945355069866445,1.3426123278568047,-0.1311032206196625,1.7591418751889918,0.9924361972315277,0.17368010908085063,1.0990342053859725,-0.24496397555877647,0.10567924091861647,1.4851580507265922,-0.07224167060903297,False,False,True,True,True,False
U56,H1_20,IS_SHARPE,TREND/AGG/th=0.2/g=1.00,112,0.17101292392156986,1.2883888830854107,-0.24917347509431964,1.5840605757055946,1.047302606612159,0.16574201171106462,1.066255958568995,-0.24496397555877814,0.09985976301065946,1.4146541940456743,-0.07224167060903297,False,False,True,True,False,True
U56,H1_20,IS_DDCAP,TREND/AGG/th=0.2/g=0.75,92,0.12737145109652315,1.2877395197574752,-0.19172599479128283,1.5855022252960536,1.044920681693382,0.16574201171106462,1.066255958568995,-0.24496397555877814,0.09985976301065946,1.4146541940456743,-0.07224167060903297,False,False,True,True,False,True
U56,H1_20,IS_ROLLCAP[<=0.60],TREND/AGG/th=0.2/g=0.50,81,0.08426735011420083,1.286858431541566,-0.13110322061966195,1.5867211153039975,1.0423047469599174,0.16574201171106462,1.066255958568995,-0.24496397555877814,0.09985976301065946,1.4146541940456743,-0.07224167060903297,False,False,True,True,True,False
U56,H1_20,IS_SPYDDCAP[<=0.60],TREND/AGG/th=0.2/g=1.00,102,0.17101292392156986,1.2883888830854107,-0.24917347509431964,1.5840605757055946,1.047302606612159,0.16574201171106462,1.066255958568995,-0.24496397555877814,0.09985976301065946,1.4146541940456743,-0.07224167060903297,False,False,True,True,False,True
U56,H1_20,IS_DDWINCAP[circular],TREND/AGG/th=0.2/g=0.50,74,0.08426735011420083,1.286858431541566,-0.13110322061966195,1.5867211153039975,1.0423047469599174,0.16574201171106462,1.066255958568995,-0.24496397555877814,0.09985976301065946,1.4146541940456743,-0.07224167060903297,False,False,True,True,True,False
U56,CAL20,IS_SHARPE,TREND/AGG/th=0.2/g=1.00,112,0.15113383513444867,1.166177154209276,-0.24917347509431975,1.0438578670339438,1.2797523690470078,0.149311675099977,0.9774402529969438,-0.24496397555877658,0.08923553484150792,1.313403608092961,-0.07224167060903319,False,False,True,True,False,True
U56,CAL20,IS_DDCAP,TREND/AGG/th=0.2/g=0.75,92,0.11290874393168471,1.1651992245914746,-0.19172599479128272,1.0426532767690282,1.2790012557020185,0.149311675099977,0.9774402529969438,-0.24496397555877658,0.08923553484150792,1.313403608092961,-0.07224167060903319,False,False,True,True,False,True
U56,CAL20,IS_ROLLCAP[<=0.60],TREND/AGG/th=0.2/g=0.50,81,0.07492345619811425,1.1639910425753721,-0.13110322061966195,1.0412212225884492,1.2780166413750766,0.149311675099977,0.9774402529969438,-0.24496397555877658,0.08923553484150792,1.313403608092961,-0.07224167060903319,False,False,True,True,True,False
U56,CAL20,IS_SPYDDCAP[<=0.60],TREND/AGG/th=0.2/g=1.00,102,0.15113383513444867,1.166177154209276,-0.24917347509431975,1.0438578670339438,1.2797523690470078,0.149311675099977,0.9774402529969438,-0.24496397555877658,0.08923553484150792,1.313403608092961,-0.07224167060903319,False,False,True,True,False,True
U56,CAL20,IS_DDWINCAP[circular],TREND/AGG/th=0.2/g=0.50,74,0.07492345619811425,1.1639910425753721,-0.13110322061966195,1.0412212225884492,1.2780166413750766,0.149311675099977,0.9774402529969438,-0.24496397555877658,0.08923553484150792,1.313403608092961,-0.07224167060903319,False,False,True,True,True,False
B136,NONE,IS_SHARPE,TREND/AGG/th=0.2/g=1.00,112,0.1584990073152861,1.0584300924356387,-0.25585925708014345,1.2311699025411782,0.8732056198717876,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278778,-0.12240985403190019,False,False,True,True,False,True
B136,NONE,IS_DDCAP,TREND/AGG/th=0.2/g=0.75,86,0.11886710365052267,1.0598639694562264,-0.19528628767882183,1.235177605240226,0.8725447319410997,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278778,-0.12240985403190019,False,True,True,True,True,True
B136,NONE,IS_ROLLCAP[<=0.60],TREND/AGG/th=0.2/g=0.50,76,0.07914849656856138,1.0609951515443357,-0.13245757618114595,1.238782866813651,0.8716574783917194,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278778,-0.12240985403190019,False,False,True,True,True,False
B136,NONE,IS_SPYDDCAP[<=0.60],TREND/AGG/th=0.2/g=1.00,100,0.1584990073152861,1.0584300924356387,-0.25585925708014345,1.2311699025411782,0.8732056198717876,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278778,-0.12240985403190019,False,False,True,True,False,True
B136,NONE,IS_DDWINCAP[circular],TREND/AGG/th=0.2/g=0.50,69,0.07914849656856138,1.0609951515443357,-0.13245757618114595,1.238782866813651,0.8716574783917194,0.15331427255204866,0.8767278433896203,-0.3371595330739301,0.07884939392053303,1.1058878697278778,-0.12240985403190019,False,False,True,True,True,False
B136,SPYDD,IS_SHARPE,TREND/AGG/th=0.2/g=1.00,112,0.18617699242121954,1.3043328380335946,-0.23203748987043815,1.796832265216235,0.8572184591977493,0.20505676478173918,1.2131309240092805,-0.2449665176088457,0.09209900416201,1.347309336197348,-0.09282730117254567,False,False,True,True,False,True
B136,SPYDD,IS_DDCAP,TREND/AGG/th=0.2/g=0.75,86,0.1386109684870327,1.3043812622071942,-0.1772656419277342,1.7977625666449157,0.8564940781438852,0.20505676478173918,1.2131309240092805,-0.2449665176088457,0.09209900416201,1.347309336197348,-0.09282730117254567,False,False,True,True,False,False
B136,SPYDD,IS_ROLLCAP[<=0.60],TREND/AGG/th=0.2/g=0.50,76,0.09165649849776702,1.3042002397911474,-0.12030526126654506,1.7984621301001178,0.8555435905749988,0.20505676478173918,1.2131309240092805,-0.2449665176088457,0.09209900416201,1.347309336197348,-0.09282730117254567,False,False,True,True,True,False
B136,SPYDD,IS_SPYDDCAP[<=0.60],TREND/AGG/th=0.2/g=1.00,100,0.18617699242121954,1.3043328380335946,-0.23203748987043815,1.796832265216235,0.8572184591977493,0.20505676478173918,1.2131309240092805,-0.2449665176088457,0.09209900416201,1.347309336197348,-0.09282730117254567,False,False,True,True,False,True
B136,SPYDD,IS_DDWINCAP[circular],TREND/AGG/th=0.2/g=0.50,69,0.09165649849776702,1.3042002397911474,-0.12030526126654506,1.7984621301001178,0.8555435905749988,0.20505676478173918,1.2131309240092805,-0.2449665176088457,0.09209900416201,1.347309336197348,-0.09282730117254567,False,False,True,True,True,False
B136,CRASH,IS_SHARPE,TREND/AGG/th=0.2/g=1.00,112,0.1845292794244524,1.3042023234614963,-0.23203748987043937,1.7834204145143082,0.8748757228266112,0.1743101616770073,1.1023214410940614,-0.24496651760884391,0.0910241670201759,1.329422533123334,-0.0928273011725459,False,False,True,True,False,True
B136,CRASH,IS_DDCAP,TREND/AGG/th=0.2/g=0.75,86,0.1374315495354943,1.304557429772563,-0.17726564192773409,1.784874725530705,0.8742144297573885,0.1743101616770073,1.1023214410940614,-0.24496651760884391,0.0910241670201759,1.329422533123334,-0.0928273011725459,False,False,True,True,False,True
B136,CRASH,IS_ROLLCAP[<=0.60],TREND/AGG/th=0.2/g=0.50,76,0.09090681792117916,1.3046780764577388,-0.12030526126654462,1.7860937528312302,0.873322943572812,0.1743101616770073,1.1023214410940614,-0.24496651760884391,0.0910241670201759,1.329422533123334,-0.0928273011725459,False,False,True,True,True,False
B136,CRASH,IS_SPYDDCAP[<=0.60],TREND/AGG/th=0.2/g=1.00,100,0.1845292794244524,1.3042023234614963,-0.23203748987043937,1.7834204145143082,0.8748757228266112,0.1743101616770073,1.1023214410940614,-0.24496651760884391,0.0910241670201759,1.329422533123334,-0.0928273011725459,False,False,True,True,False,True
B136,CRASH,IS_DDWINCAP[circular],TREND/AGG/th=0.2/g=0.50,69,0.09090681792117916,1.3046780764577388,-0.12030526126654462,1.7860937528312302,0.873322943572812,0.1743101616770073,1.1023214410940614,-0.24496651760884391,0.0910241670201759,1.329422533123334,-0.0928273011725459,False,False,True,True,True,False
B136,H1_20,IS_SHARPE,TREND/AGG/th=0.2/g=1.00,112,0.17566951936012964,1.2732479463014754,-0.23203748987043926,1.6929351288045669,0.9179705450957174,0.16638575752364093,1.0696951173878118,-0.24496651760884458,0.08744130019630458,1.2906786477933632,-0.09282730117254645,False,False,True,True,False,True
B136,H1_20,IS_DDCAP,TREND/AGG/th=0.2/g=0.75,86,0.13095596961053602,1.2736516968828744,-0.1772656419277332,1.694920262090215,0.9170937007191279,0.16638575752364093,1.0696951173878118,-0.24496651760884458,0.08744130019630458,1.2906786477933632,-0.09282730117254645,False,False,True,True,False,True
B136,H1_20,IS_ROLLCAP[<=0.60],TREND/AGG/th=0.2/g=0.50,76,0.08670562205958077,1.2738183788351543,-0.12030526126654462,1.6966578157628232,0.9159920691500283,0.16638575752364093,1.0696951173878118,-0.24496651760884458,0.08744130019630458,1.2906786477933632,-0.09282730117254645,False,False,True,True,True,False
B136,H1_20,IS_SPYDDCAP[<=0.60],TREND/AGG/th=0.2/g=1.00,100,0.17566951936012964,1.2732479463014754,-0.23203748987043926,1.6929351288045669,0.9179705450957174,0.16638575752364093,1.0696951173878118,-0.24496651760884458,0.08744130019630458,1.2906786477933632,-0.09282730117254645,False,False,True,True,False,True
B136,H1_20,IS_DDWINCAP[circular],TREND/AGG/th=0.2/g=0.50,69,0.08670562205958077,1.2738183788351543,-0.12030526126654462,1.6966578157628232,0.9159920691500283,0.16638575752364093,1.0696951173878118,-0.24496651760884458,0.08744130019630458,1.2906786477933632,-0.09282730117254645,False,False,True,True,True,False
B136,CAL20,IS_SHARPE,TREND/AGG/th=0.2/g=1.00,112,0.1565979439932219,1.1586029313966693,-0.23203748987043926,1.2766801629968738,1.0523208379976596,0.14997590775425151,0.9810637774576838,-0.24496651760884502,0.07815260030752103,1.187595685613652,-0.09282730117254734,False,False,True,True,False,True
B136,CAL20,IS_DDCAP,TREND/AGG/th=0.2/g=0.75,86,0.11709033601363172,1.1586078643479272,-0.17726564192773286,1.276657209710422,1.052371164026104,0.14997590775425151,0.9810637774576838,-0.24496651760884502,0.07815260030752103,1.187595685613652,-0.09282730117254734,False,False,True,True,False,True
B136,CAL20,IS_ROLLCAP[<=0.60],TREND/AGG/th=0.2/g=0.50,76,0.07775474440594987,1.158377425171033,-0.12030526126654462,1.2764090309078935,1.0521780766546829,0.14997590775425151,0.9810637774576838,-0.24496651760884502,0.07815260030752103,1.187595685613652,-0.09282730117254734,False,False,True,True,True,False
B136,CAL20,IS_SPYDDCAP[<=0.60],TREND/AGG/th=0.2/g=1.00,100,0.1565979439932219,1.1586029313966693,-0.23203748987043926,1.2766801629968738,1.0523208379976596,0.14997590775425151,0.9810637774576838,-0.24496651760884502,0.07815260030752103,1.187595685613652,-0.09282730117254734,False,False,True,True,False,True
B136,CAL20,IS_DDWINCAP[circular],TREND/AGG/th=0.2/g=0.50,69,0.07775474440594987,1.158377425171033,-0.12030526126654462,1.2764090309078935,1.0521780766546829,0.14997590775425151,0.9810637774576838,-0.24496651760884502,0.07815260030752103,1.187595685613652,-0.09282730117254734,False,False,True,True,True,False
SMALL,NONE,IS_SHARPE,VOL/AGG/th=0.4/g=1.00,112,0.09835225001091907,0.5763438869029138,-0.35159283674449926,0.8192250234291766,0.38399770616090945,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.0375240531953398,0.5600309406263567,-0.1389155080338328,False,False,False,False,False,False
SMALL,NONE,IS_DDCAP,VOL/AGG/th=0.4/g=0.25,59,0.027507361062555136,0.5804760511156765,-0.09625790644722076,0.8391739919459555,0.37869988055894693,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.0375240531953398,0.5600309406263567,-0.1389155080338328,False,False,False,False,True,False
SMALL,NONE,IS_ROLLCAP[<=0.60],VOL/AGG/th=0.4/g=0.50,89,0.053217716227837775,0.5793428630503127,-0.18682375626607972,0.8328681544383206,0.3807204951511406,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.0375240531953398,0.5600309406263567,-0.1389155080338328,False,False,False,False,True,False
SMALL,NONE,IS_SPYDDCAP[<=0.60],VOL/AGG/th=0.4/g=0.50,81,0.053217716227837775,0.5793428630503127,-0.18682375626607972,0.8328681544383206,0.3807204951511406,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.0375240531953398,0.5600309406263567,-0.1389155080338328,False,False,False,False,True,False
SMALL,NONE,IS_DDWINCAP[circular],VOL/AGG/th=0.4/g=0.75,84,0.07690794027057013,0.5779654967544046,-0.2718760655582354,0.8262187938746507,0.3824914955590161,0.1533169996349657,0.8767139845003631,-0.33717267708462373,0.0375240531953398,0.5600309406263567,-0.1389155080338328,False,False,False,False,False,False
SMALL,SPYDD,IS_SHARPE,VOL/AGG/th=0.4/g=1.00,112,0.1394423183705802,0.7887598329748249,-0.30054860759311275,1.3864737534325364,0.3788907219532949,0.20505906942197716,1.2131223851138349,-0.24496397555877691,0.04737841601880488,0.7000938846105655,-0.1187361915388051,False,False,False,False,False,False
SMALL,SPYDD,IS_DDCAP,VOL/AGG/th=0.4/g=0.25,59,0.03652903061680757,0.7876073029786701,-0.08160847948174899,1.3912790187390383,0.37302049247526303,0.20505906942197716,1.2131223851138349,-0.24496397555877691,0.04737841601880488,0.7000938846105655,-0.1187361915388051,True,False,False,False,True,False
SMALL,SPYDD,IS_ROLLCAP[<=0.60],VOL/AGG/th=0.4/g=0.50,89,0.07208947289053791,0.7882213204133879,-0.15889706611355436,1.3898670093327459,0.37523288238659286,0.20505906942197716,1.2131223851138349,-0.24496397555877691,0.04737841601880488,0.7000938846105655,-0.1187361915388051,False,False,False,False,False,False
SMALL,SPYDD,IS_SPYDDCAP[<=0.60],VOL/AGG/th=0.4/g=0.50,81,0.07208947289053791,0.7882213204133879,-0.15889706611355436,1.3898670093327459,0.37523288238659286,0.20505906942197716,1.2131223851138349,-0.24496397555877691,0.04737841601880488,0.7000938846105655,-0.1187361915388051,False,False,False,False,False,False
SMALL,SPYDD,IS_DDWINCAP[circular],VOL/AGG/th=0.4/g=0.75,84,0.10646738251375654,0.7886088901485004,-0.23186781059021422,1.3882664979675734,0.3771945672999684,0.20505906942197716,1.2131223851138349,-0.24496397555877691,0.04737841601880488,0.7000938846105655,-0.1187361915388051,False,False,False,False,False,False
SMALL,CRASH,IS_SHARPE,VOL/AGG/th=0.4/g=1.00,112,0.14112743038387032,0.7932211736616099,-0.30054860759311275,1.3370061378897276,0.4113878981414601,0.174313623132472,1.1023298256089173,-0.24496397555877647,0.04688124806564575,0.6900252690869781,-0.11873619153880544,False,False,False,False,False,True
SMALL,CRASH,IS_DDCAP,VOL/AGG/th=0.4/g=0.25,59,0.03695011503457146,0.7920620924501948,-0.08160847948174899,1.3426652582928733,0.40496625536511444,0.174313623132472,1.1023298256089173,-0.24496397555877647,0.04688124806564575,0.6900252690869781,-0.11873619153880544,True,False,False,False,True,False
SMALL,CRASH,IS_ROLLCAP[<=0.60],VOL/AGG/th=0.4/g=0.50,89,0.07293464702678731,0.7926796000674128,-0.15889706611355436,1.3409648112492236,0.40736810202154705,0.174313623132472,1.1023298256089173,-0.24496397555877647,0.04688124806564575,0.6900252690869781,-0.11873619153880544,False,False,False,False,False,False
SMALL,CRASH,IS_SPYDDCAP[<=0.60],VOL/AGG/th=0.4/g=0.50,81,0.07293464702678731,0.7926796000674128,-0.15889706611355436,1.3409648112492236,0.40736810202154705,0.174313623132472,1.1023298256089173,-0.24496397555877647,0.04688124806564575,0.6900252690869781,-0.11873619153880544,False,False,False,False,False,False
SMALL,CRASH,IS_DDWINCAP[circular],VOL/AGG/th=0.4/g=0.75,84,0.10773539868020388,0.7930693728374345,-0.23186781059021422,1.3390796204190039,0.4095137179880212,0.174313623132472,1.1023298256089173,-0.24496397555877647,0.04688124806564575,0.6900252690869781,-0.11873619153880544,False,False,False,False,False,False
SMALL,H1_20,IS_SHARPE,VOL/AGG/th=0.4/g=1.00,112,0.14218049380249242,0.7912867195601877,-0.30054860759311197,1.2213310537843185,0.4808288011922177,0.16638796987793558,1.0696851330575152,-0.24496397555877814,0.04749751739651309,0.6936075474048502,-0.11873619153880444,False,False,False,False,False,True
SMALL,H1_20,IS_DDCAP,VOL/AGG/th=0.4/g=0.25,59,0.03725056735141319,0.7897962245654644,-0.08160847948175054,1.2265646890676503,0.4741640538032469,0.16638796987793558,1.0696851330575152,-0.24496397555877814,0.04749751739651309,0.6936075474048502,-0.11873619153880444,True,False,False,False,True,False
SMALL,H1_20,IS_ROLLCAP[<=0.60],VOL/AGG/th=0.4/g=0.50,89,0.07351471133228782,0.7905260023531839,-0.15889706611355525,1.2250213656875495,0.4766402560245995,0.16638796987793558,1.0696851330575152,-0.24496397555877814,0.04749751739651309,0.6936075474048502,-0.11873619153880444,False,False,False,False,False,False
SMALL,H1_20,IS_SPYDDCAP[<=0.60],VOL/AGG/th=0.4/g=0.50,81,0.07351471133228782,0.7905260023531839,-0.15889706611355525,1.2250213656875495,0.4766402560245995,0.16638796987793558,1.0696851330575152,-0.24496397555877814,0.04749751739651309,0.6936075474048502,-0.11873619153880444,False,False,False,False,False,False
SMALL,H1_20,IS_DDWINCAP[circular],VOL/AGG/th=0.4/g=0.75,84,0.10856833180821668,0.7910262145231189,-0.23186781059021422,1.223278592352225,0.4788664199577833,0.16638796987793558,1.0696851330575152,-0.24496397555877814,0.04749751739651309,0.6936075474048502,-0.11873619153880444,False,False,False,False,False,False
SMALL,CAL20,IS_SHARPE,VOL/AGG/th=0.4/g=1.00,112,0.1041644227521743,0.6202668800988086,-0.30054860759311375,0.7263930518811841,0.5557963875009523,0.14997840418082609,0.981054732191683,-0.24496397555877658,0.03175520246133279,0.48458023116260623,-0.11873619153880477,False,False,False,False,False,False
SMALL,CAL20,IS_DDCAP,VOL/AGG/th=0.4/g=0.25,59,0.028340895326501636,0.6175309575602371,-0.08160847948174954,0.7263410213594973,0.5511833499856672,0.14997840418082609,0.981054732191683,-0.24496397555877658,0.03175520246133279,0.48458023116260623,-0.11873619153880477,True,False,False,False,True,False
SMALL,CAL20,IS_ROLLCAP[<=0.60],VOL/AGG/th=0.4/g=0.50,89,0.05526859605249457,0.6186622302735255,-0.15889706611355514,0.7265111936466873,0.5529881025403492,0.14997840418082609,0.981054732191683,-0.24496397555877658,0.03175520246133279,0.48458023116260623,-0.11873619153880477,False,False,False,False,False,False
SMALL,CAL20,IS_SPYDDCAP[<=0.60],VOL/AGG/th=0.4/g=0.50,81,0.05526859605249457,0.6186622302735255,-0.15889706611355514,0.7265111936466873,0.5529881025403492,0.14997840418082609,0.981054732191683,-0.24496397555877658,0.03175520246133279,0.48458023116260623,-0.11873619153880477,False,False,False,False,False,False
SMALL,CAL20,IS_DDWINCAP[circular],VOL/AGG/th=0.4/g=0.75,84,0.08060332958854999,0.6195778011112772,-0.23186781059021389,0.7265305588007114,0.5545306186463338,0.14997840418082609,0.981054732191683,-0.24496397555877658,0.03175520246133279,0.48458023116260623,-0.11873619153880477,False,False,False,False,False,False
