panel,frame,dest,F,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,isCAGR,isSharpe,isMaxDD,mean_gross,mean_sleeve,turnover_yr,keep4a,keep4b,keep4a_oos,keep4b_oos,leg_H1,leg_H2,leg_DD,leg_CAGR,oleg_H1,oleg_H2,oleg_DD,oleg_CAGR
U56,LIVE,CASH,0.0,0.08618487105855244,1.20113235219264,-0.12054956914840886,1.2279248420922237,1.180810608358156,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.07609481030855947,1.1045450932922083,-0.0788720955261335,0.5328263552938667,0.0,1.773555812069992,False,False,False,False,True,True,True,False,True,True,True,False
U56,LIVE,CASH,0.25,0.08590671008698703,1.1975019317164468,-0.12058743646869974,1.2241644973316985,1.1772846689508312,0.09427884248873486,1.2734429717890285,-0.12058743646869952,0.07581044179319263,1.1006644108295536,-0.07917944777168917,0.5328263552938667,0.11679341117653334,2.0296742959254113,False,False,False,False,True,True,True,False,True,True,True,False
U56,LIVE,CASH,0.5,0.08562861655738252,1.193870868086956,-0.12062530366468738,1.220403443467614,1.1737581375805421,0.09400595575233273,1.2700029058632074,-0.12062530366468749,0.07552614439603134,1.0967830970299925,-0.079486706354708,0.5328263552938667,0.2335868223530667,2.285792779780831,False,False,False,False,True,True,True,False,True,True,True,False
U56,LIVE,CASH,0.75,0.0853505904542069,1.190239168350034,-0.12066317073637256,1.2166416886015692,1.170231020490253,0.09373313347395174,1.266562205623404,-0.12066317073637234,0.07524191810018888,1.0929011605576182,-0.07979387130135585,0.5328263552938667,0.35038023352960007,2.54191126363625,False,False,False,False,True,True,True,False,True,True,True,False
U56,LIVE,CASH,1.0,0.08507263176193258,1.186606839554463,-0.12070103768375462,1.2128792408385722,1.1667033239254765,0.09346037563912435,1.2631208770144495,-0.12070103768375462,0.0749577628887812,1.0890186100794133,-0.08010094263779166,0.5328263552938667,0.4671736447061334,2.7980297474916695,False,False,False,False,True,True,True,False,True,True,True,False
U56,LIVE,SHY,0.0,0.08618487105855244,1.20113235219264,-0.12054956914840886,1.2279248420922237,1.180810608358156,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.07609481030855947,1.1045450932922083,-0.0788720955261335,0.5328263552938667,0.0,1.773555812069992,False,False,False,False,True,True,True,False,True,True,True,False
U56,LIVE,SHY,0.25,0.08744020815976095,1.2190492120663599,-0.11912138518094018,1.2409833428153458,1.2033872822632914,0.09627710909940568,1.2986413024403285,-0.11912138518094006,0.07678833564775323,1.1173386502977685,-0.07825759145077582,0.5328236229814352,0.11679409425464121,2.029636109521826,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,SHY,0.5,0.08869264740271543,1.2361060940915862,-0.11769153821691558,1.253633102735898,1.224735771877291,0.09799891580066133,1.319116471213303,-0.11769153821691536,0.07748020298990599,1.1297669599611395,-0.0776431149709842,0.5328209088131276,0.23358954559343623,2.28573188720404,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,SHY,0.75,0.08994212653945755,1.252261029224931,-0.11626004092522446,1.2658513220346923,1.2447982986131052,0.09971712040441383,1.3382539148866222,-0.11626004092522413,0.07817038285016586,1.1418078562875023,-0.0770364148684003,0.5328182127822293,0.3503863404133281,2.541887291574215,True,False,True,False,True,True,True,False,True,True,True,False
U56,LIVE,SHY,1.0,0.09118863014754641,1.2674784708837235,-0.11482688016352627,1.277616576230871,1.2635298789545812,0.10143170514296473,1.3560124690032136,-0.11482688016352605,0.07885885815543614,1.1534404018687008,-0.07644323573105838,0.5328155348820883,0.46718446511791156,2.7981031789647317,True,False,True,False,True,True,True,False,True,True,True,False
