kind,family,rho,IS_median,OOS_median
OP_FILL,BREADTH-HI,0.01509926854754441,-0.006523727336302881,-0.005462051199609519
OP_FILL,BREADTH-LO,-0.05045816252712805,-0.007580772666655633,-0.004649001576829959
OP_FILL,CORR-HI,0.00021300538541917853,-0.005989350073175581,0.0019425921445205274
OP_FILL,CORR-LO,0.13896390965356484,0.0009875984324511644,0.0024113326303142613
OP_FILL,DISP-HI,0.0987099107788763,-0.001444749903310949,-0.0039928928176191925
OP_FILL,DISP-LO,-0.007491359215497147,0.00489584738838264,-0.0008706320973011078
OP_FILL,VOL20-HI,-0.06569809500843984,-0.00017443863842103724,-0.003432256613992407
OP_FILL,VOL20-LO,0.00710955710955711,-0.0032069332968447106,0.000546761843983723
BLOCK2,BREADTH-HI,0.19612169439755647,-0.00281528706028214,-2.7401512284891405e-05
BLOCK2,BREADTH-LO,0.13646009163250544,-0.0029608390903273774,-0.0002126435582349151
BLOCK2,CORR-HI,0.09355357286391769,-0.000249160129134951,0.002086065251232422
BLOCK2,CORR-LO,0.012571336709267742,-0.0009294671388738185,0.004120509786673332
BLOCK2,DISP-HI,0.1457680250783699,0.006903148756523481,0.002919854361697921
BLOCK2,DISP-LO,-0.11439996784824372,-0.0033992750450334563,-0.0019675642517446856
BLOCK2,VOL20-HI,-0.167816091954023,-0.00210652575636161,-0.0008099760082851681
BLOCK2,VOL20-LO,0.05685234305923961,0.0035562175838210197,-0.001122881049682764
