panel,dial,selector,pick,n_arms,IS_Sharpe,IS_CAGR,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,Sharpe,CAGR,MaxDD,H1,H2,turn,p4a,p4a_v1,p4b,f4b,same,dOOS_Sharpe,dOOS_CAGR_pp,xr
B136,cadence,S_SHARPE,FREQ_Q,4,1.1164428153361916,0.11905705881050777,0.9768440286278972,0.11071721734763407,-0.24435658029457807,1.0366868291006377,0.11448017451512915,-0.2443565802945784,1.2255350747232876,0.8785687844215062,1.9700042141053575,False,False,False,DD,True,0.0,0.0,
B136,cadence,S_CAGR,FREQ_Q,4,1.1164428153361916,0.11905705881050777,0.9768440286278972,0.11071721734763407,-0.24435658029457807,1.0366868291006377,0.11448017451512915,-0.2443565802945784,1.2255350747232876,0.8785687844215062,1.9700042141053575,False,False,False,DD,True,0.0,0.0,
B136,cadence,DONOTHING,FREQ_W,4,1.0349765743906882,0.1087705617421808,1.0185476662771331,0.10583657394304091,-0.17687931105226462,1.0261183690583502,0.10716215168162102,-0.17687931105226473,1.1455748414127866,0.9144263370785016,8.266497294317862,False,True,True,-,True,0.0,0.0,
B136,gross,S_SHARPE,G1.00,6,1.0362235923377432,0.1450536221800156,1.0174784887003725,0.14091101322947752,-0.23091856505209452,1.0260978234221485,0.1427821467910242,-0.23091856505209418,1.146738717439924,0.9135417727575735,10.912638352483793,False,False,False,DD,True,0.0,0.0,
B136,gross,S_CAGR,G1.00,6,1.0362235923377432,0.1450536221800156,1.0174784887003725,0.14091101322947752,-0.23091856505209452,1.0260978234221485,0.1427821467910242,-0.23091856505209418,1.146738717439924,0.9135417727575735,10.912638352483793,False,False,False,DD,True,0.0,0.0,
B136,gross,DONOTHING,G0.70,6,1.0347220082597668,0.10150571205262815,1.018750290409031,0.09879860664842388,-0.16578211131640952,1.0261136761069554,0.10002174212785309,-0.1657821113164093,1.1453362188285054,0.9145952842136438,7.731148346636265,False,True,False,CAGR,True,0.0,0.0,
B136,n,S_SHARPE,FWD10,7,1.0558595059015365,0.16078119791765988,0.780593339534181,0.12766905137397422,-0.21444792932259604,0.8945662564516421,0.1425213779576584,-0.21444792932259615,1.118065989470775,0.710413352662198,17.922295935407835,False,False,False,"H2,OOS,DD",False,0.043714024944483953,3.6256824809268506,
B136,n,S_CAGR,FWD5,7,0.9550528539914069,0.16925496444138832,0.8243073644786649,0.16392587618324272,-0.23988843771808588,0.8759512186202089,0.16633229591191312,-0.2398884377180862,0.9964109867910509,0.7822263375851602,21.883816969723267,False,False,False,"H2,OOS,DD",False,0.043714024944483953,3.6256824809268506,
B136,n,DONOTHING,EWall,7,1.0349765743906882,0.1087705617421808,1.0185476662771331,0.10583657394304091,-0.17687931105226462,1.0261183690583502,0.10716215168162102,-0.17687931105226473,1.1455748414127866,0.9144263370785016,8.266497294317862,False,True,True,-,False,0.043714024944483953,3.6256824809268506,
B136,trim,S_SHARPE,B0.08,6,1.1411863398422468,0.08824388141501749,1.1094642338971092,0.08363493461181792,-0.14813995230211774,1.12403930450294,0.08571634987801202,-0.14813995230211796,1.27134528130942,0.9820926464091694,1.22795288648511,False,True,False,CAGR,True,0.0,0.0,
