panel,n,cadence,cost_bps,gross,CAGR,Sharpe,MaxDD,H1,H2,turn_yr,keep4a,keep4b_full,oos_CAGR,oos_Sharpe,oos_MaxDD,oos_4b,base_CAGR,base_Sharpe,base_MaxDD,base_H1,base_H2,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,dd_cap,cagr_floor,oos_base_CAGR,oos_base_Sharpe,oos_base_MaxDD,oos_spy_CAGR,oos_spy_Sharpe,oos_spy_MaxDD
U56,3,W,0,0.75,0.09241558694972385,0.8847654753258476,-0.12945497730224031,0.9506976325521611,0.8358122297797596,27.90175634215177,False,False,0.09943846763083775,0.8975413455439276,-0.1294549773022402,False,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,3,W,10,0.75,0.062360690725986156,0.6221198205263287,-0.13621635541638566,0.6713645537585137,0.5852559401865274,27.90175634215177,False,False,0.06789833215855579,0.6392285411477666,-0.13207135160906258,False,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,3,W,25,0.75,0.018779051547702652,0.22774069690999374,-0.1710549225901583,0.251958231832667,0.2090127116901048,27.90175634215177,False,False,0.022231554795431485,0.25109268814457725,-0.1710549225901561,False,0.08330351576993,1.1634688271693323,-0.12092630671374727,1.189790934573022,1.1432012948488115,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09163013641609163,1.2398733886368856,-0.12092630671374771,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,3,W,50,0.75,-0.050026483669756594,-0.41976701710385494,-0.6121408467920713,-0.4347094543335995,-0.4099411494517656,27.90175634215177,False,False,-0.04969321853583264,-0.38755126025664743,-0.4327796676418856,False,0.07851114701170414,1.1007438563030478,-0.1215542982343577,1.126595636968293,1.0807131422584972,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.08676558828999292,1.1783814389985978,-0.1215542982343576,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,3,M,0,0.75,0.0947227724441757,0.8436871031742093,-0.15879387903421294,1.0700642729482188,0.6792964623758433,12.064688014083599,False,False,0.0924735518453601,0.767556834711548,-0.1587938790342135,False,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,3,M,10,0.75,0.08160402468547101,0.7391973973889965,-0.16509440669495623,0.9543138815423666,0.5824042409774337,12.064688014083599,False,False,0.0788113090561231,0.6673981052805137,-0.16509440669495834,False,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,3,M,25,0.75,0.06219219740446613,0.5812120522071154,-0.17447123639938478,0.778325096183721,0.4363955606171074,12.064688014083599,False,False,0.05860837286793741,0.5162076064487703,-0.17447123639938444,False,0.08330351576993,1.1634688271693323,-0.12092630671374727,1.189790934573022,1.1432012948488115,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09163013641609163,1.2398733886368856,-0.12092630671374771,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,3,M,50,0.75,0.030537807680821594,0.31724686344076314,-0.18990372184630266,0.4825329395953262,0.19331257071611144,12.064688014083599,False,False,0.02569814369156087,0.26394670613179794,-0.1899037218463019,False,0.07851114701170414,1.1007438563030478,-0.1215542982343577,1.126595636968293,1.0807131422584972,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.08676558828999292,1.1783814389985978,-0.1215542982343576,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,5,W,0,0.75,0.08895653929874747,0.8864637540117456,-0.13594389116950822,0.8867728869039684,0.8912947746341328,23.622991416048276,False,False,0.10223511672024088,0.9600656738143574,-0.1359438911695081,False,0.08811645471909801,1.2260772909325255,-0.12029812214763835,1.2528619330093715,1.2055790425000439,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09651574458861623,1.3012453352065745,-0.12029812214763824,0.15286966214114894,0.8750760816641813,-0.33717256724185307
U56,5,W,10,0.75,0.06354589291260848,0.6552748928075371,-0.13827791043318094,0.6499237971709989,0.6636051862189187,23.622991416048276,False,False,0.0750994024732099,0.728306879485473,-0.13827791043318105,False,0.08618880526313721,1.201049296027575,-0.12054941914043871,1.227649981048117,1.1806425080695122,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,-0.20230354034511183,0.10597142790038894,0.09455896847608769,1.2767122316543114,-0.12054941914043871,0.15286966214114894,0.8750760816641813,-0.33717256724185307
