panel,book,cost_bps,chooser,pick_drift,pick_gross,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pick_pass4b,pick_is_d0,und_OOS_CAGR,und_OOS_Sharpe,beats_undamped_OOS_Sharpe,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,beats_SPY_OOS_Sharpe
U56,CAP2,0.0,C_ISSHARPE,0.0,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980466,True,True,0.13168913356431755,1.3693466954314062,False,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True
U56,CAP2,0.0,C_ISCALMAR,0.0,0.75,0.13168913356431755,1.3693466954314062,-0.14765004422980466,True,True,0.13168913356431755,1.3693466954314062,False,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True
U56,CAP2,10.0,C_ISSHARPE,0.0175,0.75,0.14566563513229713,1.2463296185310915,-0.19110616782750156,True,False,0.12773946456006335,1.3318413815124672,False,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True
U56,CAP2,10.0,C_ISCALMAR,0.0,0.75,0.12773946456006335,1.3318413815124672,-0.14809080759214643,True,True,0.12773946456006335,1.3318413815124672,False,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True
U56,CAP2,25.0,C_ISSHARPE,0.0175,0.75,0.14299071724456525,1.2256195021249616,-0.19229260089624844,True,False,0.12183969460699817,1.275468963789105,False,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True
U56,CAP2,25.0,C_ISCALMAR,0.0175,0.75,0.14299071724456525,1.2256195021249616,-0.19229260089624844,True,False,0.12183969460699817,1.275468963789105,False,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True
U56,CAP2,50.0,C_ISSHARPE,0.0175,0.75,0.13854518395228577,1.1910336950641076,-0.19426740168750312,True,False,0.11207234887057682,1.181260845927782,True,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True
U56,CAP2,50.0,C_ISCALMAR,0.0175,0.75,0.13854518395228577,1.1910336950641076,-0.19426740168750312,True,False,0.11207234887057682,1.181260845927782,True,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True
U56,CAND,0.0,C_ISSHARPE,0.0,0.75,0.143538533309864,1.2803390722324455,-0.17274816551070749,True,True,0.143538533309864,1.2803390722324455,False,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True
U56,CAND,0.0,C_ISCALMAR,0.0175,1.0,0.18860609778399295,1.2311749813756594,-0.25966905987447864,False,False,0.143538533309864,1.2803390722324455,False,0.10205928731827818,1.363630701479807,-0.11482440134370475,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True
