pid,ladder,undefined,inc_median,pre_median,d_median,cells_won,cells,picks_differ
239,L1,False,1.0200259213855316,1.0227635030637923,0.002737581678260659,2.0,6.0,3.0
239,L2,False,1.0200259213855316,1.0227635030637923,0.002737581678260659,2.0,6.0,3.0
239,L4,False,1.0200259213855316,1.0227635030637923,0.002737581678260659,2.0,6.0,3.0
239,L6,False,1.0200259213855316,1.0227635030637923,0.002737581678260659,2.0,6.0,3.0
471,L1,False,1.0200259213855316,1.0200259213855316,0.0,0.0,6.0,0.0
471,L2,False,1.0200259213855316,1.0200259213855316,0.0,0.0,6.0,0.0
471,L4,False,1.0200259213855316,1.0200259213855316,0.0,0.0,6.0,0.0
471,L6,False,1.0200259213855316,1.0200259213855316,0.0,0.0,6.0,0.0
583,L1,False,1.0200259213855316,1.0227635030637923,0.002737581678260659,3.0,6.0,4.0
583,L2,False,1.0200259213855316,1.0227635030637923,0.002737581678260659,3.0,6.0,4.0
583,L4,False,1.0200259213855316,1.0227635030637923,0.002737581678260659,3.0,6.0,4.0
583,L6,False,1.0200259213855316,1.0227635030637923,0.002737581678260659,3.0,6.0,4.0
604,L1,False,1.0200259213855316,1.0200259213855316,0.0,0.0,6.0,2.0
604,L2,False,1.0200259213855316,1.0200259213855316,0.0,0.0,6.0,2.0
604,L4,False,1.0200259213855316,1.0200259213855316,0.0,0.0,6.0,2.0
604,L6,False,1.0200259213855316,1.0200259213855316,0.0,0.0,6.0,2.0
607,L1,True,,,,,,
607,L2,False,1.0200259213855316,1.0191594032221043,-0.00086651816342731,0.0,6.0,3.0
607,L4,False,1.0200259213855316,1.0191594032221043,-0.00086651816342731,0.0,6.0,3.0
607,L6,False,1.0200259213855316,1.0191594032221043,-0.00086651816342731,0.0,6.0,3.0
613,L1,False,1.0200259213855316,1.0200259213855316,0.0,0.0,6.0,0.0
613,L2,False,1.0200259213855316,1.0200259213855316,0.0,0.0,6.0,0.0
613,L4,False,1.0200259213855316,1.0200259213855316,0.0,0.0,6.0,0.0
613,L6,False,1.0200259213855316,1.0200259213855316,0.0,0.0,6.0,0.0
