panel,family,book,gross,convention,fit,x,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,IS_Calmar,beta,mean_eq_gross,turnover,max_name_w,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,max_name_w_held
U56,TWIN_MEAN_GROSS,TWIN[CAND g=0.75] MEAN_GROSS fit=FULL,0.75,MEAN_GROSS,FULL,0.7307389305908641,10.0,0.11586974435447495,0.9163506549102189,-0.2516117546044486,0.460510060575788,0.9754083181213455,0.8693563648729659,0.11887376012648443,0.916494741297661,-0.2516117546044486,0.9168496067138224,0.6757590878965687,0.7267293398712567,0.7309396802965791,0.34697096519004744,0.7307389305908641,False,False,True,True,True,False,True,
U56,TWIN_MEAN_GROSS,TWIN[CAND g=0.75] MEAN_GROSS fit=FULL,0.75,MEAN_GROSS,FULL,0.7307389305908641,25.0,0.11528896939528854,0.9122904610948278,-0.2517987668535705,0.45786153298492116,0.9712881330210712,0.8653264984269172,0.11828801985895265,0.9125257162180648,-0.2517987668535707,0.9126676631020939,0.6717107780187875,0.7267419946070313,0.7309396802965791,0.34697096519004744,0.7307389305908641,False,False,True,True,True,False,True,
U56,TWIN_MEAN_GROSS,TWIN[CAND g=0.75] MEAN_GROSS fit=FULL,0.75,MEAN_GROSS,FULL,0.7307389305908641,50.0,0.11432165741390721,0.9055226971111372,-0.25211038307295186,0.45345874303331074,0.9644206320244285,0.8586091063200882,0.1173124404741348,0.9059096533489636,-0.2521103830729515,0.9056973377785599,0.6649832941447467,0.7267630858333216,0.7309396802965791,0.34697096519004744,0.7307389305908641,False,False,True,True,True,False,True,
U56,TWIN_MEAN_GROSS,TWIN[CAND g=0.75] MEAN_GROSS fit=IS,0.75,MEAN_GROSS,IS,0.7262216261244095,0.0,0.11564177594015312,0.9197358528316253,-0.24998535230373864,0.4625942075183885,0.9786641928061851,0.8728827121318321,0.11866021928318116,0.9199617154440215,-0.24998535230373853,0.9201355284792434,0.6785215717521141,0.7221462726080746,0.7264246831845199,0.35061122455013755,0.7262216261244095,False,False,True,True,True,False,True,
U56,TWIN_MEAN_GROSS,TWIN[CAND g=0.75] MEAN_GROSS fit=IS,0.75,MEAN_GROSS,IS,0.7262216261244095,10.0,0.11525058480167782,0.9169835811299187,-0.25011151233732365,0.4607968010934265,0.9758709863884432,0.8701511977257442,0.11826568087682698,0.9172714546572108,-0.25011151233732376,0.9173004292358066,0.6757747973413114,0.7221547917600397,0.7264246831845199,0.35061122455013755,0.7262216261244095,False,False,True,True,True,False,True,
U56,TWIN_MEAN_GROSS,TWIN[CAND g=0.75] MEAN_GROSS fit=IS,0.75,MEAN_GROSS,IS,0.7262216261244095,25.0,0.11466404555740484,0.9128548666589719,-0.25030072523603497,0.4581051271396677,0.9716809661984867,0.8660535518210518,0.11767412383725029,0.9132356609534671,-0.2503007252360351,0.9130476110511029,0.6716622824674727,0.7221675704879874,0.7264246831845199,0.35061122455013755,0.7262216261244095,False,False,True,True,True,False,True,
U56,TWIN_MEAN_GROSS,TWIN[CAND g=0.75] MEAN_GROSS fit=IS,0.75,MEAN_GROSS,IS,0.7262216261244095,50.0,0.113687139695551,0.9059728749500022,-0.25061600767058667,0.45363079857605515,0.9646970553195463,0.8592231613405344,0.11668886326180083,0.9065082819811343,-0.2506160076705868,0.9059591470214124,0.664828416099187,0.7221888683679003,0.7264246831845199,0.35061122455013755,0.7262216261244095,False,False,True,True,True,False,True,
U56,TWIN_OLS_BETA,TWIN[CAND g=0.75] OLS_BETA fit=FULL,0.75,OLS_BETA,FULL,0.5060950372443102,0.0,0.08528143019881163,0.9670052206296251,-0.1741531200282307,0.48969223281780583,1.0149887897130723,0.930796055550825,0.0887762299559558,0.9764163810887616,-0.17415312002823025,0.9557819450833854,0.6857105573131204,0.4995988886302601,0.5063626253565349,0.4408395567446466,0.5060950372443102,False,False,True,True,True,True,False,
U56,TWIN_OLS_BETA,TWIN[CAND g=0.75] OLS_BETA fit=FULL,0.75,OLS_BETA,FULL,0.5060950372443102,10.0,0.08480303555335822,0.9620146278204589,-0.17432168784546875,0.48647438308728236,1.0098947213549447,0.9258647201638844,0.08829362380912076,0.9715586692282588,-0.17432168784546864,0.9506117868414465,0.680968049446392,0.49960924818767327,0.5063626253565349,0.4408395567446466,0.5060950372443102,False,False,True,True,True,True,False,
U56,TWIN_OLS_BETA,TWIN[CAND g=0.75] OLS_BETA fit=FULL,0.75,OLS_BETA,FULL,0.5060950372443102,25.0,0.08408582410835197,0.9545276779737452,-0.1745744955021803,0.4816615615383623,1.002252881357362,0.9184664334082792,0.08757009993322962,0.964270727867451,-0.1745744955021803,0.9428559494591235,0.6738768260213631,0.49962478752379264,0.5063626253565349,0.4408395567446466,0.5060950372443102,False,False,True,True,True,True,False,
U56,TWIN_OLS_BETA,TWIN[CAND g=0.75] OLS_BETA fit=FULL,0.75,OLS_BETA,FULL,0.5060950372443102,50.0,0.08289148573766947,0.9420467038648953,-0.17499572409440944,0.47367720649534195,0.9895146215527773,0.9061326344199193,0.08636525369030368,0.9521205969336102,-0.17499572409440933,0.9299280616571798,0.6621178783693379,0.4996506864173254,0.5063626253565349,0.4408395567446466,0.5060950372443102,False,False,True,True,True,True,False,
U56,TWIN_OLS_BETA,TWIN[CAND g=0.75] OLS_BETA fit=IS,0.75,OLS_BETA,IS,0.47156122783960064,0.0,0.08045550414245706,0.9782249149607996,-0.16177604622673947,0.49732643378917496,1.0238167285039912,0.9443971043394304,0.08401389029443473,0.9896321491414659,-0.16177604622673947,0.9644744656369542,0.6880502237656594,0.464748881280343,0.4718299097636289,0.4394932452468871,0.47156122783960064,False,False,True,True,True,True,False,
U56,TWIN_OLS_BETA,TWIN[CAND g=0.75] OLS_BETA fit=IS,0.75,OLS_BETA,IS,0.47156122783960064,10.0,0.07998069865962254,0.9728811532728174,-0.1619456866746417,0.4938735961539279,1.0183536366225758,0.9391229294670114,0.0835348882090503,0.9844365390939327,-0.1619456866746416,0.9589297772250467,0.6830125828269686,0.46475915526379863,0.4718299097636289,0.4394932452468871,0.47156122783960064,False,False,True,True,True,True,False,
U56,TWIN_OLS_BETA,TWIN[CAND g=0.75] OLS_BETA fit=IS,0.75,OLS_BETA,IS,0.47156122783960064,25.0,0.07926886695613189,0.9648642801442379,-0.16220010336709445,0.48871033563233335,1.0101581396036599,0.9312101814853389,0.08281676637852375,0.9766415360826688,-0.16220010336709456,0.9506120435228391,0.6754814970040786,0.46477456623898217,0.4718299097636289,0.4394932452468871,0.47156122783960064,False,False,True,True,True,True,False,
U56,TWIN_OLS_BETA,TWIN[CAND g=0.75] OLS_BETA fit=IS,0.75,OLS_BETA,IS,0.47156122783960064,50.0,0.07808348415753885,0.9514996709220513,-0.16262401392472503,0.48014731817947826,0.9964968183827372,0.9180184311256684,0.0816209127625116,0.9636457531550432,-0.16262401392472492,0.9367474175287107,0.6629969424015822,0.46480025119762153,0.4718299097636289,0.4394932452468871,0.47156122783960064,False,False,True,True,True,True,False,
U56,CAND,CAND g=1.00,1.0,,,,0.0,0.17030054382337712,1.201728416708261,-0.2299676229676395,0.7405413928522512,1.2537450125288212,1.1677291870716016,0.18588102761864755,1.240320117227432,-0.2299676229676395,1.153507222534832,1.1971134585475425,0.669804737304287,0.974006739514284,5.679032812388824,0.2,False,False,True,True,True,False,True,0.22277389017616123
U56,CAND,CAND g=1.00,1.0,,,,10.0,0.1636677374794857,1.1604224628583475,-0.23143958043721102,0.7071726330055648,1.2109434519866835,1.1273737338276295,0.1791787324880838,1.2010516293259708,-0.23143958043721102,1.109249813530472,1.0997489520593338,0.6701906233974161,0.974006739514284,5.679032812388824,0.2,False,False,True,True,True,False,True,0.22277389017616123
U56,CAND,CAND g=1.00,1.0,,,,25.0,0.15378538419563648,1.0983626711241536,-0.23364478801083488,0.6582016466316593,1.1465981187349945,1.0667672497930605,0.16919261159408938,1.142064220896412,-0.23364478801083466,1.042735960286498,0.9682864290496876,0.6707694525371103,0.974006739514284,5.679032812388824,0.2,False,False,True,True,True,False,True,0.22277389017616123
U56,CAND,CAND g=1.00,1.0,,,,50.0,0.1374915615644634,0.9947423463816243,-0.23731286202349577,0.5793683510961606,1.0390687184438803,0.9656343767375746,0.15272707929432028,1.0435965710638826,-0.23731286202349577,0.9316386920880466,0.7810158480772765,0.6717341677699333,0.974006739514284,5.679032812388824,0.2,False,False,True,True,True,False,True,0.22277389017616123
U56,TWIN_MEAN_GROSS,TWIN[CAND g=1.00] MEAN_GROSS fit=FULL,1.0,MEAN_GROSS,FULL,0.974006739514284,0.0,0.14888450673711917,0.8917920613000999,-0.3292235192668964,0.4522292546676193,0.9581311639354296,0.8379930462872152,0.15120766001150487,0.8857764157936752,-0.3292235192668963,0.9001082234632565,0.6778894344384774,0.9735652564727014,0.9740311864610993,0.044649738815510744,0.974006739514284,False,False,True,True,True,False,True,
U56,TWIN_MEAN_GROSS,TWIN[CAND g=1.00] MEAN_GROSS fit=FULL,1.0,MEAN_GROSS,FULL,0.974006739514284,10.0,0.14883318686059432,0.8915319797970163,-0.32923849527519533,0.452052809730501,0.9578679244192252,0.8377343757508993,0.1511559177512447,0.8855216866259624,-0.32923849527519555,0.8998410138931682,0.6776161379559961,0.9735663830908409,0.9740311864610993,0.044649738815510744,0.974006739514284,False,False,True,True,True,False,True,
U56,TWIN_MEAN_GROSS,TWIN[CAND g=1.00] MEAN_GROSS fit=FULL,1.0,MEAN_GROSS,FULL,0.974006739514284,25.0,0.14875621118038973,0.8911418548746397,-0.32926095886045126,0.45178818556328204,0.9574730633212156,0.8373463666891896,0.15107830854671445,0.8851395893596612,-0.32926095886045104,0.8994401980801939,0.677206269680199,0.9735680730180502,0.9740311864610993,0.044649738815510744,0.974006739514284,False,False,True,True,True,False,True,
U56,TWIN_MEAN_GROSS,TWIN[CAND g=1.00] MEAN_GROSS fit=FULL,1.0,MEAN_GROSS,FULL,0.974006739514284,50.0,0.14862792940484382,0.8904916395715613,-0.32929839703004704,0.4513472605555446,0.9568149566427419,0.8366996762487132,0.15094897103402305,0.8845027512246801,-0.3292983970300475,0.8987721678525719,0.6765233596838817,0.9735708895633991,0.9740311864610993,0.044649738815510744,0.974006739514284,False,False,True,True,True,False,True,
U56,TWIN_MEAN_GROSS,TWIN[CAND g=1.00] MEAN_GROSS fit=IS,1.0,MEAN_GROSS,IS,0.9680492075341844,0.0,0.1480980175802633,0.8922949019826776,-0.3273920819091821,0.4523567482653578,0.9584907276174051,0.8386275773305261,0.15044000879066632,0.8863998284666061,-0.3273920819091818,0.9004576490311441,0.6778602001240098,0.9675082127661533,0.9680791153356931,0.054547289311562,0.9680492075341844,False,False,True,True,True,False,True,
U56,TWIN_MEAN_GROSS,TWIN[CAND g=1.00] MEAN_GROSS fit=IS,1.0,MEAN_GROSS,IS,0.9680492075341844,10.0,0.14803536514676852,0.8919751789794047,-0.3274104090411981,0.4521400696461706,0.9581671087040747,0.8383095998035293,0.1503768401716301,0.8860866950982524,-0.327410409041198,0.9001291500646434,0.677524636279344,0.9675095878717358,0.9680791153356931,0.054547289311562,0.9680492075341844,False,False,True,True,True,False,True,
U56,TWIN_MEAN_GROSS,TWIN[CAND g=1.00] MEAN_GROSS fit=IS,1.0,MEAN_GROSS,IS,0.9680492075341844,25.0,0.14794139266299955,0.8914955904411628,-0.3274378991011755,0.4518151169095027,0.9576816775767872,0.8378326285883998,0.15028209348605182,0.8856169897321234,-0.32743789910117516,0.8996363994105547,0.6770214057396178,0.9675116505301085,0.9680791153356931,0.054547289311562,0.9680492075341844,False,False,True,True,True,False,True,
U56,TWIN_MEAN_GROSS,TWIN[CAND g=1.00] MEAN_GROSS fit=IS,1.0,MEAN_GROSS,IS,0.9680492075341844,50.0,0.1477847882992669,0.8906962654828527,-0.3274837141663769,0.4512737028021655,0.9568726183726032,0.8370376634586859,0.15012419898995244,0.8848341333131424,-0.327483714166377,0.8988151424698824,0.6761829953268276,0.9675150882940636,0.9680791153356931,0.054547289311562,0.9680492075341844,False,False,True,True,True,False,True,
U56,TWIN_OLS_BETA,TWIN[CAND g=1.00] OLS_BETA fit=FULL,1.0,OLS_BETA,FULL,0.6748859236640948,0.0,0.10862653860242744,0.9280758033692775,-0.23276741393064615,0.4666741652884157,0.9849556690321697,0.8831832284059691,0.11176741296178916,0.9300257282916752,-0.23276741393064593,0.9262936253358242,0.6793732305677662,0.6701812949137254,0.6751125329064098,0.38692600029117974,0.6748859236640948,False,False,True,True,True,False,True,
U56,TWIN_OLS_BETA,TWIN[CAND g=1.00] OLS_BETA fit=FULL,1.0,OLS_BETA,FULL,0.6748859236640948,10.0,0.10819756642743417,0.9248037715275056,-0.2329086477355201,0.4645493736681608,0.9816319292551723,0.8799381709526956,0.1113347440309036,0.9268295680158077,-0.23290864773552034,0.9229200940822554,0.676143835962277,0.6701906234090536,0.6751125329064098,0.38692600029117974,0.6748859236640948,False,False,True,True,True,False,True,
U56,TWIN_OLS_BETA,TWIN[CAND g=1.00] OLS_BETA fit=FULL,1.0,OLS_BETA,FULL,0.6748859236640948,25.0,0.10755440763513913,0.9198952862194862,-0.23312046517017182,0.461368364019981,0.9766460188673981,0.8750700516719382,0.1106860438727284,0.92203475483238,-0.2331204651701725,0.9178595549026274,0.6713102891745943,0.6702046161520464,0.6751125329064098,0.38692600029117974,0.6748859236640948,False,False,True,True,True,False,True,
U56,TWIN_OLS_BETA,TWIN[CAND g=1.00] OLS_BETA fit=FULL,1.0,OLS_BETA,FULL,0.6748859236640948,50.0,0.1064832744247266,0.9117133399968991,-0.23347340551131568,0.4560830994499102,0.968335395956347,0.8669551271908035,0.10960568509310442,0.9140419010340759,-0.2334734055113159,0.9094247067856349,0.6632823902862349,0.6702279373903676,0.6751125329064098,0.38692600029117974,0.6748859236640948,False,False,True,True,True,False,False,
U56,TWIN_OLS_BETA,TWIN[CAND g=1.00] OLS_BETA fit=IS,1.0,OLS_BETA,IS,0.628787798903497,0.0,0.10229232926682896,0.9367000717166758,-0.2170661443016726,0.4712495796887878,0.9915206482900909,0.8937935237234189,0.105537151781947,0.9403813842671961,-0.2170661443016726,0.9327273473267276,0.6804783423201645,0.6235523050788355,0.6290312733459643,0.4116190891992798,0.628787798903497,False,False,True,True,True,False,False,
U56,TWIN_OLS_BETA,TWIN[CAND g=1.00] OLS_BETA fit=IS,1.0,OLS_BETA,IS,0.628787798903497,10.0,0.10183860643554121,0.9329601491439073,-0.21721832385905582,0.4688306429508229,0.9877178461818625,0.8900872574139462,0.10507949484688406,0.9367308394194681,-0.21721832385905582,0.9288676342824769,0.6768243763501121,0.6235621596936683,0.6290312733459643,0.4116190891992798,0.628787798903497,False,False,True,True,True,False,False,
U56,TWIN_OLS_BETA,TWIN[CAND g=1.00] OLS_BETA fit=IS,1.0,OLS_BETA,IS,0.628787798903497,25.0,0.10115835915378013,0.9273496884659838,-0.2174465553313355,0.4652102168261046,0.9820132457246021,0.8845271559841384,0.10439335065759181,0.9312542686572869,-0.21744655533133528,0.9230777439302371,0.6713568973334676,0.6235769416159171,0.6290312733459643,0.4116190891992798,0.628787798903497,False,False,True,True,True,False,False,
U56,TWIN_OLS_BETA,TWIN[CAND g=1.00] OLS_BETA fit=IS,1.0,OLS_BETA,IS,0.628787798903497,50.0,0.10002551168684803,0.9179974263606729,-0.21782684016095333,0.4591973680237876,0.972504563262618,0.8752584918733393,0.10325068633104784,0.9221246843915903,-0.21782684016095322,0.9134271161433406,0.6622801955037114,0.6236015781529984,0.6290312733459643,0.4116190891992798,0.628787798903497,False,False,True,True,True,False,False,
U56,CAP2,CAP2 g=0.75,0.75,,,,0.0,0.12014999456189313,1.3078729412435244,-0.14765004422980443,0.8137484495086919,1.3431232040383605,1.2841509485625666,0.13168913356431755,1.3693466954314062,-0.14765004422980454,1.228739013143088,1.188426875003423,0.4041471530649094,0.6560925471605975,3.5063829420832278,0.02,False,True,True,True,True,True,True,0.027381432403730484
U56,CAP2,CAP2 g=0.75,0.75,,,,10.0,0.1162295339930286,1.2686753146710161,-0.14809080759214643,0.7848531308785468,1.3027641647438848,1.245743566697983,0.12773946456006335,1.3318413815124672,-0.14809080759214632,1.1871870518343108,1.105836634098696,0.4043918691455835,0.6560925471605975,3.5063829420832278,0.02,False,True,True,True,True,True,True,0.027381432403730484
U56,CAP2,CAP2 g=0.75,0.75,,,,25.0,0.11037345513700925,1.209765685566478,-0.14875179387181792,0.7419974728648989,1.2421037770489964,1.1880255426552884,0.12183969460699817,1.2754689637891052,-0.14875179387181792,1.124749529084998,0.9835023596828143,0.4047589432665946,0.6560925471605975,3.5063829420832278,0.02,False,True,True,True,True,True,True,0.027381432403730484
U56,CAP2,CAP2 g=0.75,0.75,,,,50.0,0.10067860481310942,1.111339888951081,-0.1498530143263923,0.6718490466519617,1.140744704022228,1.0915969990562207,0.1120723488705766,1.181260845927782,-0.14985301432639253,1.0204653620097097,0.7785733423801019,0.40537073346827984,0.6560925471605975,3.5063829420832278,0.02,False,False,True,True,True,True,False,0.027381432403730484
U56,TWIN_MEAN_GROSS,TWIN[CAP2 g=0.75] MEAN_GROSS fit=FULL,0.75,MEAN_GROSS,FULL,0.6560925471605975,0.0,0.1060480974516167,0.9314489192655847,-0.22639383962881732,0.46842307028091945,0.9875166033557777,0.8873378648137767,0.1092320266417206,0.9340819435239784,-0.22639383962881765,0.928802448280587,0.6797804570515177,0.6511676297249378,0.6563265295529979,0.39789737118925467,0.6560925471605975,False,False,True,True,True,False,False,
U56,TWIN_MEAN_GROSS,TWIN[CAP2 g=0.75] MEAN_GROSS fit=FULL,0.75,MEAN_GROSS,FULL,0.6560925471605975,10.0,0.1056079952396971,0.9279862718562892,-0.2265398379810576,0.46617847077531527,0.9839978876872303,0.8839047740833669,0.1087881221538165,0.9307005371004923,-0.2265398379810576,0.9252310422820806,0.6763769614515447,0.6511771953950758,0.6563265295529979,0.39789737118925467,0.6560925471605975,False,False,True,True,True,False,False,
U56,TWIN_MEAN_GROSS,TWIN[CAP2 g=0.75] MEAN_GROSS fit=FULL,0.75,MEAN_GROSS,FULL,0.6560925471605975,25.0,0.1049481578743936,0.9227918090025464,-0.22675880024358563,0.46281845627008816,0.9787194759420116,0.878754539117775,0.10812258535311936,0.9256277842711329,-0.22675880024358563,0.9198736605308894,0.6712834203196171,0.6511915439002828,0.6563265295529979,0.39789737118925467,0.6560925471605975,False,False,True,True,True,False,False,
U56,TWIN_MEAN_GROSS,TWIN[CAP2 g=0.75] MEAN_GROSS fit=FULL,0.75,MEAN_GROSS,FULL,0.6560925471605975,50.0,0.10384927095478003,0.91413309444942,-0.22712364331697554,0.45723672550394573,0.9699212562455501,0.8701692518063708,0.10701420997614886,0.917171515228214,-0.2271236433169761,0.9109439991730283,0.6628252647278409,0.6512154580756274,0.6563265295529979,0.39789737118925467,0.6560925471605975,False,False,True,True,True,False,False,
U56,TWIN_MEAN_GROSS,TWIN[CAP2 g=0.75] MEAN_GROSS fit=IS,0.75,MEAN_GROSS,IS,0.645629580439187,0.0,0.10461024727817536,0.9334099642578055,-0.2228290191891017,0.46946420021442037,0.9890095114106011,0.8897504246118998,0.10781774174148451,0.9364365844623589,-0.22282901918910192,0.930265521923932,0.6800322984470496,0.6405843316767763,0.6458673721146342,0.403466010368977,0.645629580439187,False,False,True,True,True,False,False,
U56,TWIN_MEAN_GROSS,TWIN[CAP2 g=0.75] MEAN_GROSS fit=IS,0.75,MEAN_GROSS,IS,0.645629580439187,10.0,0.10416456998498314,0.9298411138100834,-0.22297749079427942,0.4671528485406004,0.985382053120554,0.886212650434098,0.10736820864725893,0.9329520433901213,-0.22297749079427964,0.9265837573416125,0.6765324766356218,0.6405940158244958,0.6458673721146342,0.403466010368977,0.645629580439187,False,False,True,True,True,False,False,
U56,TWIN_MEAN_GROSS,TWIN[CAP2 g=0.75] MEAN_GROSS fit=IS,0.75,MEAN_GROSS,IS,0.645629580439187,25.0,0.10349637847838222,0.9244873146965842,-0.2232001618966729,0.46369311562728294,0.9799405054610718,0.8809053518591233,0.10669423752631801,0.9277245474507837,-0.2232001618966727,0.9210608198493868,0.6712951116643779,0.6406085420460749,0.6458673721146342,0.403466010368977,0.645629580439187,False,False,True,True,True,False,False,
U56,TWIN_MEAN_GROSS,TWIN[CAP2 g=0.75] MEAN_GROSS fit=IS,0.75,MEAN_GROSS,IS,0.645629580439187,50.0,0.10238359058356661,0.9155629584680474,-0.22357118359820993,0.45794627436228486,0.9708703373191988,0.8720581926132235,0.10557182783191243,0.9190102667371004,-0.22357118359820993,0.9118551880150905,0.6625990131721133,0.6406327524153733,0.6458673721146342,0.403466010368977,0.645629580439187,False,False,True,True,True,False,False,
U56,TWIN_OLS_BETA,TWIN[CAP2 g=0.75] OLS_BETA fit=FULL,0.75,OLS_BETA,FULL,0.41170358531585705,0.0,0.0720533393405729,1.001792541227929,-0.14000762610504514,0.5146386760854913,1.0425870120640683,0.9728091831895544,0.07571513434455368,1.0171881012166502,-0.14000762610504525,0.9829911615102549,0.6934868770611624,0.4043819728800958,0.4119679653927729,0.4271983341906393,0.41170358531585705,False,False,True,True,True,True,False,
U56,TWIN_OLS_BETA,TWIN[CAP2 g=0.75] OLS_BETA fit=FULL,0.75,OLS_BETA,FULL,0.41170358531585705,10.0,0.0715954146265394,0.9958364984907125,-0.14017521590770343,0.5107565853415947,1.0364764397870236,0.9669459328869654,0.0752531353392234,1.0114118279933737,-0.1401752159077031,0.9767892276288581,0.687950160200557,0.40439186924054316,0.4119679653927729,0.4271983341906393,0.41170358531585705,False,False,True,True,True,True,False,
U56,TWIN_OLS_BETA,TWIN[CAP2 g=0.75] OLS_BETA fit=FULL,0.75,OLS_BETA,FULL,0.41170358531585705,25.0,0.07090888054262479,0.9869008672793969,-0.14042655876503474,0.5049534871909189,1.0273094765001538,0.9581491766891819,0.07456049430651035,1.0027454125386026,-0.14042655876503463,0.9674854197662089,0.6796756094530226,0.4044067137812144,0.4119679653927729,0.4271983341906393,0.41170358531585705,False,False,True,True,True,True,False,
U56,TWIN_OLS_BETA,TWIN[CAP2 g=0.75] OLS_BETA fit=FULL,0.75,OLS_BETA,FULL,0.41170358531585705,50.0,0.06976559774741253,0.9720041461088875,-0.14084535195018077,0.49533475390859705,1.0120284422742434,0.9434830721060047,0.07340704522213981,0.9882962075388491,-0.14084535195018077,0.9519768407625223,0.6659655410147507,0.4044314546823328,0.4119679653927729,0.4271983341906393,0.41170358531585705,False,False,True,True,True,True,False,
U56,TWIN_OLS_BETA,TWIN[CAP2 g=0.75] OLS_BETA fit=IS,0.75,OLS_BETA,IS,0.39361678683819146,0.0,0.06950546161383353,1.0102000420996327,-0.13335077495234127,0.5212227798351704,1.0493563208745456,0.9828946135013185,0.07319683567909863,1.0269525700632154,-0.1333507749523415,0.9896803999373132,0.6955720691757549,0.38615079685909476,0.39387828516782675,0.4209973998491409,0.39361678683819146,False,False,True,True,True,True,False,
U56,TWIN_OLS_BETA,TWIN[CAP2 g=0.75] OLS_BETA fit=IS,0.75,OLS_BETA,IS,0.39361678683819146,10.0,0.06905525819710867,1.0040593006363803,-0.13351673973232736,0.5172029989314431,1.043047800594143,0.9768554383292498,0.07274261893051848,1.0210028657134067,-0.13351673973232736,0.983277485921916,0.6898878322024545,0.386160522870433,0.39387828516782675,0.4209973998491409,0.39361678683819146,False,False,True,True,True,True,False,
