panel,book,cadence,rung,mask,fail4b,pass4b,IS_legs,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_H1,IS_H2
U56,EWELIG,D,0.0,0,-,True,4,0.11402849717641561,1.1551822770442188,-0.15326997911692275,1.1624975491786025,1.151206582313056,0.1249285381319678,1.2377544171317354,-0.15326997911692253,0.10092966450931584,1.0518506608899065,-0.11163389473491592,0.914836233956079,1.2127377159626522
U56,EWELIG,D,10.0,16,L5_CAGR,False,1,0.09330741981903334,0.9626767745595366,-0.16874323565862792,0.9745755467023997,0.9541277734500331,0.10372105383409624,1.045293016663904,-0.16874323565862814,0.08078955324141357,0.8591711293440234,-0.1278239884694896,0.722456506663838,1.0188687314984792
U56,EWELIG,D,25.0,23,"L1_H1,L2_H2,L3_OOS,L5_CAGR",False,0,0.06293906807583172,0.6737366022009261,-0.2021141326742779,0.6923206507335614,0.6584967954141401,0.07264960399846587,0.7565387251802779,-0.20211413267427847,0.05126138572599093,0.5698129149746045,-0.15259406815929055,0.433639743715086,0.7276163133176486
U56,EWELIG,W,0.0,0,-,True,4,0.1126041041884771,1.1278880715626436,-0.15769542150728877,1.1557117382684898,1.106325750424285,0.12161809909998889,1.1870479753806948,-0.15769542150728855,0.10175175973545492,1.0533296610783192,-0.10533966357279068,0.91423602648589,1.2155715962494997
U56,EWELIG,W,10.0,0,-,True,3,0.10351422036761027,1.0447708400548992,-0.158747066581309,1.073892697202591,1.021787964128602,0.11228329658970448,1.1041425494645742,-0.15874706658130866,0.09295494453202058,0.9698962544330407,-0.11203312624673278,0.8304825201602032,1.1319437039805906
U56,EWELIG,W,25.0,17,"L1_H1,L5_CAGR",False,1,0.09001331517057398,0.9197683089950857,-0.16113534412562236,0.9508654447458246,0.8946333516450782,0.09842113442578282,0.9794051843593257,-0.16113534412562147,0.07988645506357916,0.8444876896728931,-0.12198461198901311,0.704510963092297,1.0063674332272832
U56,EWELIG,M,0.0,0,-,True,5,0.12187014359146398,1.1735265830324466,-0.16944163761749187,1.179986965640982,1.1718781753204597,0.13404575987319545,1.2513091426491194,-0.16944163761749176,0.10725554381954328,1.0748115393055466,-0.09945962135649089,0.9980900587520966,1.170072417962597
U56,EWELIG,M,10.0,0,-,True,4,0.1177995585525069,1.1382409382987597,-0.17012400036038466,1.146418578596604,1.1349228536716975,0.1297058584778965,1.2151616590386312,-0.1701240003603841,0.10350507104184592,1.0406230833582173,-0.10003893641047124,0.9640720978615673,1.1354125404866062
U56,EWELIG,M,25.0,0,-,True,4,0.11171761838342897,1.0849504931291047,-0.17114754447472336,1.095754268532911,1.0790863365968437,0.12322297918092562,1.160513406037689,-0.17114754447472313,0.09789991488696681,0.989059681656689,-0.1019112319728197,0.9127572283236307,1.0831567302869334
U56,EWELIG,Q,0.0,8,L4_DD,False,5,0.11765940026341615,1.0927652952463565,-0.22205956064031973,1.2454577920788712,0.9698519757038047,0.11746193399734794,1.0509678806419647,-0.22205956064031973,0.11789931902994977,1.1517573151925973,-0.12506619201233993,1.029730794416336,1.287053054721581
U56,EWELIG,Q,10.0,8,L4_DD,False,5,0.11552919982149779,1.075076621870595,-0.2220595606403195,1.2280142683217072,0.9517901628377754,0.1151706555831351,1.032801696452597,-0.2220595606403195,0.11596489592698034,1.1346292832837255,-0.12572157046133725,1.0108695313997773,1.2717317719304164
U56,EWELIG,Q,25.0,8,L4_DD,False,5,0.11233864636464141,1.0483010965787367,-0.22205956064031984,1.201596148762081,0.924467186449873,0.1117393158447264,1.0053033040340809,-0.22205956064031962,0.11306711678080572,1.1087059351915727,-0.12670463813483335,0.9823155185407216,1.2485711563765796
U56,BAND03,D,0.0,16,L5_CAGR,False,4,0.08638240866549296,1.224875522047964,-0.11167576396582168,1.2338025939288948,1.2193763142853116,0.09566380447409895,1.3222800469849594,-0.1116757639658219,0.07521354598138674,1.1019366810356281,-0.07854965271101233,0.909294206726249,1.3525843407980287
U56,BAND03,D,10.0,16,L5_CAGR,False,4,0.08370738053418858,1.1893921361107023,-0.112376570053769,1.1987665077755967,1.183398320885736,0.09290599917775277,1.2868011715053516,-0.11237657005376878,0.07263745671368005,1.0664407505398497,-0.08047894633954367,0.8738989711908994,1.3165127048686527
