panel,book,conv,cost,band,CAGR,Sharpe,MaxDD,H1,H2,Turn,ctlCAGR,ctlSharpe,ctlMaxDD,IS_CAGR,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b
U56,V1u,dg,0.0,0.0,0.08574718056020236,0.8793449012857787,-0.13074008414662308,0.90028596684016,0.8656266763817648,22.896184076301203,0.0876537016355754,0.8926580468520904,-0.1386087251852729,0.07310277066487747,0.8062840781753519,0.0962897154747464,0.9354106572271254,-0.13074008414662341,False,False
U56,V1u,dg,10.0,0.0,0.06118468016408429,0.6489944256180689,-0.14051626718746613,0.6657023256315399,0.6378175253387016,22.896184076301203,0.0626378441795239,0.6596543395662458,-0.15672013752089586,0.050471411281777234,0.5771527267679055,0.07010432607755801,0.7035488154392283,-0.14051626718746524,False,False
U56,V1u,dg,25.0,0.0,0.025351388671227548,0.3020739551630611,-0.17839480224696935,0.31207215887895806,0.29496934092877064,22.896184076301203,0.02616047061648974,0.30880889558465807,-0.19947970095962553,0.01739133244115476,0.23210597713665432,0.03196455463076342,0.3543337004714765,-0.1783948022469698,False,False
U56,V1u,dg,0.0,0.01,0.08571442630333936,0.8782847867282155,-0.13074008414662353,0.8985641071447035,0.8651784332203172,22.642045138026994,0.0876537016355754,0.8926580468520904,-0.1386087251852729,0.07296976175757952,0.8044772753546495,0.096341459657727,0.9348911851559133,-0.13074008414662341,False,False
U56,V1u,dg,10.0,0.01,0.061422306597655796,0.6507181658167766,-0.13781642282260853,0.6655834923475242,0.6411706530091829,22.642045138026994,0.0626378441795239,0.6596543395662458,-0.15672013752089586,0.05049715474913796,0.5770893814685588,0.07052001645709294,0.7065812088128455,-0.13781642282260964,False,False
U56,V1u,dg,25.0,0.01,0.02597233069756988,0.3079809440198286,-0.1741994820639674,0.314372826283967,0.30402441793172497,22.642045138026994,0.02616047061648974,0.30880889558465807,-0.19947970095962553,0.017642981533278146,0.23467179654491194,0.032894563839910296,0.36269814594076144,-0.17419948206396862,False,False
U56,V1u,dg,0.0,0.02,0.085741461509097,0.8782490439809902,-0.13074008414662386,0.8901409339382353,0.8724248230812195,22.762989454603023,0.0876537016355754,0.8926580468520904,-0.1386087251852729,0.07204577797492329,0.7952816969305042,0.09717073132552145,0.9415828831556804,-0.1307400841466232,False,False
U56,V1u,dg,10.0,0.02,0.06132048305199955,0.6495522006967092,-0.13749136660616734,0.6567428547386401,0.646646072141209,22.762989454603023,0.0626378441795239,0.6596543395662458,-0.15672013752089586,0.04955182466116703,0.5674410477182004,0.07112779982105444,0.7116305656259131,-0.1369813098865088,False,False
U56,V1u,dg,25.0,0.02,0.025687832169851488,0.30511394861878893,-0.17119218995165486,0.30493096714076373,0.3068167407601593,22.762989454603023,0.02616047061648974,0.30880889558465807,-0.19947970095962553,0.016668037597448615,0.22437109117278914,0.03318852985982157,0.3652574461098189,-0.17119218995165486,False,False
U56,V1u,dg,0.0,0.03,0.08629546308303504,0.8824914265909106,-0.13387102584948185,0.8983669004784508,0.8732767124752266,22.83364967611572,0.0876537016355754,0.8926580468520904,-0.1386087251852729,0.07302780185899249,0.8043660970187375,0.09736344706002309,0.9422738179714489,-0.13387102584948196,False,False
