panel,cadence,m,band_turn,band_sharpe,band_sharpe_0,band_sharpe_25,twin_cadence,twin_turn,twin_sharpe,twin_sharpe_0,twin_sharpe_25,turn_gap,d,d0,d25,band_cstar,twin_cstar,rel_gap
B80held,D,10,13.59930431884146,0.7699889014930325,0.8696968439400613,0.6204208018313254,W,12.766785168212545,0.7654561086939001,0.8590487766961884,0.6250389450496879,0.8325191506289151,0.004532792799132324,0.010648067243872905,-0.004618143218362514,-1,-1,0.06520977204987892
B80held,W,10,6.672343515548294,0.8358692660007738,0.8847258006134245,0.7625588800820837,M,5.90363651427227,0.8957191201520059,0.9369785206241559,0.8335879373219278,0.7687070012760246,-0.05984985415123212,-0.052252720010731335,-0.0710290572398441,-1,-1,0.1302090668044426
B80held,2W,10,5.085066044632004,0.8593450158485629,0.8957090180469648,0.8046705514863587,6W,4.865025628441045,0.9139558261867543,0.9482796071180735,0.8622348701258198,0.22004041619095904,-0.05461081033819137,-0.052570589071108675,-0.0575643186394611,-1,-1,0.04522903536306119
B80held,M,10,4.0659506997793615,0.9466704364362771,0.9749982273057423,0.9040416640389692,Q,3.279193402852669,0.7816234483279618,0.8042237041065703,0.7475294376867178,0.7867572969266927,0.1650469881083153,0.17077452319917197,0.15651222635225148,-1,-1,0.23992403017225788
B80held,6W,10,3.458064162965663,0.866233845145707,0.890166306743285,0.8302163275111163,Q,3.279193402852669,0.7816234483279618,0.8042237041065703,0.7475294376867178,0.1788707601129942,0.08461039681774518,0.08594260263671472,0.08268688982439854,-1,-1,0.05454718223005363
B80held,Q,10,2.620563600277924,0.8493064487338483,0.867234802236759,0.82226766882229,Q,3.279193402852669,0.7816234483279618,0.8042237041065703,0.7475294376867178,-0.6586298025747448,0.06768300040588648,0.06301109813018868,0.07473823113557221,-1,-1,0.20085116114279292
B80held,D,20,11.69080221470173,0.7543408525102117,0.8400297123763043,0.6257824005700487,W,12.766785168212545,0.7654561086939001,0.8590487766961884,0.6250389450496879,-1.075982953510815,-0.011115256183688471,-0.019019064319884094,0.000743455520360814,-1,-1,0.08427986680545525
B80held,W,20,5.53095954556413,0.7912656856207821,0.8318764195033106,0.730324209729044,M,5.90363651427227,0.8957191201520059,0.9369785206241559,0.8335879373219278,-0.3726769687081397,-0.1044534345312238,-0.10510210112084528,-0.10326372759288382,-1,-1,0.06312667926068598
B80held,2W,20,4.190745335323043,0.791207037677011,0.8212606755831491,0.7460246854435805,6W,4.865025628441045,0.9139558261867543,0.9482796071180735,0.8622348701258198,-0.6742802931180023,-0.12274878850974336,-0.12701893153492438,-0.11621018468223931,-1,-1,0.13859748018101797
B80held,M,20,3.356288778739712,0.8804317218246194,0.9037358593463147,0.8453706987974203,Q,3.279193402852669,0.7816234483279618,0.8042237041065703,0.7475294376867178,0.07709537588704318,0.09880827349665755,0.09951215523974444,0.09784126111070257,-1,-1,0.023510469318453617
B80held,6W,20,2.7464073014491404,0.8865275813371407,0.9057018528051342,0.8576759820195189,Q,3.279193402852669,0.7816234483279618,0.8042237041065703,0.7475294376867178,-0.5327861014035284,0.10490413300917889,0.10147814869856386,0.11014654433280113,-1,-1,0.16247474178864896
B80held,Q,20,2.186530856803232,0.8622870617606853,0.8772652707665264,0.8397038058093663,Q,3.279193402852669,0.7816234483279618,0.8042237041065703,0.7475294376867178,-1.092662546049437,0.08066361343272344,0.07304156665995609,0.09217436812264856,-1,-1,0.3332107661289197
B80held,D,40,10.891864595406057,0.7794760128439548,0.8601118010432799,0.6584874217369912,W,12.766785168212545,0.7654561086939001,0.8590487766961884,0.6250389450496879,-1.874920572806488,0.014019904150054718,0.0010630243470914902,0.03344847668730322,-1,-1,0.1468592561167842
B80held,W,40,4.719033645790636,0.7618493139029451,0.7969613745112321,0.7091497008186849,6W,4.865025628441045,0.9139558261867543,0.9482796071180735,0.8622348701258198,-0.14599198265040947,-0.15210651228380923,-0.1513182326068414,-0.1530851693071349,-1,-1,0.030008471445029432
B80held,2W,40,3.4034127667401157,0.7976377730409061,0.822543182757803,0.7601802808750447,Q,3.279193402852669,0.7816234483279618,0.8042237041065703,0.7475294376867178,0.12421936388744692,0.016014324712944283,0.018319478651232735,0.012650843188326988,-1,-1,0.03788107275996126
B80held,M,40,2.648504644800607,0.8468145177791061,0.8657915504264213,0.8182583690508547,Q,3.279193402852669,0.7816234483279618,0.8042237041065703,0.7475294376867178,-0.6306887580520617,0.06519106945114428,0.061567846319851016,0.07072893136413694,-1,-1,0.192330454648819
B80held,6W,40,2.154619779461221,0.8677309984524637,0.8832462722292902,0.8443858533116181,Q,3.279193402852669,0.7816234483279618,0.8042237041065703,0.7475294376867178,-1.1245736233914476,0.08610755012450189,0.0790225681227199,0.09685641562490033,-1,-1,0.3429421462037424
B80held,Q,40,1.6547103238302616,0.9297274722870186,0.9414933948672192,0.9119735966758913,Q,3.279193402852669,0.7816234483279618,0.8042237041065703,0.7475294376867178,-1.6244830790224072,0.14810402395905675,0.13726969076064888,0.16444415898917353,-1,-1,0.49539105488844315
U56,D,10,12.355142422388118,1.0522294521800324,1.1581340096680455,0.8932179629961601,W,10.996244092602641,1.0635392242670008,1.1550935984443078,0.9258519118821691,1.358898329785477,-0.011309772086968373,0.00304041122373766,-0.03263394888600901,14,21,0.12357840716719183
