uni,book,n,rows,published,adm,adm_frac,D1,D2,D3,mean_D3_frac,min_D3_frac,pub_frac,grid,q,tau
universe_broad.json,TOP5,5,32,14,10,0.7142857142857143,1.0,0.7142857142857143,1.0,0.9785714285714286,0.925,0.4375,"q=0.05,tau=0.90",0.05,0.9
universe_broad.json,TOP10,10,32,18,7,0.3888888888888889,1.0,0.4444444444444444,0.8888888888888888,0.9527777777777777,0.575,0.5625,"q=0.05,tau=0.90",0.05,0.9
universe_broad.json,TOP20,20,32,27,9,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.84375,"q=0.05,tau=0.90",0.05,0.9
universe_broad.json,TOP40,40,32,28,24,0.8571428571428571,1.0,0.9285714285714286,0.9285714285714286,0.9785714285714285,0.75,0.875,"q=0.05,tau=0.90",0.05,0.9
universe_broad.json,TOPALL,136,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.05,tau=0.90",0.05,0.9
universe_broad.json,V1u,5,32,17,12,0.7058823529411765,0.8235294117647058,0.8823529411764706,0.7058823529411765,0.8720588235294118,0.275,0.53125,"q=0.05,tau=0.90",0.05,0.9
universe.json(56),TOP3,3,32,18,16,0.8888888888888888,1.0,0.8888888888888888,1.0,0.9861111111111112,0.95,0.5625,"q=0.05,tau=0.95",0.05,0.95
universe.json(56),TOP5,5,32,12,12,1.0,1.0,1.0,1.0,1.0,1.0,0.375,"q=0.05,tau=0.95",0.05,0.95
universe.json(56),TOP10,10,32,22,19,0.8636363636363636,1.0,0.8636363636363636,1.0,1.0,1.0,0.6875,"q=0.05,tau=0.95",0.05,0.95
universe.json(56),TOP20,20,32,22,18,0.8181818181818182,1.0,0.8181818181818182,1.0,1.0,1.0,0.6875,"q=0.05,tau=0.95",0.05,0.95
universe.json(56),TOP40,40,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.05,tau=0.95",0.05,0.95
universe.json(56),TOPALL,56,32,24,23,0.9583333333333334,1.0,0.9583333333333334,1.0,0.9979166666666667,0.975,0.75,"q=0.05,tau=0.95",0.05,0.95
universe.json(56),V1u,5,32,24,9,0.375,0.9166666666666666,0.375,0.8333333333333334,0.9520833333333334,0.775,0.75,"q=0.05,tau=0.95",0.05,0.95
universe_broad.json,TOP3,3,32,19,10,0.5263157894736842,0.9473684210526315,0.5263157894736842,0.7368421052631579,0.9460526315789475,0.825,0.59375,"q=0.05,tau=0.95",0.05,0.95
universe_broad.json,TOP5,5,32,14,10,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,0.9785714285714286,0.925,0.4375,"q=0.05,tau=0.95",0.05,0.95
universe_broad.json,TOP10,10,32,18,7,0.3888888888888889,1.0,0.4444444444444444,0.8888888888888888,0.9527777777777777,0.575,0.5625,"q=0.05,tau=0.95",0.05,0.95
universe_broad.json,TOP20,20,32,27,9,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.84375,"q=0.05,tau=0.95",0.05,0.95
universe_broad.json,TOP40,40,32,28,24,0.8571428571428571,1.0,0.9285714285714286,0.9285714285714286,0.9785714285714285,0.75,0.875,"q=0.05,tau=0.95",0.05,0.95
universe_broad.json,TOPALL,136,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.05,tau=0.95",0.05,0.95
universe_broad.json,V1u,5,32,17,8,0.47058823529411764,0.8235294117647058,0.8823529411764706,0.47058823529411764,0.8720588235294118,0.275,0.53125,"q=0.05,tau=0.95",0.05,0.95
universe.json(56),TOP3,3,32,18,10,0.5555555555555556,1.0,0.8888888888888888,0.6666666666666666,0.9861111111111112,0.95,0.5625,"q=0.05,tau=1.00",0.05,1.0
universe.json(56),TOP5,5,32,12,12,1.0,1.0,1.0,1.0,1.0,1.0,0.375,"q=0.05,tau=1.00",0.05,1.0
universe.json(56),TOP10,10,32,22,19,0.8636363636363636,1.0,0.8636363636363636,1.0,1.0,1.0,0.6875,"q=0.05,tau=1.00",0.05,1.0
universe.json(56),TOP20,20,32,22,18,0.8181818181818182,1.0,0.8181818181818182,1.0,1.0,1.0,0.6875,"q=0.05,tau=1.00",0.05,1.0
universe.json(56),TOP40,40,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.05,tau=1.00",0.05,1.0
universe.json(56),TOPALL,56,32,24,22,0.9166666666666666,1.0,0.9583333333333334,0.9166666666666666,0.9979166666666667,0.975,0.75,"q=0.05,tau=1.00",0.05,1.0
universe.json(56),V1u,5,32,24,6,0.25,0.9166666666666666,0.375,0.25,0.9520833333333334,0.775,0.75,"q=0.05,tau=1.00",0.05,1.0
universe_broad.json,TOP3,3,32,19,8,0.42105263157894735,0.9473684210526315,0.5263157894736842,0.42105263157894735,0.9460526315789475,0.825,0.59375,"q=0.05,tau=1.00",0.05,1.0
universe_broad.json,TOP5,5,32,14,10,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,0.9785714285714286,0.925,0.4375,"q=0.05,tau=1.00",0.05,1.0
universe_broad.json,TOP10,10,32,18,7,0.3888888888888889,1.0,0.4444444444444444,0.8888888888888888,0.9527777777777777,0.575,0.5625,"q=0.05,tau=1.00",0.05,1.0
universe_broad.json,TOP20,20,32,27,9,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.84375,"q=0.05,tau=1.00",0.05,1.0
universe_broad.json,TOP40,40,32,28,22,0.7857142857142857,1.0,0.9285714285714286,0.8571428571428571,0.9785714285714285,0.75,0.875,"q=0.05,tau=1.00",0.05,1.0
universe_broad.json,TOPALL,136,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.05,tau=1.00",0.05,1.0
universe_broad.json,V1u,5,32,17,8,0.47058823529411764,0.8235294117647058,0.8823529411764706,0.47058823529411764,0.8720588235294118,0.275,0.53125,"q=0.05,tau=1.00",0.05,1.0
universe.json(56),TOP3,3,32,18,16,0.8888888888888888,1.0,0.8888888888888888,1.0,0.9750000000000001,0.9,0.5625,"q=0.10,tau=0.80",0.1,0.8
universe.json(56),TOP5,5,32,12,12,1.0,1.0,1.0,1.0,1.0,1.0,0.375,"q=0.10,tau=0.80",0.1,0.8
universe.json(56),TOP10,10,32,22,19,0.8636363636363636,1.0,0.8636363636363636,1.0,0.9977272727272729,0.975,0.6875,"q=0.10,tau=0.80",0.1,0.8
universe.json(56),TOP20,20,32,22,18,0.8181818181818182,1.0,0.8181818181818182,1.0,0.9931818181818183,0.925,0.6875,"q=0.10,tau=0.80",0.1,0.8
universe.json(56),TOP40,40,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.10,tau=0.80",0.1,0.8
universe.json(56),TOPALL,56,32,24,23,0.9583333333333334,1.0,0.9583333333333334,1.0,0.9916666666666667,0.9,0.75,"q=0.10,tau=0.80",0.1,0.8
universe.json(56),V1u,5,32,24,9,0.375,0.9166666666666666,0.375,0.6666666666666666,0.8375,0.675,0.75,"q=0.10,tau=0.80",0.1,0.8
universe_broad.json,TOP3,3,32,19,10,0.5263157894736842,0.9473684210526315,0.5263157894736842,0.8421052631578947,0.8776315789473684,0.575,0.59375,"q=0.10,tau=0.80",0.1,0.8
universe_broad.json,TOP5,5,32,14,10,0.7142857142857143,1.0,0.7142857142857143,1.0,0.975,0.925,0.4375,"q=0.10,tau=0.80",0.1,0.8
universe_broad.json,TOP10,10,32,18,7,0.3888888888888889,1.0,0.4444444444444444,0.8888888888888888,0.963888888888889,0.675,0.5625,"q=0.10,tau=0.80",0.1,0.8
universe_broad.json,TOP20,20,32,27,9,0.3333333333333333,1.0,0.3333333333333333,1.0,0.9898148148148147,0.9,0.84375,"q=0.10,tau=0.80",0.1,0.8
universe_broad.json,TOP40,40,32,28,22,0.7857142857142857,1.0,0.9285714285714286,0.8571428571428571,0.9607142857142856,0.7,0.875,"q=0.10,tau=0.80",0.1,0.8
universe_broad.json,TOPALL,136,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.10,tau=0.80",0.1,0.8
universe_broad.json,V1u,5,32,17,13,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.8852941176470589,0.3,0.53125,"q=0.10,tau=0.80",0.1,0.8
universe.json(56),TOP3,3,32,18,16,0.8888888888888888,1.0,0.8888888888888888,1.0,0.9750000000000001,0.9,0.5625,"q=0.10,tau=0.90",0.1,0.9
universe.json(56),TOP5,5,32,12,12,1.0,1.0,1.0,1.0,1.0,1.0,0.375,"q=0.10,tau=0.90",0.1,0.9
universe.json(56),TOP10,10,32,22,19,0.8636363636363636,1.0,0.8636363636363636,1.0,0.9977272727272729,0.975,0.6875,"q=0.10,tau=0.90",0.1,0.9
universe.json(56),TOP20,20,32,22,18,0.8181818181818182,1.0,0.8181818181818182,1.0,0.9931818181818183,0.925,0.6875,"q=0.10,tau=0.90",0.1,0.9
universe.json(56),TOP40,40,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.10,tau=0.90",0.1,0.9
universe.json(56),TOPALL,56,32,24,23,0.9583333333333334,1.0,0.9583333333333334,1.0,0.9916666666666667,0.9,0.75,"q=0.10,tau=0.90",0.1,0.9
universe.json(56),V1u,5,32,24,8,0.3333333333333333,0.9166666666666666,0.375,0.3333333333333333,0.8375,0.675,0.75,"q=0.10,tau=0.90",0.1,0.9
universe_broad.json,TOP3,3,32,19,8,0.42105263157894735,0.9473684210526315,0.5263157894736842,0.631578947368421,0.8776315789473684,0.575,0.59375,"q=0.10,tau=0.90",0.1,0.9
universe_broad.json,TOP5,5,32,14,10,0.7142857142857143,1.0,0.7142857142857143,1.0,0.975,0.925,0.4375,"q=0.10,tau=0.90",0.1,0.9
universe_broad.json,TOP10,10,32,18,7,0.3888888888888889,1.0,0.4444444444444444,0.8888888888888888,0.963888888888889,0.675,0.5625,"q=0.10,tau=0.90",0.1,0.9
universe_broad.json,TOP20,20,32,27,9,0.3333333333333333,1.0,0.3333333333333333,1.0,0.9898148148148147,0.9,0.84375,"q=0.10,tau=0.90",0.1,0.9
universe_broad.json,TOP40,40,32,28,22,0.7857142857142857,1.0,0.9285714285714286,0.8571428571428571,0.9607142857142856,0.7,0.875,"q=0.10,tau=0.90",0.1,0.9
universe_broad.json,TOPALL,136,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.10,tau=0.90",0.1,0.9
universe_broad.json,V1u,5,32,17,8,0.47058823529411764,0.8235294117647058,0.8823529411764706,0.5294117647058824,0.8852941176470589,0.3,0.53125,"q=0.10,tau=0.90",0.1,0.9
universe.json(56),TOP3,3,32,18,12,0.6666666666666666,1.0,0.8888888888888888,0.7777777777777778,0.9750000000000001,0.9,0.5625,"q=0.10,tau=0.95",0.1,0.95
universe.json(56),TOP5,5,32,12,12,1.0,1.0,1.0,1.0,1.0,1.0,0.375,"q=0.10,tau=0.95",0.1,0.95
universe.json(56),TOP10,10,32,22,19,0.8636363636363636,1.0,0.8636363636363636,1.0,0.9977272727272729,0.975,0.6875,"q=0.10,tau=0.95",0.1,0.95
universe.json(56),TOP20,20,32,22,16,0.7272727272727273,1.0,0.8181818181818182,0.9090909090909091,0.9931818181818183,0.925,0.6875,"q=0.10,tau=0.95",0.1,0.95
universe.json(56),TOP40,40,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.10,tau=0.95",0.1,0.95
universe.json(56),TOPALL,56,32,24,22,0.9166666666666666,1.0,0.9583333333333334,0.9166666666666666,0.9916666666666667,0.9,0.75,"q=0.10,tau=0.95",0.1,0.95
universe.json(56),V1u,5,32,24,8,0.3333333333333333,0.9166666666666666,0.375,0.3333333333333333,0.8375,0.675,0.75,"q=0.10,tau=0.95",0.1,0.95
universe_broad.json,TOP3,3,32,19,6,0.3157894736842105,0.9473684210526315,0.5263157894736842,0.3157894736842105,0.8776315789473684,0.575,0.59375,"q=0.10,tau=0.95",0.1,0.95
universe_broad.json,TOP5,5,32,14,10,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,0.975,0.925,0.4375,"q=0.10,tau=0.95",0.1,0.95
universe_broad.json,TOP10,10,32,18,7,0.3888888888888889,1.0,0.4444444444444444,0.8888888888888888,0.963888888888889,0.675,0.5625,"q=0.10,tau=0.95",0.1,0.95
universe_broad.json,TOP20,20,32,27,8,0.2962962962962963,1.0,0.3333333333333333,0.8888888888888888,0.9898148148148147,0.9,0.84375,"q=0.10,tau=0.95",0.1,0.95
universe_broad.json,TOP40,40,32,28,22,0.7857142857142857,1.0,0.9285714285714286,0.8571428571428571,0.9607142857142856,0.7,0.875,"q=0.10,tau=0.95",0.1,0.95
universe_broad.json,TOPALL,136,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.10,tau=0.95",0.1,0.95
universe_broad.json,V1u,5,32,17,8,0.47058823529411764,0.8235294117647058,0.8823529411764706,0.5294117647058824,0.8852941176470589,0.3,0.53125,"q=0.10,tau=0.95",0.1,0.95
universe.json(56),TOP3,3,32,18,10,0.5555555555555556,1.0,0.8888888888888888,0.6666666666666666,0.9750000000000001,0.9,0.5625,"q=0.10,tau=1.00",0.1,1.0
universe.json(56),TOP5,5,32,12,12,1.0,1.0,1.0,1.0,1.0,1.0,0.375,"q=0.10,tau=1.00",0.1,1.0
universe.json(56),TOP10,10,32,22,17,0.7727272727272727,1.0,0.8636363636363636,0.9090909090909091,0.9977272727272729,0.975,0.6875,"q=0.10,tau=1.00",0.1,1.0
universe.json(56),TOP20,20,32,22,16,0.7272727272727273,1.0,0.8181818181818182,0.9090909090909091,0.9931818181818183,0.925,0.6875,"q=0.10,tau=1.00",0.1,1.0
universe.json(56),TOP40,40,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.10,tau=1.00",0.1,1.0
universe.json(56),TOPALL,56,32,24,22,0.9166666666666666,1.0,0.9583333333333334,0.9166666666666666,0.9916666666666667,0.9,0.75,"q=0.10,tau=1.00",0.1,1.0
universe.json(56),V1u,5,32,24,4,0.16666666666666666,0.9166666666666666,0.375,0.16666666666666666,0.8375,0.675,0.75,"q=0.10,tau=1.00",0.1,1.0
universe_broad.json,TOP3,3,32,19,6,0.3157894736842105,0.9473684210526315,0.5263157894736842,0.3157894736842105,0.8776315789473684,0.575,0.59375,"q=0.10,tau=1.00",0.1,1.0
universe_broad.json,TOP5,5,32,14,8,0.5714285714285714,1.0,0.7142857142857143,0.5714285714285714,0.975,0.925,0.4375,"q=0.10,tau=1.00",0.1,1.0
universe_broad.json,TOP10,10,32,18,7,0.3888888888888889,1.0,0.4444444444444444,0.8888888888888888,0.963888888888889,0.675,0.5625,"q=0.10,tau=1.00",0.1,1.0
universe_broad.json,TOP20,20,32,27,8,0.2962962962962963,1.0,0.3333333333333333,0.8888888888888888,0.9898148148148147,0.9,0.84375,"q=0.10,tau=1.00",0.1,1.0
universe_broad.json,TOP40,40,32,28,22,0.7857142857142857,1.0,0.9285714285714286,0.8571428571428571,0.9607142857142856,0.7,0.875,"q=0.10,tau=1.00",0.1,1.0
universe_broad.json,TOPALL,136,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.10,tau=1.00",0.1,1.0
universe_broad.json,V1u,5,32,17,8,0.47058823529411764,0.8235294117647058,0.8823529411764706,0.47058823529411764,0.8852941176470589,0.3,0.53125,"q=0.10,tau=1.00",0.1,1.0
universe.json(56),TOP3,3,32,18,12,0.6666666666666666,1.0,0.8888888888888888,0.7777777777777778,0.8972222222222221,0.625,0.5625,"q=0.20,tau=0.80",0.2,0.8
universe.json(56),TOP5,5,32,12,12,1.0,1.0,1.0,1.0,0.9916666666666667,0.975,0.375,"q=0.20,tau=0.80",0.2,0.8
universe.json(56),TOP10,10,32,22,19,0.8636363636363636,1.0,0.8636363636363636,1.0,0.9886363636363636,0.925,0.6875,"q=0.20,tau=0.80",0.2,0.8
universe.json(56),TOP20,20,32,22,18,0.8181818181818182,1.0,0.8181818181818182,1.0,0.9863636363636364,0.85,0.6875,"q=0.20,tau=0.80",0.2,0.8
universe.json(56),TOP40,40,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.20,tau=0.80",0.2,0.8
universe.json(56),TOPALL,56,32,24,23,0.9583333333333334,1.0,0.9583333333333334,1.0,0.9833333333333334,0.85,0.75,"q=0.20,tau=0.80",0.2,0.8
universe.json(56),V1u,5,32,24,8,0.3333333333333333,0.9166666666666666,0.375,0.3333333333333333,0.75625,0.475,0.75,"q=0.20,tau=0.80",0.2,0.8
universe_broad.json,TOP3,3,32,19,8,0.42105263157894735,0.9473684210526315,0.5263157894736842,0.631578947368421,0.8171052631578948,0.4,0.59375,"q=0.20,tau=0.80",0.2,0.8
universe_broad.json,TOP5,5,32,14,10,0.7142857142857143,1.0,0.7142857142857143,1.0,1.0,1.0,0.4375,"q=0.20,tau=0.80",0.2,0.8
universe_broad.json,TOP10,10,32,18,8,0.4444444444444444,1.0,0.4444444444444444,1.0,0.9777777777777779,0.8,0.5625,"q=0.20,tau=0.80",0.2,0.8
universe_broad.json,TOP20,20,32,27,9,0.3333333333333333,1.0,0.3333333333333333,1.0,0.9805555555555556,0.8,0.84375,"q=0.20,tau=0.80",0.2,0.8
universe_broad.json,TOP40,40,32,28,22,0.7857142857142857,1.0,0.9285714285714286,0.8571428571428571,0.9232142857142858,0.25,0.875,"q=0.20,tau=0.80",0.2,0.8
universe_broad.json,TOPALL,136,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.20,tau=0.80",0.2,0.8
universe_broad.json,V1u,5,32,17,12,0.7058823529411765,0.8235294117647058,0.8823529411764706,0.7647058823529411,0.8544117647058823,0.475,0.53125,"q=0.20,tau=0.80",0.2,0.8
universe.json(56),TOP3,3,32,18,10,0.5555555555555556,1.0,0.8888888888888888,0.6666666666666666,0.8972222222222221,0.625,0.5625,"q=0.20,tau=0.90",0.2,0.9
universe.json(56),TOP5,5,32,12,12,1.0,1.0,1.0,1.0,0.9916666666666667,0.975,0.375,"q=0.20,tau=0.90",0.2,0.9
universe.json(56),TOP10,10,32,22,19,0.8636363636363636,1.0,0.8636363636363636,1.0,0.9886363636363636,0.925,0.6875,"q=0.20,tau=0.90",0.2,0.9
universe.json(56),TOP20,20,32,22,16,0.7272727272727273,1.0,0.8181818181818182,0.9090909090909091,0.9863636363636364,0.85,0.6875,"q=0.20,tau=0.90",0.2,0.9
universe.json(56),TOP40,40,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.20,tau=0.90",0.2,0.9
universe.json(56),TOPALL,56,32,24,22,0.9166666666666666,1.0,0.9583333333333334,0.9166666666666666,0.9833333333333334,0.85,0.75,"q=0.20,tau=0.90",0.2,0.9
universe.json(56),V1u,5,32,24,8,0.3333333333333333,0.9166666666666666,0.375,0.3333333333333333,0.75625,0.475,0.75,"q=0.20,tau=0.90",0.2,0.9
universe_broad.json,TOP3,3,32,19,8,0.42105263157894735,0.9473684210526315,0.5263157894736842,0.42105263157894735,0.8171052631578948,0.4,0.59375,"q=0.20,tau=0.90",0.2,0.9
universe_broad.json,TOP5,5,32,14,10,0.7142857142857143,1.0,0.7142857142857143,1.0,1.0,1.0,0.4375,"q=0.20,tau=0.90",0.2,0.9
universe_broad.json,TOP10,10,32,18,7,0.3888888888888889,1.0,0.4444444444444444,0.8888888888888888,0.9777777777777779,0.8,0.5625,"q=0.20,tau=0.90",0.2,0.9
universe_broad.json,TOP20,20,32,27,8,0.2962962962962963,1.0,0.3333333333333333,0.8888888888888888,0.9805555555555556,0.8,0.84375,"q=0.20,tau=0.90",0.2,0.9
universe_broad.json,TOP40,40,32,28,22,0.7857142857142857,1.0,0.9285714285714286,0.8571428571428571,0.9232142857142858,0.25,0.875,"q=0.20,tau=0.90",0.2,0.9
universe_broad.json,TOPALL,136,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.20,tau=0.90",0.2,0.9
universe_broad.json,V1u,5,32,17,8,0.47058823529411764,0.8235294117647058,0.8823529411764706,0.5294117647058824,0.8544117647058823,0.475,0.53125,"q=0.20,tau=0.90",0.2,0.9
universe.json(56),TOP3,3,32,18,8,0.4444444444444444,1.0,0.8888888888888888,0.5555555555555556,0.8972222222222221,0.625,0.5625,"q=0.20,tau=0.95",0.2,0.95
universe.json(56),TOP5,5,32,12,12,1.0,1.0,1.0,1.0,0.9916666666666667,0.975,0.375,"q=0.20,tau=0.95",0.2,0.95
universe.json(56),TOP10,10,32,22,17,0.7727272727272727,1.0,0.8636363636363636,0.9090909090909091,0.9886363636363636,0.925,0.6875,"q=0.20,tau=0.95",0.2,0.95
universe.json(56),TOP20,20,32,22,16,0.7272727272727273,1.0,0.8181818181818182,0.9090909090909091,0.9863636363636364,0.85,0.6875,"q=0.20,tau=0.95",0.2,0.95
universe.json(56),TOP40,40,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.20,tau=0.95",0.2,0.95
universe.json(56),TOPALL,56,32,24,22,0.9166666666666666,1.0,0.9583333333333334,0.9166666666666666,0.9833333333333334,0.85,0.75,"q=0.20,tau=0.95",0.2,0.95
universe.json(56),V1u,5,32,24,8,0.3333333333333333,0.9166666666666666,0.375,0.3333333333333333,0.75625,0.475,0.75,"q=0.20,tau=0.95",0.2,0.95
universe_broad.json,TOP3,3,32,19,6,0.3157894736842105,0.9473684210526315,0.5263157894736842,0.3157894736842105,0.8171052631578948,0.4,0.59375,"q=0.20,tau=0.95",0.2,0.95
universe_broad.json,TOP5,5,32,14,10,0.7142857142857143,1.0,0.7142857142857143,1.0,1.0,1.0,0.4375,"q=0.20,tau=0.95",0.2,0.95
universe_broad.json,TOP10,10,32,18,7,0.3888888888888889,1.0,0.4444444444444444,0.8888888888888888,0.9777777777777779,0.8,0.5625,"q=0.20,tau=0.95",0.2,0.95
universe_broad.json,TOP20,20,32,27,8,0.2962962962962963,1.0,0.3333333333333333,0.8888888888888888,0.9805555555555556,0.8,0.84375,"q=0.20,tau=0.95",0.2,0.95
universe_broad.json,TOP40,40,32,28,22,0.7857142857142857,1.0,0.9285714285714286,0.8571428571428571,0.9232142857142858,0.25,0.875,"q=0.20,tau=0.95",0.2,0.95
universe_broad.json,TOPALL,136,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.20,tau=0.95",0.2,0.95
universe_broad.json,V1u,5,32,17,8,0.47058823529411764,0.8235294117647058,0.8823529411764706,0.47058823529411764,0.8544117647058823,0.475,0.53125,"q=0.20,tau=0.95",0.2,0.95
universe.json(56),TOP3,3,32,18,8,0.4444444444444444,1.0,0.8888888888888888,0.4444444444444444,0.8972222222222221,0.625,0.5625,"q=0.20,tau=1.00",0.2,1.0
universe.json(56),TOP5,5,32,12,8,0.6666666666666666,1.0,1.0,0.6666666666666666,0.9916666666666667,0.975,0.375,"q=0.20,tau=1.00",0.2,1.0
universe.json(56),TOP10,10,32,22,17,0.7727272727272727,1.0,0.8636363636363636,0.8181818181818182,0.9886363636363636,0.925,0.6875,"q=0.20,tau=1.00",0.2,1.0
universe.json(56),TOP20,20,32,22,16,0.7272727272727273,1.0,0.8181818181818182,0.9090909090909091,0.9863636363636364,0.85,0.6875,"q=0.20,tau=1.00",0.2,1.0
universe.json(56),TOP40,40,32,24,24,1.0,1.0,1.0,1.0,1.0,1.0,0.75,"q=0.20,tau=1.00",0.2,1.0
universe.json(56),TOPALL,56,32,24,18,0.75,1.0,0.9583333333333334,0.75,0.9833333333333334,0.85,0.75,"q=0.20,tau=1.00",0.2,1.0
universe.json(56),V1u,5,32,24,6,0.25,0.9166666666666666,0.375,0.25,0.75625,0.475,0.75,"q=0.20,tau=1.00",0.2,1.0
universe_broad.json,TOP3,3,32,19,4,0.21052631578947367,0.9473684210526315,0.5263157894736842,0.21052631578947367,0.8171052631578948,0.4,0.59375,"q=0.20,tau=1.00",0.2,1.0
