panel,family,level,cad,ident_max_err,exclusion,window,n_days,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,CAGR_rs0,CAGR_dg0
SMALL439,QUANTILE,0.2,W,3.469446951953614e-18,none,IS,1502,0.20151792452515446,0.002234238055853041,-6.208415311540216,-6.189445502016078,-0.018969809524138626,0.996944500557352,0.07899566413372705,0.016911511018324887
SMALL439,QUANTILE,0.2,W,3.469446951953614e-18,none,OOS,2432,0.20124788124856519,0.0025469938558557326,-8.903486921637494,-8.893206411968379,-0.010280509669115645,0.998845338937475,0.11328010736509198,0.02424523814871704
SMALL439,QUANTILE,0.2,W,3.469446951953614e-18,2020,IS,1502,0.20151792452515446,0.002234238055853041,-6.208415311540216,-6.189445502016078,-0.018969809524138626,0.996944500557352,0.07899566413372705,0.016911511018324887
SMALL439,QUANTILE,0.2,W,3.469446951953614e-18,2020,OOS,2179,0.20114502555747726,0.0022793022371584383,-6.686891386852278,-6.674857064560813,-0.012034322291465394,0.9982003113860759,0.08549941687437279,0.018630503005850008
SMALL439,QUANTILE,0.2,W,3.469446951953614e-18,2022,IS,1502,0.20151792452515446,0.002234238055853041,-6.208415311540216,-6.189445502016078,-0.018969809524138626,0.996944500557352,0.07899566413372705,0.016911511018324887
SMALL439,QUANTILE,0.2,W,3.469446951953614e-18,2022,OOS,2181,0.20126420982239435,0.002541459179574976,-11.547684505172583,-11.539394547773195,-0.00828995739938776,0.9992821108512555,0.14562564903595043,0.030148803984224593
SMALL439,QUANTILE,0.2,W,3.469446951953614e-18,2020+2022,IS,1502,0.20151792452515446,0.002234238055853041,-6.208415311540216,-6.189445502016078,-0.018969809524138626,0.996944500557352,0.07899566413372705,0.016911511018324887
SMALL439,QUANTILE,0.2,W,3.469446951953614e-18,2020+2022,OOS,1928,0.2011501063879018,0.0022355703176224926,-9.30199398818299,-9.292351606330328,-0.009642381852660975,0.9989634070001646,0.11756114809284579,0.024541208211015908
SMALL439,QUANTILE,0.2,W,3.469446951953614e-18,placebo 2008-09,IS,1502,0.20151792452515446,0.002234238055853041,-6.208415311540216,-6.189445502016078,-0.018969809524138626,0.996944500557352,0.07899566413372705,0.016911511018324887
SMALL439,QUANTILE,0.2,W,3.469446951953614e-18,placebo 2008-09,OOS,2432,0.20124788124856519,0.0025469938558557326,-8.903486921637494,-8.893206411968379,-0.010280509669115645,0.998845338937475,0.11328010736509198,0.02424523814871704
SMALL439,QUANTILE,0.2,M,3.469446951953614e-18,none,IS,1502,0.20171446191007225,0.004509694550274684,-6.981948696935181,-6.916386904847238,-0.06556179208794255,0.9906098146901707,0.08808395428065685,0.018264467311305044
SMALL439,QUANTILE,0.2,M,3.469446951953614e-18,none,OOS,2432,0.20178256252695115,0.006143020200242773,-9.29671339059559,-9.25817159806066,-0.03854179253493051,0.9958542561316434,0.11804767402228333,0.025080540116327432
SMALL439,QUANTILE,0.2,M,3.469446951953614e-18,2020,IS,1502,0.20171446191007225,0.004509694550274684,-6.981948696935181,-6.916386904847238,-0.06556179208794255,0.9906098146901707,0.08808395428065685,0.018264467311305044
SMALL439,QUANTILE,0.2,M,3.469446951953614e-18,2020,OOS,2179,0.20148154403351076,0.00526666806021598,-6.610160319968106,-6.5563969912160625,-0.05376332875204337,0.9918665620575595,0.08421851597005237,0.018116912770371307
SMALL439,QUANTILE,0.2,M,3.469446951953614e-18,2022,IS,1502,0.20171446191007225,0.004509694550274684,-6.981948696935181,-6.916386904847238,-0.06556179208794255,0.9906098146901707,0.08808395428065685,0.018264467311305044
SMALL439,QUANTILE,0.2,M,3.469446951953614e-18,2022,OOS,2181,0.20195749658859175,0.006172137218655414,-11.663857133320565,-11.61533632513625,-0.04852080818431581,0.9958400718021738,0.14689026439948893,0.03025169306628328
SMALL439,QUANTILE,0.2,M,3.469446951953614e-18,2020+2022,IS,1502,0.20171446191007225,0.004509694550274684,-6.981948696935181,-6.916386904847238,-0.06556179208794255,0.9906098146901707,0.08808395428065685,0.018264467311305044
