panel,family,carried_n,cost,rec_grid,ext_grid,narrow_pick,wide_pick,narrow_at_edge,wide_outside_record,wide_at_ext_edge,n_OOS_Sharpe,w_OOS_Sharpe,d_OOS_Sharpe,n_OOS_CAGR,w_OOS_CAGR,n_OOS_MaxDD,w_OOS_MaxDD,ext_OOS_spread,best_possible_OOS,v1_OOS_Sharpe,spy_OOS_Sharpe,v1_OOS_CAGR,spy_OOS_CAGR,spy_OOS_MaxDD,n_pass4a,w_pass4a,n_pass4b,w_pass4b,n_fail4b,w_fail4b
broad136,gross,5.0,10,"[0.5,1]","[0.2,1]",1.0,1.0,True,False,True,0.5720626007388583,0.5720626007388583,0.0,0.07637365751663316,0.07637365751663316,-0.2749823403002972,-0.2749823403002972,0.0021679066718744977,0.5742305074107328,0.5762505378038233,0.8820239235972316,0.05941502665859644,0.1545044425578177,-0.3371595330739301,False,False,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|DD|CAGR
broad136,gross,5.0,25,"[0.5,1]","[0.2,1]",1.0,1.0,True,False,True,0.15044759177504186,0.15044759177504186,0.0,0.011332109151025227,0.011332109151025227,-0.34220778237064486,-0.34220778237064486,0.001366066493256296,0.15181365826829815,0.15539928865606328,0.8820239235972316,0.011143568780353386,0.1545044425578177,-0.3371595330739301,False,False,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|DD|CAGR
broad136,gross,20.0,10,"[0.5,1]","[0.2,1]",1.0,1.0,True,False,True,0.7347092285463674,0.7347092285463674,0.0,0.10058741128543613,0.10058741128543613,-0.2361269213116024,-0.2361269213116024,0.0013637253591474163,0.7360729539055149,0.5762505378038233,0.8820239235972316,0.05941502665859644,0.1545044425578177,-0.3371595330739301,False,False,False,False,H2|OOS|DD,H2|OOS|DD
broad136,gross,20.0,25,"[0.5,1]","[0.2,1]",1.0,1.0,True,False,True,0.47556451488147083,0.47556451488147083,0.0,0.06013005818491224,0.06013005818491224,-0.24203969849447493,-0.24203969849447493,0.001511357663476598,0.4756961701035898,0.15539928865606328,0.8820239235972316,0.011143568780353386,0.1545044425578177,-0.3371595330739301,True,True,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|DD|CAGR
broad136,max_vol,5.0,10,"[0.4,0.8]","[0.2,99]",0.4,0.4,True,False,False,0.5681411576408546,0.5681411576408546,0.0,0.05849075401459558,0.05849075401459558,-0.2119126361153263,-0.2119126361153263,0.16372695556681094,0.5902319040623649,0.5762505378038233,0.8820239235972316,0.05941502665859644,0.1545044425578177,-0.3371595330739301,False,False,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|DD|CAGR
broad136,max_vol,5.0,25,"[0.4,0.8]","[0.2,99]",0.4,0.4,True,False,False,0.1467332320758567,0.1467332320758567,0.0,0.010170946972931194,0.010170946972931194,-0.2672108494702865,-0.2672108494702865,0.22810376019560605,0.1694117493158627,0.15539928865606328,0.8820239235972316,0.011143568780353386,0.1545044425578177,-0.3371595330739301,False,False,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|DD|CAGR
broad136,max_vol,20.0,10,"[0.4,0.8]","[0.2,99]",0.6,0.2,False,True,True,0.7353784146937387,0.6284232725826555,-0.10695514211108315,0.07661636631505586,0.050983515700890214,-0.18086909680048735,-0.17419527674131996,0.16056123201502304,0.7889845045976785,0.5762505378038233,0.8820239235972316,0.05941502665859644,0.1545044425578177,-0.3371595330739301,True,False,False,False,H2|OOS|CAGR,H2|OOS|CAGR
broad136,max_vol,20.0,25,"[0.4,0.8]","[0.2,99]",0.6,0.6,False,False,False,0.4756961701035898,0.4756961701035898,0.0,0.046788649325204545,0.046788649325204545,-0.18559063162929978,-0.18559063162929978,0.31663282540294857,0.5431194963702538,0.15539928865606328,0.8820239235972316,0.011143568780353386,0.1545044425578177,-0.3371595330739301,True,True,False,False,H1|H2|OOS|CAGR,H1|H2|OOS|CAGR
broad136,n,,10,"[5,20]","[2,136]",20.0,28.0,True,True,False,0.7353784146937387,0.791237438205254,0.05585902351151539,0.07661636631505586,0.08347984804719921,-0.18086909680048735,-0.1868740991471458,0.5523684086105768,1.0190519497098376,0.5762505378038233,0.8820239235972316,0.05941502665859644,0.1545044425578177,-0.3371595330739301,True,True,False,False,H2|OOS|CAGR,H2|OOS|CAGR
broad136,n,,25,"[5,20]","[2,136]",20.0,136.0,True,True,True,0.4756961701035898,0.8958630391723804,0.42016686906879064,0.046788649325204545,0.09186507164492186,-0.18559063162929978,-0.1821704348434574,0.8807177358313566,0.8958630391723804,0.15539928865606328,0.8820239235972316,0.011143568780353386,0.1545044425578177,-0.3371595330739301,True,True,False,False,H1|H2|OOS|CAGR,H2|CAGR
small484,gross,5.0,10,"[0.5,1]","[0.2,1]",1.0,1.0,True,False,True,0.5474997590262122,0.5474997590262122,0.0,0.20666361452934212,0.20666361452934212,-0.5422218939347063,-0.5422218939347063,0.013054982194090292,0.5605547412203025,0.5540428938666992,0.8820107671822842,0.1715293037781218,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|DD,H1|H2|OOS|DD
small484,gross,5.0,25,"[0.5,1]","[0.2,1]",1.0,1.0,True,False,True,0.4135197897537597,0.4135197897537597,0.0,0.13068891813262207,0.13068891813262207,-0.6271254413561558,-0.6271254413561558,0.03412710661362628,0.44764689636738597,0.429892358002958,0.8820107671822842,0.11818750576122117,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|DD|CAGR
small484,gross,20.0,10,"[0.5,1]","[0.2,1]",0.5,0.35,True,True,False,0.4410354264721888,0.44439887276117906,0.0033634462889902683,0.04471898875506719,0.03292449517920204,-0.24641013488421648,-0.17731671010572114,0.01742911144534015,0.4478277313772814,0.5540428938666992,0.8820107671822842,0.1715293037781218,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|CAGR
small484,gross,20.0,25,"[0.5,1]","[0.2,1]",0.75,0.75,False,False,False,0.20319123610249193,0.20319123610249193,0.0,0.020882319390815196,0.020882319390815196,-0.43190229112584244,-0.43190229112584244,0.02553929115333417,0.22137682458482935,0.429892358002958,0.8820107671822842,0.11818750576122117,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|DD|CAGR
small484,max_vol,5.0,10,"[0.4,0.8]","[0.2,99]",0.4,0.3,True,True,False,0.5596075073488727,0.4865673069833001,-0.07304020036557257,0.17376064306907724,0.1416112959020137,-0.4372393074651012,-0.39576852182868527,0.17037680340660738,0.5715968589773952,0.5540428938666992,0.8820107671822842,0.1715293037781218,0.15450717694493266,-0.33717235283398284,True,False,False,False,H1|H2|OOS|DD,H1|H2|OOS|DD
small484,max_vol,5.0,25,"[0.4,0.8]","[0.2,99]",0.4,0.3,True,True,False,0.42941062254179574,0.3570327756830707,-0.07237784685872506,0.11794712164932775,0.08809986798219627,-0.5172358102470007,-0.48212482618586794,0.12882078909071587,0.4428015033707689,0.429892358002958,0.8820107671822842,0.11818750576122117,0.15450717694493266,-0.33717235283398284,True,False,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|DD|CAGR
small484,max_vol,20.0,10,"[0.4,0.8]","[0.2,99]",0.8,0.8,True,False,False,0.4614323027232151,0.4614323027232151,0.0,0.06615167981067582,0.06615167981067582,-0.35251468260252505,-0.35251468260252505,0.09650821113632269,0.5041952693893338,0.5540428938666992,0.8820107671822842,0.1715293037781218,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|DD|CAGR
small484,max_vol,20.0,25,"[0.4,0.8]","[0.2,99]",0.8,1.0,True,True,False,0.22954222469920837,0.2303563367537863,0.0008141120545779312,0.02542047630747235,0.025595943623045292,-0.43190229112584366,-0.43190229112584266,0.11833955050865583,0.32153078661114776,0.429892358002958,0.8820107671822842,0.11818750576122117,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|DD|CAGR
small484,n,,10,"[5,20]","[2,484]",20.0,40.0,True,True,False,0.4356001698935068,0.5900616980866739,0.15446152819316705,0.06152262765681549,0.07905641340413916,-0.3525146826025257,-0.31844586465327784,0.18142554812962913,0.5900616980866739,0.5540428938666992,0.8820107671822842,0.1715293037781218,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|DD|CAGR
small484,n,,25,"[5,20]","[2,484]",20.0,40.0,True,True,False,0.20319123610249193,0.37405036289078863,0.1708591267882967,0.020882319390815196,0.04534436232450134,-0.43190229112584244,-0.33081627650025547,0.24915473608446034,0.45234597218695227,0.429892358002958,0.8820107671822842,0.11818750576122117,0.15450717694493266,-0.33717235283398284,False,False,False,False,H1|H2|OOS|DD|CAGR,H1|H2|OOS|DD|CAGR
