panel,book,cost,family,level,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,paid_pp,bought_pp,xrate,IS_paid,IS_bought,IS_xrate,OOS_paid,OOS_bought,OOS_xrate,gross,turn_yr,fail4a,fail4b
u56,CAND20,10,abs,126.0,0.1517059801885161,1.148214903403353,-0.22343961374237986,1.2305664429066634,1.0985402238996318,0.13535741073398166,1.1537009030080914,-0.11037283133427589,0.1653747326337376,1.153530289424774,-0.22343961374237964,0.43169966211189514,0.2824931032184508,1.528177704848474,0.8144960638495791,0.26814628373715843,3.037506440506787,0.10840167245440568,0.2824931032185174,0.38373210255173396,0.7503362570602542,10.47176049806795,DD,DD
u56,CAND20,10,abs,189.0,0.13788902111023993,1.0535813870680963,-0.23388587779913905,1.0611172800725308,1.060085252398185,0.11203778326592029,0.9666026338207698,-0.12796547280705228,0.15967466549627218,1.1205363066204828,-0.23388587779913883,1.8133955699395132,-0.7621333024574684,,3.1464588106557168,-1.491117863540481,,0.678408386200946,-0.7621333024574017,,0.7503180617549862,10.410966046181425,DD,DD
u56,CAND20,10,abs,252.0,0.14331018155525177,1.085788844614974,-0.2291309775430732,1.1557369726979965,1.04118748635784,0.12694981781805947,1.068158261822874,-0.13086713620218604,0.15699024519498983,1.1046282245201218,-0.22913097754307354,1.2712795254383291,-0.2866432768508842,,1.6552553554417981,-1.7812842030538567,,0.9468504163291813,-0.2866432768508731,,0.7503406584724789,10.502636597368069,DD,DD
u56,CAND20,10,abs,378.0,0.1451693322490093,1.1159493140741288,-0.23280113100476085,1.2451820360254824,1.0351422856618833,0.13242743394744183,1.1640314365218911,-0.11561890169649669,0.1557924488689264,1.0959248781453625,-0.23280113100476119,1.0853644560625764,-0.6536586230196484,,1.1074937425035625,-0.2564607524849216,,1.066630048935524,-0.6536586230196373,,0.7302291819986972,10.680971095048758,DD,DD
u56,CAND20,10,dg,0.9,0.1402704388991758,1.1739383830860097,-0.2052952723341177,1.2770043002283575,1.1052575306248236,0.12897610512969826,1.2010711656424375,-0.10189937882505185,0.1496760977782987,1.163114197489505,-0.2052952723341176,1.5752537910459274,2.0969272440446662,0.7512200509195984,1.4526266242779196,1.1154915346595629,1.3022300744946909,1.6782651579982932,2.0969272440447217,0.8003449632144225,0.6753057638519949,8.260054007021624,DD,DD
u56,CAND20,10,dg,0.8,0.12453756538362604,1.1739383830860097,-0.18395884909524107,1.2770043002283573,1.1052575306248236,0.11447945357730971,1.2010711656424375,-0.09081242129537159,0.1329063186002546,1.163114197489505,-0.18395884909524163,3.1485411426009025,4.23056956793233,0.7442357564491574,2.9022917795167746,2.224187287627588,1.3048774245142285,3.355243075802705,4.230569567932319,0.7930948828345523,0.6002717900906622,7.342270228463668,DD,
u56,CAND20,10,dg,0.7,0.10882968172296015,1.17393838308601,-0.16225454631963288,1.2770043002283573,1.1052575306248236,0.1000160974972033,1.2010711656424375,-0.0797906988456647,0.11615622240568535,1.1631141974895052,-0.1622545463196332,4.719329508667491,6.40099984549315,0.7372800535201235,4.348627387527415,3.3263595325982775,1.3073233199571264,5.030252695259629,6.4009998454931605,0.7858542128854055,0.5252378163293293,6.424486449905707,DD,
u56,CAND20,10,dg,0.6,0.09315201272452756,1.17393838308601,-0.14018180844090755,1.2770043002283573,1.1052575306248236,0.0855896518480177,1.2010711656424373,-0.06867524004569214,0.09943248578414776,1.1631141974895047,-0.14018180844090689,6.287096408510751,8.608273633365682,0.730355083525918,5.7912719524459755,4.4379054125955335,1.3049561480083276,6.702626357413388,8.608273633365792,0.7786260803134687,0.45020384256799656,5.50670267134775,DD,CAGR
u56,CAND20,10,dg,0.5,0.07750968080981302,1.1739383830860102,-0.11774025725280823,1.2770043002283573,1.1052575306248236,0.07120366475934836,1.2010711656424373,-0.05746578604957164,0.08274164871582856,1.1631141974895052,-0.11774025725280846,7.851329599982204,10.852428752175614,0.7234629021091917,7.229870661312909,5.558850812207583,1.3006052699661705,8.371710064245308,10.852428752175635,0.7714135015691297,0.37516986880666386,4.588918892789792,,CAGR
u56,CAND20,10,dg,0.4,0.061907704391655605,1.1739383830860097,-0.09492969606446577,1.2770043002283573,1.1052575306248236,0.056861616585599295,1.2010711656424375,-0.046162084666675374,0.06609011212817917,1.163114197489505,-0.09492969606446566,9.411527241797945,13.133484871009859,0.7166054808935318,8.664075478687817,6.68922095049721,1.2952293761568476,10.036863723010248,13.133484871009916,0.7642193843893659,0.3001358950453311,3.671135114231834,,CAGR
u56,CAND20,10,ddctl,0.05,0.11243388999987092,1.0711040945081278,-0.14256815757872998,1.0275703102403313,1.1129437624399365,0.09007959442844027,0.9170036310561364,-0.09671077942318151,0.13122654326386152,1.189216605683183,-0.14256815757872976,4.358908680976414,8.369638719583438,0.5208000998630153,5.342277694403719,1.634351474846596,3.268744683517453,3.5232206094420127,8.369638719583506,0.42095253182174835,0.6208062555610279,11.076441327234406,DD,
u56,CAND20,10,ddctl,0.08,0.12486418823345846,1.082746919973329,-0.16944396270812923,1.2074196101897277,0.9770069918298372,0.12248128373256217,1.1174831271855818,-0.1202196188121415,0.12683448172813727,1.0585986427296445,-0.16944396270812923,3.11587885761766,5.682058206643514,0.5483715133320081,2.102108763991528,-0.716532464049402,,3.962426763014437,5.682058206643559,0.6973576508564274,0.6680351618201906,10.365453461434525,DD,
u56,CAND20,10,ddctl,0.12,0.14543622503850107,1.1482681042877143,-0.184502601026993,1.2770043002283573,1.0437622001008415,0.14350237137247746,1.2010711656424373,-0.11305429417164747,0.14703459429225219,1.1120192689644355,-0.18450260102699312,1.0586751771133995,4.176194374757136,0.25350237132460246,0.0,0.0,,1.9424155066029458,4.17619437475717,0.46511616373600667,0.735010252873148,9.744720553383335,DD,
u56,CAND20,10,ddctl,0.16,0.15251526001181093,1.1715799121471506,-0.2132426112486715,1.2770043002283573,1.0946261925503311,0.14350237137247746,1.2010711656424373,-0.11305429417164747,0.1600065937512325,1.1559744060801322,-0.21324261124867205,0.3507716797824134,1.302193352589287,0.2693698897210137,0.0,0.0,,0.6452155607049148,1.302193352589276,0.4954836848321878,0.7484970709741599,9.196113377463975,DD,DD
u56,CAND20,10,ddctl,0.2,0.15131283315471755,1.1557613395947588,-0.24238227452425165,1.2770043002283573,1.0681345904401605,0.14350237137247746,1.2010711656424373,-0.11305429417164747,0.1577985534107289,1.130097752105134,-0.24238227452425198,0.4710143654917509,-1.6117729749687282,,0.0,0.0,,0.866019594755274,-1.611772974968717,,0.7487520897188892,9.247621304620605,DD,DD
u56,CAND20,10,ddctl,0.25,0.15602297680963506,1.1739383830860102,-0.22626454477456437,1.2770043002283573,1.1052575306248236,0.14350237137247746,1.2010711656424373,-0.11305429417164747,0.16645874935828164,1.1631141974895052,-0.2262645447745648,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.7503397376133277,9.177837785579584,DD,DD
u56,CAND20,10,stop,0.08,0.13891478462840068,1.1427559980289048,-0.1987409140036751,1.1910708358301187,1.1112467497497698,0.12280117925305678,1.1051176746603422,-0.12243492035438863,0.15238650330252268,1.1745299725162857,-0.19874091400367455,1.7108192181234383,2.7523630770889262,0.6215819534728352,2.0701192119420675,-0.9380626182741159,,1.4072246055758963,2.752363077089026,0.5112786962191831,0.7223302814568392,14.817878425786029,DD,
u56,CAND20,10,stop,0.1,0.14040826646504123,1.1297994148677195,-0.21948701403156123,1.2092585219669647,1.073047328816065,0.12835746872216514,1.1273458668567633,-0.12116708830614886,0.15045001800622693,1.1365711961141896,-0.21948701403156112,1.561471034459383,0.6777530743003135,2.3038936947226483,1.514490265031232,-0.8112794134501389,,1.6008731352054717,0.677753074300369,2.362030060664824,0.7321249810189598,12.908686802618073,DD,DD
u56,CAND20,10,stop,0.15,0.14510785780650748,1.1348980799900847,-0.2349240860327979,1.2629376891770754,1.0401425638732409,0.13853023237548046,1.1829657769503161,-0.11593598284575657,0.15056463190573455,1.10666173235542,-0.23492408603279813,1.0915119003127582,-0.8659541258233538,,0.4972138996997,-0.2881688674109095,,1.5894117452547096,-0.8659541258233316,,0.7431579630045471,10.62272599488448,DD,DD
u56,CAND20,10,stop,0.2,0.1493560550081987,1.1513569681139313,-0.24325141852025456,1.2597933442775462,1.0753197483269326,0.13888060556256043,1.180683544605081,-0.12849329319605607,0.15807341398666552,1.1376038826727164,-0.24325141852025456,0.6666921801436354,-1.698687374569019,,0.4621765809917022,-1.5438999024408595,,0.838533537161612,-1.6986873745689746,,0.7471158350419659,9.804422312724865,DD,DD
u56,CAND20,10,stop,0.25,0.15392823184640214,1.1673199004546029,-0.2402612840004561,1.2750571311487795,1.0932458782885026,0.14283234962171854,1.198381340064552,-0.11383880891843201,0.16316616294397202,1.1529589359722916,-0.24026128400045632,0.20947449632329196,-1.399673922589173,,0.06700217507589201,-0.0784514746784537,,0.32925864143096284,-1.3996739225891508,,0.7492273495162307,9.434648118386225,DD,DD
u56,CAND20,10,stop,0.3,0.15395625767966514,1.1674001661906843,-0.23005123554883367,1.2705991284415776,1.0965134461729862,0.14244560489023494,1.1937099235394748,-0.1171645525917091,0.16354268026121588,1.156092177402448,-0.23005123554883378,0.20667191299699184,-0.3786690774269297,,0.10567664822425105,-0.411025842006163,,0.29160690970657654,-0.37866907742689637,,0.7495629865526122,9.323784762418057,DD,DD
u56,CAND20,10,derank,30.0,0.14339855037688798,1.1667071900000046,-0.2103999225380424,1.204406391428588,1.1445349306114012,0.12708018791243147,1.121637062519052,-0.11041853926042544,0.15704301593714964,1.2033850593124762,-0.21039992253804263,1.2624426432747082,1.5864622236521964,0.79575966225558,1.642218346004598,0.26357549112220324,6.2305426768348715,0.9415733421132,1.5864622236522186,0.5935050504673158,0.7502979649909342,6.46013654214398,DD,DD
u56,CAND20,10,derank,40.0,0.13835646918227185,1.1652910367092633,-0.21338091915450896,1.2498242221342455,1.099560929899951,0.1314254293491668,1.1667558236919673,-0.12327264423860673,0.14410825324173415,1.166092513431766,-0.21338091915450919,1.7666507627363215,1.2883625620055406,1.3712372703427904,1.2076942023310666,-1.0218350066959259,,2.235049611654749,1.2883625620055628,1.734798633216648,0.7502663267403934,4.296296081390213,DD,DD
u56,CAND20,10,derank,60.0,0.1322973557715703,1.1241319610130438,-0.22456690505495058,1.1972134462660748,1.0660046974794,0.1265432029642426,1.1167048004802096,-0.1259128646118597,0.13706808042111085,1.1307155506342206,-0.22456690505495025,2.372562103806475,0.1697639719613786,13.975651467121859,1.695916840823486,-1.2858570440212214,,2.9390668937170794,0.16976397196145632,17.312665695548013,0.7502302158939114,0.8354291868082452,DD,DD
u56,CAND20,10,derank,80.0,0.1322973557715703,1.1241319610130438,-0.22456690505495058,1.1972134462660748,1.0660046974794,0.1265432029642426,1.1167048004802096,-0.1259128646118597,0.13706808042111085,1.1307155506342206,-0.22456690505495025,2.372562103806475,0.1697639719613786,13.975651467121859,1.695916840823486,-1.2858570440212214,,2.9390668937170794,0.16976397196145632,17.312665695548013,0.7502302158939114,0.8354291868082452,DD,DD
u56,CAND20,10,derank,120.0,0.1322973557715703,1.1241319610130438,-0.22456690505495058,1.1972134462660748,1.0660046974794,0.1265432029642426,1.1167048004802096,-0.1259128646118597,0.13706808042111085,1.1307155506342206,-0.22456690505495025,2.372562103806475,0.1697639719613786,13.975651467121859,1.695916840823486,-1.2858570440212214,,2.9390668937170794,0.16976397196145632,17.312665695548013,0.7502302158939114,0.8354291868082452,DD,DD
u56,CAND20,10,derank,10000.0,0.1322973557715703,1.1241319610130438,-0.22456690505495058,1.1972134462660748,1.0660046974794,0.1265432029642426,1.1167048004802096,-0.1259128646118597,0.13706808042111085,1.1307155506342206,-0.22456690505495025,2.372562103806475,0.1697639719613786,13.975651467121859,1.695916840823486,-1.2858570440212214,,2.9390668937170794,0.16976397196145632,17.312665695548013,0.7502302158939114,0.8354291868082452,DD,DD
u56,CAND20,25,none,,0.14022415248322884,1.0686727810861405,-0.2276592208159275,1.157889126054581,1.0098200665431807,0.12769788488161216,1.0823973993438234,-0.12074345578567813,0.1506661375149685,1.0663571376419565,-0.2276592208159277,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.7503397376133277,9.177837785579584,DD,DD
u56,CAND20,25,200d,75.0,0.10891617203613335,0.8936604555874755,-0.22445473759835088,1.0112796800543704,0.8047395648031497,0.10614615135395611,0.9436616633096151,-0.15427768463246072,0.11120734604009042,0.8623691058892858,-0.22445473759835055,3.1307980447095485,0.32044832175766036,9.770055987614816,2.1551733527656047,-3.3534228846782588,,3.9458791474878074,0.32044832175771587,12.313620885401928,0.7502861355738928,15.324986934669528,DD,H2|OOS|DD
u56,CAND20,25,200d,100.0,0.11293936901077295,0.9064907467784179,-0.20997358759146945,1.0716667494100174,0.7831036550073466,0.11321733415067281,0.9924375563905594,-0.13989207556095662,0.11271003146702907,0.8521384169578152,-0.20997358759146945,2.7284783472455887,1.7685633224458042,1.5427654258216135,1.4480550730939346,-1.9148619775278486,,3.795610604793942,1.7685633224458264,2.1461547667656142,0.7502907310432226,13.388201726385798,DD,H2|OOS|DD
u56,CAND20,25,200d,150.0,0.12472302494929988,0.9765543510196752,-0.225158461891373,1.1340678322974231,0.8640679414041931,0.12242960453604468,1.0618242235305957,-0.14237098622492972,0.12661919144106992,0.9255967831175093,-0.22515846189137323,1.550112753392896,0.25007589245544803,6.198569314989267,0.5268280345567478,-2.1627530439251585,,2.4046946073898567,0.25007589245544803,9.615859344851732,0.7503093473294115,11.179441241196793,DD,DD
u56,CAND20,25,200d,200.0,0.12874780846818634,1.0001594887960068,-0.21948988219578047,1.0662559813273345,0.9612709929490585,0.1119632442569456,0.9807948119315432,-0.1285551625240111,0.14278985957291868,1.0211814491271298,-0.21948988219578025,1.1476344015042494,0.8169338620147015,1.4048069921767996,1.5734640624666563,-0.781170673833298,,0.7876277942049814,0.8169338620147459,0.9641267559438789,0.75033353791083,10.388669269446314,DD,DD
u56,CAND20,25,200d,250.0,0.12784079347307897,0.9927302015287965,-0.22514122810571902,1.0476327006857307,0.9630833932878439,0.10924720380387831,0.9604482489845697,-0.13236102306811026,0.14341959676729044,1.022642369360098,-0.22514122810571902,1.2383359010149864,0.2517992710208472,4.917948713650013,1.8450681077733844,-1.1617567282432129,,0.7246540747678054,0.2517992710208694,2.877903783556805,0.7503331657325205,10.047454157585134,DD,DD
u56,CAND20,25,200d,300.0,0.12901570040063493,1.0021574558937623,-0.23139505269912275,1.0690891051497233,0.9645023107015177,0.11134049584912442,0.9830230649837867,-0.12114148232622524,0.14381362726456848,1.0238546146262169,-0.23139505269912253,1.1208452082593912,-0.3735831883195262,,1.6357389032487735,-0.039802654054710285,,0.6852510250400012,-0.3735831883194818,,0.7432349590243316,9.918113753995675,DD,DD
u56,CAND20,25,band,0.01,0.12905439632368942,1.001984775758176,-0.22079447934700125,1.0658084275909283,0.964646288422037,0.11247223220366553,0.9834681561701143,-0.12728497315140774,0.14292476418040034,1.0223301054853833,-0.22079447934700147,1.1169756159539412,0.6864741468926239,1.6271197116599572,1.5225652677946622,-0.654151736572961,,0.7741373334568147,0.6864741468926239,1.1277006380517092,0.7503352154923849,10.153053719097276,DD,DD
u56,CAND20,25,band,0.02,0.12969110134487516,1.0070619821039237,-0.22079447934700136,1.0729299544281221,0.9680558146180799,0.11303174616092915,0.9881621957659291,-0.12443559530352932,0.14362681146848266,1.0276618730116955,-0.22079447934700136,1.0533051138353677,0.6864741468926128,1.534369675250333,1.4666138720683009,-0.36921395178511895,,0.7039326046485828,0.686474146892635,1.0254320688331446,0.7503328515561389,9.97944433747204,DD,DD
u56,CAND20,25,band,0.03,0.13097471300172825,1.0151376610926013,-0.2231046419308319,1.0671467392363179,0.987128845201294,0.11232876722249241,0.9819642756159292,-0.12651567952613285,0.14659739216884438,1.045476186367962,-0.22310464193083213,0.9249439481500588,0.4554578885095584,2.0308001496622397,1.5369117659119746,-0.5772223740454718,,0.4068745346124114,0.4554578885095584,0.8933307444599735,0.7503337180120598,9.73488503185881,DD,DD
u56,CAND20,25,band,0.05,0.13486992981497514,1.0305915811923967,-0.22310464193083213,1.0840471667541944,1.002470955359925,0.11586840088916572,1.0012736949636676,-0.12100740541092014,0.1507943295353198,1.058705619666145,-0.2231046419308318,0.5354222668253694,0.45545788850953617,1.175569202627081,1.1829483992446432,-0.026394962524201038,,-0.012819202035130317,0.4554578885095917,-0.028145745981212382,0.7503427459686769,9.335614153569502,DD,DD
u56,CAND20,25,band,0.08,0.14040226456949068,1.065709118625474,-0.22444737207917742,1.1274188931658091,1.0303372360231835,0.12302436130370653,1.0491150312437458,-0.11936910635643128,0.15494566642346497,1.084921769442506,-0.22444737207917753,-0.017811208626183905,0.3211848736750067,-0.05545469318771939,0.4673523577905625,0.13743494292468572,3.4005351757352664,-0.4279528908496477,0.3211848736750178,-1.3324191950666402,0.7503488955524888,9.032154784274704,DD,DD
u56,CAND20,25,band,0.12,0.14680030581643067,1.098949910167051,-0.22532228817891797,1.1264663858094692,1.0887655465132318,0.12548365156022667,1.0481051579254448,-0.12183955735899088,0.16469554148688048,1.1409554118158198,-0.2253222881789183,-0.6576153333201828,0.23369326370095145,-2.81401065185049,0.22142333213854837,-0.10961015733127466,,-1.4029403971911991,0.23369326370094035,-6.003341195947164,0.7503662720736562,8.909459207791164,DD,DD
u56,CAND20,25,abs,42.0,0.09781066308664732,0.8066014328372868,-0.2335296509094431,0.9824437629557871,0.671256328398906,0.10063004902051609,0.8966040527013329,-0.11920660178911513,0.09548941423201285,0.7474643100521458,-0.23352965090944322,4.241348939658152,-0.5870430093515622,,2.706783586109607,0.15368539965630035,17.612496646805848,5.517672328295564,-0.5870430093515511,,0.7502781883289229,16.65868874048482,H2|DD,H2|OOS|DD|CAGR
u56,CAND20,25,abs,63.0,0.11495497983455971,0.9140958844954541,-0.24629399851759104,1.0749492624781378,0.7953444875947264,0.11417168101391839,0.9949374208615173,-0.13942764959049514,0.11560180933485587,0.863854365524502,-0.24629399851759015,2.5269172648669125,-1.8634777701663552,,1.3526203867693765,-1.8684193804817006,,3.5064328180112625,-1.8634777701662442,,0.750298422701212,13.028423229881636,DD,H2|OOS|DD
u56,CAND20,25,abs,126.0,0.13375874324644998,1.02748780253098,-0.22514122810571924,1.0926627534415656,0.9896769555526685,0.11732832269600024,1.015033605036091,-0.11795844355881091,0.1474997052622269,1.0439669453962088,-0.22514122810571902,0.6465409236778852,0.251799271020825,2.5676838580855668,1.0369562185611914,0.2785012226867223,3.723345300094544,0.3166432252741602,0.2517992710208694,1.2575224065994872,0.7503362570602542,10.47176049806795,DD,DD
u56,CAND20,25,abs,189.0,0.12026031756477251,0.9339489719242481,-0.235370534834064,0.9247914500382663,0.9522488962985775,0.09437275064977557,0.8294048237652364,-0.135075517238175,0.14208451934813282,1.0120701172243949,-0.235370534834064,1.9963834918456325,-0.7711314018136517,,3.3325134231836584,-1.433206145249688,,0.858161816683567,-0.7711314018136295,,0.7503180617549862,10.410966046181425,DD,H1|DD
u56,CAND20,25,abs,252.0,0.12544382622762473,0.9656564390007071,-0.23055420536822624,1.0182983627615902,0.9336662020403435,0.10861809095624775,0.9294965290421264,-0.1334908989747814,0.13952136719101094,0.9966055310539553,-0.23055420536822613,1.4780326255604104,-0.28949845522987516,,1.9079793925364408,-1.2747443189103258,,1.1144770323957554,-0.28949845522984186,,0.7503406584724789,10.502636597368069,DD,DD
u56,CAND20,25,abs,378.0,0.1269746118526187,0.991624318955135,-0.23479731105822654,1.106701301600763,0.9196417217307924,0.1149144206675845,1.0250512910104859,-0.12357978581218632,0.1370254354309408,0.9799236489501993,-0.23479731105822665,1.3249540630610124,-0.7138090242299056,,1.278346421402765,-0.28363300265081826,,1.3640702084027678,-0.7138090242298945,,0.7302291819986972,10.680971095048758,DD,DD
u56,CAND20,25,dg,0.9,0.12623511578383884,1.0686727810861405,-0.20658063993241704,1.1578891260545812,1.0098200665431807,0.1149225520921564,1.0823973993438234,-0.10890805579408958,0.13565716837828923,1.0663571376419563,-0.20658063993241738,1.398903669939,2.1078580883510445,0.6636612197329412,1.2775332789455751,1.1835399991588558,1.0794170706976702,1.5008969136679262,2.1078580883510334,0.7120483688928367,0.6753057638519949,8.260054007021624,DD,DD
u56,CAND20,25,dg,0.8,0.11222494374738523,1.0686727810861405,-0.18512861158802585,1.157889126054581,1.0098200665431807,0.10213883040130645,1.0823973993438234,-0.09701472203284411,0.12061795496846539,1.0663571376419565,-0.18512861158802585,2.7999208735843606,4.253060922790164,0.6583307703355233,2.555905448030571,2.372873375283402,1.0771352043702327,3.00481825465031,4.253060922790186,0.7065072213165061,0.6002717900906622,7.342270228463668,DD,
u56,CAND20,25,dg,0.7,0.09819890976116175,1.0686727810861407,-0.16330225511927698,1.1578891260545812,1.009820066543181,0.08935040930432936,1.0823973993438236,-0.08506520217630298,0.10555521123977352,1.0663571376419563,-0.16330225511927676,4.202524272206709,6.43569656966505,0.6530022394181073,3.8347475577282797,3.5678253609375155,1.074813694558364,4.511092627519497,6.435696569665095,0.7009486197318108,0.5252378163293293,6.424486449905707,DD,CAGR
