panel,form,cadence,cash_bps,slope_Sharpe,r2_Sharpe,slope_Sharpe_x,r2_Sharpe_x,slope_CAGR,r2_CAGR,slope_MaxDD,r2_MaxDD,Sharpe_span,Sharpe_x_span
B136,MA-DG,W,300.0,-1.3025672143656772,0.8219256226702313,0.0003550622183720264,0.7525273720049108,0.08282592795886332,0.999985099303198,-0.16604290159021998,0.9998952262079315,1.2736325471858208,0.0003242358628500197
B136,MA-RS,M,0.0,0.005660750588383465,0.9992368871872321,0.005660750588383465,0.9992368871872321,0.16746871894440699,0.9999767055577178,-0.27771012129687017,0.9995238810111394,0.004526764349258139,0.004526764349258139
B136,MA-RS,M,150.0,-0.40449287297945974,0.8166326531845753,0.0077904670118955546,0.9998570983274647,0.15192687176235395,0.9999951606094777,-0.27905342200612426,0.9995235710113071,0.3968159705430385,0.006232109687569265
B136,MA-RS,M,300.0,-0.8151172257148461,0.8186055435606416,0.009914623597937825,0.9999913196213474,0.13619346420922596,0.9999994268799429,-0.2803984696938796,0.9995232564629519,0.7986178030974438,0.007933066566940816
B136,MA-RS,W,0.0,0.0018870773429420541,0.9951432307326343,0.0018870773429420541,0.9951432307326343,0.15552720251407978,0.9999996578300053,-0.2568991354947296,0.999546787403534,0.0015071661579233453,0.0015071661579233453
B136,MA-RS,W,150.0,-0.4177872593936985,0.8203197596050422,0.0025745121456973905,0.9981585241040434,0.13997929965763847,0.999991702981225,-0.25815053611885086,0.9995411653819697,0.4089301224412598,0.0020576347856325894
B136,MA-RS,W,300.0,-0.8375561043231565,0.8208943196748519,0.003261779516695047,0.999249936729574,0.12424227462409118,0.9999555222919584,-0.25940325281555143,0.9995355165184858,0.8194597606316862,0.0026079805755307994
B136,MA20,M,0.0,0.019020799765203558,0.99948829204649,0.019020799765203558,0.99948829204649,0.23526193879141044,0.9999627252424824,-0.31892853013053596,0.9991116210102033,0.015220758666548262,0.015220758666548262
B136,MA20,M,150.0,-0.27566543981499275,0.8011264806736366,0.02048025769844672,0.9996839016619572,0.21954469788249426,0.9999878643596042,-0.32020574090769216,0.9991115269676951,0.27310036318981323,0.01639026343013872
B136,MA20,M,300.0,-0.5706947439748954,0.8112821565774319,0.0219376405541894,0.9998160764218463,0.2036333311382576,0.9999994035086647,-0.3214845451582244,0.9991114270543002,0.5617567039872262,0.017557930100263963
B136,MA20,W,0.0,0.010718698037011882,0.9986896921085093,0.010718698037011882,0.9986896921085093,0.19705288732455659,0.9999916571571796,-0.3020754353496788,0.999204029016249,0.008558176779216886,0.008558176779216886
B136,MA20,W,150.0,-0.29466106946738746,0.8116047569464986,0.011115839751222083,0.9988887756984796,0.18137489278968733,0.999958269621745,-0.30331317698479426,0.9991969119443442,0.29007902944824193,0.008876470824995097
B136,MA20,W,300.0,-0.6001087563667618,0.8166907238052405,0.01151273341241472,0.9990591650936842,0.16550577515540654,0.9998903211154329,-0.30455222122035097,0.9991897691872361,0.5887825836679915,0.009194579936594005
B136,TOP10,M,0.0,0.021634510552407078,0.9982083463553757,0.021634510552407078,0.9982083463553757,0.2686026817782722,0.9999884475303675,-0.3545138461661672,0.9988995592790402,0.017320351479613638,0.017320351479613638
B136,TOP10,M,150.0,-0.22516208520948702,0.7946684636419609,0.022864614517156812,0.9987196516813763,0.25278810122025,0.9999993335390168,-0.35578480755894687,0.9988989744460329,0.22410822770515493,0.01830710153317483
B136,TOP10,M,300.0,-0.47224750975681756,0.8084343233851812,0.02409323986257787,0.9991068298858375,0.2367779767746547,0.9999927719004401,-0.35705735936509314,0.9988983841920193,0.46581895513757976,0.019292706143821725
B136,TOP10,W,0.0,0.016871404221360794,0.9992879783944083,0.016871404221360794,0.9992879783944083,0.2302212497509739,0.999972710637165,-0.32540849583927894,0.9990271735352446,0.013479809540398957,0.013479809540398957
B136,TOP10,W,150.0,-0.23687717324191523,0.8017024332559418,0.017132204235472227,0.9993672998178299,0.2144382500055801,0.9999201854069174,-0.32663908984922774,0.9990192973625511,0.23464897172199128,0.013689075498848458
B136,TOP10,W,300.0,-0.49068199600721796,0.812074173041401,0.017392661736677646,0.9994397313596275,0.19846251005954596,0.9998301261384106,-0.3278709773294219,0.9990113955557516,0.48283271187308174,0.013898046331396019
B136,TOP20,M,0.0,0.01843669239102792,0.999422401928257,0.01843669239102792,0.999422401928257,0.23736359488203398,0.9999617605291629,-0.31892853013053607,0.9991116210102033,0.014752666483148325,0.014752666483148325
B136,TOP20,M,150.0,-0.2756433991213224,0.8017924072535593,0.01988651465947607,0.9996394161944302,0.22164110696007608,0.9999872903271201,-0.3202057409076922,0.9991115269676951,0.2729743081473128,0.015914460971490962
B136,TOP20,M,300.0,-0.5700657102166846,0.8115959035210776,0.02133423495449256,0.9997865387381544,0.2057244149372843,0.9999992802511156,-0.3214845451582247,0.9991114270543002,0.5610356613723895,0.017074406394480324
B136,TOP20,W,0.0,0.0114498746859508,0.9987627960369991,0.0114498746859508,0.9987627960369991,0.19675332112059551,0.9999911104552065,-0.30207543534967857,0.9992040290162492,0.00914360750691412,0.00914360750691412
B136,TOP20,W,150.0,-0.2927659364647267,0.8108447509055436,0.011832198050948813,0.99893952995447,0.18107593124947374,0.9999569112241391,-0.3033131769847946,0.9991969119443442,0.28835288606833775,0.009450043851710999
B136,TOP20,W,300.0,-0.5970493093791295,0.8163330284389942,0.012214231453515105,0.9990926660128933,0.16520742821526221,0.9998878626469453,-0.30455222122035097,0.9991897691872361,0.585915379460928,0.009756252418543832
SMALL663,EWall,M,0.0,-0.0066463184817934845,0.9861984400474652,-0.0066463184817934845,0.9861984400474652,0.1261701502871039,0.9995164508583833,-0.42305935269806655,0.99933858064979,0.005314209645447376,0.005314209645447376
SMALL663,EWall,M,150.0,-0.3155833142971718,0.8279136094208719,-0.00431784607591341,0.9826309153338357,0.11068837186116183,0.9991910319767671,-0.4254033138440412,0.9993256197404415,0.3076126619475008,0.0034388610488645943
SMALL663,EWall,M,300.0,-0.6248670814436348,0.824156280142028,-0.0019955210645977856,0.9681362767114189,0.09501606339235655,0.9986606485563423,-0.42775247792508625,0.9993125794610318,0.6102489516759584,0.0015683243128915558
SMALL663,EWall,W,0.0,-0.0029460907940388977,0.9843533966164407,-0.0029460907940388977,0.9843533966164407,0.13126319598318748,0.9994076203165956,-0.42253274931103346,0.9978813535382005,0.002353871496340476,0.002353871496340476
SMALL663,EWall,W,150.0,-0.3053164867705197,0.8250482641889285,-0.0024269586420191374,0.9821252108261289,0.11573499550368213,0.9990271082993968,-0.4247912335301859,0.997854099563539,0.29804898916762523,0.0019375118997585483
SMALL663,EWall,W,300.0,-0.6077540720593025,0.8232964608742023,-0.001907960563118915,0.9783998065510875,0.10001817820956302,0.9984189829592793,-0.42705417416812064,0.9978267154696832,0.5938097713131139,0.001521247979156315
SMALL663,MA-DG,M,0.0,0.009600409752044861,0.9998717315731633,0.009600409752044861,0.9998717315731633,0.0633769409571206,0.9999698804477636,-0.2018226641448913,0.9996875447593796,0.007684295143710718,0.007684295143710718
SMALL663,MA-DG,M,150.0,-0.6601439599365048,0.8177345013843744,0.009745539867478331,0.9999171497930629,0.055367868425273435,0.9999345994123595,-0.21205384788242818,0.9997011647396729,0.647144303498546,0.00780015166332082
SMALL663,MA-DG,M,300.0,-1.330692174161849,0.8198378453982501,0.009889042692472632,0.9999514647526725,0.04719474195492124,0.9998713105649835,-0.20340557152668834,0.9950278895515596,1.3027588721175052,0.007914702902740434
SMALL663,MA-DG,W,0.0,0.0007710141263903321,0.9859709258900694,0.0007710141263903321,0.9859709258900694,0.05155917408838506,0.9998725106210906,-0.1734025549562203,0.9997600453754639,0.0006157072808748998,0.0006157072808748998
SMALL663,MA-DG,W,150.0,-0.6935105072451379,0.8216175875426486,0.0008713013583966579,0.9896273099658849,0.04355293304974644,0.9997625085779916,-0.18265270703891276,0.9995890796242866,0.6782257234031842,0.0006959280158627124
SMALL663,MA-DG,W,300.0,-1.3880025568494685,0.8217424308877913,0.0009725272956820844,0.992148454160228,0.035380594686933074,0.999554397312918,-0.1721630924961053,0.9919036111503622,1.357273163905081,0.0007769050926326182
SMALL663,MA-RS,M,0.0,-0.008813534907220255,0.9973708433352247,-0.008813534907220255,0.9973708433352247,0.11641413543598542,0.9996843469296383,-0.4658924562117744,0.9987163225577719,0.007057666572074961,0.007057666572074961
SMALL663,MA-RS,M,150.0,-0.35514961452454397,0.8281195948307096,-0.006068088274247983,0.9983756584799103,0.10096980471292757,0.9994312344919906,-0.4866285228064548,0.9984505535261716,0.34600235725691597,0.004848404419050545
SMALL663,MA-RS,M,300.0,-0.701879882361792,0.8241701913918096,-0.0033285854932236275,0.999843554288734,0.08533544098125743,0.9989966750212134,-0.49954401970606577,0.9990037808267388,0.6853312476726374,0.0026437317105028058
SMALL663,MA-RS,W,0.0,0.0013359610808250514,0.9985980531572798,0.0013359610808250514,0.9985980531572798,0.08624434306527597,0.999051640468631,-0.4376697036679137,0.9975084268163948,0.0010712046014247356,0.0010712046014247356
SMALL663,MA-RS,W,150.0,-0.34900442072092613,0.8203740458856206,0.002003506497307849,0.9998653205811687,0.07085616894967604,0.9982981528674849,-0.4582873291355134,0.9971925442306592,0.34156631083002775,0.0016061074567046973
SMALL663,MA-RS,W,300.0,-0.6994226673014056,0.8208953694154962,0.0026704729030858415,0.9999948090180117,0.05528153140640687,0.9967721711051569,-0.47283753730646616,0.9979644077598252,0.6842798367080726,0.002140546188766579
SMALL663,MA20,M,0.0,0.02215733889727743,0.9992266677625079,0.02215733889727743,0.9992266677625079,0.16728457009236192,0.9990882303283249,-0.4362493047230293,0.9979607486174801,0.017790541418532646,0.017790541418532646
SMALL663,MA20,M,150.0,-0.19585474768526298,0.7895630199267338,0.02303642831661587,0.9995256705469528,0.1517145887082851,0.9986575898979999,-0.44677244852071096,0.9978271576807736,0.19541279457387306,0.01849675169954834
SMALL663,MA20,M,300.0,-0.41411790776926244,0.8063757898094536,0.023912936807922967,0.9997368366785969,0.1359518038737741,0.9980379961997263,-0.45717084237401123,0.9977423188620671,0.40886118729243004,0.019200986653325147
SMALL663,MA20,W,0.0,0.0028431492390570386,0.9910980381464333,0.0028431492390570386,0.9910980381464333,0.1790842202743074,0.9989661124364959,-0.3758227489431806,0.9985004439108137,0.002272967675445159,0.002272967675445159
SMALL663,MA20,W,150.0,-0.2220601325186926,0.8186547834836078,0.0030472324264960234,0.9930020982771582,0.16337840509823623,0.9984939637222232,-0.37703792592543506,0.9984909446702259,0.2176449878847625,0.0024363297739372625
SMALL663,MA20,W,300.0,-0.4470124853601611,0.8201979043810008,0.003250739668255804,0.9944798109849063,0.1474813196155301,0.9978272367179811,-0.37825437934679335,0.9984814203215643,0.4376108073638695,0.0025992537631444046
SMALL663,TOP10,M,0.0,0.039984523266092746,0.9980332283196555,0.039984523266092746,0.9980332283196555,0.19449269781569972,0.9982682253169932,-0.5327258590539111,0.9950315460317675,0.03209101049670815,0.03209101049670815
SMALL663,TOP10,M,150.0,-0.13536066818347714,0.7421157347851934,0.04005163670584489,0.9982809424584366,0.17880829291137323,0.9976331402380982,-0.5428104826299688,0.9948374022717558,0.13924713836589908,0.03214449576032097
SMALL663,TOP10,M,300.0,-0.3109082691889321,0.7878458169299363,0.04011687082787357,0.9985110261952856,0.16292951061895325,0.9967698176145405,-0.5529903656832331,0.9946405047614384,0.3107830563723549,0.032196471838240814
SMALL663,TOP10,W,0.0,0.007085836244008284,0.9995350602958822,0.007085836244008284,0.9995350602958822,0.18865676744030555,0.997211093023662,-0.4764626323500918,0.9989109202500984,0.005664740438204197,0.005664740438204197
SMALL663,TOP10,W,150.0,-0.17482217136561953,0.8104051471021041,0.007186673511257627,0.9996116261447481,0.17285881682419874,0.9962422251793797,-0.47665045764853387,0.9981238259996972,0.1721971156923252,0.005745509001661264
SMALL663,TOP10,W,300.0,-0.3567701664212957,0.816252652973182,0.007287061521429473,0.999679476659958,0.15686838341823875,0.9949202547995718,-0.47834813855219566,0.9976910946350067,0.3500980297651638,0.005825892681537326
SMALL663,TOP20,M,0.0,0.02215733889727743,0.9992266677625079,0.02215733889727743,0.9992266677625079,0.16728457009236192,0.9990882303283249,-0.4362493047230293,0.9979607486174801,0.017790541418532646,0.017790541418532646
SMALL663,TOP20,M,150.0,-0.19585474768526298,0.7895630199267338,0.02303642831661587,0.9995256705469528,0.1517145887082851,0.9986575898979999,-0.44677244852071096,0.9978271576807736,0.19541279457387306,0.01849675169954834
SMALL663,TOP20,M,300.0,-0.41411790776926244,0.8063757898094536,0.023912936807922967,0.9997368366785969,0.1359518038737741,0.9980379961997263,-0.45717084237401123,0.9977423188620671,0.40886118729243004,0.019200986653325147
SMALL663,TOP20,W,0.0,0.0027874051117887585,0.9906055341441052,0.0027874051117887585,0.9906055341441052,0.17999693074914924,0.9989849927448501,-0.3755121578797258,0.9985069950245501,0.0022282828240157704,0.0022282828240157704
SMALL663,TOP20,W,150.0,-0.2221253125172603,0.8187348561895627,0.002991431587939413,0.9926280614715061,0.1642888697217932,0.9985204337327035,-0.37672748753982677,0.9984975137866986,0.2176988834932566,0.0023915969836744155
SMALL663,TOP20,W,300.0,-0.4470871012582285,0.8202374993076271,0.003194881426470279,0.9941928303966217,0.14838950166557371,0.9978650486949654,-0.37794409382241484,0.9984880074313429,0.43767391370463127,0.0025544724973818322
U56,EWall,M,0.0,0.0003963676533870678,0.4100855222156714,0.0003963676533870678,0.4100855222156714,0.1789240247065755,0.9999810900517779,-0.2841293343890689,0.9995402919864562,0.0005247151643468229,0.0005247151643468229
U56,EWall,M,150.0,-0.3984295918772371,0.8210757588182453,0.0023048949256192454,0.9706279189837933,0.16334987082758104,0.9999972503421376,-0.2854717209481532,0.9995397792062802,0.38990515995137986,0.0018423622091792158
U56,EWall,M,300.0,-0.7977077365260922,0.8208828784636085,0.004208014053480191,0.9940200313773788,0.14758373550607992,0.9999980738713123,-0.2868158542311245,0.9995392633948474,0.7805650528374135,0.003366814628191439
U56,EWall,W,0.0,0.002936914726270109,0.9776841074750781,0.002936914726270109,0.9776841074750781,0.17804688648176933,0.999994510795281,-0.28467373570176896,0.9993172279308623,0.0023333550025179672,0.0023333550025179672
U56,EWall,W,150.0,-0.3912393974056648,0.8199968485732514,0.003457526068051044,0.9853884032090453,0.16243839357997844,0.9999991088773698,-0.28597196492633564,0.9993101646810287,0.38314368621734785,0.0027502397572194415
U56,EWall,W,300.0,-0.7855008284150164,0.8207816363071027,0.003977717259794167,0.9900584371076765,0.1466398345356112,0.9999811629950561,-0.2872716175585676,0.9993030720050446,0.7687038352941571,0.0031668301148053413
U56,MA-DG,M,0.0,0.0072755259647692815,0.9995258038985972,0.0072755259647692815,0.9995258038985972,0.12017087043331692,0.9999755132557876,-0.15248371468389618,0.9997392381675302,0.005818654224375663,0.005818654224375663
U56,MA-DG,M,150.0,-0.6261363148721398,0.8183086243380804,0.00808094005530152,0.9997001324994607,0.10968965386060456,0.9999895162301743,-0.1532314748083573,0.9997408621002478,0.6136132385586233,0.006463397238958057
U56,MA-DG,M,300.0,-1.2603126709727102,0.8199544860564452,0.00888450861763093,0.9998120285148988,0.09902233583362306,0.9999981054437956,-0.15398023374267505,0.999742478073278,1.2337923462564595,0.007106770221564029
U56,MA-DG,W,0.0,1.5920976156633214e-05,0.005312657439460966,1.5920976156633214e-05,0.005312657439460966,0.10997254482978994,0.99999433503461,-0.1569637494117838,0.999903392001992,0.00016328777645435721,0.00016328777645435721
U56,MA-DG,W,150.0,-0.6639534668815099,0.821971442421938,0.00028119122085159084,0.6374221951461522,0.0994848021910318,0.9999999083358156,-0.15762909984754017,0.9999022404553756,0.6492260108495389,0.00028761752187955736
U56,MA-DG,W,300.0,-1.3281034995915437,0.8218817274438065,0.0005481148435031508,0.8756935109257866,0.08880970124830716,0.9999953556647919,-0.15829512468766946,0.9999010838606067,1.2986354190884195,0.0004484565373027438
U56,MA-RS,M,0.0,0.006587266473574506,0.9995385068019702,0.006587266473574506,0.9995385068019702,0.1699464108675706,0.9999686706152366,-0.23297217333918033,0.9995830511805264,0.005270299565778291,0.005270299565778291
U56,MA-RS,M,150.0,-0.4231889962913638,0.8165113301188853,0.008217339919461027,0.9998561969781307,0.1544001702170664,0.9999907078585548,-0.23414443899037324,0.999583326133494,0.4151854233770407,0.006575025725192196
U56,MA-RS,M,300.0,-0.8534602262390354,0.8187307502285869,0.009842305299105578,0.9999685752613879,0.13866230467112484,0.9999998972975103,-0.23531803745131413,0.9995835958743171,0.8361241075299934,0.0078757325033324
U56,MA-RS,W,0.0,0.0005380614609488345,0.953981809172645,0.0005380614609488345,0.953981809172645,0.15449962005145806,0.9999990010391275,-0.23869323098955902,0.999602462648303,0.00042921496006154136,0.00042921496006154136
U56,MA-RS,W,150.0,-0.4371839638538719,0.8213823494817358,0.0010495243381811593,0.9903027366233035,0.13895580429148413,0.9999944399256607,-0.23983419708811707,0.9995976387950127,0.42762823506058756,0.0008386277714600432
U56,MA-RS,W,300.0,-0.8750049553428366,0.8214857899548869,0.001560930667741615,0.9967173257417117,0.12322292661847116,0.99996304961334,-0.24097624917163274,0.9995927928749704,0.8557824274505093,0.0012479939833983655
U56,MA20,M,0.0,0.009243437424359378,0.9992148473496417,0.009243437424359378,0.9992148473496417,0.21956933106749038,0.999950979396078,-0.27012429327903104,0.9992414553173673,0.007392544350893759,0.007392544350893759
U56,MA20,M,150.0,-0.33890368190088244,0.8133699452848536,0.010523235624098263,0.9995846967001498,0.20389604903719605,0.9999799837112857,-0.27129235095109355,0.9992423768151136,0.3331853827927207,0.008417256663453943
U56,MA20,M,300.0,-0.6874544611482594,0.8172353026507224,0.011800157811290981,0.9997932305986854,0.18802927995230898,0.9999968544274943,-0.27246174016495733,0.9992432877342908,0.6741573489141623,0.00943984769321804
U56,MA20,W,0.0,0.0014093367233203556,0.9309443314769823,0.0014093367233203556,0.9309443314769823,0.19225782782323214,0.9999990517256161,-0.2713830696307524,0.999436788321718,0.001111330916072406,0.001111330916072406
U56,MA20,W,150.0,-0.3571065407908508,0.8210757392650498,0.0017860308468229135,0.9589936943695645,0.17660437053819308,0.9999936333092861,-0.2725158766276982,0.9994311245110143,0.34947993819956746,0.0014121530570174734
U56,MA20,W,300.0,-0.7157035716892564,0.821353110745932,0.0021629815518132162,0.9737894631786488,0.16076014003653616,0.9999625397605969,-0.2736497614784664,0.9994254394060331,0.7001495014147505,0.0017142798461473596
U56,TOP10,M,0.0,0.011385596964474913,0.9992679810565421,0.011385596964474913,0.9992679810565421,0.25167437712261204,0.9999773564279363,-0.30983221318725773,0.9987629505866614,0.009122183481733881,0.009122183481733881
U56,TOP10,M,150.0,-0.2739103724014554,0.8093882857871135,0.012486077019566688,0.9995867557654724,0.235909115313914,0.9999958346345108,-0.31099235155026395,0.9987639439095002,0.2699596941110296,0.010003505432001791
U56,TOP10,M,300.0,-0.5595393110334255,0.8153356637831436,0.01358466870955985,0.9997846627404338,0.21994902681483344,0.9999987856159503,-0.31215381825644034,0.9987649267443608,0.549366836208188,0.010883378122260146
U56,TOP10,W,0.0,0.0063810105113212565,0.9955385454905417,0.0063810105113212565,0.9955385454905417,0.21767151688820552,0.9999963091947673,-0.29345781952707434,0.9992577061546508,0.005086034624475877,0.005086034624475877
U56,TOP10,W,150.0,-0.29024131862163377,0.8160567434191016,0.006640983326099475,0.9961200222738403,0.201936505409931,0.999971738283247,-0.2946975703745029,0.9992507817082651,0.2849677161190376,0.005294378591278348
U56,TOP10,W,300.0,-0.5869301952007197,0.8189078542885728,0.00690087506270834,0.9966214698070204,0.18600946694025444,0.9999166408603347,-0.2959386253529794,0.9992438312802195,0.5750865546762889,0.005502622135337698
U56,TOP20,M,0.0,0.00846910887051935,0.9987905970498129,0.00846910887051935,0.9987905970498129,0.2273046631720548,0.9999388335498467,-0.270124293279031,0.9992414553173672,0.006774856428388931,0.006774856428388931
U56,TOP20,M,150.0,-0.338374627897925,0.8141001307851176,0.009742213206219541,0.9993337501190985,0.21161355545640406,0.9999714655713684,-0.27129235095109344,0.9992423768151136,0.3325278497743833,0.007794255347479906
U56,TOP20,M,300.0,-0.6856195728299331,0.8175917095887553,0.011012336281516133,0.9996425354683223,0.19572869418778407,0.9999927270350459,-0.27246174016495733,0.9992432877342907,0.6722221895876503,0.008811443768784955
U56,TOP20,W,0.0,0.0019674953175435527,0.9482076051390781,0.0019674953175435527,0.9482076051390781,0.2030724959090408,0.9999940131865255,-0.2783777810093575,0.9993960677862727,0.0015544908192224316,0.0015544908192224316
U56,TOP20,W,150.0,-0.35338722752527063,0.8207425383848819,0.0023259089730220464,0.9647545971960346,0.18739266452719325,0.9999991290615626,-0.27939487712993943,0.9993906928824062,0.34594098600474066,0.0018417700802684234
U56,TOP20,W,300.0,-0.7088220295215873,0.8211946423434393,0.0026845389635580335,0.9750561535047856,0.17152162852956646,0.9999821550538653,-0.2804128437097575,0.9993853015976191,0.6935148122415413,0.0021292092636499005
