k,draw,sd_common,n_common,n_own,spread5,t5,spread5_own,spread10,t10,spread10_own,spread20,t20,spread20_own
20,0,0.24480526811359254,697,898,0.04956923019982871,1.8103122289740083,0.03991500730618402,0.028243834321958202,1.8707371272108289,0.02805636848939548,-0.0005816481412384603,-0.8336240914572067,-0.0003715623673879908
20,1,0.250409676718219,697,898,0.009142040091331557,0.3343063559311119,0.018828328743287322,-0.002266549515129319,-0.15660996971325103,-0.002612857006436525,0.00010353518383158676,0.18428620357396513,-5.512813011128716e-05
20,2,0.25154835849844404,697,898,0.03956209303034282,1.4707424435054421,0.015002619775543697,0.01602209156528441,1.093674007262845,0.006809241912612635,-0.0010208394650899355,-1.465352000745049,-0.0008824379194043984
20,3,0.25480325019443945,697,898,0.047973387054468845,1.5645173271497081,0.0207357006699486,0.0037083457895756115,0.23689455162529413,0.0015312786387403597,0.0002672560589553689,0.516039228003145,-0.00010158614594002417
20,4,0.2533222111556041,697,898,0.0017908440415272337,0.06445056244521458,0.0033144477972006582,0.007261422306544682,0.5086880386453901,0.003526433022744754,-8.259694040232007e-05,-0.1936850268840393,-6.44093656147484e-05
20,5,0.2443828066224946,697,898,0.036275926281683295,1.3661289748334338,0.026863647458483682,0.018779880523643256,1.3162978928477083,0.01482071309798939,-0.0005289911616285807,-0.653943252146421,-0.00044631247184447677
20,6,0.24957850081401067,697,898,0.09912848291197182,3.286886192516211,0.07330018343162828,0.04182299576906146,2.814575121370585,0.02896749029599687,0.00020833974477141933,0.2850897791689593,1.367848965191143e-06
20,7,0.25646789107689194,697,898,0.050908673010808654,1.850061552104619,0.051234301347058524,0.023011726553038937,1.5882198801519825,0.01986082023163583,-0.00050026405354482,-1.133376553194429,-0.000716436542546911
20,8,0.25028455077119055,697,898,0.058306018799222335,2.043379108150289,0.02958354820468734,0.019894172716327683,1.283768838558899,0.013265987709726014,0.000822470755898019,1.0400554472349814,0.0005906809313995279
20,9,0.2658629475359993,697,898,0.06612661030295618,2.3169270467115783,0.049538410461691815,0.023092448084252575,1.5506379104372454,0.02018091105648368,-0.0001970203850057251,-0.3987730932258433,-0.0004409990894704289
20,10,0.24723841433108676,697,898,0.03514314621330576,1.2302386773665768,0.030125141384912745,0.014746978100235925,0.9167327395522945,0.008696822269128561,5.08926695165047e-06,0.011740361450956653,-2.0790220252249655e-05
20,11,0.25788181969892887,697,898,0.044354219389527896,1.5681615585585023,0.024867798931610213,0.018581919927372247,1.2448745082091663,0.009045248410027672,0.0005193269686699716,1.0677836666353284,0.0004146639848944821
20,12,0.2481429194301032,697,898,0.0032899779066628263,0.1196460053214122,-0.01997829871312927,0.013512893688164454,0.9134946069389558,0.004041384313951883,0.001052567096220238,1.9109636968213068,0.0005416808089838682
