panel,chooser,n,cadence,gross,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_Sharpe,LIVE_OOS_Sharpe,beats_SPY_OOS,PASS_4b,PASS_4a
U56,CH_ISSHARPE (both dials free),10,M,1.0,1.298509105162741,0.23108051358994053,1.0069048144575312,-0.321129388745795,0.8684062229066973,1.2714387324337506,True,False,False
U56,CH_ISCALMAR (both dials free),10,M,1.0,1.298509105162741,0.23108051358994053,1.0069048144575312,-0.321129388745795,0.8684062229066973,1.2714387324337506,True,False,False
U56,"CH_FIXG75 (anchor only, gross frozen 0.75)",10,M,0.75,1.297472921008905,0.17353260576478302,1.002897490784619,-0.2503135104909445,0.8684062229066973,1.2714387324337506,True,False,False
B136,CH_ISSHARPE (both dials free),20,M,1.0,1.3000202864156674,0.21469651762061104,0.9781416518324154,-0.32847995330493107,0.8767278433896203,1.105887869727878,True,False,False
B136,CH_ISCALMAR (both dials free),20,M,1.0,1.3000202864156674,0.21469651762061104,0.9781416518324154,-0.32847995330493107,0.8767278433896203,1.105887869727878,True,False,False
B136,"CH_FIXG75 (anchor only, gross frozen 0.75)",20,M,0.75,1.2950137055875133,0.1609470817473535,0.97331729882726,-0.254593656142458,0.8767278433896203,1.105887869727878,True,False,False
SMALL,CH_ISSHARPE (both dials free),20,W,1.0,0.8059563482398449,0.19375523189043742,0.735782604540442,-0.3898171694807733,0.8767140742030719,0.5600309396391431,False,False,False
SMALL,CH_ISCALMAR (both dials free),20,W,0.3,0.8008946607745377,0.06478877503753422,0.7353754858435643,-0.13150444061990463,0.8767140742030719,0.5600309396391431,False,False,True
SMALL,"CH_FIXG75 (anchor only, gross frozen 0.75)",20,W,0.75,0.8042020265304785,0.15198893810737668,0.7358030888961682,-0.3049132865050129,0.8767140742030719,0.5600309396391431,False,False,False
