panel,cadence,mode,cap,gross,cost_bps,d_turn_pct,d_CAGR_pp,rate,d_risk_gross,d_maxw,d_Sharpe,d_OOS_Sharpe,clears_bar
U56,W,RAT_CAP,0.015,1.0,25.0,-16.251611271645704,-0.3261011426770821,-0.020065773000984402,-0.027365417279587412,-0.0005376766989298419,0.01326599425679209,0.01578406465010751,False
U56,W,RAT_CAP,0.015,1.0,50.0,-16.251611271645704,-0.19101790023838827,-0.011753782258603398,-0.027365417279587412,-0.0005376766989298419,0.025261170291421164,0.027988955321055053,False
U56,W,RAT_BUD,0.015,1.0,0.0,-13.523153987409565,3.5393860528634136,0.26172785255264275,0.09669510237607859,0.15640645568846215,-0.05012023818598199,-0.0975672461227528,False
U56,W,RAT_BUD,0.015,1.0,10.0,-13.523153987409565,3.5749156476698962,0.2643551682542581,0.09669510237607859,0.15640645568846215,-0.03508641280782032,-0.08179383933539142,False
U56,W,RAT_BUD,0.015,1.0,25.0,-13.523153987409565,3.627782396170609,0.2682645187319597,0.09669510237607859,0.15640645568846215,-0.012480630991289043,-0.05807244721629545,False
U56,W,RAT_BUD,0.015,1.0,50.0,-13.523153987409565,3.714761199758465,0.27469636175237017,0.09669510237607859,0.15640645568846215,0.02530582938957915,-0.018407310452745795,False
U56,W,RATCHET,0.020,0.75,0.0,-10.701690645717365,4.3182601054367,0.4035119541756511,0.11985183499644436,0.15188219401350883,-0.04184959546767253,-0.0743150611683372,False
U56,W,RATCHET,0.020,0.75,10.0,-10.701690645717365,4.346630772949056,0.40616299955264584,0.11985183499644436,0.15188219401350883,-0.02766674550565673,-0.059655439623737205,False
U56,W,RATCHET,0.020,0.75,25.0,-10.701690645717365,4.388744147946322,0.4100982072120187,0.11985183499644436,0.15188219401350883,-0.006337577007219819,-0.03760482974435142,False
U56,W,RATCHET,0.020,0.75,50.0,-10.701690645717365,4.45776265499247,0.4165475159550039,0.11985183499644436,0.15188219401350883,0.029317725854771437,-0.0007273470886051125,False
U56,W,RAT_CAP,0.020,0.75,0.0,-11.732170342898474,0.312900469556876,0.02667029717534538,0.03015349075713525,0.0010525421267281072,-0.036821575264640805,-0.0175469043534231,False
U56,W,RAT_CAP,0.020,0.75,10.0,-11.732170342898474,0.35785856850771847,0.03050233316159883,0.03015349075713525,0.0010525421267281072,-0.03033251441393503,-0.011021118594456425,False
U56,W,RAT_CAP,0.020,0.75,25.0,-11.732170342898474,0.4247469340999954,0.03620361124036153,0.03015349075713525,0.0010525421267281072,-0.020576687049644216,-0.0012090957520709544,False
U56,W,RAT_CAP,0.020,0.75,50.0,-11.732170342898474,0.5347754152489559,0.04558196817971173,0.03015349075713525,0.0010525421267281072,-0.004277276864879331,0.015188100789142567,False
U56,W,RAT_BUD,0.020,0.75,0.0,-28.9785847259726,1.708352627485743,0.05895224503336769,-0.03323947879735889,0.11954508938328595,-0.034719263197720895,-0.10891625142729322,False
U56,W,RAT_BUD,0.020,0.75,10.0,-28.9785847259726,1.8175607403718708,0.0627208249664052,-0.03323947879735889,0.11954508938328595,-0.019266325610614032,-0.09321706006783081,False
U56,W,RAT_BUD,0.020,0.75,25.0,-28.9785847259726,1.9801511742383093,0.06833153492356588,-0.03323947879735889,0.11954508938328595,0.003963815419590233,-0.06960543669213437,False
U56,W,RAT_BUD,0.020,0.75,50.0,-28.9785847259726,2.247900243471923,0.0775710844655985,-0.03323947879735889,0.11954508938328595,0.04277604435185056,-0.030122235286652144,False
U56,W,RATCHET,0.020,1.0,0.0,-16.945248590151152,3.4434867986274487,0.20321252770696194,0.04277088625415826,0.13152939570673486,0.02574258104103433,-0.0135882687506379,False
U56,W,RATCHET,0.020,1.0,10.0,-16.945248590151152,3.508256579189184,0.2070348251620362,0.04277088625415826,0.13152939570673486,0.038398092723580524,-0.00045030790692579536,False
U56,W,RATCHET,0.020,1.0,25.0,-16.945248590151152,3.604456598585015,0.21271193393291277,0.04277088625415826,0.13152939570673486,0.05742512602725669,0.01930750396383596,False
U56,W,RATCHET,0.020,1.0,50.0,-16.945248590151152,3.762266673248882,0.2220248734170575,0.04277088625415826,0.13152939570673486,0.0892205657239713,0.05234202096366891,False
U56,W,RAT_CAP,0.020,1.0,0.0,-16.21888266961362,-0.6148264930857961,-0.03790806713446944,-0.042742334832092554,-0.0007472293073199944,0.0020754861252654244,0.0038666444334645167,False
U56,W,RAT_CAP,0.020,1.0,10.0,-16.21888266961362,-0.5398618044188064,-0.03328600467837699,-0.042742334832092554,-0.0007472293073199944,0.006739294995653955,0.008653363352115084,False
U56,W,RAT_CAP,0.020,1.0,25.0,-16.21888266961362,-0.42840177771859,-0.0264137663762257,-0.042742334832092554,-0.0007472293073199944,0.013746501045003079,0.015846367218108837,False
U56,W,RAT_CAP,0.020,1.0,50.0,-16.21888266961362,-0.24524469186348874,-0.015120936309808767,-0.042742334832092554,-0.0007472293073199944,0.025444962111962566,0.027858763817648624,False
U56,W,RAT_BUD,0.020,1.0,0.0,-20.99963903443691,3.3721309732057447,0.1605804255814041,0.04205953634347448,0.17897582475996662,-0.031569879675050094,-0.08996709671305259,False
U56,W,RAT_BUD,0.020,1.0,10.0,-20.99963903443691,3.45591872477522,0.16457038709607932,0.04205953634347448,0.17897582475996662,-0.016462524188961103,-0.07380724637998348,False
U56,W,RAT_BUD,0.020,1.0,25.0,-20.99963903443691,3.580414764191131,0.17049887182916224,0.04205953634347448,0.17897582475996662,0.0062479193111706355,-0.049508967378522506,False
U56,W,RAT_BUD,0.020,1.0,50.0,-20.99963903443691,3.784773753168702,0.18023041953064636,0.04205953634347448,0.17897582475996662,0.04419421533160106,-0.008890045788493284,False
U56,W,RATCHET,0.030,0.75,0.0,-12.012806037499836,4.623487056797204,0.38487985591078994,0.12279425234328267,0.10674364684156551,0.00430238805769223,-0.029340147192580712,False
U56,W,RATCHET,0.030,0.75,10.0,-12.012806037499836,4.660937466067283,0.3879973964049236,0.12279425234328267,0.10674364684156551,0.018883783980820912,-0.014586666877770105,False
U56,W,RATCHET,0.030,0.75,25.0,-12.012806037499836,4.716483950387662,0.392621335570093,0.12279425234328267,0.10674364684156551,0.04080355081479192,0.007589010048019151,False
U56,W,RATCHET,0.030,0.75,50.0,-12.012806037499836,4.80739915019035,0.400189525676458,0.12279425234328267,0.10674364684156551,0.07741179448475499,0.04462427955580206,False
U56,W,RAT_CAP,0.030,0.75,0.0,-11.016440689912576,2.6351593672229168,0.2392024285698604,0.10416670455513155,0.0004268556880056909,0.0056421763223089005,0.016249374538519268,False
U56,W,RAT_CAP,0.030,0.75,10.0,-11.016440689912576,2.6749913525156543,0.24281811410876686,0.10416670455513155,0.0004268556880056909,0.016418864209503115,0.026891347104192942,False
U56,W,RAT_CAP,0.030,0.75,25.0,-11.016440689912576,2.734126754365551,0.24818603679036813,0.10416670455513155,0.0004268556880056909,0.032613435345644426,0.04287993558290637,False
U56,W,RAT_CAP,0.030,0.75,50.0,-11.016440689912576,2.8310669046208714,0.25698562578503187,0.10416670455513155,0.0004268556880056909,0.05964227855831239,0.06956014469032024,False
U56,W,RAT_BUD,0.030,0.75,0.0,-33.8796724870708,0.850068076052013,0.025090799693427288,-0.05737174287863567,0.11916649682565988,-0.03714029403146113,-0.17758938878996622,True
U56,W,RAT_BUD,0.030,0.75,10.0,-33.8796724870708,0.998701777025679,0.029477905295772995,-0.05737174287863567,0.11916649682565988,-0.020482283336214824,-0.16155841524858316,True
U56,W,RAT_BUD,0.030,0.75,25.0,-33.8796724870708,1.21986484726746,0.036005804003358836,-0.05737174287863567,0.11916649682565988,0.004547960976148069,-0.1374611531957164,True
U56,W,RAT_BUD,0.030,0.75,50.0,-33.8796724870708,1.5837398544000125,0.04674602019852468,-0.05737174287863567,0.11916649682565988,0.04632776783737125,-0.09720872060190677,True
U56,W,RATCHET,0.030,1.0,0.0,-16.41993092490712,1.9239214461891807,0.11716988670584577,-0.052276633137505746,0.08254159608352453,0.05362057315196367,0.04719792491424735,False
U56,W,RATCHET,0.030,1.0,10.0,-16.41993092490712,2.006356330563963,0.12219030273267195,-0.052276633137505746,0.08254159608352453,0.06206348539880868,0.05593266550524989,False
U56,W,RATCHET,0.030,1.0,25.0,-16.41993092490712,2.128653085798393,0.12963837031552153,-0.052276633137505746,0.08254159608352453,0.07475129447119633,0.0690636866493679,False
U56,W,RATCHET,0.030,1.0,50.0,-16.41993092490712,2.3289028216822993,0.1418338988350813,-0.052276633137505746,0.08254159608352453,0.09593033312918542,0.09099737639196359,False
U56,W,RAT_CAP,0.030,1.0,0.0,-15.41882367991776,0.018838690793177015,0.001221798185403304,-0.06763007634922946,0.003010520192684711,0.040798290033972506,0.07616113476468267,False
U56,W,RAT_CAP,0.030,1.0,10.0,-15.41882367991776,0.10330908001221495,0.006700192061134327,-0.06763007634922946,0.003010520192684711,0.04566899353883991,0.08114721328233943,False
U56,W,RAT_CAP,0.030,1.0,25.0,-15.41882367991776,0.2286868551977017,0.014831666795408966,-0.06763007634922946,0.003010520192684711,0.05298315377649265,0.08863648959633919,False
U56,W,RAT_CAP,0.030,1.0,50.0,-15.41882367991776,0.43414448671215133,0.02815678392364021,-0.06763007634922946,0.003010520192684711,0.06517709961647222,0.10112784259226659,False
U56,W,RAT_BUD,0.030,1.0,0.0,-30.486897263653347,2.0539891714790537,0.06737285049757527,-0.04838321669935208,0.16131032119574484,-0.012542408109659675,-0.10969202519080379,False
U56,W,RAT_BUD,0.030,1.0,10.0,-30.486897263653347,2.21431344853118,0.07263164333784458,-0.04838321669935208,0.16131032119574484,0.002559917052212368,-0.09477826973992443,False
U56,W,RAT_BUD,0.030,1.0,25.0,-30.486897263653347,2.4524005883322264,0.0804411340099208,-0.04838321669935208,0.16131032119574484,0.025255421820437052,-0.07235420136590043,False
U56,W,RAT_BUD,0.030,1.0,50.0,-30.486897263653347,2.842874544064955,0.09324906104676799,-0.04838321669935208,0.16131032119574484,0.06315157444550001,-0.03487632920686079,False
U56,W,RATCHET,INF,0.75,0.0,-13.483417121231046,4.258817351346367,0.3158559371897214,0.11438712563080444,0.11895330659659623,0.04450867630826916,0.05239975759547222,False
U56,W,RATCHET,INF,0.75,10.0,-13.483417121231046,4.309675433166338,0.3196278357642963,0.11438712563080444,0.11895330659659623,0.058236371702712786,0.06609488507789685,False
U56,W,RATCHET,INF,0.75,25.0,-13.483417121231046,4.385077873583687,0.32522007100699457,0.11438712563080444,0.11895330659659623,0.07885545466638577,0.0866573394424035,False
U56,W,RATCHET,INF,0.75,50.0,-13.483417121231046,4.508412733918732,0.3343672225952104,0.11438712563080444,0.11895330659659623,0.11323834276061828,0.12093054846311313,False
U56,W,RAT_CAP,INF,0.75,0.0,-13.483417121231046,4.258817351346367,0.3158559371897214,0.11438712563080444,0.11895330659659623,0.04450867630826916,0.05239975759547222,False
U56,W,RAT_CAP,INF,0.75,10.0,-13.483417121231046,4.309675433166338,0.3196278357642963,0.11438712563080444,0.11895330659659623,0.058236371702712786,0.06609488507789685,False
U56,W,RAT_CAP,INF,0.75,25.0,-13.483417121231046,4.385077873583687,0.32522007100699457,0.11438712563080444,0.11895330659659623,0.07885545466638577,0.0866573394424035,False
U56,W,RAT_CAP,INF,0.75,50.0,-13.483417121231046,4.508412733918732,0.3343672225952104,0.11438712563080444,0.11895330659659623,0.11323834276061828,0.12093054846311313,False
U56,W,RAT_BUD,INF,0.75,0.0,-36.554735688636505,-0.031171387837569675,-0.0008527318622429457,-0.09124644292826078,0.2421795987443585,-0.0677913845739373,-0.08327717032815118,False
U56,W,RAT_BUD,INF,0.75,10.0,-36.554735688636505,0.15023742270443563,0.004109930488463053,-0.09124644292826078,0.2421795987443585,-0.050421233096630935,-0.0659893137547396,True
U56,W,RAT_BUD,INF,0.75,25.0,-36.554735688636505,0.4199909177055039,0.011489370933574095,-0.09124644292826078,0.2421795987443585,-0.02434286441350375,-0.04002859910578094,True
U56,W,RAT_BUD,INF,0.75,50.0,-36.554735688636505,0.8633398223681477,0.023617728485902514,-0.09124644292826078,0.2421795987443585,0.019125259754303237,0.0032611110198266235,True
U56,W,RATCHET,INF,1.0,0.0,-18.197546680472342,0.9469121111057577,0.05203515219564637,-0.09614233984628806,0.04239826154841664,0.08208302135716372,0.12281330221068476,False
U56,W,RATCHET,INF,1.0,10.0,-18.197546680472342,1.0634658402860708,0.058440066617730865,-0.09614233984628806,0.04239826154841664,0.08909859212366755,0.1297480204343171,False
U56,W,RATCHET,INF,1.0,25.0,-18.197546680472342,1.2361103908094195,0.06792730979148309,-0.09614233984628806,0.04239826154841664,0.09961104008290289,0.1401308029950954,False
U56,W,RATCHET,INF,1.0,50.0,-18.197546680472342,1.518090414927875,0.08342280646857343,-0.09614233984628806,0.04239826154841664,0.11707004820610067,0.15735394456564866,False
U56,W,RAT_CAP,INF,1.0,0.0,-18.197546680472342,0.9469121111057577,0.05203515219564637,-0.09614233984628806,0.04239826154841664,0.08208302135716372,0.12281330221068476,False
U56,W,RAT_CAP,INF,1.0,10.0,-18.197546680472342,1.0634658402860708,0.058440066617730865,-0.09614233984628806,0.04239826154841664,0.08909859212366755,0.1297480204343171,False
U56,W,RAT_CAP,INF,1.0,25.0,-18.197546680472342,1.2361103908094195,0.06792730979148309,-0.09614233984628806,0.04239826154841664,0.09961104008290289,0.1401308029950954,False
U56,W,RAT_CAP,INF,1.0,50.0,-18.197546680472342,1.518090414927875,0.08342280646857343,-0.09614233984628806,0.04239826154841664,0.11707004820610067,0.15735394456564866,False
U56,W,RAT_BUD,INF,1.0,0.0,-37.186126192530864,-0.449446122435071,-0.012086392653756602,-0.11262785396292829,0.3291928738637969,-0.04817652708916009,-0.11472698557025907,False
U56,W,RAT_BUD,INF,1.0,10.0,-37.186126192530864,-0.20110072223258335,-0.005407950298221062,-0.11262785396292829,0.3291928738637969,-0.032047219334013555,-0.09968594601425007,False
U56,W,RAT_BUD,INF,1.0,25.0,-37.186126192530864,0.1672868249413595,0.004498635433958174,-0.11262785396292829,0.3291928738637969,-0.00784573827779389,-0.07710864190560551,True
U56,W,RAT_BUD,INF,1.0,50.0,-37.186126192530864,0.7703684883755502,0.020716556610037132,-0.11262785396292829,0.3291928738637969,0.032457906986406826,-0.03948601255195139,True
U56,M,RATCHET,0.015,0.75,0.0,-4.859974995778183,3.131127394218347,0.6442682106262542,0.09793490808062133,0.13342934080952515,-0.08070875712223291,-0.10796102254944517,False
U56,M,RATCHET,0.015,0.75,10.0,-4.859974995778183,3.136010851143234,0.6452730423237689,0.09793490808062133,0.13342934080952515,-0.07266518403072109,-0.09943768925450946,False
U56,M,RATCHET,0.015,0.75,25.0,-4.859974995778183,3.1432677550740307,0.646766240115342,0.09793490808062133,0.13342934080952515,-0.06050407811412595,-0.08655314558719063,False
U56,M,RATCHET,0.015,0.75,50.0,-4.859974995778183,3.155181402840901,0.6492176205807189,0.09793490808062133,0.13342934080952515,-0.04001285137389399,-0.06484294300434024,False
U56,M,RAT_CAP,0.015,0.75,0.0,-8.260199806046021,-0.30245942110032065,-0.036616477591611844,-0.021898246110019115,7.628579714882844e-06,0.0016864264073510604,0.004442636777246545,False
U56,M,RAT_CAP,0.015,0.75,10.0,-8.260199806046021,-0.2831090070667619,-0.03427386912112482,-0.021898246110019115,7.628579714882844e-06,0.0030602605977900765,0.005886506537505998,False
U56,M,RAT_CAP,0.015,0.75,25.0,-8.260199806046021,-0.2542116657013205,-0.030775486267929166,-0.021898246110019115,7.628579714882844e-06,0.005131558721643614,0.008063945108050419,False
U56,M,RAT_CAP,0.015,0.75,50.0,-8.260199806046021,-0.20639018663328734,-0.02498610099990812,-0.021898246110019115,7.628579714882844e-06,0.008606292769226531,0.01171873611449814,False
U56,M,RAT_BUD,0.015,0.75,0.0,-14.364236834971077,2.4085011579862536,0.16767345078316534,0.042970545107049785,0.13777054212789985,-0.07294043216360402,-0.10462531886413062,False
U56,M,RAT_BUD,0.015,0.75,10.0,-14.364236834971077,2.436876034059021,0.16964883425802468,0.042970545107049785,0.13777054212789985,-0.06416488918367858,-0.09522077209053315,False
U56,M,RAT_BUD,0.015,0.75,25.0,-14.364236834971077,2.4792240459446946,0.17259699031895603,0.042970545107049785,0.13777054212789985,-0.050907103891524086,-0.08101383110078952,False
U56,M,RAT_BUD,0.015,0.75,50.0,-14.364236834971077,2.5492348763358486,0.17747095829898168,0.042970545107049785,0.13777054212789985,-0.028592033982354437,-0.05709887458580187,False
U56,M,RATCHET,0.015,1.0,0.0,-5.126992094238936,3.1311742133484533,0.6107234331152704,0.0977395508779515,0.13329106949406028,-0.0797179343880634,-0.10686953301204638,False
U56,M,RATCHET,0.015,1.0,10.0,-5.126992094238936,3.1367015558107614,0.6118015199078206,0.0977395508779515,0.13329106949406028,-0.0716330127739131,-0.09830074464843608,False
U56,M,RATCHET,0.015,1.0,25.0,-5.126992094238936,3.144919583617045,0.6134044144813305,0.0977395508779515,0.13329106949406028,-0.059409709995758675,-0.08534750684012304,False
U56,M,RATCHET,0.015,1.0,50.0,-5.126992094238936,3.158422612276146,0.6160381280527389,0.0977395508779515,0.13329106949406028,-0.0388144607739731,-0.06352156564533518,False
U56,M,RAT_CAP,0.015,1.0,0.0,-8.504781362644632,-0.31502459320655873,-0.03704088086146864,-0.022503121646952784,7.628579714882844e-06,0.0020432417049334184,0.00452078743042672,False
U56,M,RAT_CAP,0.015,1.0,10.0,-8.504781362644632,-0.2950252830904221,-0.03468934361866788,-0.022503121646952784,7.628579714882844e-06,0.003445468337026858,0.0059939851738650685,False
U56,M,RAT_CAP,0.015,1.0,25.0,-8.504781362644632,-0.2651592851394158,-0.031177672162634208,-0.022503121646952784,7.628579714882844e-06,0.005559495986998231,0.008215866854301535,False
U56,M,RAT_CAP,0.015,1.0,50.0,-8.504781362644632,-0.21573582594940355,-0.025366416460389608,-0.022503121646952784,7.628579714882844e-06,0.009105775226729396,0.011945882119636986,False
U56,M,RAT_BUD,0.015,1.0,0.0,-5.126992094238936,3.1311742133484533,0.6107234331152704,0.0977395508779515,0.13329106949406028,-0.0797179343880634,-0.10686953301204638,False
U56,M,RAT_BUD,0.015,1.0,10.0,-5.126992094238936,3.1367015558107614,0.6118015199078206,0.0977395508779515,0.13329106949406028,-0.0716330127739131,-0.09830074464843608,False
U56,M,RAT_BUD,0.015,1.0,25.0,-5.126992094238936,3.144919583617045,0.6134044144813305,0.0977395508779515,0.13329106949406028,-0.059409709995758675,-0.08534750684012304,False
U56,M,RAT_BUD,0.015,1.0,50.0,-5.126992094238936,3.158422612276146,0.6160381280527389,0.0977395508779515,0.13329106949406028,-0.0388144607739731,-0.06352156564533518,False
U56,M,RATCHET,0.020,0.75,0.0,-2.046852137977473,3.86068889353679,1.886159152341897,0.1202059363839475,0.12779573219569032,-0.05935046948669909,-0.0745723728319585,False
U56,M,RATCHET,0.020,0.75,10.0,-2.046852137977473,3.857133489728204,1.8844221417671618,0.1202059363839475,0.12779573219569032,-0.0520781827067438,-0.06700137044742682,False
U56,M,RATCHET,0.020,0.75,25.0,-2.046852137977473,3.8517762546704803,1.8818048373911764,0.1202059363839475,0.12779573219569032,-0.04107741322139624,-0.055551200901398534,False
U56,M,RATCHET,0.020,0.75,50.0,-2.046852137977473,3.842783771991831,1.8774115143407217,0.1202059363839475,0.12779573219569032,-0.022528482245522063,-0.03624637118640828,False
U56,M,RAT_CAP,0.020,0.75,0.0,-3.947738795216893,0.5262364966357236,0.13330073845648432,0.028245535955143564,0.004853080885124671,-0.018187855019864863,-0.0057365672174789495,False
U56,M,RAT_CAP,0.020,0.75,10.0,-3.947738795216893,0.5355971100535317,0.13567187137671438,0.028245535955143564,0.004853080885124671,-0.015848684694037996,-0.0033729167876030974,False
U56,M,RAT_CAP,0.020,0.75,25.0,-3.947738795216893,0.5495558745148399,0.13920775994113022,0.028245535955143564,0.004853080885124671,-0.012311447509462337,0.0001996056893345255,False
U56,M,RAT_CAP,0.020,0.75,50.0,-3.947738795216893,0.572602446995929,0.14504567720886144,0.028245535955143564,0.004853080885124671,-0.006351778342028602,0.006215373606560215,False
U56,M,RAT_BUD,0.020,0.75,0.0,-23.960344184423,1.7608438019917294,0.07348992103112116,-0.021159286637116415,0.13670097711163032,-0.020471276202989053,-0.05786073070004205,False
U56,M,RAT_BUD,0.020,0.75,10.0,-23.960344184423,1.8216829636294785,0.07602908161952797,-0.021159286637116415,0.13670097711163032,-0.01183877371879527,-0.04913019042894495,False
U56,M,RAT_BUD,0.020,0.75,25.0,-23.960344184423,1.9124833025744747,0.07981869074392556,-0.021159286637116415,0.13670097711163032,0.0011943350218384108,-0.03594563755769786,False
U56,M,RAT_BUD,0.020,0.75,50.0,-23.960344184423,2.0625998557836978,0.08608389929242447,-0.021159286637116415,0.13670097711163032,0.02310840046875673,-0.013763975994446342,False
U56,M,RATCHET,0.020,1.0,0.0,-10.186378589403178,2.9727333753651886,0.29183417337911466,0.047317077493822524,0.12364122955071957,-0.01625443200082244,-0.03863735748143471,False
U56,M,RATCHET,0.020,1.0,10.0,-10.186378589403178,2.9972413731083947,0.29424013125002096,0.047317077493822524,0.12364122955071957,-0.009305156853490981,-0.03124023483262439,False
U56,M,RATCHET,0.020,1.0,25.0,-10.186378589403178,3.03373833819105,0.29782304982724944,0.047317077493822524,0.12364122955071957,0.0011971653058613363,-0.020060491886649823,False
U56,M,RATCHET,0.020,1.0,50.0,-10.186378589403178,3.0938637590851137,0.3037255813664377,0.047317077493822524,0.12364122955071957,0.01888044970178493,-0.0012308766791979675,False
U56,M,RAT_CAP,0.020,1.0,0.0,-9.448940964815279,-0.434114747231229,-0.045943217218493405,-0.03607460581605637,1.5683118428359843e-05,0.0031545147872318324,0.0052248118655902065,False
U56,M,RAT_CAP,0.020,1.0,10.0,-9.448940964815279,-0.40341779108818976,-0.04269449799616526,-0.03607460581605637,1.5683118428359843e-05,0.004732464138782255,0.006910056400564635,False
U56,M,RAT_CAP,0.020,1.0,25.0,-9.448940964815279,-0.3576422905478438,-0.03784998677413533,-0.03607460581605637,1.5683118428359843e-05,0.007111650175600781,0.009451982414199867,False
U56,M,RAT_CAP,0.020,1.0,50.0,-9.448940964815279,-0.28206591517057067,-0.029851590376200946,-0.03607460581605637,1.5683118428359843e-05,0.01110315294605746,0.013719676219521304,False
U56,M,RAT_BUD,0.020,1.0,0.0,-13.426859000655622,3.0222538481699868,0.22509016055224926,0.051109917507678904,0.1610132290560182,-0.05096111264426573,-0.0861154405997766,False
U56,M,RAT_BUD,0.020,1.0,10.0,-13.426859000655622,3.057037657522721,0.2276807745857351,0.051109917507678904,0.1610132290560182,-0.04272331496400339,-0.07721881581284107,False
U56,M,RAT_BUD,0.020,1.0,25.0,-13.426859000655622,3.108852857609423,0.2315398454290479,0.051109917507678904,0.1610132290560182,-0.03027757668206399,-0.06377834771637181,False
U56,M,RAT_BUD,0.020,1.0,50.0,-13.426859000655622,3.1942553390218897,0.23790041579090962,0.051109917507678904,0.1610132290560182,-0.00932979920481447,-0.041153034822251744,False
U56,M,RATCHET,0.030,0.75,0.0,-4.079687014028721,4.50695487836501,1.1047305498845998,0.1251564407726693,0.1351441516107181,-0.003098001441357967,-0.04316728012520499,False
U56,M,RATCHET,0.030,0.75,10.0,-4.079687014028721,4.507730053387116,1.1049205583385424,0.1251564407726693,0.1351441516107181,0.004480268078645766,-0.03551146777630643,False
U56,M,RATCHET,0.030,0.75,25.0,-4.079687014028721,4.508821883232361,1.1051881842229525,0.1251564407726693,0.1351441516107181,0.01594364743102794,-0.023930532615417555,False
U56,M,RATCHET,0.030,0.75,50.0,-4.079687014028721,4.510453726864738,1.1055881765818676,0.1251564407726693,0.1351441516107181,0.03526605313029019,-0.004404011326144541,False
U56,M,RAT_CAP,0.030,0.75,0.0,-3.5530401749992335,2.7258343563588916,0.7671836574038963,0.09867385123654526,0.009126341551422341,0.01834896204851244,0.0005105774655176365,False
U56,M,RAT_CAP,0.030,0.75,10.0,-3.5530401749992335,2.729547896542295,0.7682288299886403,0.09867385123654526,0.009126341551422341,0.02335754492722031,0.005455292241882015,False
U56,M,RAT_CAP,0.030,0.75,25.0,-3.5530401749992335,2.735047236761323,0.769776614406538,0.09867385123654526,0.009126341551422341,0.030929880119485054,0.012932458399813163,False
