panel,delay,cost,gross,is_CAGR,is_Sharpe,is_MaxDD,is_Calmar,is_ddok,is_cagrok,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,oH1,oH2,keep4a,keep4b,keep4a_oos,keep4b_oos,legH1,legH2,legDD,legCAGR,olegH1,olegH2,olegDD,olegCAGR,turn_y,drag_bpyr,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,spy_isCAGR,spy_isMaxDD,live_Sharpe,live_MaxDD,live_oCAGR,live_oSharpe,live_oMaxDD
U56,0,10.0,0.4,0.07424524442195035,1.1149580041855687,-0.07548251126848493,0.9836085627552358,True,False,0.08367972584287675,1.1524291871969763,-0.10549270147939915,1.2056819351628594,1.1187840441390475,0.09149883176024254,1.1841063317120286,-0.1054927014793986,1.2639515882648829,1.1050468727969838,False,False,False,False,True,True,True,False,True,True,True,False,1.5748060614559385,15.748060614559385,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,25.0,0.4,0.07179420669957026,1.080464559591102,-0.07661729408460793,0.9370496251184286,True,False,0.08112302610893796,1.119501814609281,-0.10607259923806633,1.171010940805702,1.0870237187659137,0.08885401348652588,1.1521583250282383,-0.10607259923806678,1.2342659133729776,1.0708110583335397,False,False,False,False,True,True,True,False,True,True,True,False,1.5748060614559385,39.37015153639846,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,10.0,0.45,0.08358916171452035,1.1151056153845573,-0.08474965964459202,0.9863067540927202,True,False,0.09425143177245388,1.1526368549902248,-0.1180941869553529,1.2058582301235634,1.1190352593903272,0.10309653985646539,1.1843611613392993,-0.11809418695535367,1.2640251981596409,1.1054492711720052,False,False,False,False,True,True,True,False,True,True,True,False,1.7624191284910462,17.624191284910463,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,25.0,0.45,0.08082267933690956,1.0807945454875765,-0.08600613708510707,0.9397315363313175,True,False,0.09136263537256717,1.1198846676842105,-0.11873021170577214,1.1713666975915333,1.0874478067520186,0.10010558144865711,1.1525837531198908,-0.11873021170577325,1.234520042735683,1.0713736661334097,False,False,False,False,True,True,True,False,True,True,True,False,1.7624191284910462,44.06047821227615,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,10.0,0.5,0.09294269573511471,1.1152444042902863,-0.0939778366016033,0.9889852660593069,True,False,0.10484265276869476,1.152835225648363,-0.1305676939013397,1.2060251053911162,1.119277703472977,0.11472384271987357,1.1846064433331238,-0.13056769390133982,1.2640898057660288,1.1058412576789816,False,False,False,True,True,True,True,False,True,True,True,True,1.948709226341512,19.48709226341512,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,25.0,0.5,0.08985794657022961,1.0811041401684407,-0.09535211532135224,0.9423802111509915,True,False,0.1016180369740527,1.12024630910382,-0.13125690704101967,1.1717008070490045,1.0878513459701638,0.11138222996551939,1.1529874098315755,-0.13125690704101933,1.234754153922955,1.0719124335819643,False,False,False,True,True,True,True,False,True,True,True,True,1.948709226341512,48.7177306585378,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,10.0,0.55,0.10230433662959926,1.1153732759658719,-0.10316668779087224,0.9916411859318287,True,False,0.11545155164790155,1.1530228580923116,-0.1429144925993282,1.2061816661916092,1.1195095019634043,0.12637862799358057,1.1848404922055125,-0.14291449259932854,1.2641430224824077,1.1062218215118405,False,True,False,True,True,True,True,True,True,True,True,True,2.1340357291428127,21.340357291428127,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,25.0,0.55,0.09889805850847733,1.0813905931985208,-0.10465519807101531,0.9449894542397083,True,False,0.11188684617924882,1.1205831150394818,-0.14365510298098516,1.1720110218628914,1.0882296039392192,0.12268120683377592,1.1533650493409304,-0.1436551029809855,1.2349622399823337,1.0724248101526155,False,True,False,True,True,True,True,True,True,True,True,True,2.1340357291428127,53.350893228570314,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,10.0,0.6,0.11167235693729238,1.1154896007452184,-0.11231610944102122,0.9942683867262436,True,True,0.12607638603601723,1.1531998522566123,-0.1551347294980242,1.2063258371274697,1.119732532176492,0.1380591394861821,1.1850653523895027,-0.15513472949802354,1.2641861763661082,1.1065937164613113,False,True,False,True,True,True,True,True,True,True,True,True,2.318640466626771,23.18640466626771,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,25.0,0.6,0.10794054740338677,1.0816473291957744,-0.11391596517389235,0.9475453878533695,True,True,0.12216694993145905,1.1208953182065469,-0.1559243938740955,1.172292155492357,1.0885872246296968,0.13400069374876455,1.1537217492164284,-0.15592439387409596,1.235147576949833,1.0729176643166918,False,True,False,True,True,True,True,True,True,True,True,True,2.318640466626771,57.96601166566927,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,10.0,0.65,0.121045197558042,1.1155932866034752,-0.12142556448428177,0.996867488919197,True,True,0.13671529221011536,1.1533656988131047,-0.1672846684313617,1.2064571083771114,1.1199462751448062,0.14976325575136773,1.1852802125641775,-0.16728466843136158,1.2642193340602423,1.1069552565447565,False,True,False,True,True,True,True,True,True,True,True,True,2.502844869567193,25.02844869567193,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,25.0,0.65,0.11698338958440724,1.0818741073398244,-0.12313390009804126,0.9500502257401342,True,True,0.13245596785432534,1.1211816161159094,-0.16806591943936255,1.1725429229587254,1.0889228498208086,0.14533800807891795,1.15405543502004,-0.16806591943936366,1.2353102761391304,1.0733867488160695,False,True,False,True,True,True,True,True,True,True,True,True,2.502844869567193,62.57112173917982,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,10.0,0.7,0.13042139550743292,1.1156851665265275,-0.1304944090876674,0.9994404849928442,True,True,0.14736643346645995,1.1535203934210208,-0.179337193028403,1.206576281821846,1.1201500740047843,0.16148882260720132,1.185484473399383,-0.1793371930284029,1.2642419794401343,1.1073057376486273,False,True,False,True,True,True,True,True,True,True,True,True,2.686915003715214,26.86915003715214,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,25.0,0.7,0.12602482493848166,1.0820730140310886,-0.13230820525536635,0.9525095189315189,True,True,0.1427516220314633,1.1214419843175598,-0.1800812686774763,1.1727653338144566,1.0892347919675611,0.15669043195734345,1.1543645780564977,-0.1800812686774761,1.2354490141674834,1.0738302803420587,False,True,False,True,True,True,True,True,True,True,True,True,2.686915003715214,67.17287509288035,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,10.0,0.75,0.1397990664530524,1.1157631659166949,-0.1395226227032642,1.00198135430966,False,True,0.1580277627432507,1.15366281824539,-0.19127562163086176,1.206681820782339,1.1203431790756468,0.17323365236641486,1.1856777042016955,-0.19127562163086187,1.264253088480986,1.1076453195814422,False,True,False,True,True,True,True,True,True,True,True,True,2.8712703514128126,28.712703514128126,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,25.0,0.75,0.1350620677879526,1.0822388411954302,-0.14143962368711316,0.9549096940948547,False,True,0.15305114563155264,1.1216736085996684,-0.1920293930716055,1.1729555278623256,1.0895211350696496,0.16805521021708936,1.1546480761334217,-0.19202939307160538,1.2355611938970497,1.0742486517514764,False,True,False,True,True,True,True,True,True,True,True,True,2.8712703514128126,71.78175878532032,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,10.0,0.8,0.14917639731016785,1.1158263835040527,-0.1485101728384277,1.0044860527666677,False,True,0.168697110013859,1.1537916908888661,-0.20310042174618237,1.2067728148242416,1.120524001093597,0.18499526933971255,1.185858348047972,-0.2031004217461826,1.2642524118133691,1.1079711483535035,False,False,False,False,True,True,False,True,True,True,False,True,3.0564028738508293,30.56402873850829,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,25.0,0.8,0.14409253436249725,1.082369327357064,-0.15052885338921973,0.9572419580578335,False,True,0.1633515009460469,1.1218732609762703,-0.2038912623551664,1.1731112225455118,1.0897778525298354,0.1794289169347425,1.1549019999867856,-0.20389126235516608,1.2356461440154283,1.074634706990365,False,False,False,False,True,True,False,True,True,True,False,True,3.0564028738508293,76.41007184627074,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,10.0,0.85,0.1585519952985326,1.1158766838107035,-0.1574559297621394,1.006961094053739,False,True,0.1793727816166486,1.1539087800768657,-0.21481209684114688,1.2068506781432795,1.1206946090094057,0.19677172017668298,1.186028110220381,-0.21481209684114655,1.2642409451271588,1.1082856231086842,False,False,False,False,True,True,False,True,True,True,False,True,3.2423617078359976,32.423617078359975,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,25.0,0.85,0.15311471080430938,1.0824691437994167,-0.1595738405521232,0.9595226277348134,False,True,0.17365087066838925,1.1220453529534364,-0.2156385845112616,1.17323596319308,1.0900100709968337,0.19080947210914578,1.1551305835665777,-0.2156385845112615,1.2357063216719422,1.0749944250399472,False,False,False,False,True,True,False,True,True,True,False,True,3.2423617078359976,81.05904269589995,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,10.0,0.9,0.16792354406086352,1.1159103137340132,-0.16636022158905928,1.0093972132092126,False,True,0.1900523670600156,1.1540120731806018,-0.22641181404615718,1.206912009826988,1.1208540650815266,0.20856050960252737,1.1861861947350107,-0.22641181404615707,1.264217257595448,1.1085886132278704,False,False,False,False,True,True,False,True,True,True,False,True,3.4297835359211444,34.29783535921145,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,25.0,0.9,0.16212480833610576,1.082528909239306,-0.16857615294699435,0.9617303841729198,False,True,0.18394568817508206,1.1221848242545411,-0.2272735808059393,1.1733212489721443,1.0902153748317367,0.2021934927973259,1.1553317829774863,-0.22727358080593907,1.235738070597895,1.075327460141104,False,False,False,False,True,True,False,True,True,True,False,True,3.4297835359211444,85.74458839802861,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,10.0,0.95,0.17728902561535076,1.1159265705752601,-0.17522282493099017,1.0117918466682314,False,True,0.2007335823175418,1.1541006936119431,-0.23789965556778525,1.2069559890585564,1.121001525909246,0.22035912240120137,1.1863316220506974,-0.23789965556778492,1.2641800365847602,1.1088794392916927,False,False,False,False,True,True,False,True,True,True,False,True,3.6191562244420434,36.19156224442043,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,25.0,0.95,0.17111980525519055,1.0825468347846143,-0.17753596785483405,0.9638599283448309,False,True,0.19423273664801277,1.1222894676535489,-0.23879576072389141,1.1733649987271537,1.0903916237532227,0.21357759240249163,1.155503135238664,-0.23879576072389153,1.2357381012480686,1.0756320994514823,False,False,False,False,True,True,False,True,True,True,False,True,3.6191562244420434,90.47890561105109,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,10.0,1.0,0.18664689673170387,1.1159274220127013,-0.18404275239231793,1.0141496706908337,False,True,0.21141430505726944,1.154175022239098,-0.24927641340478046,1.2069846154220507,1.1211360753319062,0.23216493687826234,1.186463652058247,-0.24927641340478068,1.2641289077405409,1.109156999915859,False,False,False,False,True,True,False,True,True,True,False,True,3.810804018632591,38.10804018632591,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,0,25.0,1.0,0.1800978842538956,1.0825278206693227,-0.18645154272401676,0.9659232721955765,False,True,0.20450923611796434,1.1223602118627174,-0.2502064042820037,1.1733721947171756,1.0905364753256541,0.2249581656672084,1.1556427567633574,-0.2502064042820037,1.2357054365259565,1.0759055711854362,False,False,False,False,True,True,False,True,True,True,False,True,3.810804018632591,95.27010046581478,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,10.0,0.4,0.07410262569313208,1.1182544878838299,-0.07414014856049933,0.9994938927410345,True,False,0.08105881309594154,1.1034246588673415,-0.11945845407278022,1.2109352156213815,1.0301078242513735,0.08681195301424882,1.1001322336738009,-0.11945845407277966,1.1842025089869457,1.017608799096834,False,False,False,False,True,True,True,False,True,True,True,False,1.5912312964425337,15.912312964425336,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,25.0,0.4,0.07159431114699522,1.0828097912337349,-0.07530601752762944,0.9507116894174835,True,False,0.07848210504912756,1.0707242578375753,-0.11990712031547879,1.1753572251016886,0.999356341133483,0.08417842896987349,1.0691306582833484,-0.11990712031547845,1.1553592435355322,0.9844270571070596,False,False,False,False,True,True,True,False,True,True,True,False,1.5912312964425337,39.78078241106334,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,10.0,0.45,0.08343054181621978,1.1184077129963308,-0.08325719255362829,1.0020820935378025,True,False,0.0912656357785111,1.1036780368583647,-0.1336692368195782,1.2111311756898504,1.0304289656090546,0.09775010906046,1.1004628080364918,-0.13366923681957832,1.1842646671144623,1.018163186096293,False,False,False,False,True,True,True,False,True,True,True,False,1.7810918520586365,17.810918520586366,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,25.0,0.45,0.08059905790395239,1.0831448067438536,-0.08454924296795963,0.953279474477327,True,False,0.08835472228880503,1.071146344415787,-0.13416323883139958,1.1757330721412926,0.9998387589378224,0.09477314144466864,1.0696216958036642,-0.13416323883139925,1.1555984119787421,0.9851253067394997,False,False,False,False,True,True,True,False,True,True,True,False,1.7810918520586365,44.52729630146591,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,10.0,0.5,0.09276849657740494,1.1185515659571315,-0.09233905305498435,1.0046507247823395,True,False,0.10148337419290887,1.103921130657432,-0.14772289249744786,1.2113169921445788,1.0307403732842058,0.10870082142378923,1.1007827246724822,-0.14772289249744774,1.1843164339948817,1.0187063686328548,False,False,False,True,True,True,True,False,True,True,True,True,1.969714762895562,19.69714762895562,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
U56,1,25.0,0.5,0.0896108080214193,1.0834579581177293,-0.09375354033190342,0.9558125240303658,True,False,0.09823456242540374,1.0715457851819359,-0.14826007479195247,1.1760853605030408,1.000299758336873,0.10537615306890546,1.0700897072402942,-0.14826007479195236,1.1558153532228639,0.9857994539743135,False,False,False,False,True,True,True,False,True,True,True,False,1.969714762895562,49.24286907238905,0.1512259848581483,0.8844382267420076,-0.3371728920067375,0.1525745335844091,0.8738401470547136,-0.33717289200673783,0.14958794806217557,-0.22061944945147527,1.2011323521926403,-0.12054956914840909,0.09455179369762767,1.2768823974588255,-0.12054956914840886
