book,H,entry,halves,margin2,nxt_pass,nxt_dSharpe
K1,756,2017-04-18,False,-0.004791056936958344,False,0.12083573232929667
K1,756,2017-05-17,True,0.002477139289219412,False,0.18913963123087296
K1,756,2017-06-16,False,-0.0008575547350463258,False,0.32979270384350245
K1,756,2017-07-18,True,0.01753166251951864,False,0.2549694077942207
K1,756,2017-08-16,True,0.007890966958620182,False,0.20388239950226994
K1,756,2017-09-15,True,0.0050778823366239775,False,0.2035652313973333
K1,756,2017-10-16,True,0.004309948158251663,False,0.2122855937412842
K1,756,2017-11-14,True,0.0005876603115668594,False,0.30109938519670687
K1,756,2017-12-14,True,0.005743216562676692,False,0.27591928963517387
K1,756,2018-01-17,True,0.006409199001137386,False,0.3150592384756592
K1,756,2018-02-15,True,0.006212261377094283,False,0.3381990597260267
K1,756,2018-03-19,False,-0.003186316510770955,False,0.43849566544539376
K1,756,2018-04-18,True,0.00173588516346318,False,0.42810372061269375
K1,756,2018-05-17,False,-0.004074248771462022,False,0.4235772397161909
K1,756,2018-11-14,False,-0.020702872235428146,False,0.29581131508287084
K1,756,2018-12-17,False,-0.016108148072707662,False,0.3246429090253159
K1,756,2019-01-17,False,-0.02325614519558261,False,0.3367511082666428
K1,756,2019-02-19,False,-0.01758410712223564,False,0.3148983868958407
K1,756,2019-03-20,False,-0.0029346420290532332,False,0.18274844212556673
K1,756,2019-04-18,True,0.013745336113107035,False,0.09119449566961813
K1,756,2019-05-20,True,0.018094478367626614,False,-0.029632191664412444
K1,756,2019-06-19,True,0.0241473707357684,False,-0.12821923708988292
K1,756,2019-07-19,True,0.01686212798892386,False,0.03319276945435434
K1,756,2019-08-19,True,0.001405991026854743,False,0.1295462192869744
K1,756,2019-09-18,True,0.014853720189591222,False,0.16539281617050694
K1,756,2019-10-17,True,0.011269928559458929,False,0.08774499111073375
K1,756,2019-11-15,True,0.012876405141702352,False,0.11368974660073805
K1,756,2019-12-17,True,0.008218533347893485,False,0.13608641983985037
K1,756,2020-01-17,True,0.0005062798914594532,False,0.14301018383831088
K1,756,2020-02-19,False,-0.0036707071240301217,False,0.20366651778453337
K1,1260,2011-05-13,False,-0.0034136554130710234,True,0.20470063835054586
K1,1260,2011-06-14,False,-0.00041861065533687486,True,0.16571809403982707
K1,1260,2011-07-14,True,5.466431626480195e-05,True,0.12852421565156025
K1,1260,2015-04-17,True,0.013845663813640757,False,0.16903638479033223
K1,1260,2015-05-18,True,0.012712149678575865,False,0.0961928795261382
K1,1260,2015-06-17,True,0.00864223102200054,False,0.13347860900534392
K1,1260,2015-07-17,True,0.008530124278861975,False,0.09979207720637995
K1,1260,2015-08-17,True,0.012389358120981867,False,0.07814905705250674
K1,1260,2015-09-16,True,0.011028570778412919,False,0.13971383432340434
K1,1260,2015-10-15,True,0.011046239283275416,False,0.14747388267830697
K1,1260,2015-11-13,True,0.00809218947147218,False,0.20267708676236185
K1,1260,2015-12-15,True,0.008354723714345334,False,0.21630872523844002
K1,1260,2016-01-15,True,0.008310838290404216,False,0.23894836444689616
K1,1260,2016-02-17,True,0.009375202718458639,False,0.2211383923207132
K1,1260,2016-03-17,True,0.0023806423481698216,False,0.29969800041835304
K1,1260,2016-04-18,True,0.002418818859381222,False,0.35217589358064405
K1,1260,2016-05-17,True,0.005855336053195381,False,0.31548436533345237
K1,1260,2016-06-16,True,0.0035690050996846634,False,0.3093673621998262
K1,1260,2016-07-18,True,0.0070682453463772055,False,0.33900045157674297
K1,1260,2016-08-16,True,0.0008893802746509222,False,0.32529422571220246
K2,756,2011-02-11,False,-0.01864862889593788,False,0.05259394127538641
K2,756,2011-03-15,False,-0.014038863442781442,False,0.05447169107132288
K2,756,2017-03-17,True,0.020525456065203247,False,0.0028191600755351764
K2,756,2017-04-18,True,0.005108642598583599,False,0.1492072217661211
K2,756,2017-05-17,True,0.01212686846507647,False,0.21355671414750077
K2,756,2017-06-16,True,0.01134629521594447,False,0.3255452682250328
K2,756,2017-07-18,True,0.017191898073509945,False,0.2728301761564965
K2,756,2017-08-16,True,0.006078949545771463,False,0.21981859147847338
K2,756,2017-09-15,True,0.003704944341351893,False,0.21862752546147335
K2,756,2017-10-16,False,-0.00404039452290067,False,0.24249765873546703
K2,756,2017-11-14,False,-0.005132890054133796,False,0.28106040856588477
K2,756,2017-12-14,False,-0.00027411241594321734,False,0.26685254322037577
K2,756,2018-01-17,False,-1.0595489695390536e-05,False,0.35011924690353213
K2,756,2018-02-15,True,0.0010620106832414655,False,0.4008718686026087
K2,756,2018-03-19,False,-0.010014913320130402,False,0.5610372794875826
K2,756,2018-04-18,False,-0.00385594716618904,False,0.5528046383345431
K2,756,2018-05-17,False,-0.010348884774746117,False,0.5573645760897222
K2,756,2018-06-18,False,-0.012098340534431207,False,0.5726329730170755
K2,756,2018-10-16,False,-0.018186329345327976,False,0.5792631487354993
K2,756,2018-11-14,False,-0.019801439528590772,False,0.5094654022210773
K2,756,2018-12-17,False,-0.01742166686982656,False,0.5111941005512763
K2,756,2019-01-17,False,-0.021323643486149693,False,0.5181528705761982
K2,756,2019-02-19,False,-0.016371261161317124,False,0.5003980661373709
K2,756,2019-03-20,False,-0.002395247331268377,False,0.3558249028767789
K2,756,2019-04-18,True,0.012667195407694273,False,0.2932985844479489
K2,756,2019-05-20,True,0.030881703362308534,False,0.19289100435321727
K2,756,2019-06-19,True,0.03706151517082532,False,0.10256121755553194
K2,756,2019-07-19,True,0.02122978195838932,False,0.2650633655741501
K2,756,2019-08-19,True,0.003384154788813574,False,0.3571757286581537
K2,756,2019-09-18,True,0.020593138179815562,False,0.3755730230291401
K2,756,2019-10-17,True,0.01861656549072533,False,0.32086789909186564
K2,756,2019-11-15,True,0.019324760423481913,False,0.30931036224949815
K2,756,2019-12-17,True,0.018926494779273724,False,0.33616043115495264
K2,756,2020-01-17,True,0.006620493670500056,False,0.33822034637930987
K2,756,2020-02-19,True,0.0014743247849778388,False,0.38525013764425986
K2,1260,2010-06-15,False,-0.0008682380465971709,True,0.34057376275172957
K2,1260,2010-07-15,True,0.003352435421862185,True,0.3534263365851148
K2,1260,2010-08-13,True,0.004459471969313414,True,0.4047689418782394
K2,1260,2010-09-14,True,0.0015713307878890276,True,0.4006984714399351
K2,1260,2010-10-13,False,-0.002228811569768119,True,0.4298963733521092
K2,1260,2010-11-11,True,0.006004986894386888,True,0.36387783094067827
K2,1260,2010-12-13,False,-0.00026645517659717316,True,0.3719608929535577
K2,1260,2011-01-12,True,0.0028958096556370716,True,0.39815577348733266
K2,1260,2011-02-11,False,-0.003207726272246962,True,0.4354549097461121
K2,1260,2011-03-15,True,0.0008245136989638996,True,0.3455206371201638
K2,1260,2015-03-18,True,0.01866178947762462,False,0.18617531831112832
K2,1260,2015-04-17,True,0.018047224071598537,False,0.3211790523821767
K2,1260,2015-05-18,True,0.016567725340537357,False,0.2543396848512882
K2,1260,2015-06-17,True,0.01581856279124305,False,0.2805514877053601
K2,1260,2015-07-17,True,0.016370443260924503,False,0.23841989042476242
K2,1260,2015-08-17,True,0.020594188089048608,False,0.21023440747498312
K2,1260,2015-09-16,True,0.016522695117528345,False,0.25176916656982007
K2,1260,2015-10-15,True,0.019578438486798383,False,0.26106246686857804
K2,1260,2015-11-13,True,0.015207616687294999,False,0.2915089428482168
K2,1260,2015-12-15,True,0.014961550007660272,False,0.3142582532000281
K2,1260,2016-01-15,True,0.013431004658836301,False,0.3504482882837874
K2,1260,2016-02-17,True,0.01440808128961961,False,0.31293475885776056
