,FILE,CELL,NUM,BOOK,CLAIM,NAME
FILE,1.0,938.7265275142315,9386.328576850095,938.7265275142315,938.7265275142315,938.7265275142315
CELL,0.0010652729742793377,1.0,9.999002160624244,1.0,1.0,1.0
NUM,0.00010653792820191091,0.10000997938954034,1.0,0.10000997938954034,0.10000997938954034,0.10000997938954034
BOOK,0.0010652729742793377,1.0,9.999002160624244,1.0,1.0,1.0
CLAIM,0.0010652729742793377,1.0,9.999002160624244,1.0,1.0,1.0
NAME,0.0010652729742793377,1.0,9.999002160624244,1.0,1.0,1.0
